#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9921873E+000   0.4121620E-006   0.1693501E-001  -0.3888472E-001   0.9960105E+000   0.3732868E-034
   0.9842863E+000   0.5780719E-005   0.5355199E-001  -0.1415873E-002   0.4525971E+000   0.3762832E-034
   0.9753321E+000   0.6101390E-005   0.4530375E-001   0.6394149E-001   0.1423539E+000   0.3797377E-034
   0.9791316E+000   0.1485110E-004   0.8052971E-001   0.1156625E+000   0.5378132E-001   0.3782641E-034
   0.9801011E+000   0.3871825E-004   0.6141187E-001   0.8781793E-001   0.3908677E-001   0.3778900E-034
   0.9779247E+000   0.2569426E-004   0.3331225E-001   0.9908834E-001  -0.3358965E-001   0.3787310E-034
   0.9364300E+000   0.2484735E-003   0.9600052E-001   0.1074585E+000  -0.2365428E+000   0.3955131E-034
   0.8949466E+000   0.2342853E-002  -0.1866390E-001   0.5854074E-001  -0.4082242E+000   0.4138463E-034
   0.9330657E+000   0.1534089E-002  -0.4366649E-001   0.1686723E-001  -0.1617517E+000   0.3969392E-034
   0.9528090E+000   0.7372770E-004  -0.1022245E+000  -0.3100311E-001   0.1691527E+000   0.3887142E-034
   0.9394919E+000   0.1194746E-003  -0.1932088E+000  -0.1363415E+000   0.2006464E+000   0.3942241E-034
   0.9627733E+000   0.3209904E-004  -0.1588767E+000  -0.2457540E+000   0.2647986E+000   0.3846912E-034
   0.9464965E+000   0.5546703E-003  -0.5138494E-001  -0.2031092E+000   0.2283624E+000   0.3913066E-034
   0.9471541E+000   0.1074147E-002   0.1049642E+000  -0.1081981E+000   0.2812075E+000   0.3910350E-034
   0.9719086E+000   0.1911647E-003   0.1269729E+000  -0.7786686E-001   0.4313435E+000   0.3810753E-034
   0.9656428E+000   0.1232914E-003   0.1097481E+000  -0.7643449E-001   0.3395910E+000   0.3835480E-034
   0.9498424E+000   0.4930780E-003   0.1744846E+000  -0.2798661E-001   0.1425886E+000   0.3899282E-034
   0.9861030E+000   0.3172134E-006   0.6158985E-001  -0.1512273E+000   0.5080356E+000   0.3755900E-034
   0.9881610E+000   0.1164359E-006   0.5335463E-001  -0.1873509E+000   0.6640865E+000   0.3748077E-034
   0.9879584E+000   0.1997917E-006   0.5388287E-001  -0.2091294E+000   0.7175091E+000   0.3748846E-034
   0.9857255E+000   0.8343614E-006   0.5733982E-001  -0.2493285E+000   0.7331787E+000   0.3757338E-034
   0.9794342E+000   0.8589552E-005   0.4697360E-001  -0.2825042E+000   0.6116999E+000   0.3781473E-034
   0.9713253E+000   0.1123821E-004  -0.2602502E-001  -0.3443808E+000   0.4689624E+000   0.3813041E-034
   0.9718067E+000   0.7171250E-004  -0.6039241E-001  -0.3777272E+000   0.2527230E+000   0.3811153E-034
   0.9817268E+000   0.3069451E-004   0.1611615E+000  -0.4472163E+000   0.2553389E+000   0.3772642E-034
   0.9592600E+000   0.2476605E-003   0.1090292E+000  -0.3597960E+000   0.2158545E+000   0.3861001E-034
   0.9560855E+000   0.1475948E-003   0.1422224E-001  -0.3224748E+000   0.2836946E+000   0.3873821E-034
   0.9871874E+000   0.3269758E-005  -0.2115725E-001  -0.3341303E+000   0.6431881E+000   0.3751774E-034
   0.9530282E+000   0.2203769E-002   0.9395954E-001  -0.1963290E+000   0.2534239E+000   0.3886248E-034
   0.8098348E+000   0.4408982E-002   0.1888138E+000  -0.1638585E+000  -0.5712580E-001   0.4573406E-034
   0.8448096E+000   0.2731765E-002   0.1334911E+000  -0.8125257E-001  -0.4365117E-001   0.4384069E-034
   0.8946587E+000   0.8345305E-003   0.7965151E-001  -0.4564603E-001   0.7251949E-002   0.4139795E-034
   0.9751604E+000   0.1291853E-003   0.7649356E-001  -0.2139115E+000   0.6266731E+000   0.3798046E-034
   0.9912530E+000   0.8445299E-006   0.7192083E-001  -0.2516949E+000   0.1253856E+001   0.3736386E-034
   0.9932045E+000   0.3161339E-006   0.3556148E-001  -0.1820757E+000   0.1332063E+001   0.3729044E-034
   0.9947520E+000   0.1168792E-006  -0.7209280E-002  -0.8182371E-001   0.1306572E+001   0.3723243E-034
   0.9948953E+000   0.6520267E-007  -0.9843607E-001  -0.1596213E-001   0.1328148E+001   0.3722707E-034
   0.9937241E+000   0.2709288E-006  -0.1512132E+000  -0.4770549E-001   0.1285267E+001   0.3727094E-034
   0.9929236E+000   0.1404918E-005  -0.1012103E+000  -0.9319608E-001   0.1241189E+001   0.3730099E-034
   0.9927523E+000   0.1680519E-005  -0.3431658E-001  -0.7943368E-001   0.1188333E+001   0.3730743E-034
   0.9909336E+000   0.1490835E-005  -0.2138193E-001  -0.9571972E-001   0.7637879E+000   0.3737590E-034
   0.9848117E+000   0.1580651E-004   0.4782194E-001  -0.4405793E-001   0.3673845E+000   0.3760824E-034
   0.9421057E+000   0.5008279E-003   0.1049077E+000   0.4993431E-001  -0.7333786E-001   0.3931304E-034
   0.9187874E+000   0.2877327E-003   0.1270385E+000   0.8758322E-001  -0.1495305E+000   0.4031078E-034
   0.9223893E+000   0.1853643E-003   0.1082184E+000   0.7972682E-001  -0.1716808E+000   0.4015337E-034
   0.9161809E+000   0.1588999E-003   0.7048776E-001   0.7922679E-001  -0.2521419E+000   0.4042546E-034
   0.9270860E+000   0.4745701E-003   0.9312281E-001   0.9982418E-001  -0.2163725E+000   0.3994995E-034
   0.9254849E+000   0.1455570E-002  -0.4899662E-001   0.1770385E+000  -0.3463214E+000   0.4001906E-034
   0.8606730E+000   0.3663512E-002  -0.7778286E-001   0.9373036E-001  -0.3818038E+000   0.4303265E-034
   0.9613949E+000   0.1431308E-003  -0.9158851E-002   0.2828681E-001   0.6704858E-001   0.3852427E-034
   0.9213754E+000   0.1857755E-003  -0.2332652E+000  -0.7628035E-001   0.9773690E-001   0.4019756E-034
   0.9854017E+000   0.2322287E-004  -0.2277864E+000  -0.4037263E+000   0.6785691E+000   0.3758572E-034
   0.9867813E+000   0.3813614E-005   0.1747185E-001  -0.3900256E+000   0.8914560E+000   0.3753318E-034
   0.9877691E+000   0.1912053E-005   0.1784876E+000  -0.1153183E+000   0.6790908E+000   0.3749564E-034
   0.9780304E+000   0.2790309E-003   0.1087891E+000  -0.7653312E-001   0.4194093E+000   0.3786900E-034
   0.9374946E+000   0.3322809E-003   0.1517866E+000   0.4614977E-001   0.1013004E+000   0.3950640E-034
   0.9835342E+000   0.3472492E-004   0.1106594E+000  -0.5788050E-001   0.3479968E+000   0.3765709E-034
   0.9874860E+000   0.1727810E-005   0.4973028E-001  -0.1673201E+000   0.5777726E+000   0.3750639E-034
   0.9878505E+000   0.5552702E-006   0.1560933E-001  -0.2019412E+000   0.7621274E+000   0.3749255E-034
   0.9884975E+000   0.2151285E-006   0.2723224E-001  -0.1903244E+000   0.9808327E+000   0.3746801E-034
   0.9843287E+000   0.6126827E-005   0.6045099E-001  -0.2399095E+000   0.8765505E+000   0.3762669E-034
   0.9626945E+000   0.6454434E-004   0.4621582E-001  -0.2350125E+000   0.5548926E+000   0.3847226E-034
   0.9582128E+000   0.1369660E-004   0.1279404E-001  -0.2808836E+000   0.5034779E+000   0.3865221E-034
   0.9754586E+000   0.1954569E-004   0.4686695E-001  -0.3523393E+000   0.5735687E+000   0.3796884E-034
   0.9819947E+000   0.4465615E-005   0.1692267E+000  -0.4152284E+000   0.5400653E+000   0.3771613E-034
   0.9467839E+000   0.4924083E-004   0.1149781E+000  -0.2489647E+000   0.2196381E+000   0.3911879E-034
   0.9789998E+000   0.5942210E-004   0.6450686E-001  -0.2818654E+000   0.4539744E+000   0.3783151E-034
   0.9886507E+000   0.1923903E-005   0.5266079E-001  -0.2973225E+000   0.6237957E+000   0.3746221E-034
   0.9917704E+000   0.2610188E-006   0.1215662E+000  -0.1929443E+000   0.5112367E+000   0.3734437E-034
   0.9239801E+000   0.2531861E-002   0.2117273E+000  -0.1073687E+000   0.1920106E-001   0.4008424E-034
   0.8842064E+000   0.2878301E-002   0.1998432E+000  -0.9995224E-001   0.5772122E-001   0.4188732E-034
   0.9092690E+000   0.1203044E-002   0.9908326E-001   0.2099389E-002   0.5512730E-001   0.4073276E-034
   0.9717259E+000   0.1656436E-003   0.1740818E+000  -0.1188930E+000   0.5274159E+000   0.3811470E-034
   0.9889522E+000   0.6476842E-006   0.1749886E+000  -0.1654610E+000   0.9228274E+000   0.3745079E-034
   0.9883686E+000   0.2671630E-005   0.6636139E-001  -0.1542139E+000   0.8116061E+000   0.3747290E-034
   0.9897972E+000   0.7859521E-005  -0.3018997E-001  -0.7259511E-001   0.7129625E+000   0.3741881E-034
   0.9874336E+000   0.3320950E-004  -0.1688333E+000  -0.1701475E-002   0.6540582E+000   0.3750838E-034
   0.9713380E+000   0.3556447E-003  -0.2032192E+000  -0.6870155E-001   0.3468848E+000   0.3812992E-034
   0.9748709E+000   0.3033747E-003  -0.1752091E+000  -0.1661953E+000   0.4484565E+000   0.3799174E-034
   0.9916751E+000   0.3992258E-005  -0.1007054E+000  -0.1707644E+000   0.8366990E+000   0.3734795E-034
   0.9671065E+000   0.4936611E-003  -0.2218589E-001  -0.7703301E-001   0.8113600E-001   0.3829675E-034
   0.8843163E+000   0.3477584E-002   0.2750262E-001   0.3272473E-001  -0.1702917E+000   0.4188212E-034
   0.8873746E+000   0.5373216E-003   0.2142763E-001   0.3699756E-001  -0.2118596E+000   0.4173777E-034
   0.9182287E+000   0.1770797E-003   0.1301791E-001   0.4603580E-001  -0.1383498E+000   0.4033531E-034
   0.9479101E+000   0.2398926E-003   0.6381959E-001   0.4019992E-001  -0.6708836E-001   0.3907231E-034
   0.9780929E+000   0.4370648E-004   0.9881876E-001   0.5682429E-001   0.2385862E-001   0.3786659E-034
   0.9476343E+000   0.9248085E-004   0.3700976E-001   0.3076798E-001  -0.2163173E+000   0.3908368E-034
   0.9746454E+000   0.2327643E-003   0.2159646E-001   0.1085036E+000  -0.1103120E+000   0.3800052E-034
   0.8309137E+000   0.4238363E-002  -0.5506365E-001   0.1243931E+000  -0.4702563E+000   0.4457387E-034
   0.8951109E+000   0.3465129E-002  -0.4180582E-001   0.1815020E+000  -0.2455062E+000   0.4137704E-034
   0.9103661E+000   0.4402176E-003  -0.2037832E+000   0.2644381E-001   0.3417665E-001   0.4068367E-034
   0.9733771E+000   0.2266233E-003  -0.1827844E+000  -0.4392051E+000   0.6685864E+000   0.3805004E-034
   0.9776894E+000   0.2467332E-004   0.6393725E-001  -0.4016457E+000   0.7789238E+000   0.3788221E-034
   0.9678334E+000   0.3566169E-003   0.2567634E-001  -0.5618325E-001   0.3153118E+000   0.3826799E-034
   0.9008882E+000   0.3635303E-003   0.1206149E-001  -0.5724146E-002  -0.4972012E-001   0.4111169E-034
   0.9777293E+000   0.9391088E-004   0.8751554E-001  -0.5879525E-001   0.2328804E+000   0.3788067E-034
   0.9781996E+000   0.1458010E-004   0.6787751E-001  -0.1427365E+000   0.3623210E+000   0.3786245E-034
   0.9879958E+000   0.1704218E-005   0.9324988E-001  -0.2327569E+000   0.7307424E+000   0.3748704E-034
   0.9912681E+000   0.2321710E-005   0.4279192E-001  -0.2281145E+000   0.9926511E+000   0.3736329E-034
   0.9889175E+000   0.7186740E-006   0.9187491E-002  -0.1867418E+000   0.1035951E+001   0.3745210E-034
   0.9759351E+000   0.4771284E-004   0.3407335E-001  -0.2080020E+000   0.7173597E+000   0.3795031E-034
   0.9532784E+000   0.2101796E-004  -0.5394135E-002  -0.2031860E+000   0.5375419E+000   0.3885228E-034
   0.9772792E+000   0.5903103E-004  -0.7171007E-001  -0.2105778E+000   0.8155119E+000   0.3789811E-034
   0.9860065E+000   0.3174500E-005  -0.1714089E-001  -0.2523891E+000   0.9138603E+000   0.3756267E-034
   0.9807297E+000   0.3762655E-004   0.1868564E+000  -0.2519944E+000   0.6103839E+000   0.3776477E-034
   0.9580414E+000   0.1499024E-004   0.1749028E+000  -0.1693555E+000   0.2911746E+000   0.3865912E-034
   0.9849729E+000   0.1474798E-004   0.1588918E+000  -0.2758452E+000   0.6179490E+000   0.3760209E-034
   0.9919720E+000   0.2175938E-006   0.1743506E+000  -0.3816994E+000   0.8498556E+000   0.3733678E-034
