#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.7812745E-002   0.4121620E-006   0.3920027E-001   0.8054018E-001   0.3824195E+000   0.2836669E-001
   0.1571372E-001   0.5780719E-005   0.6625885E-001   0.7825331E-001   0.1525427E+000   0.1316260E-001
   0.2466790E-001   0.6101390E-005   0.1050885E+000   0.8050712E-001  -0.3371154E-001   0.4903553E-002
   0.2086842E-001   0.1485110E-004   0.1394062E+000   0.9326534E-001  -0.1060676E+000   0.2776439E-002
   0.1989889E-001   0.3871825E-004   0.1098273E+000   0.5827725E-001  -0.1326796E+000   0.3260891E-002
   0.2207530E-001   0.2569426E-004   0.9448269E-001   0.6391907E-001  -0.2337617E+000   0.3576911E-002
   0.6356996E-001   0.2484735E-003   0.1220658E+000   0.8172978E-001  -0.3130857E+000   0.2185772E-002
   0.1050534E+000   0.2342853E-002   0.1326202E-002   0.3687687E-001  -0.4994362E+000   0.3358318E-002
   0.6693428E-001   0.1534089E-002  -0.3735383E-001   0.3643282E-001  -0.4463908E+000   0.4547805E-002
   0.4719096E-001   0.7372770E-004  -0.3521662E-001  -0.1849802E-001  -0.1250633E+000   0.6107527E-002
   0.6050814E-001   0.1194746E-003  -0.6682686E-001  -0.1389729E+000  -0.2483466E-001   0.5030005E-002
   0.3722671E-001   0.3209904E-004  -0.8753435E-001  -0.1501594E+000   0.5298637E-001   0.4724931E-002
   0.5350348E-001   0.5546703E-003  -0.5841340E-001  -0.1106382E+000   0.2332742E-001   0.3624356E-002
   0.5284588E-001   0.1074147E-002  -0.3851285E-002  -0.8792026E-001   0.4682630E-001   0.4183970E-002
   0.2809139E-001   0.1911647E-003   0.8877127E-002  -0.7082193E-001   0.1317741E+000   0.4114051E-002
   0.3435725E-001   0.1232914E-003  -0.1561481E-002  -0.7630409E-001   0.7020228E-001   0.6111007E-002
   0.5015762E-001   0.4930780E-003   0.1982058E-001  -0.9531814E-001  -0.6574813E-001   0.2910641E-002
   0.1389705E-001   0.3172134E-006  -0.3731345E-001  -0.1566566E+000   0.8769894E-001   0.2453144E-002
   0.1183900E-001   0.1164359E-006  -0.3898998E-001  -0.1723290E+000   0.1576236E+000   0.2510037E-002
   0.1204160E-001   0.1997917E-006  -0.1627213E-001  -0.1554628E+000   0.2011949E+000   0.3685309E-002
   0.1427452E-001   0.8343614E-006   0.3347957E-001  -0.1480094E+000   0.2366822E+000   0.4805689E-002
   0.2056577E-001   0.8589552E-005   0.9233429E-001  -0.1517418E+000   0.2300881E+000   0.4787270E-002
   0.2867466E-001   0.1123821E-004   0.1092976E+000  -0.1685983E+000   0.1827777E+000   0.4512151E-002
   0.2819328E-001   0.7171250E-004   0.9507758E-001  -0.2096513E+000   0.2908307E-001   0.5648834E-002
   0.1827323E-001   0.3069451E-004   0.1475882E+000  -0.2207669E+000   0.3542397E-001   0.5116244E-002
   0.4074001E-001   0.2476605E-003   0.1342440E+000  -0.2007945E+000   0.9553840E-001   0.1830158E-002
