#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.1266464E-001   0.4398013E-004   0.5765265E-001   0.5909440E-001   0.2948419E+000   0.2133301E-001
   0.2112461E-001   0.2769138E-003   0.8412999E-001   0.7564361E-001   0.2577654E-001   0.9883004E-002
   0.3239137E-001   0.5731911E-003   0.1077281E+000   0.8458239E-001  -0.9516370E-001   0.4336802E-002
   0.3906092E-001   0.8403882E-003   0.1109916E+000   0.8314225E-001  -0.1592447E+000   0.2461164E-002
   0.4012285E-001   0.1004376E-002   0.9624121E-001   0.7591349E-001  -0.2225510E+000   0.2368681E-002
   0.4890211E-001   0.9987519E-003   0.8328534E-001   0.6608414E-001  -0.2945197E+000   0.2589851E-002
   0.7558420E-001   0.2481346E-002   0.2829402E-001   0.4688881E-001  -0.4211742E+000   0.2481432E-002
   0.9371479E-001   0.3138434E-002  -0.7231115E-002   0.4453749E-001  -0.4695364E+000   0.2367431E-002
   0.8517582E-001   0.3762261E-002  -0.3520325E-001   0.3362626E-001  -0.4612841E+000   0.2912971E-002
   0.5505981E-001   0.1523493E-002  -0.3890990E-001  -0.6751795E-002  -0.2697715E+000   0.4998155E-002
   0.4513573E-001   0.5971121E-003  -0.3893770E-001  -0.8298176E-001  -0.6566048E-001   0.6264232E-002
   0.4518167E-001   0.6799965E-003  -0.3512259E-001  -0.1131864E+000   0.9918630E-002   0.5600897E-002
   0.4825060E-001   0.1251681E-002  -0.1131525E-001  -0.1002467E+000   0.3856948E-001   0.4744795E-002
   0.5012729E-001   0.1272607E-002   0.8041222E-003  -0.8319343E-001   0.4947693E-001   0.4267006E-002
   0.5036136E-001   0.1063914E-002   0.5982811E-002  -0.7415395E-001   0.5994976E-001   0.4102180E-002
   0.4742807E-001   0.5761245E-003   0.6739780E-002  -0.7871572E-001   0.4669533E-001   0.3999567E-002
   0.4153317E-001   0.5959902E-003   0.5583459E-002  -0.9840234E-001   0.2180778E-001   0.3672665E-002
   0.2831202E-001   0.4993970E-003  -0.2635191E-003  -0.1324283E+000   0.2059672E-001   0.3451023E-002
   0.1759693E-001   0.1358815E-003  -0.1107356E-001  -0.1705947E+000   0.8066209E-001   0.3275672E-002
   0.1601487E-001   0.5937976E-004   0.9869482E-002  -0.1710677E+000   0.1509566E+000   0.4112721E-002
   0.1998536E-001   0.9619661E-004   0.5948898E-001  -0.1607787E+000   0.1854838E+000   0.4442285E-002
   0.2665864E-001   0.1310606E-003   0.9453306E-001  -0.1647429E+000   0.1818029E+000   0.4126041E-002
   0.4303158E-001   0.1426964E-002   0.9528744E-001  -0.2025660E+000   0.6041013E-001   0.3268132E-002
   0.5346246E-001   0.2360904E-002   0.1004298E+000  -0.2282314E+000  -0.9461069E-002   0.2766886E-002
   0.5708288E-001   0.2355480E-002   0.1082152E+000  -0.2325160E+000  -0.1711393E-001   0.2277622E-002
   0.4681558E-001   0.9412624E-003   0.1215559E+000  -0.2246093E+000   0.4331888E-001   0.1686440E-002
   0.3660015E-001   0.4730348E-003   0.1165622E+000  -0.2141949E+000   0.7850659E-001   0.1318641E-002
   0.4547830E-001   0.2974534E-002   0.1062777E+000  -0.1722799E+000  -0.1610595E-001   0.1113260E-002
   0.7716068E-001   0.6582531E-002   0.1188927E+000  -0.1264690E+000  -0.7354355E-001   0.1051879E-002
   0.1032180E+000   0.6698516E-002   0.1228293E+000  -0.9398475E-001  -0.8175955E-001   0.1035834E-002
   0.9710841E-001   0.5271924E-002   0.1090947E+000  -0.5716807E-001  -0.7689565E-001   0.1268454E-002
   0.6209821E-001   0.2540458E-002   0.7250249E-001  -0.2304565E-001  -0.3628052E-001   0.3590443E-002
   0.3720714E-001   0.1455046E-002   0.2680009E-001  -0.2386430E-001   0.2910511E-001   0.7036663E-002
   0.1456958E-001   0.1503026E-003  -0.3954727E-001  -0.1033969E+000   0.2367148E+000   0.1567284E-001
   0.8293817E-002   0.7563819E-005  -0.1369441E+000  -0.1367571E+000   0.3307883E+000   0.1669980E-001
   0.7960448E-002   0.1221290E-004  -0.1539626E+000  -0.1051159E+000   0.3093477E+000   0.1797024E-001
   0.9996479E-002   0.6255541E-004  -0.1239571E+000  -0.7007646E-001   0.2538424E+000   0.2116743E-001
   0.1327987E-001   0.1192039E-003  -0.6997881E-001  -0.4544900E-001   0.2608643E+000   0.2274393E-001
   0.1442539E-001   0.1231456E-003  -0.1657474E-001  -0.1789887E-001   0.3283768E+000   0.2377971E-001
   0.1249389E-001   0.7241755E-004   0.3093586E-001   0.2057412E-001   0.4014957E+000   0.2557458E-001
   0.2716035E-001   0.1511455E-002   0.2846112E-001   0.3772931E-001  -0.1323861E+000   0.8961759E-002
   0.4226371E-001   0.2227827E-002   0.5472995E-001   0.7051677E-001  -0.1856498E+000   0.4615389E-002
   0.6006665E-001   0.2113024E-002   0.7066304E-001   0.8154807E-001  -0.2113980E+000   0.2820957E-002
   0.6300411E-001   0.1138167E-002   0.7725622E-001   0.8226765E-001  -0.2203289E+000   0.2568179E-002
   0.5743557E-001   0.9390067E-003   0.7244555E-001   0.7387756E-001  -0.2443558E+000   0.2683209E-002
   0.5654185E-001   0.7784900E-003   0.6602632E-001   0.5559109E-001  -0.2980059E+000   0.2510095E-002
   0.6459147E-001   0.1402330E-002   0.2917861E-001   0.5347864E-001  -0.3927440E+000   0.2468956E-002
   0.9076955E-001   0.3374743E-002  -0.1306510E-001   0.6466286E-001  -0.4707746E+000   0.1999018E-002
   0.9390617E-001   0.4247199E-002  -0.3392803E-001   0.6789107E-001  -0.4820077E+000   0.2333766E-002
   0.7914821E-001   0.3567661E-002  -0.3687206E-001   0.3996641E-001  -0.3693030E+000   0.3510649E-002
   0.5528463E-001   0.1398658E-002  -0.4257843E-001  -0.3434158E-001  -0.1486750E+000   0.5589526E-002
   0.4442523E-001   0.1012679E-002  -0.6061253E-001  -0.9384062E-001  -0.2222829E-002   0.5776614E-002
   0.3511883E-001   0.1030757E-002  -0.5039162E-001  -0.1060716E+000   0.6217332E-001   0.4890112E-002
   0.3863301E-001   0.1148878E-002  -0.4181229E-001  -0.8703028E-001   0.1645252E-001   0.3296373E-002
   0.4352054E-001   0.1078199E-002  -0.2956808E-001  -0.7438710E-001  -0.2415731E-001   0.2780875E-002
   0.4141958E-001   0.7794917E-003  -0.2059980E-001  -0.7558821E-001  -0.4363937E-001   0.2614740E-002
   0.2959884E-001   0.4443378E-003  -0.3941551E-002  -0.9132223E-001  -0.9107384E-002   0.3058017E-002
   0.1844961E-001   0.1612015E-003   0.6891866E-002  -0.1151527E+000   0.7508819E-001   0.3838935E-002
   0.1273785E-001   0.1045377E-004   0.1380042E-001  -0.1206258E+000   0.2202118E+000   0.5312649E-002
   0.1391260E-001   0.2337524E-004   0.4872234E-001  -0.9505011E-001   0.3028842E+000   0.5944714E-002
   0.2195142E-001   0.1592184E-003   0.9770571E-001  -0.9064421E-001   0.3208518E+000   0.5033374E-002
