#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9904418E+000   0.6840002E-005   0.1641930E-001  -0.3324320E-001   0.9011242E+000   0.2943587E-035
   0.9839741E+000   0.3490819E-004   0.4753873E-001   0.4596069E-002   0.4738457E+000   0.2962936E-035
   0.9732296E+000   0.1321266E-003   0.5422876E-001   0.6345843E-001   0.1376306E+000   0.2995647E-035
   0.9714344E+000   0.2758707E-003   0.6587551E-001   0.1047266E+000   0.3825920E-001   0.3001183E-035
   0.9732144E+000   0.3424221E-003   0.4263498E-001   0.9218833E-001   0.3791205E-001   0.2995693E-035
   0.9606854E+000   0.7231287E-003   0.4438830E-001   0.8956800E-001  -0.7933474E-001   0.3034762E-035
   0.9370272E+000   0.6336767E-003   0.6201083E-001   0.9786757E-001  -0.2397498E+000   0.3111384E-035
   0.8891411E+000   0.2720131E-002  -0.1537857E-001   0.6828522E-001  -0.3766759E+000   0.3278953E-035
   0.9090818E+000   0.4089017E-002  -0.5805459E-001   0.2201970E-001  -0.1766488E+000   0.3207029E-035
   0.9557179E+000   0.1643370E-003  -0.9470358E-001  -0.2971426E-001   0.1408801E+000   0.3050536E-035
   0.9480824E+000   0.3699798E-003  -0.1652525E+000  -0.1237696E+000   0.2380531E+000   0.3075104E-035
   0.9601576E+000   0.3946399E-003  -0.1349078E+000  -0.2087864E+000   0.3397690E+000   0.3036430E-035
   0.9510441E+000   0.1237237E-002  -0.2382954E-001  -0.1874334E+000   0.3473187E+000   0.3065528E-035
   0.9424232E+000   0.1761278E-002   0.8747719E-001  -0.1115251E+000   0.3440683E+000   0.3093570E-035
   0.9585527E+000   0.8317478E-003   0.1134132E+000  -0.7713837E-001   0.3900625E+000   0.3041515E-035
   0.9529191E+000   0.4426507E-003   0.1152630E+000  -0.4686201E-001   0.2894551E+000   0.3059496E-035
   0.9569465E+000   0.5794012E-003   0.1251361E+000  -0.5883635E-001   0.2397850E+000   0.3046619E-035
   0.9801419E+000   0.2368691E-003   0.7738067E-001  -0.1389192E+000   0.4548613E+000   0.2974520E-035
   0.9873775E+000   0.2582758E-005   0.5337022E-001  -0.1840193E+000   0.6487682E+000   0.2952723E-035
   0.9873305E+000   0.2489917E-005   0.5786680E-001  -0.2041485E+000   0.7208483E+000   0.2952863E-035
   0.9846520E+000   0.1039152E-004   0.6017706E-001  -0.2439675E+000   0.7056051E+000   0.2960896E-035
   0.9772831E+000   0.5519518E-004   0.4209585E-001  -0.2864860E+000   0.5887872E+000   0.2983221E-035
   0.9683469E+000   0.1840710E-003  -0.1413729E-001  -0.3436429E+000   0.4423940E+000   0.3010751E-035
   0.9543105E+000   0.1709194E-002   0.1056242E-001  -0.3784144E+000   0.2755403E+000   0.3055035E-035
   0.9604069E+000   0.1575817E-002   0.1299165E+000  -0.4104273E+000   0.2345661E+000   0.3035642E-035
   0.9584754E+000   0.3530181E-003   0.1108891E+000  -0.3672428E+000   0.2308346E+000   0.3041760E-035
   0.9615688E+000   0.3328665E-003   0.3044115E-001  -0.3334160E+000   0.3495175E+000   0.3031974E-035
   0.9711512E+000   0.1492978E-002   0.2569322E-001  -0.3162429E+000   0.4919789E+000   0.3002058E-035
   0.9206706E+000   0.7022383E-002   0.1069613E+000  -0.2123984E+000   0.2598518E+000   0.3166661E-035
   0.8524756E+000   0.7128969E-002   0.1704709E+000  -0.1440361E+000   0.2536377E-001   0.3419983E-035
   0.8820374E+000   0.5780776E-002   0.1391933E+000  -0.1015611E+000   0.1010915E+000   0.3305361E-035
   0.9275603E+000   0.1876183E-002   0.8540285E-001  -0.8954601E-001   0.1882276E+000   0.3143140E-035
   0.9609388E+000   0.1636702E-002   0.7185622E-001  -0.1802815E+000   0.6217621E+000   0.3033962E-035
   0.9899972E+000   0.1005763E-004   0.6934623E-001  -0.2341419E+000   0.1173916E+001   0.2944909E-035
   0.9927861E+000   0.2174885E-005   0.3543882E-001  -0.1745158E+000   0.1304581E+001   0.2936637E-035
   0.9939361E+000   0.1604571E-005  -0.1541432E-001  -0.8046836E-001   0.1271909E+001   0.2933239E-035
   0.9936837E+000   0.2693654E-005  -0.1007577E+000  -0.1670206E-001   0.1228851E+001   0.2933984E-035
   0.9915118E+000   0.8956621E-005  -0.1461144E+000  -0.3286048E-001   0.1143723E+001   0.2940411E-035
   0.9902699E+000   0.1612632E-004  -0.1074439E+000  -0.7219460E-001   0.1108917E+001   0.2944098E-035
   0.9909576E+000   0.1472718E-004  -0.4085302E-001  -0.6737988E-001   0.1098028E+001   0.2942055E-035
   0.9893130E+000   0.2017569E-004  -0.1873002E-001  -0.8586247E-001   0.6745190E+000   0.2946946E-035
   0.9701941E+000   0.1205059E-002   0.4395665E-001  -0.2318130E-001   0.3101654E+000   0.3005019E-035
   0.9397647E+000   0.1458522E-002   0.8467059E-001   0.4184233E-001  -0.1910723E-001   0.3102321E-035
   0.9277878E+000   0.8625250E-003   0.1013105E+000   0.7904957E-001  -0.1203346E+000   0.3142369E-035
   0.9337580E+000   0.6850554E-003   0.9378375E-001   0.8311336E-001  -0.1426536E+000   0.3122278E-035
   0.9371178E+000   0.5720605E-003   0.7737962E-001   0.7839443E-001  -0.1856787E+000   0.3111084E-035
   0.9370091E+000   0.7658570E-003   0.5893096E-001   0.1098226E+000  -0.2007203E+000   0.3111445E-035
   0.9036711E+000   0.3416867E-002  -0.2150865E-001   0.1304940E+000  -0.3135129E+000   0.3226231E-035
   0.8779538E+000   0.4701609E-002  -0.5851030E-001   0.7982603E-001  -0.3097489E+000   0.3320735E-035
   0.9309133E+000   0.3013189E-002  -0.6043619E-001   0.3839634E-001  -0.1765577E-001   0.3131819E-035
   0.9429226E+000   0.6591157E-003  -0.1743776E+000  -0.7996343E-001   0.1725799E+000   0.3091931E-035
   0.9656528E+000   0.8677481E-003  -0.1802961E+000  -0.3020038E+000   0.5243887E+000   0.3019151E-035
   0.9825043E+000   0.1042910E-003  -0.3985169E-002  -0.3138361E+000   0.7222654E+000   0.2967368E-035
   0.9809292E+000   0.1867560E-003   0.1240674E+000  -0.1376469E+000   0.5816577E+000   0.2972133E-035
   0.9650746E+000   0.9054202E-003   0.1179447E+000  -0.5873321E-001   0.3635129E+000   0.3020960E-035
   0.9567120E+000   0.7655634E-003   0.1226709E+000  -0.2265992E-001   0.2143862E+000   0.3047366E-035
   0.9741344E+000   0.3276056E-003   0.1083925E+000  -0.6948724E-001   0.3270648E+000   0.2992864E-035
