#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.2799558E-001   0.1041398E-002   0.4820736E-001   0.3392195E-001   0.3704890E-001   0.1075526E-001
   0.3455497E-001   0.1249325E-002   0.6805679E-001   0.6425062E-001  -0.6636877E-001   0.6807861E-002
   0.4289819E-001   0.1511768E-002   0.6940463E-001   0.7074854E-001  -0.1391993E+000   0.4257680E-002
   0.4898898E-001   0.1477499E-002   0.6740567E-001   0.7009036E-001  -0.1871306E+000   0.2902572E-002
   0.5376693E-001   0.1324526E-002   0.6313617E-001   0.6393703E-001  -0.2507624E+000   0.2398448E-002
   0.6394763E-001   0.2304305E-002   0.2863030E-001   0.4517401E-001  -0.3551377E+000   0.2420060E-002
   0.7685228E-001   0.3158535E-002  -0.3415345E-002   0.4131401E-001  -0.4371688E+000   0.2088421E-002
   0.8145144E-001   0.3481703E-002  -0.1497307E-001   0.4155616E-001  -0.4525856E+000   0.2247513E-002
   0.7739481E-001   0.3557554E-002  -0.2947360E-001   0.2984789E-001  -0.4334908E+000   0.2866166E-002
   0.6917549E-001   0.3306191E-002  -0.3863324E-001   0.1225635E-001  -0.3633144E+000   0.3860931E-002
   0.5061317E-001   0.1718575E-002  -0.2881032E-001  -0.1968851E-001  -0.1907203E+000   0.6538901E-002
   0.4826506E-001   0.1091366E-002  -0.1509168E-001  -0.5652784E-001  -0.5408347E-001   0.7985368E-002
   0.5011684E-001   0.1180217E-002  -0.7501682E-002  -0.6801994E-001   0.3109968E-002   0.7957480E-002
   0.5040754E-001   0.1179435E-002   0.7041397E-003  -0.6475533E-001   0.2405657E-001   0.7073294E-002
   0.5145036E-001   0.1041422E-002   0.6744925E-002  -0.6765737E-001   0.3852833E-001   0.5881380E-002
   0.4772962E-001   0.8661053E-003   0.7100815E-002  -0.8327808E-001   0.4720684E-001   0.4974224E-002
   0.4146538E-001   0.6431200E-003   0.4235309E-002  -0.1037837E+000   0.4694534E-001   0.4197248E-002
   0.3585299E-001   0.6062624E-003   0.8341872E-002  -0.1276050E+000   0.5274959E-001   0.4045291E-002
   0.3021068E-001   0.5294085E-003   0.1641034E-001  -0.1572140E+000   0.6080587E-001   0.4208387E-002
   0.2808625E-001   0.4295568E-003   0.3933190E-001  -0.1767256E+000   0.9266432E-001   0.4183606E-002
   0.3179844E-001   0.4888789E-003   0.6857417E-001  -0.1845540E+000   0.1098340E+000   0.3836330E-002
   0.4159083E-001   0.1295856E-002   0.8353957E-001  -0.2025973E+000   0.6176980E-001   0.3354154E-002
   0.5495361E-001   0.2619908E-002   0.8953334E-001  -0.2129593E+000   0.7850387E-002   0.2802734E-002
   0.6348916E-001   0.2876851E-002   0.9409129E-001  -0.2178328E+000  -0.4877856E-002   0.2341052E-002
   0.6567034E-001   0.2843106E-002   0.9728305E-001  -0.2232646E+000  -0.1206985E-001   0.2001300E-002
   0.5861898E-001   0.2856797E-002   0.1007540E+000  -0.2252964E+000  -0.8442729E-002   0.1734434E-002
   0.5187548E-001   0.2273028E-002   0.1079178E+000  -0.2065201E+000   0.8287984E-002   0.1435269E-002
