#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9891733E+000   0.1568676E-004   0.1396229E-001  -0.2941281E-001   0.8437496E+000   0.1386756E-035
   0.9821748E+000   0.9629872E-004   0.4447916E-001   0.1107136E-001   0.4678683E+000   0.1396637E-035
   0.9707621E+000   0.3225592E-003   0.5707681E-001   0.6295910E-001   0.1410139E+000   0.1413057E-035
   0.9656916E+000   0.5836409E-003   0.5615948E-001   0.9672581E-001   0.3967188E-001   0.1420476E-035
   0.9665208E+000   0.7327258E-003   0.3884898E-001   0.9297263E-001   0.2323083E-001   0.1419258E-035
   0.9544956E+000   0.9141888E-003   0.4338337E-001   0.8859775E-001  -0.8762059E-001   0.1437138E-035
   0.9330803E+000   0.1195748E-002   0.3819033E-001   0.9113508E-001  -0.2483385E+000   0.1470122E-035
   0.8991179E+000   0.2898674E-002  -0.1641500E-001   0.6741857E-001  -0.3384389E+000   0.1525653E-035
   0.9116327E+000   0.3781034E-002  -0.6228388E-001   0.2606588E-001  -0.1763061E+000   0.1504709E-035
   0.9527516E+000   0.5025971E-003  -0.9426319E-001  -0.2706251E-001   0.1051075E+000   0.1439769E-035
   0.9527748E+000   0.4591164E-003  -0.1425747E+000  -0.1145943E+000   0.2579703E+000   0.1439734E-035
   0.9568947E+000   0.5628269E-003  -0.1178307E+000  -0.1889648E+000   0.3526699E+000   0.1433535E-035
   0.9521903E+000   0.1259341E-002  -0.1478522E-001  -0.1765794E+000   0.3779315E+000   0.1440618E-035
   0.9465024E+000   0.1515772E-002   0.7703481E-001  -0.1142978E+000   0.3664366E+000   0.1449275E-035
   0.9526767E+000   0.1013583E-002   0.1076826E+000  -0.7085633E-001   0.3625839E+000   0.1439882E-035
   0.9522065E+000   0.5227457E-003   0.1125030E+000  -0.4753305E-001   0.2893965E+000   0.1440593E-035
   0.9578285E+000   0.5943978E-003   0.1090431E+000  -0.7006403E-001   0.2745609E+000   0.1432138E-035
   0.9755571E+000   0.4035312E-003   0.7890892E-001  -0.1364415E+000   0.4380467E+000   0.1406112E-035
   0.9858437E+000   0.2515311E-004   0.5495463E-001  -0.1818799E+000   0.6251589E+000   0.1391440E-035
   0.9861060E+000   0.1369209E-004   0.5727362E-001  -0.2059558E+000   0.7077590E+000   0.1391070E-035
   0.9829124E+000   0.3192227E-004   0.5988633E-001  -0.2426278E+000   0.6809891E+000   0.1395589E-035
   0.9758525E+000   0.7838579E-004   0.4219603E-001  -0.2902303E+000   0.5721976E+000   0.1405686E-035
   0.9630295E+000   0.7521495E-003   0.6980578E-002  -0.3350368E+000   0.4239405E+000   0.1424403E-035
   0.9496853E+000   0.2161824E-002   0.3827146E-001  -0.3703736E+000   0.2957718E+000   0.1444418E-035
   0.9500229E+000   0.2196568E-002   0.1133015E+000  -0.3833100E+000   0.2333979E+000   0.1443904E-035
   0.9561948E+000   0.5533371E-003   0.1031536E+000  -0.3604553E+000   0.2409913E+000   0.1434584E-035
   0.9640071E+000   0.3566715E-003   0.4452068E-001  -0.3394092E+000   0.3689200E+000   0.1422958E-035
   0.9607414E+000   0.2662727E-002   0.4878260E-001  -0.3053668E+000   0.4354710E+000   0.1427795E-035
   0.9202008E+000   0.6816351E-002   0.1121503E+000  -0.2215535E+000   0.2644414E+000   0.1490699E-035
   0.8774528E+000   0.7097939E-002   0.1593396E+000  -0.1418408E+000   0.9332479E-001   0.1563323E-035
   0.8934954E+000   0.5589675E-002   0.1373887E+000  -0.1044567E+000   0.1333628E+000   0.1535254E-035
   0.9356211E+000   0.2064333E-002   0.9103670E-001  -0.1064612E+000   0.2655039E+000   0.1466130E-035
   0.9605409E+000   0.1672975E-002   0.7182392E-001  -0.1681953E+000   0.6320846E+000   0.1428093E-035
   0.9882912E+000   0.3843886E-004   0.6518174E-001  -0.2156846E+000   0.1104980E+001   0.1387994E-035
   0.9923794E+000   0.3950829E-005   0.3496534E-001  -0.1675672E+000   0.1271959E+001   0.1382276E-035
   0.9931793E+000   0.4121278E-005  -0.1994144E-001  -0.7977525E-001   0.1237288E+001   0.1381163E-035
   0.9924048E+000   0.1007609E-004  -0.9525134E-001  -0.1907598E-001   0.1157180E+001   0.1382240E-035
   0.9898723E+000   0.2413820E-004  -0.1344710E+000  -0.2628933E-001   0.1065874E+001   0.1385777E-035
   0.9885653E+000   0.3381551E-004  -0.1032664E+000  -0.5915393E-001   0.1032895E+001   0.1387609E-035
   0.9895932E+000   0.2830242E-004  -0.4182043E-001  -0.5921112E-001   0.1029212E+001   0.1386168E-035
