#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.3523680E-001   0.1376714E-001  -0.7967800E-001   0.5662366E-001  -0.1135302E+000   0.5532745E+000
   0.4166686E-001   0.5503154E-002  -0.7274779E-001   0.3167484E-001  -0.4623950E-001   0.4356314E+000
   0.4518319E-001  -0.1928644E-002  -0.7443216E-001   0.2035740E-001  -0.9904194E-002   0.4375580E+000
   0.4323681E-001  -0.2964450E-002  -0.6783029E-001   0.1752381E-001  -0.7642442E-002   0.4132924E+000
   0.4456512E-001  -0.1974030E-003  -0.5909818E-001   0.1562673E-001  -0.2002930E-001   0.3034952E+000
   0.4406543E-001   0.2455605E-002  -0.5187847E-001   0.1396822E-001  -0.1912964E-001   0.1900617E+000
   0.3893754E-001   0.5112012E-002  -0.4085929E-001   0.9279576E-002  -0.1274951E-001   0.1731132E+000
   0.3864114E-001   0.7139899E-002  -0.2483922E-001   0.8631115E-002  -0.1688166E-001   0.2033611E+000
   0.4979379E-001   0.1157741E-001  -0.2186416E-001   0.1182422E-001  -0.2648643E-001   0.2440999E+000
   0.5399582E-001   0.1357515E-001  -0.1936057E-001   0.1452153E-001  -0.2726900E-001   0.2746327E+000
   0.4900727E-001   0.1037377E-001  -0.1833560E-001   0.1433476E-001  -0.2331538E-001   0.2863727E+000
   0.5652912E-001   0.6203216E-002  -0.4191973E-001   0.1535712E-001  -0.1826570E-001   0.3035705E+000
   0.7679167E-001  -0.4683013E-002  -0.7507249E-001   0.2484321E-001   0.3957672E-002   0.3186344E+000
   0.7707070E-001  -0.1370583E-001  -0.6183831E-001   0.4919026E-001   0.2531589E-001   0.3483973E+000
   0.7363071E-001  -0.9081137E-002  -0.5900528E-001   0.6346701E-001   0.3847018E-001   0.4979785E+000
   0.1021747E+000  -0.7991024E-002  -0.9888015E-001   0.7186752E-001   0.5969953E-001   0.7045974E+000
   0.1378359E+000  -0.1638415E-001  -0.1350019E+000   0.7632261E-001   0.9032018E-001   0.7884930E+000
   0.1234640E+000  -0.2596992E-001  -0.8473808E-001   0.7945246E-001   0.1032711E+000   0.6532156E+000
   0.7301005E-001  -0.2015046E-001   0.1979301E-001   0.6962631E-001   0.7320189E-001   0.4635486E+000
   0.4901009E-001  -0.1366282E-001   0.7712738E-001   0.5986740E-001  -0.3884702E-002   0.4674894E+000
   0.4408830E-001  -0.1365749E-001   0.8799421E-001   0.5714023E-001  -0.8472829E-001   0.6093173E+000
   0.4596729E-001  -0.1210607E-001   0.7795205E-001   0.5116261E-001  -0.1246762E+000   0.8053375E+000
   0.6141369E-001  -0.4584637E-002   0.4936642E-001   0.4874135E-001  -0.1211092E+000   0.9579498E+000
   0.7339158E-001  -0.2774408E-003   0.1414462E-001   0.4240326E-001  -0.9037546E-001   0.1017227E+001
   0.7234432E-001   0.1166849E-002  -0.1043326E-001   0.3694239E-001  -0.6451421E-001   0.1012327E+001
   0.6993190E-001   0.2168878E-002  -0.1611858E-001   0.3378366E-001  -0.4208679E-001   0.9371224E+000
   0.7374492E-001   0.2351743E-002  -0.4993600E-003   0.3270074E-001  -0.2757027E-001   0.7864671E+000
   0.6814915E-001  -0.3597564E-002   0.3189147E-001   0.3363799E-001  -0.2032044E-001   0.6214853E+000
   0.6040110E-001  -0.1458983E-001   0.7740460E-001   0.4159704E-001  -0.3962420E-001   0.5170037E+000
   0.6552132E-001  -0.1915049E-001   0.9321620E-001   0.5585301E-001  -0.6808394E-001   0.4897387E+000
   0.7706276E-001  -0.1306854E-001   0.7060105E-001   0.7205967E-001  -0.1074892E+000   0.4716442E+000
   0.7683347E-001  -0.1061932E-001   0.3934807E-001   0.8145301E-001  -0.1341286E+000   0.4163264E+000
   0.6635362E-001  -0.9993216E-002   0.2751090E-001   0.7561183E-001  -0.1296629E+000   0.3789870E+000
   0.5226147E-001  -0.7912268E-002   0.1335506E-001   0.6378940E-001  -0.1150834E+000   0.3736756E+000
   0.4015441E-001  -0.2600126E-002  -0.5076344E-002   0.6664089E-001  -0.1555723E+000   0.5711693E+000
   0.3104817E-001   0.8320014E-002  -0.4365991E-001   0.7512494E-001  -0.1924401E+000   0.7612684E+000
   0.3009172E-001   0.1799711E-001  -0.7433401E-001   0.8710089E-001  -0.2280092E+000   0.9118428E+000
   0.3690074E-001   0.1941934E-001  -0.9744893E-001   0.9827961E-001  -0.2449284E+000   0.9725629E+000
   0.4373668E-001   0.1108000E-001  -0.1008871E+000   0.1088702E+000  -0.2366135E+000   0.9528659E+000
   0.3777865E-001   0.1216589E-001  -0.9139368E-001   0.9159493E-001  -0.1847010E+000   0.7780601E+000
   0.3015878E-001   0.1264490E-001  -0.8674421E-001   0.5412769E-001  -0.1043627E+000   0.5836925E+000
   0.2757424E-001   0.9116387E-002  -0.6819572E-001   0.2863672E-001  -0.3897112E-001   0.4442498E+000
   0.2862961E-001   0.5905116E-002  -0.6916700E-001   0.1901464E-001  -0.1641152E-001   0.4526667E+000
   0.2802453E-001   0.4686227E-002  -0.6068496E-001   0.1645964E-001  -0.1199341E-001   0.3786777E+000
   0.3300145E-001   0.5925267E-002  -0.4959324E-001   0.1492913E-001  -0.1943996E-001   0.2398753E+000
   0.3779319E-001   0.8110129E-002  -0.4160677E-001   0.1447872E-001  -0.2041357E-001   0.1661466E+000
   0.3939419E-001   0.7771306E-002  -0.2781481E-001   0.1006909E-001  -0.1476584E-001   0.1975871E+000
   0.3988066E-001   0.7128973E-002  -0.1109753E-001   0.9512253E-002  -0.2007395E-001   0.2693120E+000
   0.4268513E-001   0.5314659E-002   0.4698367E-002   0.1269559E-001  -0.2969876E-001   0.2998354E+000
   0.4131611E-001   0.1249635E-002   0.1189482E-001   0.1850080E-001  -0.3122625E-001   0.3086143E+000
   0.3594799E-001  -0.4243586E-002   0.1131604E-001   0.2021175E-001  -0.2007555E-001   0.2904062E+000
   0.4045846E-001  -0.7351182E-002  -0.1365752E-001   0.2232704E-001  -0.7995335E-002   0.2984363E+000
   0.5667481E-001  -0.1531241E-001  -0.4484753E-001   0.3038919E-001   0.2055089E-001   0.3207923E+000
   0.6126110E-001  -0.2090315E-001  -0.3551011E-001   0.5102712E-001   0.4160051E-001   0.3554051E+000
   0.6314827E-001  -0.1117985E-001  -0.3728790E-001   0.6072753E-001   0.4282828E-001   0.4854889E+000
   0.8514030E-001  -0.5398830E-002  -0.7071320E-001   0.6182770E-001   0.5543635E-001   0.6622694E+000
   0.1121950E+000  -0.1234547E-001  -0.9806555E-001   0.6066592E-001   0.8211367E-001   0.7532273E+000
   0.9870147E-001  -0.2196812E-001  -0.5876588E-001   0.6140680E-001   0.9760694E-001   0.6330101E+000
   0.5433182E-001  -0.1284381E-001   0.1618321E-001   0.5404811E-001   0.7051049E-001   0.4248882E+000
   0.3348023E-001  -0.3299029E-002   0.5197017E-001   0.4462963E-001   0.1287175E-001   0.3463898E+000
   0.3006702E-001  -0.4001666E-002   0.6104453E-001   0.4430330E-001  -0.4645674E-001   0.4433794E+000
   0.3303495E-001  -0.7167087E-002   0.6895991E-001   0.4348802E-001  -0.8492932E-001   0.6280782E+000
   0.4572684E-001  -0.5518901E-002   0.7309587E-001   0.4533820E-001  -0.9754603E-001   0.7945937E+000
   0.5566303E-001  -0.3341930E-002   0.6019407E-001   0.3867679E-001  -0.8552378E-001   0.9310172E+000
   0.5597287E-001  -0.2973588E-002   0.4132415E-001   0.3270290E-001  -0.6617711E-001   0.9607929E+000
   0.5633857E-001  -0.4453213E-002   0.3510939E-001   0.3035782E-001  -0.4025401E-001   0.8423753E+000
   0.6129508E-001  -0.2756818E-002   0.5090459E-001   0.2713841E-001  -0.2466802E-001   0.6491285E+000
   0.6002335E-001  -0.3499116E-002   0.6230233E-001   0.2247984E-001  -0.8296163E-002   0.5336695E+000
   0.6268707E-001  -0.1392583E-001   0.8410543E-001   0.2600911E-001  -0.1718570E-001   0.4721419E+000
   0.7407778E-001  -0.2332582E-001   0.1040236E+000   0.3350294E-001  -0.2883921E-001   0.4354128E+000
   0.8449427E-001  -0.2159135E-001   0.1007132E+000   0.4457313E-001  -0.5774983E-001   0.4053026E+000
   0.8355806E-001  -0.2207666E-001   0.7727253E-001   0.5213595E-001  -0.7558326E-001   0.3054036E+000
   0.7408543E-001  -0.1985304E-001   0.4984985E-001   0.5325294E-001  -0.8016195E-001   0.2472123E+000
   0.5819700E-001  -0.1395279E-001   0.1536214E-001   0.5127715E-001  -0.9993164E-001   0.4232899E+000
   0.4728962E-001  -0.6244109E-002  -0.2883271E-001   0.5565199E-001  -0.1640890E+000   0.8309184E+000
   0.4384061E-001   0.5318888E-002  -0.9973981E-001   0.6397210E-001  -0.2078968E+000   0.1145935E+001
   0.4477944E-001   0.1371201E-001  -0.1432886E+000   0.6793184E-001  -0.2228590E+000   0.1303023E+001
   0.4781325E-001   0.1171132E-001  -0.1530244E+000   0.7635335E-001  -0.2132163E+000   0.1236844E+001
   0.5016316E-001   0.2882556E-002  -0.1322235E+000   0.9332176E-001  -0.2046021E+000   0.1071953E+001
