#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.5096744E-001   0.9339570E-002  -0.3938900E-001   0.2546102E-002  -0.8945776E-002   0.4456086E-001
   0.1160212E-001  -0.4790867E-002   0.2408908E-001   0.3447540E-002  -0.1794474E-001   0.1064107E+000
   0.6945821E-002  -0.9937258E-003   0.1070227E-001   0.2996932E-002  -0.2215815E-002   0.1580722E+000
   0.2752523E-001   0.2056248E-001   0.2466820E-001   0.4494311E-001   0.6113168E-001   0.1082471E+000
   0.2640164E-001   0.2647654E-001  -0.1655182E-001   0.4110921E-001  -0.2080680E-001   0.7649400E-001
   0.5994405E-001   0.1336800E-001  -0.6556708E-001   0.4764787E-002  -0.1465177E-001   0.1249327E+000
   0.2392931E+000   0.1279210E-001  -0.5192566E-001   0.1109746E-002  -0.2111311E-002   0.2213145E-001
   0.3185082E+000   0.9615184E-001  -0.9308585E-001   0.3268093E-001  -0.3332935E-001   0.5114114E-001
   0.3270478E+000   0.1191984E+000  -0.3739567E+000   0.4654353E-001  -0.1394219E+000   0.4490183E+000
   0.1790259E+000   0.1762068E-001  -0.5543481E-001   0.2609992E-002  -0.6806675E-002   0.5792633E-001
   0.2712097E+000   0.4114640E-001   0.1127104E+000   0.7250557E-002   0.1780563E-001   0.1540971E+000
   0.1507407E+001  -0.5282048E+000   0.2349233E+001   0.3094834E+000  -0.9747473E+000   0.4325253E+001
   0.2170620E+000  -0.1360002E+000   0.2356224E+000   0.1222496E+000  -0.2432152E+000   0.6361153E+000
   0.9500429E-002  -0.6429482E-003  -0.4969472E-001   0.1799804E-002  -0.6584900E-002   0.3329446E+000
   0.7844490E-002  -0.6962875E-002  -0.2762429E-001   0.9173481E-002   0.2882625E-001   0.1420139E+000
   0.2504483E-001  -0.2893393E-001   0.8636464E-002   0.3645462E-001  -0.9108317E-002   0.1632179E-001
   0.7281407E-001  -0.1073519E-001   0.2320996E+000   0.1380016E+000   0.4455330E+000   0.1798373E+002
   0.2411146E+001   0.6886676E+000  -0.3696768E+001   0.1653416E+001  -0.2402466E+001   0.1325001E+002
   0.3580029E+000  -0.8989320E-001  -0.8979962E+000   0.4074389E+000  -0.2872308E+000   0.2225942E+002
   0.2823810E+000  -0.1758118E+000  -0.2806413E-003   0.1360055E+000  -0.5996326E-002   0.2105273E-001
   0.2006031E+000  -0.9902271E-001   0.2230381E+000   0.5806658E-001  -0.1109651E+000   0.2696745E+000
   0.2146444E+000  -0.1076891E+000   0.3572014E+000   0.5536641E-001  -0.1845291E+000   0.6928817E+000
   0.3950921E-002   0.1187692E-002  -0.1602611E-001   0.3143479E-002  -0.2580759E-001   0.2626374E+000
   0.2571114E-001  -0.7646900E-002  -0.3750744E-001   0.3387424E-002   0.6873917E-002   0.1066592E+000
   0.3246182E-001   0.4141563E-003  -0.6057089E-001   0.4093298E-003  -0.5768566E-003   0.1704844E+000
   0.8802534E-001  -0.5142808E-002  -0.1717615E+000   0.1771043E-002   0.1006467E-001   0.4149819E+000
   0.3365732E-001  -0.8936577E-003  -0.4617031E-001   0.6060531E-001   0.1985061E+000   0.1290884E+001
   0.6548969E+000   0.2889281E+000   0.1435439E+001   0.1781118E+000   0.6761575E+000   0.3401946E+001
   0.7340905E+000  -0.1742199E-001   0.1743587E+001   0.6004859E-002  -0.2232267E-001   0.4712121E+001
   0.9269421E+000   0.1596186E-001   0.1514199E+001   0.4779579E-001  -0.1990070E-001   0.2590904E+001
   0.6769899E-001  -0.2250842E-001   0.1788279E+000   0.8185553E-002  -0.6266298E-001   0.5098451E+000
   0.6240374E-001  -0.1353264E-001   0.1101372E+000   0.6314203E-002  -0.3363917E-001   0.2339880E+000
   0.2183732E+000  -0.2221471E-001   0.3099674E+000   0.2566790E-001  -0.3754688E-001   0.4465400E+000
   0.1658608E+000  -0.4377636E-001   0.8423331E-001   0.1354069E-001  -0.1859109E-001   0.6689136E-001
   0.1069469E+000  -0.1604470E+000   0.2367335E+000   0.2868725E+000  -0.4341563E+000   0.6992257E+000
   0.1953094E+000   0.3852680E+000  -0.9457891E+000   0.9050350E+000  -0.2139565E+001   0.5152783E+001
   0.7743350E-001   0.4627042E-001  -0.1581555E+000   0.4094330E-001  -0.7666169E-001   0.7366720E+000
   0.6882183E-002   0.8428600E-002  -0.3823573E-001   0.2604935E-001  -0.6484996E-001   0.4767076E+000
   0.8457612E-002   0.7535230E-002  -0.8229525E-002   0.2797488E-001  -0.1075066E+000   0.5501380E+000
   0.2211822E-001   0.1192268E-001  -0.2617542E-001   0.1349057E-001  -0.5143777E-001   0.2781499E+000
   0.1048213E-001   0.6762914E-002   0.6003453E-002   0.4724872E-002   0.3343122E-002   0.3411808E-001
   0.2386164E-001   0.2295100E-001  -0.2500124E-001   0.2536507E-001  -0.2365903E-001   0.4699755E-001
   0.2347427E-001   0.2165180E-001  -0.7578016E-002   0.2082129E-001  -0.1259182E-001   0.8300273E-001
   0.1084689E-001  -0.1876507E-002  -0.2908431E-001   0.2466235E-002   0.1295972E-002   0.1681966E+000
   0.1380930E-001  -0.1486764E-001   0.1435426E-001   0.3706179E-001  -0.2380080E-001   0.1494791E+000
   0.1027667E+000   0.1098249E-001  -0.4666457E-001   0.7130075E-002  -0.1153933E-001   0.3904340E-001
   0.8810635E-002   0.6921701E-002  -0.1923515E-001   0.1812509E-001  -0.2603979E-001   0.9163734E-001
   0.2960143E-001  -0.1487961E-001  -0.2990682E-001   0.8871055E-002   0.1390271E-001   0.4783101E-001
   0.1053872E-001  -0.8781923E-002   0.6098349E-001   0.1066876E-001  -0.6347858E-001   0.4104825E+000
   0.2230613E-001  -0.1769624E-001   0.1167698E+000   0.1859991E-001  -0.1085925E+000   0.7232436E+000
   0.1090821E+000  -0.5046225E-002   0.2868681E+000   0.1070340E-001   0.1750908E-002   0.1022882E+001
   0.6730588E-001   0.2481785E-002  -0.7069657E-001   0.1879906E-002   0.1258305E-001   0.2539040E+000
   0.2879660E-001  -0.4129834E-002  -0.1062491E+000   0.9974752E-003   0.2433632E-001   0.6215912E+000
   0.9444964E-002  -0.7421010E-002  -0.4808562E-001   0.7487805E-002   0.4416935E-001   0.3794268E+000
   0.2099133E-001  -0.2105561E-001  -0.2906864E-001   0.2310415E-001   0.3071896E-001   0.4361966E-001
   0.4010612E-002  -0.2181948E-002  -0.3063022E-002   0.1978000E-002  -0.2635463E-002   0.2821361E-001
   0.1455201E-001   0.2234002E-002  -0.6755496E-001   0.3455097E-001  -0.3790187E+000   0.6562064E+001
   0.6496690E+000  -0.2078245E-001  -0.5929365E+000   0.1680771E+000   0.7263220E-001   0.7087964E+001
   0.5227199E+000   0.5725463E+000  -0.1465434E+001   0.6619560E+000  -0.1815997E+001   0.7499605E+001
   0.1624702E+000  -0.7135479E-001   0.1799160E+000   0.3973418E-001  -0.7301625E-001   0.2208843E+000
   0.2275482E+000  -0.1995958E+000   0.7794778E-001   0.2022738E+000  -0.5593191E-001   0.5351659E-001
   0.8823848E-001  -0.1312274E+000  -0.1643046E+000   0.3919724E+000   0.6268746E+000   0.1145769E+001
   0.4907862E+000   0.1056786E+000   0.7567799E+000   0.1976156E+000   0.2338869E+000   0.1381959E+001
   0.1499822E+000  -0.2491914E-001   0.1828807E+000   0.4346188E-001   0.3167289E+000   0.3728464E+001
   0.4041163E-001  -0.2312758E-001  -0.9372950E-001   0.2431291E-001   0.1113651E+000   0.5660981E+000
   0.1007841E-001  -0.1089179E-002  -0.1642025E-002   0.5548543E-002   0.3509813E-001   0.2705332E+000
   0.2071891E+000  -0.6932301E-001   0.1763225E+000   0.2770315E-001  -0.4958489E-001   0.2223842E+000
   0.4911077E+000  -0.4473505E-001   0.8004194E+000   0.1212172E+000  -0.1273332E+000   0.1823978E+001
   0.1467265E+000   0.5884446E-001   0.7768295E-001   0.2668910E-001   0.4505547E-001   0.2742851E+000
   0.1606259E+000   0.5181703E-001   0.1731615E+000   0.3215571E-001   0.8412908E-001   0.2944214E+000
   0.2067002E+000  -0.1045432E+000   0.1876987E+000   0.6485431E-001  -0.9810950E-001   0.1822013E+000
   0.5619042E-001  -0.4365807E-001   0.9653785E-001   0.4183295E-001  -0.7937191E-001   0.1737990E+000
   0.1261413E+000   0.7986631E-001   0.1155621E-001   0.2120739E+000  -0.2278720E+000   0.4193408E+000
   0.8207725E-001  -0.1106441E+000   0.9580407E-002   0.1634551E+000  -0.2439273E-001   0.3218645E-001
   0.7140820E-001  -0.1497898E-001  -0.9831029E-001   0.3008171E+000  -0.8280564E+000   0.3179151E+001
   0.6909673E-001   0.1108976E+000  -0.1058015E+000   0.2558315E+000  -0.2179122E+000   0.2406989E+000
   0.2855577E-001  -0.1828581E-001  -0.6884533E-001   0.1987489E-001   0.2746871E-001   0.2367156E+000
   0.2147914E-001   0.9174610E-002  -0.3883860E-001   0.8689592E-002  -0.2608438E-001   0.9722897E-001
   0.5132772E-001   0.2320154E-001  -0.3938922E-001   0.1140052E-001  -0.2113669E-001   0.5954730E-001
   0.2990636E-001   0.1255008E-001   0.5650962E-002   0.6809883E-002  -0.1209675E-002   0.2215387E-001
   0.2939809E-001  -0.1725291E-001  -0.8381692E-001   0.1156154E-001   0.4871356E-001   0.2465442E+000
   0.1170160E-001  -0.5047162E-002  -0.3768259E-001   0.6638030E-002   0.2172022E-001   0.1370430E+000
   0.2553655E-002  -0.7987499E-004  -0.1315744E-001   0.9288347E-003   0.2704912E-002   0.9221255E-001
   0.1571093E-001   0.1417659E-001  -0.6131311E-001   0.1533763E-001  -0.5746118E-001   0.2517106E+000
   0.8074420E-001  -0.3612970E-002  -0.9897708E-001   0.9474880E-002   0.1397494E-001   0.2002540E+000
   0.5763034E-002   0.3829563E-002  -0.8502866E-002   0.1761226E-001  -0.2966224E-001   0.6301386E-001
   0.5765845E-001  -0.3098654E-001   0.1080568E-001   0.2879796E-001  -0.1002670E-001   0.1048545E-001
   0.9268944E-002  -0.1514991E-002   0.2602787E-001   0.5085493E-003  -0.2009543E-002   0.3436094E+000
   0.1760116E-001   0.1915990E-002   0.4308494E-001   0.7684461E-002  -0.2249996E-001   0.3082647E+000
   0.6793014E-001   0.4004403E-001   0.9103327E-001   0.5163708E-001   0.1452683E-001   0.3262012E+000
   0.1520304E-001   0.1167805E-002   0.5569164E-002   0.1959076E-001   0.1388331E-001   0.4239404E-001
   0.2555510E-002  -0.2552469E-002  -0.2165485E-001   0.7251936E-002   0.1229872E-001   0.4370895E+000
   0.2401617E-002  -0.1641540E-002  -0.1468476E-001   0.3269392E-002   0.2616418E-001   0.2305327E+000
   0.8453503E-002  -0.4525976E-002  -0.1728840E-001   0.3291195E-002   0.1365088E-001   0.6016018E-001
   0.6772087E-002  -0.4617748E-002  -0.4781567E-002   0.5274656E-002   0.3968775E-002   0.4003670E-002
