#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.2088847E-001  -0.4739917E-002  -0.3697939E-001   0.1031439E-001   0.8260036E-002   0.1591189E+000
   0.1189188E-001  -0.2084816E-002  -0.3817790E-001   0.3599537E-002   0.4741217E-003   0.2133717E+000
   0.6415131E-002  -0.3097363E-003  -0.1958344E-001   0.3992382E-002   0.3410634E-002   0.1121063E+000
   0.6141618E-002  -0.5732778E-003  -0.1253926E-001   0.7466538E-002   0.5101553E-002   0.6443301E-001
   0.1264539E-001   0.1688519E-003  -0.2083042E-001   0.3526708E-002   0.4278954E-002   0.7241292E-001
   0.2030888E-001  -0.2507816E-002  -0.2469750E-001   0.1894409E-002   0.6541703E-002   0.8348435E-001
   0.2297053E-001   0.6802098E-004  -0.5360250E-002   0.1225668E-002   0.3477655E-002   0.4802986E-001
   0.1788561E-001   0.5504107E-002  -0.4377107E-002   0.2471702E-002  -0.3410713E-002   0.4273312E-001
   0.2005022E-001   0.2120442E-002  -0.4103415E-001   0.2269550E-002  -0.2388255E-002   0.1161186E+000
   0.3088760E-001  -0.7326425E-002  -0.2570823E-001   0.3164241E-002   0.6260236E-002   0.1389831E+000
   0.3853183E-001  -0.3943402E-002   0.2227226E-001   0.3281700E-002   0.8721836E-002   0.1500989E+000
   0.2697690E-001  -0.2141223E-002   0.3676894E-001   0.3477348E-002  -0.4774203E-002   0.9563045E-001
   0.1163891E-001  -0.5249200E-002  -0.1117572E-002   0.7318182E-002  -0.7801678E-002   0.6077450E-001
   0.2630973E-001  -0.3156708E-002  -0.5626494E-001   0.1228770E-002   0.5004589E-002   0.1466225E+000
   0.3113083E-001  -0.1296458E-001  -0.1411652E-001   0.1155034E-001   0.6866718E-002   0.2938811E-001
   0.3023709E-001  -0.1349659E-001  -0.4138938E-002   0.5089208E-001  -0.4052477E-001   0.1940598E+000
   0.6379755E-001  -0.3128649E-001  -0.1134101E+000   0.6082649E-001   0.6719182E-001   0.3941689E+000
   0.2348957E-001  -0.1381695E-001  -0.2213407E-001   0.5257954E-001   0.4055690E-001   0.1419002E+000
   0.1124106E-001  -0.8886808E-002   0.8859737E-002   0.3333612E-001   0.4477276E-002   0.1128057E+000
   0.1330838E-001  -0.7966941E-002  -0.7012485E-002   0.1140158E-001   0.6794980E-002   0.3442395E-001
   0.2813350E-001  -0.1215711E-001   0.4005519E-001   0.7499603E-002  -0.2199643E-001   0.9206771E-001
   0.4762527E-001  -0.2838830E-001   0.1092656E+000   0.2583676E-001  -0.7547482E-001   0.2791056E+000
   0.2145988E-001  -0.1432604E-001   0.6364919E-001   0.1970768E-001  -0.5954526E-001   0.2619293E+000
   0.1366692E-001  -0.5298021E-003  -0.3662921E-002   0.8271091E-002   0.3086835E-002   0.1014428E+000
   0.3607983E-001  -0.5558577E-002  -0.2768968E-001   0.5807122E-002   0.1300223E-001   0.7933822E-001
   0.3802030E-001  -0.5969086E-002  -0.2435750E-001   0.3453406E-002   0.1370522E-001   0.1417828E+000
   0.1290005E-001  -0.4000088E-002   0.3430871E-002   0.4335320E-002   0.1082489E-001   0.2296779E+000
   0.2338903E-001  -0.7343963E-002   0.6318779E-001   0.5729624E-002  -0.1551591E-001   0.3195433E+000
   0.5126602E-001  -0.1429060E-001   0.1220271E+000   0.1128313E-001  -0.3901728E-001   0.3472804E+000
