# ~alp d~p/dz   Phi_p_sgs,z
   0.2860599E+002   0.5017315E+000
   0.8565031E+001   0.1045814E+001
  -0.3250623E+001   0.1003128E+000
  -0.1025671E+002  -0.2971449E+000
  -0.6252494E+001   0.2289660E+000
   0.8361367E+000   0.2727020E+000
  -0.4021913E+000   0.2151663E+000
  -0.6008318E+000  -0.1504579E-001
  -0.6487980E+000  -0.5075975E+000
  -0.8389041E+001   0.3333471E+001
  -0.9102912E+001   0.3041446E+000
  -0.8005045E+001   0.5660720E-001
  -0.7666712E+001   0.1648864E+001
  -0.4388838E+001   0.6433140E-001
  -0.2338166E+002  -0.6227687E+000
  -0.3275309E+002  -0.4185292E+000
  -0.1087116E+002   0.1439902E+000
  -0.1222090E+002   0.2292380E-002
  -0.2015719E+002  -0.5676079E-002
  -0.1109424E+002  -0.1478620E-001
  -0.5004997E+001  -0.2357105E-003
  -0.3499184E+001   0.2288160E-002
  -0.1955282E+001  -0.2399809E-003
  -0.1113628E+001   0.1422370E-002
  -0.9869981E+001   0.1993261E+000
  -0.1950307E+002   0.3553596E-001
  -0.1241661E+002  -0.1208983E-001
  -0.9750767E+001   0.8329245E-001
  -0.4174469E+001   0.6528076E+000
   0.4661963E+001   0.3115128E+001
   0.1550056E+002   0.3394249E+001
   0.4968588E+001   0.2938720E+001
   0.4902868E-001   0.4556072E+001
  -0.3156347E+001   0.5041474E+000
  -0.1455210E+001   0.7341439E+000
   0.5112112E+002   0.3068017E+000
   0.1016401E+003   0.9863223E+001
   0.4415146E+003   0.7751840E+001
   0.8720917E+002   0.1650158E+001
  -0.4973242E+001   0.2302147E+001
  -0.4486442E+001   0.8754692E-001
  -0.5574813E+001   0.1256864E+000
  -0.8192535E+001  -0.2456276E+000
  -0.2083667E+002   0.4553121E+000
  -0.1903452E+001   0.9667029E-002
  -0.2063331E+001   0.2319725E+000
  -0.1451034E+001   0.1231960E-001
  -0.1307072E+001  -0.4230760E-001
  -0.3075755E+001  -0.3306224E+000
  -0.1130334E+002   0.8610969E+000
  -0.1199019E+002   0.1856787E+001
  -0.7422686E+001   0.2995689E+001
  -0.3768888E+001   0.7423115E+001
  -0.1116837E+002   0.5596366E+000
  -0.1517430E+002   0.1043885E+000
  -0.3862998E+001  -0.1170144E-002
  -0.1055325E+002  -0.4291754E-001
  -0.1979873E+002   0.8096958E-002
  -0.1155739E+002  -0.1954522E-001
  -0.6197346E+001  -0.7101008E-002
  -0.4034062E+001   0.8557636E-003
  -0.3272582E+001  -0.1840121E-003
  -0.1954378E+001  -0.4805952E-003
  -0.9252345E+000   0.1004185E-002
  -0.9558000E+000  -0.1722284E-002
  -0.1425838E+002   0.4474233E+000
  -0.2103657E+002  -0.5961512E-001
  -0.9248566E+001   0.9785728E-001
  -0.8886078E+001   0.1287508E-001
  -0.5311058E+001   0.1975960E+001
  -0.2648539E+001   0.3417477E+000
  -0.3632725E+001   0.8293239E+000
