# ~alp d~p/dz   Phi_p_sgs,z
   0.2364120E+002   0.1328867E+001
   0.7324885E+001   0.2168635E+001
  -0.3497439E+001   0.2307453E+000
  -0.9589397E+001  -0.5185900E+000
  -0.6379216E+001   0.3424876E+000
  -0.5217091E+000   0.7836003E+000
  -0.7518778E+000   0.4690000E+000
  -0.6488814E+000  -0.4853247E-001
  -0.1503114E-001  -0.3035836E+000
  -0.1283947E+001   0.8463142E+001
  -0.1000612E+002   0.8630710E+001
  -0.7799672E+001   0.8291046E+001
  -0.7497577E+001   0.3324345E+001
  -0.6125258E+001   0.3607032E+000
  -0.2616185E+002  -0.1440071E+001
  -0.3777435E+002  -0.1001741E+001
  -0.1600013E+002  -0.5163272E+000
  -0.1397209E+002   0.2309591E-001
  -0.1763200E+002  -0.3591302E-001
  -0.1008697E+002  -0.3095408E-001
  -0.4958068E+001   0.2023552E-003
  -0.3420504E+001   0.5348145E-002
  -0.1999533E+001   0.1145937E-003
  -0.1624942E+001   0.1361503E-001
  -0.1086354E+002   0.5653444E+000
  -0.1840332E+002   0.1433489E+000
  -0.1236855E+002   0.1989719E-001
  -0.9462294E+001   0.3172454E+000
  -0.5419837E+001   0.1675506E+001
   0.6374711E+000   0.5110993E+001
   0.4368672E+001   0.6069568E+001
   0.7738391E+001   0.8422566E+001
   0.3488620E+001   0.8688527E+001
  -0.2673004E+001   0.1049204E+001
   0.1902246E+000   0.4374972E+001
   0.3790804E+002   0.2430127E+001
   0.1303352E+003   0.2224870E+002
   0.3451839E+003   0.1976412E+002
   0.1161901E+003   0.1793107E+002
   0.2584560E+002   0.8101387E+001
  -0.2484786E+001   0.1372856E+001
  -0.4078560E+001   0.1112550E+001
  -0.8352440E+001  -0.5312017E+000
  -0.1620621E+002   0.8177686E+000
  -0.3595968E+001   0.7396661E-001
  -0.2150619E+001   0.4549772E+000
  -0.1626365E+001  -0.4774726E-002
  -0.1488255E+001  -0.1520248E+000
  -0.3865109E+001  -0.4479012E+000
  -0.1112295E+002   0.2744050E+001
  -0.1329082E+002   0.4775092E+001
  -0.5460578E+001   0.5004657E+001
  -0.3749804E+001   0.1420514E+002
  -0.1318033E+002   0.6908904E+001
  -0.1218968E+002   0.1727144E+000
  -0.5798330E+001   0.2093945E-001
  -0.1097327E+002  -0.5526489E-001
  -0.1764906E+002  -0.3196918E-002
  -0.1230763E+002  -0.4514585E-001
  -0.6714866E+001  -0.1858449E-001
  -0.4235976E+001  -0.4055062E-003
  -0.3218299E+001  -0.1945890E-003
  -0.1957295E+001  -0.6030574E-003
  -0.9836070E+000   0.2208123E-002
  -0.1788130E+001   0.3193141E-001
  -0.1392241E+002   0.7561418E+000
  -0.1883423E+002  -0.6659773E-001
  -0.1173122E+002   0.8143355E+000
  -0.8439975E+001   0.2764024E+000
  -0.4535245E+001   0.3464418E+001
  -0.3081642E+001   0.1097434E+001
  -0.3088332E+001   0.1977264E+001
   0.7723579E+000   0.5488442E+000
   0.4016124E+001   0.1955535E+001
   0.2767132E+002   0.2811436E+001
   0.3081988E+002   0.3597756E+001
   0.1170049E+003   0.3444242E+002
   0.2456564E+003   0.4846018E+002
   0.1105924E+003   0.3289911E+002
   0.1287190E+002   0.1392829E+002
  -0.9851661E+001   0.2379820E+001
  -0.8190677E+001   0.2000933E+001
  -0.8382843E+001   0.4944102E+000
  -0.5040138E+001   0.2128782E+000
  -0.2891745E+001   0.5904235E-001
  -0.4896370E+001  -0.1839160E+000
  -0.6409890E+001  -0.2069044E+000
  -0.6992344E+001  -0.3100429E+000
  -0.5888698E+001  -0.4723233E+000
  -0.6339704E+001   0.1551369E+001
   0.3457058E+001   0.2357841E+000
   0.5060060E+002   0.8367296E+001
   0.4361189E+002   0.5398225E+002
  -0.1917262E+002   0.1900263E+002
  -0.7507580E+001   0.8447023E-001
  -0.1049617E+002   0.1340791E+000
  -0.1481391E+002  -0.1780798E-001
  -0.1010363E+002  -0.3021899E-001
  -0.7806902E+001  -0.1038190E-001
  -0.6684837E+001  -0.1546804E-002
  -0.4508409E+001  -0.1142858E-001
  -0.2882104E+001  -0.4865332E-002
  -0.1820699E+001  -0.1585458E-002
  -0.1087901E+001   0.3838148E-002
  -0.8038528E+000   0.5079733E-003
  -0.2797626E+001   0.3466957E-002
  -0.1400551E+002   0.9820170E+000
  -0.1496335E+002   0.2120626E+001
  -0.1260191E+002   0.2079316E+001
  -0.6241321E+001   0.4242213E+001
  -0.1641196E+001   0.2054256E+000
  -0.1736739E+001   0.3476856E-001
  -0.6260459E+000   0.1255123E+000
   0.7762786E+001   0.8878804E+000
   0.1156075E+002   0.1776846E+001
   0.1351021E+002   0.1099856E+001
   0.1496136E+002   0.1369952E+001
   0.1758384E+002   0.4003087E+001
   0.2127300E+002   0.4937451E+001
   0.9949494E+000  -0.2661153E+000
   0.8764708E+002   0.4785288E+002
   0.3344690E+002   0.1910499E+002
   0.1157293E+001   0.4302540E+001
  -0.2675023E+001   0.3031197E+000
  -0.6159270E+001   0.2199909E+000
  -0.1411869E+002   0.1130938E+000
  -0.3812747E+002  -0.3171233E+001
  -0.1120126E+002  -0.4661292E+001
   0.6879559E+001   0.4231959E+001
   0.6103659E+001   0.4963491E+001
   0.1399491E+002   0.9081956E+000
   0.7285039E+002   0.7966111E+001
   0.2558640E+002   0.4368398E+002
  -0.1027121E+002   0.3429838E+001
  -0.9746043E+001   0.2510156E+000
  -0.1310614E+002  -0.2391448E-001
  -0.7283939E+001  -0.6822059E-001
  -0.4964916E+001  -0.3803148E-001
  -0.4239025E+001  -0.2858021E-001
  -0.6535240E+001   0.2238563E-001
  -0.6724285E+001   0.2242459E-001
  -0.3431535E+001  -0.4458251E-002
  -0.2217851E+001   0.6397289E-003
