# ~alp d~p/dz   Phi_p_sgs,z
   0.1841917E+002   0.2715661E+002
   0.1442179E+002   0.3096022E+002
   0.7515716E+001   0.2796274E+002
   0.2319426E+001   0.2513024E+002
  -0.9183428E+000   0.2342554E+002
  -0.2835150E+001   0.1789793E+002
  -0.2801773E+001   0.8144693E+001
  -0.1385990E+001   0.9836669E+001
   0.2432211E+001   0.2771838E+002
   0.7395953E+001   0.4229341E+002
   0.1169300E+002   0.4832588E+002
   0.1483755E+002   0.6023972E+002
   0.9958111E+001   0.6815586E+002
   0.2095408E+000   0.5613859E+002
  -0.8308000E+001   0.4074041E+002
  -0.1316275E+002   0.3018844E+002
  -0.1782112E+002   0.1767821E+002
  -0.1874489E+002   0.4158103E+001
  -0.1578501E+002   0.7242915E+000
  -0.1307681E+002   0.3645425E+000
  -0.1052095E+002   0.3421005E+000
  -0.8256215E+001   0.9382689E+000
  -0.7571179E+001   0.1348353E+001
  -0.9749631E+001   0.1484353E+001
  -0.1215446E+002   0.1661969E+001
  -0.1377909E+002   0.1883197E+001
  -0.1425344E+002   0.1848883E+001
  -0.1263067E+002   0.1608418E+001
  -0.9853883E+001   0.1814943E+001
  -0.6850725E+001   0.4077977E+001
  -0.3796802E+001   0.6605720E+001
  -0.1188403E+001   0.8605317E+001
   0.1159792E+001   0.9114040E+001
   0.4803797E+001   0.1014724E+002
   0.9314439E+001   0.1336569E+002
   0.1409830E+002   0.1832585E+002
   0.1823019E+002   0.2212994E+002
   0.2316385E+002   0.2718709E+002
   0.2473431E+002   0.2833576E+002
   0.2247076E+002   0.2813831E+002
   0.2042584E+002   0.1878926E+002
   0.1359100E+002   0.1711605E+002
   0.5477040E+001   0.1252129E+002
   0.5315308E+000   0.9642907E+001
  -0.1738503E+001   0.1040222E+002
  -0.2847261E+001   0.1192242E+002
  -0.2390752E+001   0.1149626E+002
  -0.1791614E+000   0.1571468E+002
   0.4948922E+001   0.2771474E+002
   0.1011512E+002   0.3686809E+002
   0.1300775E+002   0.4119323E+002
   0.1459744E+002   0.5329599E+002
   0.8157377E+001   0.6032543E+002
  -0.1612257E+001   0.5095290E+002
  -0.8930551E+001   0.3776878E+002
  -0.1293976E+002   0.2820370E+002
  -0.1623922E+002   0.1528096E+002
  -0.1574302E+002   0.2751974E+001
  -0.1289240E+002   0.2567522E+000
  -0.1031051E+002  -0.1270917E+000
  -0.7590309E+001  -0.2272594E+000
  -0.5314268E+001   0.1053050E+000
  -0.4841178E+001   0.5218893E+000
  -0.5527525E+001   0.6727705E+000
  -0.6789618E+001   0.8010516E+000
  -0.8527365E+001   0.1163241E+001
  -0.1049203E+002   0.1867429E+001
  -0.9903107E+001   0.2134624E+001
  -0.8432146E+001   0.1958028E+001
  -0.6618192E+001   0.2834437E+001
  -0.4120037E+001   0.3786451E+001
  -0.1583960E+001   0.5336566E+001
   0.5413410E+000   0.5940620E+001
   0.3606814E+001   0.7388220E+001
   0.7631389E+001   0.1166701E+002
   0.1247869E+002   0.1774589E+002
   0.1743471E+002   0.2174478E+002
