# ~alp d~p/dz   Phi_p_sgs,z
   0.1763349E+002   0.1731292E+002
   0.1017429E+002   0.1413740E+002
   0.4631994E+001   0.1521570E+002
  -0.2540768E+000   0.1442789E+002
  -0.2532942E+001   0.1401313E+002
  -0.3699497E+001   0.9831324E+001
  -0.2828326E+001   0.1885970E+001
  -0.1292017E+001   0.2194623E+001
   0.2815501E+001   0.2462274E+002
   0.1058655E+002   0.4507140E+002
   0.1652099E+002   0.5060002E+002
   0.1728545E+002   0.6168849E+002
   0.7173541E+001   0.6080336E+002
  -0.5471723E+001   0.4034789E+002
  -0.1247171E+002   0.2788479E+002
  -0.1741181E+002   0.1827219E+002
  -0.2194836E+002   0.5277121E+001
  -0.2127445E+002   0.1853217E+001
  -0.1728093E+002   0.6939654E+000
  -0.1345443E+002   0.3070979E+000
  -0.8892665E+001  -0.8216759E-001
  -0.5170590E+001   0.2948981E+000
  -0.5923235E+001   0.1038993E+001
  -0.7721699E+001   0.1265496E+001
  -0.1111578E+002   0.1355077E+001
  -0.1382265E+002   0.1483859E+001
  -0.1468314E+002   0.1365144E+001
  -0.1305351E+002   0.1348383E+001
  -0.9849108E+001   0.1756295E+001
  -0.6773937E+001   0.2606369E+001
  -0.3723275E+001   0.6573993E+001
  -0.1184521E+001   0.8394152E+001
   0.1229080E+001   0.8804460E+001
   0.5019929E+001   0.8915832E+001
   0.1112452E+002   0.1092020E+002
   0.2106516E+002   0.1969863E+002
   0.3182938E+002   0.2492425E+002
   0.4110583E+002   0.2922728E+002
   0.3833589E+002   0.3027421E+002
   0.2861785E+002   0.2530594E+002
   0.2080688E+002   0.2089697E+002
   0.8960247E+001   0.1442473E+002
   0.1546672E+001   0.7483884E+001
  -0.2397876E+001   0.3900920E+001
  -0.3611529E+001   0.3362124E+001
  -0.4154230E+001   0.3895923E+001
  -0.3546051E+001   0.3316445E+001
  -0.1526796E+001   0.5273545E+001
   0.3974490E+001   0.2226089E+002
   0.1216506E+002   0.3713773E+002
   0.1702025E+002   0.4311515E+002
   0.1770226E+002   0.5598453E+002
   0.6774768E+001   0.5738289E+002
