# ~alp d~p/dy   Phi_p_sgs,y
   0.2931812E+001   0.9041508E-001
   0.2842660E+001  -0.3643208E+001
   0.6937206E+001  -0.1260316E+002
   0.1930485E+001  -0.7089783E+001
  -0.1456447E+002  -0.2949670E+002
  -0.4323536E+002  -0.3495037E+002
  -0.3623864E+002  -0.1095678E+002
  -0.9881201E+001  -0.6670624E+000
  -0.6288330E+001   0.2762875E+000
  -0.9059333E+001  -0.5399756E+001
  -0.5260733E+001  -0.8887788E+001
   0.3342384E+000  -0.8728712E+000
   0.5058222E+000  -0.1892586E-001
   0.5795601E+000  -0.1418030E+000
   0.4939979E+000  -0.3381156E+000
   0.2086252E+000  -0.4021908E+000
   0.6144837E-001  -0.2776032E+000
  -0.3132946E+000  -0.1418038E+000
  -0.7465084E+000   0.7044597E-002
  -0.7292701E+000   0.1252916E-001
  -0.8383265E+000  -0.5374099E+000
   0.6204651E+000  -0.1517088E+001
   0.1344669E+001  -0.4709875E+000
  -0.4383016E+000  -0.2401021E-001
  -0.4107603E+001  -0.9044758E+000
  -0.2325529E+002  -0.1138975E+002
  -0.5650233E+002  -0.9680531E+001
   0.1149812E+003   0.2283645E+002
   0.1679935E+003   0.1086575E+003
   0.9770448E+002   0.1347831E+003
   0.2624135E+002   0.6710851E+002
   0.2025179E+002   0.6126598E+002
   0.8170472E+002   0.4855840E+002
   0.4663898E+002   0.2160690E+002
   0.4966270E+001   0.3826603E+001
   0.1501836E+001   0.6255724E-001
   0.2347713E+001  -0.1789666E+000
   0.3461847E+001  -0.2036856E+001
   0.5079105E+000   0.4388483E-001
   0.1847552E+001   0.4200960E+000
   0.3512460E+001   0.5067454E+000
   0.1045228E+002   0.1136084E+001
   0.2885065E+002   0.3459909E+001
   0.4887648E+002   0.1565171E+002
   0.3448574E+002   0.1255892E+002
  -0.9085948E+000  -0.4551194E+001
  -0.1020979E+002  -0.2028881E+001
  -0.5368313E+001   0.1071241E+001
  -0.9214175E+001   0.1619483E+001
  -0.2027420E+002  -0.3402962E+001
  -0.3465395E+002  -0.1165764E+002
  -0.7433677E+001  -0.1385421E+002
   0.7934312E+000  -0.3582187E+000
   0.9527086E+000  -0.2026898E+000
   0.1030313E+001  -0.5003929E+000
   0.7349650E+000  -0.4667468E+000
   0.5062672E+000  -0.1581567E+000
   0.4541246E+000  -0.3901629E-001
   0.1450290E+000   0.2441360E-001
  -0.2705758E+000   0.7258818E-001
   0.8356745E-001   0.4237258E+000
   0.4579084E+001   0.2092143E+000
   0.5478245E+001  -0.1377303E+001
  -0.3610942E+001   0.2206261E+001
  -0.1463644E+002  -0.8037598E+000
  -0.4604884E+002  -0.1169526E+002
  -0.1900383E+003   0.2509965E+002
  -0.8142993E+002   0.2841884E+002
  -0.4581618E+001   0.2579092E+001
  -0.9282596E+000  -0.7760569E+000
  -0.6656080E+000   0.1527952E+000
  -0.1456652E+001   0.6484917E+001
   0.3149945E+002   0.4443145E+002
   0.9009683E+002   0.2541410E+002
   0.3787245E+002   0.1301140E+002
   0.8390074E+001   0.3396131E+001
   0.3819196E+001  -0.3637325E+000
   0.4565164E+001  -0.1144536E+001
   0.6529327E+000   0.3970873E+000
   0.7902957E+000   0.2484393E+000
   0.1198238E+002   0.1044154E+001
   0.1190139E+002   0.5329996E+000
   0.1676100E+002   0.3685863E+001
   0.3387591E+002   0.6804209E+001
   0.4753333E+002  -0.9578265E+000
   0.2383984E+002  -0.1387194E+002
   0.7867392E+001  -0.7708167E+001
   0.4467051E+001  -0.3442622E+001
   0.1726342E+001  -0.3038907E+001
  -0.2413460E+001  -0.1508525E+001
  -0.1721827E+002  -0.9450901E+001
  -0.1909598E+002  -0.1028809E+002
  -0.7747531E+000  -0.3473234E+001
   0.2405973E+001  -0.2257526E+000
   0.2834771E+001   0.2834761E+000
   0.1972571E+001   0.2788327E+000
   0.1567586E+001   0.2458947E+000
   0.2287313E+001   0.4327804E+000
   0.2320110E+001   0.4148372E+000
   0.6233630E+000   0.3776103E+000
  -0.5149670E+000   0.1446883E+001
  -0.2195995E+002  -0.6716975E+002
  -0.4429856E+002  -0.5524989E+002
  -0.1512818E+001   0.1839756E+001
  -0.3108153E+001  -0.4925739E+000
  -0.1072157E+002  -0.1330965E+002
  -0.7042278E+002  -0.6647319E+002
  -0.1816504E+003  -0.6155522E+001
  -0.5461558E+002   0.2641195E+000
  -0.1943906E+001   0.1327977E+001
  -0.4283501E+000   0.2595600E-001
  -0.1532800E+001   0.7808927E-001
   0.1649989E+001   0.6100202E+001
   0.2971630E+002   0.1394213E+002
   0.4162360E+002   0.6055950E+001
   0.1988630E+002   0.1646332E+001
   0.5667411E+001   0.2707170E+000
   0.9653308E+001   0.1203384E+001
   0.1394229E+002   0.2764422E+001
   0.1109774E+002   0.3484350E+001
   0.1369581E+002   0.1867820E+001
   0.6845108E+001   0.6900560E+000
   0.4373764E+001   0.3571591E+000
   0.9900022E+001   0.6124349E+001
   0.3114510E+002   0.2775863E+001
   0.3653893E+002  -0.1121427E+002
   0.1082795E+002  -0.1381332E+001
   0.4624729E+001  -0.3725276E+000
   0.6336902E+001  -0.2436242E+000
   0.1162049E+002   0.2482150E+001
   0.2247860E+002   0.4906457E+001
   0.3868792E+001   0.5417996E+001
  -0.1206210E+001   0.9702325E+000
   0.1577983E+002   0.4025510E+001
   0.2572845E+002   0.6035800E+001
   0.2330344E+002   0.8334910E+001
   0.2437797E+002   0.1086809E+002
   0.2316253E+002   0.7594713E+001
   0.1487024E+002   0.3279524E+001
   0.6007861E+001   0.6705193E+001
  -0.2623776E+001   0.1902488E+002
  -0.2099617E+001  -0.1581710E+002
   0.4863320E+002  -0.2402288E+002
   0.2723120E+002   0.1439913E+002
   0.1108014E+002   0.8155202E+000
   0.8767186E+001   0.7985376E+001
   0.6588445E+002   0.2654208E+002
   0.1801134E+003   0.6406931E+002
   0.5131045E+002   0.8670899E+002
  -0.2769838E+001   0.4946536E+001
  -0.7723234E+000   0.6956479E-001
  -0.1300658E+001  -0.5070845E-001
  -0.5747815E+000   0.3339284E+000
   0.4209894E+001   0.5118555E+001
   0.1581628E+002   0.4050489E+001
   0.1095700E+002   0.2331863E+001
   0.3541209E+001   0.5435479E+000
   0.5485431E+001   0.2044594E+001
   0.1291268E+002   0.3157467E+001
   0.1642407E+002   0.2806612E+001
   0.3314494E+001   0.7956880E+000
   0.2933247E+001   0.2179434E+000
   0.4817953E+001   0.3561843E+001
   0.1883813E+002   0.4750788E+001
   0.1656089E+002  -0.5322902E+001
  -0.2669980E+000  -0.7938050E+001
   0.8983284E+001  -0.2400577E+002
   0.1946238E+002  -0.1461962E+002
   0.2713696E+002  -0.2885824E+001
   0.3537759E+002   0.1795980E+001
   0.3821629E+002   0.2703640E+001
   0.3289232E+001   0.1000288E+002
  -0.6476489E+001   0.5774399E+001
   0.7640540E+001   0.6469038E+001
   0.2479596E+002   0.2604861E+001
   0.2658358E+002   0.6440178E+001
   0.4994081E+002   0.8109392E+001
   0.6817558E+002   0.4337316E+001
   0.5964064E+002   0.6695680E+001
   0.8070380E+002   0.5637161E+002
   0.1024789E+003   0.8848001E+002
   0.1976770E+003   0.6276438E+002
   0.1298214E+003   0.7367963E+002
   0.2460651E+002   0.2734875E+002
   0.9159823E+001   0.4294268E+000
   0.1853438E+002   0.9256425E+001
   0.1020938E+003   0.4497875E+002
   0.1181232E+003   0.1268527E+003
   0.5201873E+001   0.8058457E+002
  -0.5940474E+000   0.1537404E+000
  -0.4119106E+000   0.6001670E-002
  -0.2677049E+000  -0.3019340E+000
  -0.4615445E+000  -0.2430655E+000
  -0.8682269E+000   0.2845913E+001
   0.3558965E+001   0.9815937E+001
   0.1098183E+002   0.4959907E+001
   0.4684216E+001   0.1985394E+001
   0.1194714E+001   0.1998162E+000
   0.1544771E+001   0.2675928E+000
   0.2398841E+001   0.8940414E+000
   0.2118250E+001   0.1195338E+000
   0.4387158E+001   0.6835706E+000
   0.2725197E+002   0.1350625E+002
   0.7688154E+002   0.7069713E+001
   0.5044966E+002   0.4222211E+000
   0.7811580E+001  -0.9654777E+001
   0.1847075E+002  -0.1935363E+002
   0.4408040E+002  -0.1130658E+002
   0.5468962E+002  -0.4050596E+001
   0.4866155E+002  -0.1061899E+001
   0.5434632E+002   0.3438357E+001
   0.2556055E+002   0.2794970E+002
  -0.2016170E+000   0.2421135E+002
  -0.1626263E+001   0.8578314E+001
   0.1869046E+001  -0.3184543E+001
   0.8717408E+001   0.4154323E+001
   0.2553496E+002   0.1660840E+002
   0.2551631E+002   0.1490936E+002
   0.3240093E+002   0.1336749E+002
   0.9775510E+002   0.5085842E+002
   0.1706956E+003   0.5410670E+002
   0.1088774E+003   0.3478938E+002
   0.3298437E+002   0.1558022E+002
   0.2430461E+002   0.1810450E+002
   0.3061997E+002   0.1517268E+002
   0.5598695E+002   0.2737956E+002
   0.7766086E+002   0.3244872E+002
   0.3267996E+001   0.2477014E+002
  -0.6546206E+000  -0.5647554E-001
  -0.3166901E+000  -0.1698704E-001
  -0.4849231E+000  -0.5721780E+000
  -0.1584392E+001  -0.1848897E+001
  -0.2281809E+001  -0.1385438E+001
  -0.1407031E+001  -0.2228410E+000
  -0.1347918E+001   0.1571009E+001
   0.4639830E+000   0.6023535E+001
   0.5009655E+001   0.2743736E+001
   0.2726695E+001   0.4392758E+000
   0.1864989E+001  -0.9261873E-002
   0.1695518E+001   0.1374913E+000
   0.4774405E+001   0.4865668E-001
   0.9051731E+001  -0.5393883E-001
   0.2329882E+002   0.7122676E+001
   0.3397042E+002   0.2896031E+002
   0.1121282E+003   0.6796715E+002
   0.1108888E+003   0.4504133E+002
   0.4064152E+002   0.2006548E+001
   0.3345095E+002   0.4620020E+001
   0.2278047E+002   0.4276966E+001
   0.2038597E+002   0.3029582E+001
   0.4326527E+002   0.1565535E+002
   0.9475274E+002   0.5564886E+002
   0.8288233E+002   0.6751790E+002
   0.3481441E+002   0.2222527E+002
   0.5813107E+001  -0.2951002E+001
  -0.9389558E+000   0.2419268E+001
   0.2320831E+001   0.1039990E+002
   0.1398409E+001   0.4137801E+000
   0.2074869E+001  -0.7233862E+000
   0.1072028E+002   0.8406093E+001
   0.3714294E+002   0.1550532E+002
   0.5607707E+002   0.1401576E+002
   0.5286380E+002   0.1748826E+002
   0.8641062E+002   0.3225440E+002
   0.1140651E+003   0.2878137E+002
   0.1033164E+003   0.3784791E+002
   0.2747602E+002   0.4222790E+002
  -0.4107481E+001   0.1694835E+001
  -0.7636624E+000  -0.5687538E-001
  -0.1088999E+001  -0.3984280E+000
  -0.3514689E+001  -0.1691556E+001
  -0.5654503E+001  -0.2038608E+001
  -0.3977045E+001  -0.1095638E+001
  -0.1495930E+001  -0.1503880E+000
  -0.8518203E+000   0.1510683E+000
  -0.1620289E+001   0.5068153E+000
  -0.1818846E+001   0.2108422E+001
   0.1244877E+001   0.1034404E+001
   0.3105654E+001   0.1418712E+000
   0.4002346E+001   0.2053083E-001
   0.4078452E+001   0.6894887E-001
   0.7897402E+001  -0.4351917E-001
   0.5952194E+001   0.1552938E+000
  -0.4023255E+001   0.7631820E+001
   0.3755799E+002   0.8530971E+002
   0.1404142E+003   0.6118652E+002
   0.3433177E+002   0.2279645E+002
   0.4385409E+001  -0.6898296E+001
   0.3490126E+000  -0.9684191E+001
