# ~alp d~p/dy   Phi_p_sgs,y
   0.3748929E+001  -0.5000126E+000
   0.5656478E+001  -0.8077017E+001
   0.3845487E+001  -0.1258218E+002
  -0.3988756E+001  -0.1801504E+002
  -0.1775255E+002  -0.2332137E+002
  -0.3184050E+002  -0.2229528E+002
  -0.2947650E+002  -0.1842199E+002
  -0.1841586E+002  -0.1087133E+002
  -0.8754740E+001  -0.2416601E+001
  -0.7956623E+001  -0.6046139E+001
  -0.5084009E+001  -0.8294613E+001
  -0.1804395E+001  -0.8373805E+001
   0.3551529E+000  -0.2667321E+001
   0.5913951E+000  -0.1583563E+000
   0.5781540E+000  -0.2758488E+000
   0.5301206E+000  -0.3482253E+000
   0.3986304E+000  -0.4140544E+000
  -0.9704260E-001  -0.2031022E+000
  -0.7226017E+000   0.1455398E+000
  -0.1341412E+001  -0.7931212E+000
  -0.2572352E+001  -0.4454495E+001
  -0.3739786E+001  -0.3677707E+001
  -0.3713309E+001  -0.3706431E+001
  -0.4618739E+001  -0.5084724E+000
  -0.9464072E+001  -0.6861811E+001
  -0.2962076E+002  -0.3119293E+002
  -0.2096984E+002  -0.9527680E+001
   0.2906989E+002  -0.1131322E+002
   0.6798419E+002   0.3286604E+002
   0.4890399E+002   0.6295718E+002
   0.3827734E+002   0.7771769E+002
   0.4073470E+002   0.6172021E+002
   0.4715482E+002   0.5279742E+002
   0.3661596E+002   0.3260675E+002
   0.1629516E+002   0.1615885E+002
   0.5084379E+001   0.4271104E+001
   0.3607047E+001  -0.7940717E+000
   0.3275370E+001  -0.1052967E+001
   0.3091413E+001  -0.8986849E+000
   0.2974646E+001  -0.3330599E+000
   0.5704448E+001   0.8713248E+000
   0.9390267E+001  -0.3208610E+001
   0.1515629E+002   0.4825681E+000
   0.1839768E+002   0.1338527E+001
   0.1435541E+002  -0.4771488E+001
   0.1443092E+001  -0.7240751E+001
  -0.5557409E+001  -0.1100717E+002
  -0.5549326E+001  -0.6680624E+001
  -0.5223104E+001  -0.1535439E+001
  -0.9075887E+001  -0.5687302E+001
  -0.9002373E+001  -0.8943322E+001
  -0.5014939E+001  -0.1017870E+002
  -0.3161916E+000  -0.6073259E+001
   0.1053448E+001  -0.9488395E+000
   0.1142623E+001  -0.2193331E+000
   0.1039152E+001  -0.2839849E+000
   0.8933221E+000  -0.2537863E+000
   0.6918183E+000  -0.3462057E-001
   0.3497164E+000   0.2612572E+000
  -0.3594237E-001   0.4826126E+000
  -0.4410897E+000  -0.3756101E+001
  -0.2384524E+001  -0.6773014E+001
  -0.3411668E+001  -0.6408597E+001
  -0.6761544E+001  -0.5638933E+001
  -0.1019452E+002  -0.6766935E+001
  -0.3895861E+002  -0.3601946E+002
  -0.6296316E+002  -0.1125161E+002
  -0.2369314E+002  -0.1703113E+002
   0.2414137E+002   0.1405434E+002
   0.2112683E+002   0.4741584E+002
   0.9381463E+001   0.5530490E+002
   0.1147225E+002   0.4308257E+002
   0.2417273E+002   0.3984743E+002
   0.3230969E+002   0.2551962E+002
   0.2381128E+002   0.1416076E+002
   0.1007194E+002   0.5279681E+001
   0.6840646E+001   0.5362595E+000
   0.5805803E+001   0.8795044E+000
   0.6104318E+001   0.1756823E+001
   0.5647010E+001   0.2000283E+001
   0.9279194E+001   0.1869857E+001
   0.1179723E+002   0.1866644E+001
   0.1801570E+002   0.9040491E+001
   0.2806593E+002   0.1114456E+002
   0.2822021E+002   0.6509578E+001
   0.1872876E+002   0.2279010E-001
   0.8533996E+001  -0.7715092E+001
   0.4741251E+001  -0.7861861E+001
   0.2215834E+001  -0.4004516E+001
  -0.7137195E+000  -0.4903242E+001
  -0.3849362E+001  -0.4321166E+001
  -0.3389265E+001  -0.3620651E+001
   0.1330034E+001  -0.1920402E+001
   0.5257443E+001   0.2652698E+001
   0.6932051E+001   0.6065054E+001
   0.6981763E+001   0.7916752E+001
   0.5912603E+001   0.6850666E+001
   0.4600492E+001   0.4778647E+001
   0.3135193E+001   0.3228400E+001
   0.1949489E+001   0.3214806E+001
   0.1411295E+001  -0.1138785E+002
  -0.1048093E+001  -0.9992179E+001
  -0.1095025E+001  -0.9662110E+001
  -0.2982912E+001  -0.1752712E+001
  -0.3802747E+001  -0.5204236E+001
  -0.1090386E+002  -0.3843440E+002
  -0.1395734E+002  -0.1659085E+002
  -0.4159491E+001  -0.1508975E+002
  -0.1512735E+001   0.1537003E+002
  -0.2263952E+001   0.1184412E+002
  -0.1336125E+001   0.2132895E+001
   0.6218285E+000   0.1232514E+002
   0.1000781E+002   0.2273750E+002
   0.2283455E+002   0.1982412E+002
   0.2490976E+002   0.1255233E+002
   0.1352278E+002   0.4287974E+001
   0.7850305E+001   0.6046067E+000
   0.6465931E+001   0.1551336E+001
   0.8182437E+001   0.2736800E+001
   0.8928977E+001   0.2988268E+001
   0.8018676E+001   0.2554871E+001
   0.7968101E+001   0.2223800E+001
   0.1131170E+002   0.2963729E+001
   0.1796595E+002  -0.1246896E-001
   0.1835918E+002  -0.4941441E+001
   0.1590297E+002  -0.1192475E+002
   0.1198931E+002  -0.1373514E+002
   0.1004990E+002  -0.1102850E+002
   0.9958021E+001  -0.2560762E+001
   0.1197219E+002   0.2056874E-001
   0.7163714E+001   0.6094614E+000
   0.2692713E+001   0.1481550E+001
   0.2779227E+001   0.9476191E-001
   0.8615779E+001   0.2448348E+001
   0.1280320E+002   0.4908707E+001
   0.1533163E+002   0.7375070E+001
   0.1794702E+002   0.1073183E+002
   0.2016045E+002   0.1419355E+002
   0.2103427E+002   0.2284875E+002
   0.1693231E+002   0.2847210E+002
   0.2547828E+002   0.3106751E+002
   0.2961165E+002   0.2633571E+002
   0.2918691E+002   0.1992135E+002
   0.1623169E+002   0.1045857E+002
   0.6108804E+001   0.1762436E+001
   0.1845508E+002  -0.7589650E+001
   0.3496666E+002  -0.3387033E+000
   0.3519029E+002   0.5867910E+001
   0.8385681E+001   0.2532118E+002
  -0.2792779E+001   0.1384812E+002
  -0.1222219E+001   0.9700804E+000
  -0.7384894E+000   0.5808121E+000
   0.6992095E+000   0.5331142E+001
   0.5766115E+001   0.9274776E+001
   0.1211913E+002   0.8219388E+001
   0.1143275E+002   0.5420000E+001
   0.8302867E+001   0.2490692E+001
   0.5832683E+001   0.2363492E+001
   0.7058932E+001   0.3502253E+001
   0.8445944E+001   0.3345777E+001
   0.5795400E+001   0.2493941E+001
   0.7313520E+001   0.3891136E+001
   0.1434360E+002   0.5520203E+001
   0.2192501E+002   0.1614005E+001
   0.1991918E+002  -0.1781875E+001
   0.1693581E+002  -0.1120698E+002
   0.1656949E+002  -0.1319492E+002
   0.2127192E+002  -0.9706022E+001
   0.2539475E+002  -0.3167649E+001
   0.3178163E+002   0.2167630E+001
   0.2707852E+002   0.5886102E+001
   0.1766820E+002   0.8619752E+001
   0.1007509E+002   0.7253653E+001
   0.1054687E+002   0.3904738E+001
   0.1673917E+002   0.3862681E+001
   0.2332181E+002   0.7474904E+001
   0.2904286E+002   0.1077645E+002
   0.3277539E+002   0.1321808E+002
   0.3937864E+002   0.2729161E+002
   0.4388728E+002   0.4133427E+002
   0.6471386E+002   0.4077055E+002
   0.7631096E+002   0.3106068E+002
   0.6493249E+002   0.1961747E+002
   0.4490717E+002   0.1647108E+002
   0.2696183E+002   0.1836334E+002
   0.4477865E+002   0.3030638E+002
   0.6903362E+002   0.5987024E+002
   0.5814357E+002   0.7145670E+002
   0.1763833E+002   0.7136894E+002
  -0.8861498E+000   0.2403137E+002
  -0.1187774E+001   0.1047807E+001
  -0.1098634E+001  -0.2845360E+000
  -0.1313029E+001   0.1179435E+001
  -0.7873499E+000   0.4709082E+001
   0.1534886E+001   0.6495865E+001
   0.4107937E+001   0.4988261E+001
   0.4613914E+001   0.2685415E+001
   0.4113145E+001   0.1683534E+001
   0.4655266E+001   0.2651610E+001
   0.5730410E+001   0.2934709E+001
   0.3510256E+001   0.3386954E+000
   0.7626280E+001   0.3548132E+001
   0.1859765E+002   0.8873432E+001
   0.3512085E+002   0.1636171E+002
   0.3813315E+002   0.1649663E+002
   0.3065327E+002   0.9634153E+001
   0.2357132E+002  -0.1363549E+001
   0.2427677E+002  -0.6749933E+001
   0.2963212E+002  -0.3431343E+001
   0.3529772E+002   0.1461288E+001
   0.3577898E+002   0.1188570E+002
   0.3133123E+002   0.1954139E+002
   0.2261149E+002   0.1985582E+002
   0.1392242E+002   0.1190521E+002
   0.1182669E+002   0.5622353E+001
   0.1601418E+002   0.1208225E+002
   0.2059164E+002   0.1782427E+002
   0.2503228E+002   0.2167159E+002
   0.3179953E+002   0.3250190E+002
   0.4498298E+002   0.4228691E+002
   0.7419611E+002   0.5586376E+002
   0.8775419E+002   0.5132535E+002
   0.7961903E+002   0.4461082E+002
   0.6259555E+002   0.3666900E+002
   0.5363179E+002   0.3341532E+002
   0.6102429E+002   0.3844305E+002
   0.4999275E+002   0.6385524E+002
   0.2129229E+002   0.6606282E+002
   0.1247999E+001   0.4670034E+002
  -0.1362130E+001   0.5875665E+001
  -0.1137667E+001  -0.7302966E+000
  -0.1533905E+001  -0.9498192E+000
  -0.1618078E+001  -0.6964784E+000
  -0.1677174E+001   0.2665299E+001
  -0.1207216E+001   0.5470672E+001
   0.3957591E-001   0.5750064E+001
   0.1280924E+001   0.3551331E+001
   0.1882040E+001   0.9741506E+000
   0.2190821E+001   0.6183551E-001
   0.2692315E+001   0.4518483E-001
   0.4377348E+001   0.7151951E-001
   0.9320523E+001   0.2530450E+001
   0.1836195E+002   0.8498099E+001
   0.3534009E+002   0.2779798E+002
   0.4659714E+002   0.3636127E+002
   0.4079327E+002   0.2997621E+002
   0.2855614E+002   0.1389503E+002
   0.2004310E+002  -0.4016902E+001
   0.2059062E+002  -0.2762109E+001
   0.2360431E+002   0.4428739E+001
   0.2740723E+002   0.1797092E+002
   0.3158157E+002   0.2961886E+002
   0.2935574E+002   0.3237714E+002
   0.1971493E+002   0.2332769E+002
   0.1086130E+002   0.1174213E+002
   0.7763264E+001   0.1082460E+002
   0.7311022E+001   0.1400130E+002
   0.7821746E+001   0.1752766E+002
   0.1297444E+002   0.2770181E+002
   0.2525536E+002   0.3897935E+002
   0.4172793E+002   0.4119272E+002
   0.5466519E+002   0.3002873E+002
   0.5544490E+002   0.1985933E+002
   0.5539870E+002   0.1732388E+002
   0.5663938E+002   0.2414280E+002
   0.4269639E+002   0.3363953E+002
   0.1410035E+002   0.3866573E+002
  -0.1449331E+001   0.2801886E+002
  -0.2087465E+001   0.1097163E+001
  -0.1549734E+001  -0.7998757E+000
  -0.2011443E+001  -0.1299238E+001
  -0.2543118E+001  -0.1280854E+001
  -0.2379908E+001  -0.6113941E+000
  -0.1930213E+001   0.3169004E+000
  -0.1702788E+001   0.1838096E+001
  -0.1338401E+001   0.2813128E+001
  -0.5153870E+000   0.2474429E+001
   0.9136789E+000   0.1405062E+001
   0.1852155E+001   0.3002391E+000
   0.2728489E+001   0.8081410E-001
   0.4426673E+001  -0.1774109E+001
   0.6682258E+001  -0.5521313E+001
   0.6082425E+001  -0.9610791E+001
   0.8832662E+001  -0.2646237E+001
   0.2240702E+002   0.1690273E+002
   0.3198632E+002   0.1254098E+002
   0.2316518E+002   0.7114760E+001
   0.1810999E+001  -0.1545653E+002
  -0.6759952E+001  -0.2208585E+002
  -0.6864159E+001  -0.1604276E+002
   0.2554677E+001   0.8823104E+000
   0.1586766E+002   0.1804620E+002
   0.2548063E+002   0.3290041E+002
   0.2227880E+002   0.3445381E+002
   0.1219263E+002   0.2296778E+002
   0.4724881E+001   0.1394981E+002
   0.1486674E+001   0.6069442E+001
   0.8881898E+000   0.4839376E+001
   0.2443172E+001   0.1844288E+001
   0.6718810E+001   0.6659652E+001
   0.1310687E+002   0.1086976E+002
   0.2105932E+002   0.1290725E+002
   0.2949001E+002   0.1397038E+002
   0.3567545E+002   0.8708241E+001
   0.3120232E+002   0.1671908E+002
   0.8752579E+001   0.2349658E+002
  -0.4590713E+001   0.2257652E+002
  -0.6209621E+001   0.9564025E+001
  -0.3535970E+001  -0.7828999E+000
  -0.3026879E+001  -0.1066796E+001
  -0.3111461E+001  -0.1302746E+001
  -0.3147434E+001  -0.3078367E+000
  -0.3988026E+001   0.3500733E+000
  -0.3491211E+001   0.1080974E+001
  -0.3439938E+001   0.1794772E+001
  -0.1895853E+001   0.1718303E+001
  -0.8701144E+000   0.1337414E+001
   0.1400138E+000   0.8302020E+000
   0.1354282E+001   0.4420121E+000
   0.2366838E+001   0.1548860E+000
   0.2608543E+001  -0.5567135E+001
