# ~alp d~p/dy   Phi_p_sgs,y
   0.3103265E+001   0.6782548E-001
   0.4827483E+001  -0.8352258E+001
   0.3632034E+001  -0.1409243E+002
  -0.5051449E+001  -0.2101541E+002
  -0.2181239E+002  -0.2785029E+002
  -0.4333201E+002  -0.2986611E+002
  -0.3784797E+002  -0.2185305E+002
  -0.1764317E+002  -0.9764850E+001
  -0.7847668E+001  -0.1224240E+001
  -0.8425330E+001  -0.6368622E+001
  -0.5598871E+001  -0.8896653E+001
  -0.1269697E+001  -0.7748267E+001
   0.4702142E+000  -0.5192736E+000
   0.5699023E+000  -0.1372230E+000
   0.5688289E+000  -0.3056490E+000
   0.4865268E+000  -0.3924444E+000
   0.3767906E+000  -0.3523331E+000
  -0.1000352E+000  -0.1989826E+000
  -0.7216795E+000   0.1547429E+000
  -0.1109748E+001  -0.2411560E+000
  -0.2061022E+001  -0.4342936E+001
  -0.2819563E+001  -0.4924165E+001
  -0.2191410E+001  -0.4728723E+001
  -0.3162607E+001  -0.1038773E+000
  -0.7490386E+001  -0.3572290E+001
  -0.3046236E+002  -0.2746621E+002
  -0.2281923E+002   0.1465397E+001
   0.5248581E+002  -0.3898601E+001
   0.9591276E+002   0.6696867E+002
   0.5820116E+002   0.7880474E+002
   0.3683095E+002   0.8185956E+002
   0.4243374E+002   0.6771631E+002
   0.5766012E+002   0.5600518E+002
   0.4371501E+002   0.2815754E+002
   0.1367272E+002   0.1516481E+002
   0.3211006E+001   0.2082698E+001
   0.2928344E+001  -0.1166286E+001
   0.2996070E+001  -0.1477255E+001
   0.2340366E+001  -0.7892004E+000
   0.2566071E+001  -0.4136737E-001
   0.4567572E+001   0.4050300E+000
   0.9595985E+001  -0.1204669E+001
   0.1920743E+002   0.4549573E+001
   0.2782126E+002   0.1068392E+002
   0.2372225E+002   0.6962007E+001
   0.4829376E+001  -0.2245634E+001
  -0.5315517E+001  -0.5678751E+001
  -0.5397642E+001  -0.2474411E+001
  -0.6347405E+001  -0.5289095E+000
  -0.1241653E+002  -0.5563158E+001
  -0.1386975E+002  -0.1058715E+002
  -0.6681114E+001  -0.1231447E+002
  -0.2749351E-001  -0.5000654E+001
   0.1034357E+001  -0.3519845E+000
   0.1103689E+001  -0.3260507E+000
   0.9068560E+000  -0.4179653E+000
   0.6869268E+000  -0.3075548E+000
   0.5599160E+000  -0.8413745E-001
   0.2665362E+000   0.1611441E+000
  -0.1238271E+000   0.3005007E+000
  -0.1467430E-001   0.1716742E+001
  -0.1276164E+001  -0.6505785E+001
  -0.2566570E+001  -0.5876032E+001
  -0.6416650E+001  -0.2493202E+001
  -0.9732359E+001  -0.3128454E+001
  -0.4691598E+002  -0.3236960E+002
  -0.1013549E+003  -0.7965280E+000
  -0.5439063E+002  -0.1202326E+002
   0.1432221E+002   0.2181617E+002
   0.1076466E+002   0.3358625E+002
   0.2059646E+001   0.3146357E+002
   0.5479321E+001   0.3311058E+002
   0.2614194E+002   0.3995233E+002
   0.4273084E+002   0.2539485E+002
   0.2803585E+002   0.1496637E+002
   0.1004948E+002   0.5070197E+001
   0.6096082E+001  -0.4189144E-001
   0.5216398E+001   0.4787072E-001
   0.4477777E+001   0.1187470E+001
   0.3741780E+001   0.1446579E+001
   0.1045596E+002   0.1713820E+001
   0.1214049E+002   0.1310669E+001
   0.1774706E+002   0.6470931E+001
   0.3203892E+002   0.1112517E+002
   0.3379010E+002   0.5097315E+001
   0.2219125E+002  -0.4972782E+001
   0.8518533E+001  -0.1061142E+002
   0.4602985E+001  -0.6873774E+001
   0.2195990E+001  -0.3891382E+001
  -0.1731355E+001  -0.4799566E+001
  -0.7022487E+001  -0.5088469E+001
  -0.6701072E+001  -0.4858510E+001
   0.2362032E+000  -0.2821702E+001
   0.4469836E+001   0.2061193E+001
   0.5755731E+001   0.4721566E+001
   0.5026366E+001   0.5368464E+001
   0.4033421E+001   0.4124802E+001
   0.3504911E+001   0.2525970E+001
   0.2569464E+001   0.1427085E+001
   0.1151697E+001   0.9977796E+000
  -0.1764217E+000  -0.1424160E+002
  -0.8068422E+001  -0.2782371E+002
  -0.9432642E+001  -0.2534053E+002
  -0.5204528E+001  -0.1352494E+001
  -0.4103808E+001  -0.2322417E+001
  -0.1104047E+002  -0.3349993E+002
  -0.3095351E+002  -0.3106635E+002
  -0.2346559E+002  -0.2037702E+002
  -0.1445994E+002   0.1511100E+002
  -0.2705209E+001   0.7239932E+001
  -0.1098170E+001   0.4956048E+000
  -0.7174618E+000   0.5462174E+001
   0.8859671E+001   0.2193597E+002
   0.2697430E+002   0.1993088E+002
   0.3096133E+002   0.1093323E+002
   0.1413869E+002   0.3372173E+001
   0.7769954E+001   0.3940902E+000
   0.7128699E+001   0.1375316E+001
   0.9753027E+001   0.2923460E+001
   0.1016717E+002   0.3433399E+001
   0.9095235E+001   0.2451120E+001
   0.7453056E+001   0.1864331E+001
   0.8652366E+001   0.3477275E+001
   0.1633151E+002   0.1859490E+001
   0.2089776E+002  -0.2958517E+001
   0.2103225E+002  -0.1173930E+002
   0.1389316E+002  -0.1184532E+002
   0.8828678E+001  -0.5049697E+001
   0.8779026E+001  -0.1618099E+001
   0.1219587E+002   0.1290309E+001
   0.9145207E+001   0.7605978E+000
   0.1936547E+001   0.1952307E+001
   0.1691873E+001   0.3064535E+000
   0.1020228E+002   0.2788223E+001
   0.1529228E+002   0.5215215E+001
   0.1631171E+002   0.7627280E+001
   0.1941096E+002   0.1044187E+002
   0.2093106E+002   0.1027211E+002
   0.1957699E+002   0.1313934E+002
   0.1237947E+002   0.1771639E+002
   0.1778877E+002   0.2771142E+002
   0.3332741E+002   0.2247450E+002
   0.3884766E+002   0.1401626E+002
   0.2081508E+002   0.1148221E+002
   0.6952699E+001   0.2219876E+001
   0.1566819E+002  -0.2698667E+000
   0.4835566E+002   0.1156124E+002
   0.5989594E+002   0.1933663E+002
   0.1244466E+002   0.4791529E+002
  -0.2538234E+001   0.1209302E+002
  -0.9662783E+000   0.3906650E+000
  -0.8366111E+000   0.3962746E-001
   0.1057448E+000   0.2487828E+001
   0.4992796E+001   0.6953679E+001
   0.1335306E+002   0.6445762E+001
   0.1241406E+002   0.4350647E+001
   0.7178453E+001   0.2098096E+001
   0.5603919E+001   0.2207541E+001
   0.8643149E+001   0.3596005E+001
   0.1035006E+002   0.3554423E+001
   0.5144948E+001   0.2201668E+001
   0.5445319E+001   0.2239713E+001
   0.1215876E+002   0.7322546E+001
   0.2148991E+002   0.1304000E+001
   0.1880632E+002  -0.2516441E+001
   0.1310307E+002  -0.1237654E+002
   0.1541673E+002  -0.1613322E+002
   0.2247112E+002  -0.1135778E+002
   0.2740076E+002  -0.3229312E+001
   0.3465774E+002   0.2033925E+001
   0.3025481E+002   0.4924471E+001
   0.1516436E+002   0.8486519E+001
   0.4182045E+001   0.5799994E+001
   0.9934575E+001   0.3546230E+001
   0.1929498E+002   0.2337372E+001
   0.2533356E+002   0.5217348E+001
   0.3552905E+002   0.9604511E+001
   0.4154510E+002   0.9268249E+001
   0.4709029E+002   0.2243842E+002
   0.5283246E+002   0.4539583E+002
   0.7727633E+002   0.5115259E+002
   0.9819094E+002   0.3466017E+002
   0.7887537E+002   0.2323000E+002
   0.3969205E+002   0.2044538E+002
   0.1905889E+002   0.8107713E+001
   0.3904383E+002   0.2305794E+002
   0.8330384E+002   0.6193807E+002
   0.7843853E+002   0.8392820E+002
   0.1785198E+002   0.8636982E+002
  -0.1315572E+001   0.1551803E+002
  -0.7975056E+000   0.5826196E-001
  -0.9550479E+000  -0.3686819E+000
  -0.1200608E+001   0.1919762E+000
  -0.8573964E+000   0.4442427E+001
   0.1766011E+001   0.7172121E+001
   0.5364693E+001   0.5054749E+001
   0.4676453E+001   0.2202014E+001
   0.3244178E+001   0.1122569E+001
   0.3565768E+001   0.1904035E+001
   0.4914680E+001   0.2590275E+001
   0.2967301E+001   0.2934312E+000
   0.6446572E+001   0.2564063E+001
   0.2006323E+002   0.1021991E+002
   0.4317854E+002   0.1296941E+002
   0.4478304E+002   0.1261639E+002
   0.2959290E+002   0.4699699E+001
   0.2222500E+002  -0.8288721E+001
   0.2938393E+002  -0.8578200E+001
   0.3554256E+002  -0.3593527E+001
   0.3956373E+002   0.4529353E+000
   0.4086867E+002   0.1143426E+002
   0.3298119E+002   0.2404169E+002
   0.1904122E+002   0.2515832E+002
   0.1015796E+002   0.1032137E+002
   0.7910368E+001   0.1236812E+001
   0.1221657E+002   0.9143442E+001
   0.2109350E+002   0.1794628E+002
   0.2687917E+002   0.1979393E+002
   0.3413506E+002   0.2927394E+002
   0.5805903E+002   0.4444513E+002
   0.9509602E+002   0.6049133E+002
   0.1041173E+003   0.5703623E+002
   0.8391365E+002   0.5278351E+002
   0.5665259E+002   0.3515927E+002
   0.5085562E+002   0.3361334E+002
   0.6792729E+002   0.3440225E+002
   0.5732619E+002   0.5762328E+002
   0.1777331E+002   0.5776930E+002
  -0.8566476E+000   0.3122298E+002
  -0.7044503E+000   0.2870673E-001
  -0.9385801E+000  -0.8322821E+000
  -0.1537489E+001  -0.1195020E+001
  -0.1674611E+001  -0.9288987E+000
  -0.1595509E+001   0.1208595E+001
  -0.1321738E+001   0.5582628E+001
   0.2967812E+000   0.6345807E+001
   0.1941130E+001   0.3540340E+001
   0.2189961E+001   0.7373908E+000
   0.2147443E+001  -0.5856639E-002
   0.2362901E+001   0.2594548E-001
   0.4484686E+001   0.1038264E+000
   0.9439837E+001   0.1515465E+001
   0.1962852E+002   0.9050106E+001
   0.3834467E+002   0.3109180E+002
   0.5947450E+002   0.4916899E+002
   0.5697586E+002   0.3952949E+002
   0.3770213E+002   0.1223913E+002
   0.2670938E+002  -0.3567284E+001
   0.2503463E+002   0.4334944E+000
   0.2415911E+002   0.6164184E+001
   0.3155033E+002   0.1991492E+002
   0.4201129E+002   0.3705511E+002
   0.3937003E+002   0.4095353E+002
   0.2294704E+002   0.2453691E+002
   0.1000117E+002   0.6291710E+001
   0.6744047E+001   0.8937790E+001
   0.6465020E+001   0.1360945E+002
   0.5950176E+001   0.1272828E+002
   0.7110033E+001   0.1165358E+002
   0.2187695E+002   0.3312320E+002
   0.4137097E+002   0.3580396E+002
   0.5359696E+002   0.2573226E+002
   0.5687849E+002   0.1751664E+002
   0.6444557E+002   0.1910703E+002
   0.6936082E+002   0.2672337E+002
   0.5884899E+002   0.3578759E+002
   0.1804158E+002   0.4235629E+002
  -0.3387118E+001   0.2213607E+002
  -0.1357455E+001  -0.1614209E+000
  -0.1434443E+001  -0.7437523E+000
  -0.2305642E+001  -0.1478467E+001
  -0.3091705E+001  -0.1571041E+001
  -0.2597507E+001  -0.9389391E+000
