# ~alp d~p/dy   Phi_p_sgs,y
   0.3188142E+001   0.1506194E+000
   0.1630004E+001  -0.1346982E+001
   0.9301226E+001  -0.8940916E+001
   0.2606545E+001   0.3477922E+001
  -0.5137234E+001  -0.1228765E+002
  -0.2097874E+002  -0.1572395E+002
  -0.2783293E+002  -0.3211582E+000
  -0.7475240E+001   0.1054914E+001
  -0.5702264E+001   0.4995375E+000
  -0.7817626E+001  -0.3219000E+001
  -0.3475121E+001  -0.6230309E+001
   0.4109859E+000  -0.4802157E-001
   0.5331191E+000   0.3703768E-002
   0.6536610E+000  -0.1147944E+000
   0.5338696E+000  -0.3713439E+000
  -0.1256075E+000  -0.3480693E+000
  -0.4029738E+000  -0.1546035E+000
  -0.4901631E+000  -0.8933770E-001
  -0.7848371E+000  -0.1364669E-001
  -0.5899079E+000   0.1736958E-001
  -0.6171731E+000  -0.1217245E+000
   0.1450274E+001  -0.5439345E-001
   0.1802392E+001  -0.1101700E-001
   0.2168769E+000   0.1581252E-001
  -0.2995160E+001  -0.2502394E+000
  -0.1763791E+002  -0.5373494E+001
  -0.9360878E+002  -0.2938602E+002
   0.1446018E+003   0.4224184E+002
   0.2085531E+003   0.1043042E+003
   0.1108107E+003   0.1668988E+003
   0.1459798E+002   0.4857591E+002
   0.2588583E+001   0.2338304E+002
   0.1093178E+003   0.3642889E+002
   0.3132194E+002   0.1492120E+002
   0.2619070E+001   0.8032408E+000
   0.1207313E+001  -0.1544835E-001
   0.2218124E+001  -0.8425807E-002
   0.4400565E+001  -0.2092300E+001
  -0.2219412E+000   0.7090632E+000
   0.1385755E+001   0.2836687E+000
   0.2213219E+001   0.3969170E+000
   0.1083828E+002   0.4897399E+000
   0.3061176E+002   0.1873070E+001
   0.6854479E+002   0.1564744E+002
   0.4143291E+002   0.7486387E+001
  -0.1222225E+002  -0.9596968E+001
  -0.1038328E+002  -0.2190441E+001
  -0.5923440E+001   0.7652622E+000
  -0.8407464E+001   0.9137491E+000
  -0.2396100E+002  -0.2343951E+001
  -0.5550117E+002  -0.9548281E+001
  -0.3912314E+001  -0.7902350E+001
   0.8320907E+000  -0.7030882E-001
   0.8547863E+000  -0.2121484E+000
   0.9441403E+000  -0.4667247E+000
   0.6940270E+000  -0.2611955E+000
   0.5283414E+000  -0.3521397E-001
   0.4485292E+000  -0.1776669E-001
   0.1234549E+000  -0.1475491E-002
  -0.3118106E+000   0.2853239E-001
   0.2159040E-001   0.1331758E+000
   0.6867535E+001   0.3305485E+001
   0.1504585E+002   0.2036349E+000
  -0.1680295E+001   0.1738151E+001
  -0.2053695E+002   0.1572368E-001
  -0.3903851E+002  -0.3721390E+001
  -0.2072221E+003   0.2110256E+002
   0.1766648E+002   0.4279944E+002
  -0.6185770E+001  -0.2419082E+002
  -0.4781681E+000   0.2790858E+000
  -0.6018004E+000   0.1371255E-001
  -0.1165167E+001   0.6851344E-001
   0.2850163E+002   0.4266219E+002
   0.1421323E+003   0.2207882E+002
   0.4188414E+002   0.1050290E+002
   0.6269926E+001   0.1689897E+001
   0.2972705E+001  -0.2052594E+000
   0.4788756E+001  -0.1276501E+001
  -0.4032611E+000   0.6641953E-001
   0.3497066E+000   0.7639331E-001
   0.1216720E+002   0.3685593E+000
   0.1092068E+002   0.2513818E+000
   0.2109624E+002   0.3924669E+001
   0.4014844E+002   0.5341609E+001
   0.5568636E+002  -0.2264496E+001
   0.2226853E+002  -0.1834093E+002
   0.5650434E+001  -0.1976059E+001
   0.4166340E+001  -0.2163647E+001
   0.1142282E+001  -0.2211698E+001
  -0.2832278E+001  -0.9125308E+000
  -0.2078079E+002  -0.1029721E+002
  -0.2984583E+002  -0.9960534E+001
  -0.3198099E+000  -0.2150761E+001
   0.2122970E+001  -0.1640406E+000
   0.2549598E+001   0.1086551E+000
   0.1726712E+001   0.1113309E+000
   0.1225042E+001   0.8459756E-001
   0.2149514E+001   0.2274350E+000
   0.2373580E+001   0.2399287E+000
   0.4796819E+000   0.2296891E+000
  -0.5153118E+000   0.2379117E+000
  -0.1212631E+002  -0.7429837E+002
  -0.6388951E+002  -0.6959852E+002
   0.6086653E+001   0.1002345E+001
  -0.5314467E+000   0.4736488E+000
  -0.9807748E+001  -0.7711592E+001
  -0.7950194E+002  -0.8294237E+002
  -0.3131213E+003  -0.8020483E+001
  -0.8208897E+002   0.8864026E-001
  -0.1215802E+001   0.5477308E+000
  -0.2496748E+000   0.1334521E-002
  -0.1515478E+001   0.3942566E-001
  -0.5639496E+000   0.1108423E+001
   0.2669123E+002   0.5332365E+001
   0.4346926E+002   0.5088222E+001
   0.2380007E+002   0.9756043E+000
   0.4573274E+001   0.2376737E+000
   0.1173363E+002   0.1136126E+001
   0.1450383E+002   0.2022320E+001
   0.9652959E+001   0.2012192E+001
   0.1802925E+002   0.1159454E+001
   0.6883736E+001   0.3688702E+000
   0.3651178E+001  -0.4310363E-001
   0.5043591E+001   0.2192394E+001
   0.4426628E+002   0.8199486E+001
   0.4353109E+002  -0.8938737E+001
   0.7549359E+001  -0.6012879E-001
   0.3993354E+001  -0.1295570E+000
   0.6400778E+001  -0.6254362E-001
   0.1228116E+002   0.1550878E+001
   0.3761158E+002   0.6541975E+001
   0.9903187E+001   0.5068115E+001
  -0.2519635E+001   0.9217617E+000
   0.1850281E+002   0.4651896E+001
   0.3343677E+002   0.6882291E+001
   0.2667853E+002   0.8944490E+001
   0.2166439E+002   0.8171928E+001
   0.2105416E+002   0.4109736E+001
   0.1080238E+002   0.8260334E+000
   0.3394870E+001   0.1581365E+001
  -0.6791133E+001   0.2507180E+001
  -0.1690824E+003  -0.7184910E+002
   0.1971686E+002  -0.2650280E+002
   0.3064534E+002   0.1090443E+002
   0.1357750E+002   0.2655468E+000
   0.3961051E+001   0.1728066E+001
   0.7572547E+002   0.2309909E+002
   0.2770327E+003   0.6077784E+002
   0.8084958E+002   0.8796361E+002
  -0.1939863E+001   0.6373956E+000
  -0.6746947E+000   0.2652511E-001
  -0.1674549E+001  -0.3080271E-001
  -0.7834623E+000  -0.1718197E-001
   0.4293955E+001   0.4877940E+001
   0.1586814E+002   0.2825476E+001
   0.7898205E+001   0.8841352E+000
   0.2725500E+001   0.2365429E+000
   0.5172698E+001   0.1517220E+001
   0.1497563E+002   0.2652962E+001
   0.1989267E+002   0.1945375E+001
   0.2370047E+001   0.2338387E+000
   0.2321475E+001   0.9622960E-001
   0.2249780E+001   0.1880864E+000
   0.1481076E+002   0.6656897E+001
   0.1020091E+002  -0.6544987E+001
  -0.5532683E+001  -0.2561512E+001
   0.5929823E+001  -0.2293377E+002
   0.1435276E+002  -0.8577390E+001
   0.2241472E+002  -0.2148848E+001
   0.3153696E+002   0.1965254E+001
   0.3473572E+002   0.1857239E+001
  -0.4894923E+001   0.7231212E+001
  -0.7745429E+001   0.3946669E+001
   0.3899335E+001   0.6983062E+001
   0.2176599E+002   0.2003425E+001
   0.2121287E+002   0.7107264E+001
   0.5238124E+002   0.8231192E+001
   0.8660477E+002   0.2786041E+001
   0.5785377E+002   0.8925950E+000
   0.1081868E+003   0.4721522E+002
   0.9674295E+002   0.9052168E+002
   0.3829228E+003   0.8570367E+002
   0.1261344E+003   0.1115599E+003
   0.1816542E+002   0.2016800E+002
   0.8294892E+001   0.1129092E+000
   0.8168895E+001   0.2012763E+001
   0.1095182E+003   0.2668690E+002
   0.1722061E+003   0.1597933E+003
  -0.2695400E+001   0.1914840E+002
  -0.3803496E+000  -0.1452965E-001
  -0.3439568E+000  -0.1638363E-001
  -0.1420623E-001  -0.1850168E+000
  -0.7087206E-001  -0.3102374E-001
  -0.6813811E+000   0.2441117E+000
   0.5430958E+001   0.1157691E+002
   0.1732968E+002   0.4302593E+001
   0.3815163E+001   0.1597548E+001
   0.5352576E+000   0.2275350E-001
   0.9135073E+000   0.1074620E+000
   0.1649667E+001   0.2878041E+000
   0.1907460E+001   0.4765673E-001
   0.4260558E+001   0.3226568E+000
   0.3070058E+002   0.1274424E+002
   0.1107366E+003   0.5174071E+001
   0.4322792E+002  -0.1597649E+001
  -0.1091349E+002  -0.1582395E+002
   0.1617255E+002  -0.2241145E+002
   0.5292793E+002  -0.1066305E+002
   0.7002834E+002  -0.3413526E+001
   0.4899598E+002   0.4969941E+000
   0.5458309E+002   0.7619630E+000
   0.1048785E+002   0.1754609E+002
  -0.1172159E+002   0.8440360E+001
  -0.1518599E+002   0.1093404E+002
  -0.3634718E+001  -0.2109468E+001
   0.1046885E+002   0.9894228E+000
   0.3755952E+002   0.1305995E+002
   0.1965183E+002   0.1084892E+002
   0.3308526E+002   0.6442691E+001
   0.9830610E+002   0.4024590E+002
   0.2371620E+003   0.4075800E+002
   0.1110762E+003   0.2777428E+002
   0.1126923E+002   0.7562140E+001
   0.1135408E+002   0.5462352E+001
   0.2830108E+002   0.9088030E+001
   0.3886840E+002   0.1257425E+002
   0.1022878E+003   0.1882694E+002
  -0.1867135E+001   0.5009196E+001
  -0.4920945E+000  -0.2283329E-001
  -0.2616278E+000  -0.1468069E-002
  -0.2335059E+000  -0.1770981E+000
  -0.1489181E+001  -0.2098789E+001
  -0.2892959E+001  -0.1625875E+001
  -0.1326710E+001  -0.1378701E+000
  -0.1020337E+001   0.7118076E-001
  -0.1791205E+000   0.4459925E+001
   0.7937310E+001   0.1735617E+001
   0.2472281E+001   0.4354066E+000
   0.1778276E+001  -0.6414834E-002
   0.1349045E+001   0.8112744E-001
   0.5077844E+001   0.3993785E-001
   0.8885381E+001  -0.1007013E+000
   0.2495820E+002   0.3698253E+001
   0.2341887E+002   0.1825786E+002
   0.1803619E+003   0.5678714E+002
   0.1332821E+003   0.3880985E+002
   0.4401883E+002   0.2131118E+001
   0.3119368E+002   0.4658571E+001
   0.1733589E+002   0.2563151E+001
   0.2333763E+002   0.1420061E+001
   0.5528140E+002   0.9486742E+001
   0.1670277E+003   0.6157289E+002
   0.1222148E+003   0.8406658E+002
   0.4784711E+002   0.2037839E+002
   0.2320474E+001  -0.5146761E+001
  -0.9483461E+001  -0.2743725E+001
  -0.9340290E+000   0.2143350E+001
   0.8523027E+000  -0.1832991E+001
   0.1775651E+001   0.1806454E+000
   0.7925892E+001   0.1501820E+001
   0.3313166E+002   0.9700050E+001
   0.5496705E+002   0.1283895E+002
   0.2879271E+002   0.5644817E+001
   0.7721192E+002   0.4074465E+002
   0.1307784E+003   0.2874122E+002
   0.1281772E+003   0.4353610E+002
   0.3885722E+002   0.4072650E+002
  -0.2498787E+001   0.1045557E+000
  -0.6658602E+000  -0.2791392E-001
  -0.8529036E+000  -0.1347033E+000
  -0.4501258E+001  -0.1569068E+001
  -0.8665199E+001  -0.2001445E+001
  -0.5457595E+001  -0.7757275E+000
  -0.1309002E+001  -0.8448851E-001
  -0.7292054E+000   0.1480903E-001
  -0.1434668E+001   0.6371955E-001
  -0.2214632E+001   0.1515797E+001
   0.2100157E+001   0.7636003E+000
   0.3655332E+001   0.6263716E-001
   0.4465886E+001  -0.7384247E-002
   0.3990623E+001   0.2669255E-001
   0.7635728E+001   0.2333333E+000
   0.5274107E+001   0.9758488E+000
  -0.7895393E+001   0.2504961E+001
   0.7283217E+001   0.6583054E+002
   0.2238810E+003   0.6465168E+002
   0.1405121E+002   0.1249733E+002
   0.3078557E+001   0.8956743E+000
   0.1943391E+001  -0.1514736E+001
  -0.3256297E+000  -0.9181492E+000
   0.3102139E+000   0.2379123E+001
   0.2339772E+002   0.5425417E+002
   0.1280386E+003   0.9234240E+002
   0.1036980E+003   0.5538775E+002
   0.3232813E+002   0.6050899E+001
   0.5356801E+001   0.7722161E+000
  -0.2474806E+001  -0.1466545E+001
   0.1929722E+001  -0.4450912E+000
   0.6937816E+000  -0.2911422E+000
   0.1279909E+001   0.1820448E+000
   0.7640256E+001   0.1971774E+001
   0.3624450E+002   0.9346788E+001
   0.6067791E+002   0.5096191E+001
   0.9484781E+002  -0.1000706E+002
   0.3962096E+002   0.6586635E+001
   0.3804094E+001   0.9407298E+001
  -0.1095742E+002   0.2260104E+001
  -0.3125562E+001  -0.1039625E+000
  -0.2093700E+001  -0.8287224E-001
  -0.3384564E+001  -0.2108050E+000
  -0.4498961E+001  -0.7718442E+000
  -0.1775941E+001  -0.6994300E+000
  -0.1961343E+001  -0.3786614E+000
  -0.1230366E+001   0.1335501E+001
   0.1031923E+001   0.1986576E+001
  -0.4796396E+000   0.2103587E+001
  -0.1208537E+001   0.1023292E+001
  -0.6301426E+000   0.1554219E+000
   0.7991592E+000   0.2951014E+000
   0.3226398E+001  -0.1049361E+000
   0.2032022E+001  -0.2681614E+000
   0.4654412E+001  -0.1315141E+001
  -0.4155675E+001  -0.1117508E+002
  -0.3673552E+002  -0.8264158E+001
  -0.3816018E+002  -0.1838278E+002
  -0.1280671E+002   0.4667185E+002
  -0.5221631E+002   0.2338509E+002
  -0.9967233E+002  -0.4164125E+002
  -0.1182704E+003  -0.4413857E+002
  -0.8190369E+002  -0.1559797E+002
  -0.7666042E+002  -0.2023629E+002
  -0.3365645E+002  -0.3611288E+002
   0.1357865E+001   0.1425514E+002
   0.4113743E+001   0.3118178E+002
   0.1611439E+002   0.1049755E+002
   0.5858289E+001   0.2182592E+001
  -0.1558181E+002  -0.4419185E+001
   0.3923345E+000  -0.6018160E+001
   0.1006015E+001  -0.1243074E+000
   0.1414898E+002   0.6276588E+001
   0.1087453E+002   0.4550229E+001
   0.1709908E+001   0.1750593E+001
   0.5657277E+001   0.2696454E+001
   0.2206999E+002  -0.1617126E+002
  -0.6885941E+002  -0.2680468E+002
  -0.5610946E+002  -0.1575816E+002
  -0.1745124E+002  -0.1539148E+001
  -0.7052469E+001   0.4517999E-001
  -0.6623668E+001  -0.4806750E+000
  -0.8762137E+001  -0.1091838E+001
  -0.1530893E+001  -0.2605276E-001
  -0.5466760E+000   0.8558636E-001
   0.1117329E+001  -0.5130970E+000
   0.1959787E+001   0.3748609E-001
   0.3224348E+001   0.2143981E+001
   0.3695720E+001   0.9071104E+000
   0.2207625E+001   0.2895086E+000
   0.8080412E+000   0.2171828E+000
  -0.4193301E+000  -0.5576425E-001
