# ~alp d~p/dy   Phi_p_sgs,y
   0.7078828E+001  -0.3595119E+001
   0.7869245E+001  -0.5975287E+001
   0.7062247E+001  -0.7801771E+001
   0.5779977E+001  -0.8686206E+001
   0.2578118E+001  -0.6992604E+001
  -0.6991472E+000  -0.3530797E+001
  -0.2654723E+001  -0.1388184E+001
  -0.4366639E+001  -0.5022121E+000
  -0.5106210E+001  -0.1107028E+001
  -0.3472101E+001  -0.4331423E+001
  -0.2055559E+001  -0.4795604E+001
  -0.9498517E+000  -0.5160752E+001
   0.1373038E-001  -0.4988291E+001
   0.5454262E+000  -0.2812209E+001
   0.6015962E+000  -0.5322098E+000
   0.6514230E+000  -0.3462027E+000
   0.4424006E+000  -0.4403187E+000
  -0.5013985E-001  -0.1902111E+000
  -0.7221978E+000  -0.8325647E+000
  -0.1885417E+001  -0.3975771E+001
  -0.3617665E+001  -0.6652692E+001
  -0.4808374E+001  -0.7233753E+001
  -0.6246171E+001  -0.7278361E+001
  -0.8903971E+001  -0.1236684E+002
  -0.1455911E+002  -0.2921555E+002
  -0.1498931E+002  -0.2527783E+002
  -0.7383936E+001  -0.1905031E+002
   0.4114505E+001  -0.1517281E+002
   0.1540896E+002  -0.1174589E+002
   0.2300704E+002   0.2015563E+002
   0.2463671E+002   0.4261372E+002
   0.2309137E+002   0.4294286E+002
   0.1816075E+002   0.3530112E+002
   0.1559693E+002   0.2999625E+002
   0.1284429E+002   0.1769603E+002
   0.9052480E+001   0.6700507E+001
   0.5886574E+001   0.2013352E+001
   0.5059722E+001   0.5676492E+000
   0.5152449E+001   0.7915283E-001
   0.5909001E+001  -0.5792296E+000
   0.8051944E+001  -0.2699670E+001
   0.8609372E+001  -0.5243460E+001
   0.7512307E+001  -0.8717997E+001
   0.4321123E+001  -0.1428855E+002
   0.1082125E+001  -0.1693461E+002
  -0.1349482E+001  -0.1445034E+002
  -0.2613472E+001  -0.1319101E+002
  -0.2430262E+001  -0.1220399E+002
  -0.1249232E+001  -0.8538748E+001
  -0.6898584E+000  -0.3550619E+001
  -0.3887099E+000  -0.2535642E+001
   0.4298526E+000  -0.1867714E+001
   0.1794458E+001  -0.1093855E+001
