# ~alp d~p/dy   Phi_p_sgs,y
   0.3684341E+001   0.0000000E+000
   0.3630275E+000   0.0000000E+000
   0.7875077E+001   0.0000000E+000
  -0.2962822E+001   0.0000000E+000
  -0.4309629E+000   0.0000000E+000
   0.4464435E+001   0.0000000E+000
  -0.1584452E+002   0.0000000E+000
  -0.4578202E+001   0.0000000E+000
  -0.5405187E+001   0.0000000E+000
  -0.4924388E+001   0.0000000E+000
   0.4449029E+000   0.0000000E+000
   0.3790067E+000   0.0000000E+000
   0.5439131E+000   0.0000000E+000
   0.6822995E+000   0.0000000E+000
   0.8672200E+000   0.0000000E+000
  -0.8859279E+000   0.0000000E+000
  -0.1591816E+001   0.0000000E+000
  -0.7624773E+000   0.0000000E+000
  -0.9013407E+000   0.0000000E+000
  -0.4489177E+000   0.0000000E+000
  -0.4780667E+000   0.0000000E+000
   0.1741940E+001   0.0000000E+000
   0.1449300E+001   0.0000000E+000
   0.8695240E+000   0.0000000E+000
  -0.2378895E+001   0.0000000E+000
  -0.5665847E+001   0.0000000E+000
  -0.1762103E+003   0.0000000E+000
   0.7190740E+002   0.0000000E+000
   0.2348386E+003   0.0000000E+000
   0.9378906E+001   0.0000000E+000
  -0.1512271E+001   0.0000000E+000
  -0.8544816E+000   0.0000000E+000
   0.2955979E+003   0.0000000E+000
   0.7391237E+001   0.0000000E+000
   0.1258215E+001   0.0000000E+000
   0.1015091E+001   0.0000000E+000
   0.2062370E+001   0.0000000E+000
   0.4754897E+001   0.0000000E+000
   0.5865235E+000   0.0000000E+000
   0.6755796E+000   0.0000000E+000
  -0.1887730E+000   0.0000000E+000
   0.1071401E+002   0.0000000E+000
   0.2506195E+002   0.0000000E+000
   0.1004684E+003   0.0000000E+000
   0.2610686E+002   0.0000000E+000
  -0.4366217E+002   0.0000000E+000
  -0.5995274E+001   0.0000000E+000
  -0.4764107E+001   0.0000000E+000
  -0.4485128E+001   0.0000000E+000
  -0.3001755E+002   0.0000000E+000
  -0.1392263E+003   0.0000000E+000
  -0.2845283E+000   0.0000000E+000
   0.8033367E+000   0.0000000E+000
   0.6247357E+000   0.0000000E+000
   0.8946971E+000   0.0000000E+000
   0.7562369E+000   0.0000000E+000
   0.5497606E+000   0.0000000E+000
   0.4152930E+000   0.0000000E+000
   0.1383653E+000   0.0000000E+000
  -0.3477672E+000   0.0000000E+000
  -0.6954069E-003   0.0000000E+000
   0.4788909E+001   0.0000000E+000
   0.2282644E+002   0.0000000E+000
   0.2848233E+001   0.0000000E+000
  -0.2851922E+002   0.0000000E+000
  -0.4084504E+002   0.0000000E+000
  -0.1614994E+003   0.0000000E+000
   0.4914188E+003   0.0000000E+000
   0.4377369E+001   0.0000000E+000
  -0.3597038E+000   0.0000000E+000
  -0.6244097E+000   0.0000000E+000
  -0.7361654E+000   0.0000000E+000
   0.1559055E+000   0.0000000E+000
   0.3407402E+003   0.0000000E+000
   0.3674691E+002   0.0000000E+000
   0.3508023E+001   0.0000000E+000
   0.2173759E+001   0.0000000E+000
   0.7271872E+001   0.0000000E+000
  -0.6469690E+000   0.0000000E+000
   0.6914516E-001   0.0000000E+000
   0.1091445E+002   0.0000000E+000
   0.7653631E+001   0.0000000E+000
   0.3126642E+002   0.0000000E+000
   0.1056629E+003   0.0000000E+000
   0.3949789E+002   0.0000000E+000
   0.2926189E+002   0.0000000E+000
   0.4814275E+001   0.0000000E+000
   0.1847513E+001   0.0000000E+000
   0.2362278E+001   0.0000000E+000
  -0.2421660E+001   0.0000000E+000
  -0.1102514E+002   0.0000000E+000
  -0.6292464E+002   0.0000000E+000
   0.6011646E+000   0.0000000E+000
   0.2092259E+001   0.0000000E+000
   0.2370543E+001   0.0000000E+000
   0.1570103E+001   0.0000000E+000
   0.7678178E+000   0.0000000E+000
   0.2205646E+001   0.0000000E+000
   0.2518598E+001   0.0000000E+000
   0.3102762E+000   0.0000000E+000
  -0.6641894E+000   0.0000000E+000
   0.4886264E+002   0.0000000E+000
  -0.8058695E+002   0.0000000E+000
   0.1973156E+002   0.0000000E+000
   0.2643600E+001   0.0000000E+000
  -0.8920667E+001   0.0000000E+000
   0.5561164E+001   0.0000000E+000
  -0.6716627E+003   0.0000000E+000
  -0.1609489E+003   0.0000000E+000
  -0.7700868E+000   0.0000000E+000
  -0.1559765E+000   0.0000000E+000
  -0.1457956E+001   0.0000000E+000
  -0.1763548E+001   0.0000000E+000
   0.2955667E+002   0.0000000E+000
   0.5408236E+002   0.0000000E+000
   0.3177034E+002   0.0000000E+000
   0.3181216E+001   0.0000000E+000
   0.1408487E+002   0.0000000E+000
   0.1349154E+002   0.0000000E+000
   0.6385617E+001   0.0000000E+000
   0.2742657E+002   0.0000000E+000
   0.6523198E+001   0.0000000E+000
   0.3322095E+001   0.0000000E+000
   0.2390322E+001   0.0000000E+000
   0.3933513E+002   0.0000000E+000
   0.3629813E+002   0.0000000E+000
   0.5687135E+001   0.0000000E+000
   0.3462478E+001   0.0000000E+000
   0.6951338E+001   0.0000000E+000
   0.1430525E+002   0.0000000E+000
   0.6806324E+002   0.0000000E+000
   0.2726016E+002   0.0000000E+000
  -0.1576407E+001   0.0000000E+000
   0.1826348E+002   0.0000000E+000
   0.3118537E+002   0.0000000E+000
   0.1497195E+002   0.0000000E+000
   0.1076893E+002   0.0000000E+000
   0.1597913E+002   0.0000000E+000
   0.9492615E+001   0.0000000E+000
   0.3404509E+001   0.0000000E+000
  -0.5968293E+001   0.0000000E+000
  -0.1599014E+004   0.0000000E+000
   0.3732993E+002   0.0000000E+000
   0.4890916E+002   0.0000000E+000
   0.1877471E+002   0.0000000E+000
   0.1326592E+001   0.0000000E+000
   0.1619162E+003   0.0000000E+000
   0.2633611E+003   0.0000000E+000
   0.6827092E+001   0.0000000E+000
  -0.7924619E+000   0.0000000E+000
  -0.4172633E+000   0.0000000E+000
  -0.2321900E+001   0.0000000E+000
  -0.1053274E+001   0.0000000E+000
   0.8872207E+000   0.0000000E+000
   0.4306403E+001   0.0000000E+000
   0.7511189E+001   0.0000000E+000
   0.2076977E+001   0.0000000E+000
   0.4437442E+001   0.0000000E+000
   0.1889875E+002   0.0000000E+000
   0.2561662E+002   0.0000000E+000
   0.1432105E+001   0.0000000E+000
   0.1546239E+001   0.0000000E+000
   0.1116296E+001   0.0000000E+000
   0.5382825E+001   0.0000000E+000
  -0.2601157E+002   0.0000000E+000
  -0.1562818E+002   0.0000000E+000
   0.8036443E+001   0.0000000E+000
   0.6870201E+001   0.0000000E+000
   0.1212447E+002   0.0000000E+000
   0.1910892E+002   0.0000000E+000
