# ~alp d~p/dz   Phi_p_sgs,z
  -0.8131095E+000   0.2082898E+001
  -0.1465924E+001   0.1004256E+001
  -0.1969253E+001   0.2045765E+000
  -0.2297892E+001   0.8804610E-002
  -0.4328823E+001  -0.3075255E+000
  -0.1009113E+002   0.5626905E+000
  -0.1793629E+002   0.8302554E+001
  -0.1959818E+002   0.1380564E+002
  -0.1463460E+002   0.1355994E+002
  -0.7950248E+001   0.8883539E+001
  -0.5017033E+001   0.3213981E+001
  -0.5693139E+001   0.6468084E-001
  -0.9586146E+001   0.1157497E+001
  -0.1216851E+002   0.2171511E+001
  -0.7746990E+001   0.1391751E+001
  -0.1191835E+001   0.1297047E+001
   0.4786976E+001   0.2150820E+001
   0.9478475E+001   0.2955096E+001
   0.1519701E+002   0.7044133E+001
   0.2158802E+002   0.1222933E+002
   0.2570973E+002   0.1568988E+002
   0.2328052E+002   0.1494507E+002
   0.1883555E+002   0.1107960E+002
   0.1510838E+002   0.1171870E+002
   0.1231835E+002   0.1507758E+002
   0.1295180E+002   0.2010697E+002
   0.1486704E+002   0.2403331E+002
   0.1387405E+002   0.2393181E+002
   0.7075047E+001   0.2369494E+002
  -0.1181562E+001   0.1811907E+002
  -0.2601002E+001   0.1011507E+002
   0.8794034E+000   0.5446388E+001
   0.1099862E+002   0.2593420E+002
   0.3569032E+002   0.6267154E+002
   0.7451183E+002   0.1239527E+003
   0.1118622E+003   0.1814796E+003
   0.1022320E+003   0.2135499E+003
   0.5955483E+002   0.1839802E+003
   0.1979918E+002   0.1058036E+003
   0.3097844E+001   0.3196626E+002
  -0.1177379E+001   0.4975113E+000
  -0.1408922E+001   0.2439197E+000
  -0.1589650E+001   0.1889634E+001
  -0.1882773E+001   0.3279443E+001
  -0.2571761E+001   0.3158701E+001
  -0.3927710E+001   0.2277509E+001
  -0.6906739E+001   0.8229161E+001
  -0.4302056E+001   0.1766337E+002
   0.2257442E+001   0.1611265E+002
   0.3183372E+001   0.1417178E+002
   0.3630551E+000   0.4920207E+001
  -0.5150344E+001   0.2091344E+000
  -0.1247884E+002   0.3922199E+001
  -0.1233269E+002   0.3380474E+001
  -0.5487677E+001   0.5029026E+000
  -0.1063528E+001   0.1849257E+001
   0.2250178E+001   0.4002787E+001
   0.7344596E+001   0.7146130E+001
   0.1553088E+002   0.1290227E+002
   0.2436877E+002   0.1690224E+002
   0.3138837E+002   0.1734837E+002
   0.2953418E+002   0.1368237E+002
   0.2581957E+002   0.8545606E+001
   0.2342702E+002   0.5444848E+001
   0.1945743E+002   0.9809959E+001
   0.1519027E+002   0.2045732E+002
   0.1045900E+002   0.3137390E+002
   0.2979790E+001   0.3563602E+002
  -0.9214141E+000   0.3100781E+002
   0.3973580E+000   0.2072795E+002
   0.4221990E+001   0.1282351E+002
   0.7374191E+001   0.9187889E+001
   0.1132178E+002   0.2191232E+002
   0.2351503E+002   0.5186464E+002
   0.4862408E+002   0.1109726E+003
   0.8453818E+002   0.1658237E+003
   0.9150309E+002   0.1906432E+003
   0.6068081E+002   0.1646387E+003
   0.2065657E+002   0.9781060E+002
   0.2503556E+001   0.3017766E+002
  -0.1411748E+001   0.4327026E+000
  -0.1447657E+001   0.1494690E+001
  -0.1780485E+000   0.9326150E+001
   0.2182283E+001   0.1542360E+002
   0.3239273E+001   0.1774460E+002
   0.2289343E+001   0.1485247E+002
   0.3619916E+001   0.1746640E+002
   0.8837169E+001   0.2715669E+002
   0.1389290E+002   0.2539958E+002
   0.9578387E+001   0.2125692E+002
   0.4248332E+001   0.7248168E+001
  -0.3333084E+001   0.1911966E+001
  -0.9571503E+001   0.6594396E+001
  -0.8413259E+001   0.4037757E+001
  -0.2935797E+001   0.4146722E+000
  -0.2039248E+001   0.1743765E+001
   0.1101283E+001   0.3305438E+001
   0.6484006E+001   0.6700648E+001
   0.1242686E+002   0.1260312E+002
   0.1767363E+002   0.1610075E+002
   0.2225145E+002   0.1763069E+002
   0.2271549E+002   0.1414757E+002
   0.2260843E+002   0.9900216E+001
   0.2089388E+002   0.4490590E+001
   0.1408127E+002   0.9508481E+001
   0.3322835E+001   0.1985554E+002
  -0.6163621E+001   0.3192756E+002
  -0.1538850E+002   0.3673031E+002
  -0.1661265E+002   0.3533417E+002
  -0.6369314E+001   0.2832134E+002
   0.5537434E+001   0.2041751E+002
   0.8249949E+001   0.1551646E+002
   0.5924100E+001   0.1143482E+002
   0.6142459E+001   0.1122286E+002
   0.1181637E+002   0.3794100E+002
   0.2655334E+002   0.8695911E+002
   0.3645835E+002   0.1182584E+003
   0.2754507E+002   0.1133928E+003
   0.1011911E+002   0.6961613E+002
   0.7840966E+000   0.2004228E+002
  -0.2217820E+001   0.3229616E+002
  -0.3103746E+001   0.3772468E+002
   0.2752146E+001   0.4787400E+002
   0.1620592E+002   0.4997563E+002
   0.2998778E+002   0.5424327E+002
   0.2584498E+002   0.4252045E+002
   0.2002766E+002   0.3687868E+002
   0.1931739E+002   0.3573525E+002
   0.1692895E+002   0.2864108E+002
   0.8288739E+001   0.2037417E+002
   0.2975902E+001   0.1006872E+002
  -0.1400912E+001   0.7896325E+001
  -0.5359527E+001   0.1048879E+002
  -0.5504232E+001   0.7373671E+001
  -0.3967024E+001   0.1148299E+001
  -0.4518848E+001   0.2393850E+001
  -0.1895963E+001   0.4317025E+001
   0.4181918E+001   0.7331895E+001
   0.9911984E+001   0.1181143E+002
   0.1192326E+002   0.1231411E+002
   0.1324367E+002   0.1164935E+002
   0.1283595E+002   0.8240392E+001
   0.1223902E+002   0.6961029E+001
   0.1447784E+002   0.3335531E+001
   0.6961456E+001   0.5880329E+001
  -0.5037433E+001   0.1562465E+002
  -0.1317502E+002   0.1889679E+002
  -0.1379297E+002   0.1304226E+002
  -0.1593044E+002   0.1550389E+002
  -0.8908796E+001   0.2115727E+002
   0.1935693E+001   0.2239343E+002
   0.3780771E+001   0.2021524E+002
   0.3537702E+000   0.1264733E+002
  -0.7017248E+000   0.1425812E+001
   0.4434700E+000   0.2333527E+001
   0.2081362E+001   0.1027337E+002
   0.3512737E+001   0.2004253E+002
   0.2735641E+001   0.2204033E+002
   0.7991412E+000   0.1862903E+002
