# ~alp d~p/dz   Phi_p_sgs,z
  -0.6087088E-001   0.9515719E+000
  -0.1238375E+001   0.3736824E+000
  -0.1474145E+001  -0.5509024E-001
  -0.2292690E+001  -0.1462240E+000
  -0.3297208E+001  -0.3614056E-001
  -0.6140804E+001   0.1967337E-001
  -0.1820471E+002   0.7680989E+001
  -0.2366442E+002   0.1359119E+002
  -0.1659719E+002   0.1165782E+002
  -0.7446185E+001   0.4626097E+001
  -0.2945068E+001   0.1299970E+001
  -0.3319187E+001  -0.2389792E+001
  -0.1254933E+002  -0.3382284E+001
  -0.2417365E+002   0.3346852E+001
  -0.1189610E+002   0.4159549E+000
   0.2967423E+000   0.1153007E+001
   0.8094131E+001   0.2319607E+001
   0.1272528E+002   0.2204760E+001
   0.1890001E+002   0.2075653E+001
   0.3057863E+002   0.8939274E+001
   0.4025792E+002   0.1432979E+002
   0.3539391E+002   0.1335616E+002
   0.2513030E+002   0.8465072E+001
   0.1805765E+002   0.8221105E+001
   0.1469788E+002   0.1276610E+002
   0.1600665E+002   0.1664791E+002
   0.3075127E+002   0.2275343E+002
   0.4528052E+002   0.2583229E+002
   0.2653494E+002   0.2581005E+002
   0.4359651E+001   0.1725260E+002
  -0.1854187E+001   0.7038107E+001
  -0.1953663E+000   0.1814523E+001
   0.3962350E+001   0.3324113E+001
   0.3103810E+002   0.5310664E+002
   0.1442666E+003   0.1599673E+003
   0.2995230E+003   0.2633169E+003
   0.2713072E+003   0.3285530E+003
   0.1256513E+003   0.2719773E+003
   0.2212969E+002   0.1204049E+003
   0.9668491E+000   0.1103721E+002
  -0.1329866E+001  -0.5174100E+000
  -0.1533037E+001  -0.3576931E-001
  -0.1496687E+001   0.7253304E+000
  -0.2041901E+001   0.1220766E+001
  -0.2652251E+001   0.8915814E+000
  -0.2858360E+001   0.1457979E+000
  -0.6047743E+001   0.4122905E+001
  -0.4887768E+001   0.1636311E+002
   0.6464668E+001   0.2285101E+002
   0.9437029E+001   0.1422559E+002
   0.4909229E+001   0.1361613E+001
  -0.5102980E+001  -0.3242209E+001
  -0.2424191E+002   0.5238404E+001
  -0.1651231E+002   0.3151930E+001
  -0.2280835E+001  -0.3694515E+000
   0.1485825E+000   0.7923978E+000
   0.4400624E+001   0.1745155E+001
   0.1159851E+002   0.5414530E+001
   0.2305578E+002   0.1100934E+002
   0.3188575E+002   0.1461337E+002
   0.3771910E+002   0.1568982E+002
   0.4283437E+002   0.1236400E+002
   0.3729276E+002   0.5612590E+001
   0.2701839E+002   0.3041908E+001
   0.1380458E+002   0.5937741E+001
   0.4594768E+001   0.1481746E+002
   0.5793272E+001   0.3539066E+002
   0.1229096E+002   0.4405770E+002
   0.8492129E+001   0.2946692E+002
   0.1686980E+002   0.8275301E+001
   0.1934457E+002   0.9237470E+001
   0.9711469E+001   0.7982755E+001
   0.8376805E+001   0.3227157E+001
   0.2246593E+002   0.2583790E+002
   0.7756447E+002   0.1064330E+003
   0.1919921E+003   0.2200369E+003
   0.2572394E+003   0.2766200E+003
   0.1551710E+003   0.2536791E+003
   0.2913835E+002   0.1243557E+003
  -0.1329083E+000   0.1031782E+002
  -0.2388346E+001  -0.3079164E+000
  -0.2207335E+001   0.3338068E+000
  -0.1443830E+001   0.2442580E+001
   0.9553108E+000   0.6941439E+001
   0.1535315E+001   0.8596188E+001
  -0.5300848E+000   0.5020709E+001
   0.1578896E+000   0.5011336E+001
   0.9933957E+001   0.2779982E+002
   0.2942162E+002   0.4011593E+002
   0.2094956E+002   0.2768117E+002
   0.8785790E+001   0.2710420E+001
  -0.2505003E+001   0.9143583E+000
  -0.1330737E+002   0.8079775E+001
  -0.4308548E+001   0.1102428E+001
  -0.1785178E+001   0.2286690E+000
  -0.1823245E+001   0.2923032E+000
   0.2559096E+001   0.1966484E+001
   0.1588999E+002   0.6917931E+001
   0.2861705E+002   0.1475155E+002
   0.3088819E+002   0.1309150E+002
   0.2648586E+002   0.9000356E+001
   0.2853833E+002   0.9926019E+001
   0.2732987E+002   0.8356576E+001
   0.2138318E+002   0.2618758E+001
   0.7036223E+001   0.3529253E+001
  -0.1131170E+002   0.1133003E+002
  -0.1871530E+002   0.1980953E+002
  -0.2720003E+002   0.2723268E+002
  -0.3642784E+002   0.2986150E+002
  -0.1260033E+002   0.2253577E+002
   0.2525653E+002   0.2274826E+002
   0.1678475E+002   0.2337681E+002
   0.4146912E+001   0.6445319E+001
   0.5900835E+001   0.2251886E+001
   0.1397221E+002   0.8872235E+001
   0.3435373E+002   0.4612606E+002
   0.7008370E+002   0.1021876E+003
   0.5066729E+002   0.1230719E+003
   0.8692045E+001   0.6015924E+002
  -0.1518551E+001   0.3599211E+001
  -0.4678412E+001   0.2791156E+000
  -0.5606148E+001  -0.1151041E+000
  -0.3752871E+001   0.8774236E+001
   0.1992174E+002   0.3561335E+002
   0.4859498E+002   0.4032237E+002
   0.3188258E+002   0.3567472E+002
   0.2537876E+002   0.3127717E+002
   0.3819555E+002   0.3512383E+002
   0.3963164E+002   0.3546703E+002
   0.1495817E+002   0.2364065E+002
   0.3351914E+001   0.4477586E+001
   0.1336119E+001   0.1167338E+002
  -0.3298043E+001   0.1434282E+002
  -0.4550703E+001   0.4192227E+001
  -0.3003708E+001   0.9229526E-002
  -0.5098671E+001   0.8357430E+000
  -0.2786518E+001   0.2881764E+001
   0.9390012E+001   0.5022502E+001
   0.1665285E+002   0.1221588E+002
   0.1873776E+002   0.9840462E+001
   0.1624634E+002   0.6282159E+001
   0.1949921E+002   0.8789765E+001
   0.2185550E+002   0.8117737E+001
   0.1980135E+002   0.2036205E+001
   0.9341586E+001   0.2027085E+001
  -0.1390546E+002   0.1348443E+002
  -0.1238902E+002   0.5220922E+001
  -0.7204107E+001   0.2091967E+001
  -0.9315223E+001   0.2944883E+001
  -0.9900212E+001   0.1874135E+002
   0.1828584E+002   0.3125597E+002
   0.1576188E+002   0.3150750E+002
  -0.9694978E+000   0.1019930E+002
  -0.1273976E+001   0.3396204E+000
   0.2507790E+000   0.5507289E+000
   0.1846772E+001   0.1787149E+001
   0.2988711E+001   0.5553392E+001
   0.1721177E+001   0.6974636E+001
  -0.2826912E+000   0.3458150E+001
  -0.2446177E+001   0.5904035E+000
  -0.1857394E+002  -0.6181887E+001
  -0.2674560E+002  -0.7307948E+001
  -0.2080537E+002   0.1137170E+002
   0.2995989E+002   0.7825362E+002
   0.1195659E+003   0.6801022E+002
   0.9437813E+002   0.6250585E+002
   0.6645648E+002   0.5754038E+002
   0.4613094E+002   0.4382021E+002
   0.1875363E+002   0.2392268E+002
   0.3384367E+001   0.9282786E+001
  -0.1133048E+001   0.3111303E+001
  -0.3299331E+001   0.1715242E+002
  -0.5724423E+001   0.1857588E+002
  -0.6936779E+001   0.6143965E+001
  -0.5233495E+001   0.3533498E+000
  -0.7154845E+001   0.2232462E+001
  -0.3743781E+001   0.2535793E+001
   0.5392689E+001   0.1736939E+001
   0.1193922E+002   0.8546475E+001
   0.1353967E+002   0.1107047E+002
   0.8972990E+001   0.8553400E+001
   0.1161153E+002   0.8881347E+001
   0.1379470E+002   0.7300325E+001
   0.1383594E+002   0.8336298E+000
   0.7524295E+001  -0.1858948E+001
  -0.1576631E+002   0.1250810E+002
  -0.1139338E+002   0.2377737E+001
  -0.6620359E+001   0.3343651E+001
  -0.4919779E+001   0.9860864E+001
   0.2529278E+001   0.2019169E+002
   0.1589461E+002   0.2487804E+002
   0.7697283E+001   0.2151445E+002
  -0.3517516E+001   0.6791528E+001
  -0.4459929E+001   0.4104814E-001
  -0.3346186E+001   0.1050683E+000
  -0.1922980E+001   0.2296062E+000
  -0.1217558E+001   0.5234013E-001
  -0.1024645E+001  -0.1349184E+000
  -0.1301810E+001   0.4661684E+000
  -0.4964437E+001   0.1538245E+000
  -0.3125087E+002   0.2288962E+002
  -0.5413608E+002   0.3563848E+002
  -0.4128531E+002   0.2481163E+002
   0.4695309E+001   0.9177777E+002
   0.9429743E+002   0.8313917E+002
   0.7831022E+002   0.6803108E+002
   0.3788479E+002   0.5924588E+002
   0.1366277E+002   0.3892698E+002
   0.9553056E+000   0.9771993E+001
  -0.1366229E+001   0.1493898E+001
  -0.2561816E+001   0.1596095E+001
  -0.5568629E+001   0.9348491E+001
  -0.1024241E+002   0.1155317E+002
  -0.1069916E+002   0.4927380E+001
  -0.8638620E+001   0.3574166E+001
  -0.6309871E+001   0.6080101E+001
   0.2327834E+000   0.2751688E+001
   0.4246082E+001   0.2346131E+001
   0.1079206E+002   0.9212078E+001
   0.1125806E+002   0.1167937E+002
   0.5004510E+001   0.7771578E+001
   0.5717834E+001   0.5695084E+001
   0.5563048E+001   0.3960689E+001
   0.6609083E+001  -0.1728541E+001
  -0.2450733E+001   0.4826257E+000
  -0.1573087E+002   0.7858172E+001
  -0.8404729E+001   0.2438902E+001
  -0.1096682E+001   0.8120933E+001
   0.8049734E+001   0.1542281E+002
   0.1634276E+002   0.1804680E+002
   0.1333223E+002   0.1368360E+002
   0.6599940E+000   0.8141393E+001
  -0.4762657E+001   0.1855321E+001
  -0.7004534E+001   0.3832694E+000
  -0.8912494E+001   0.5153222E+000
  -0.7043434E+001   0.5830903E+000
  -0.3310588E+001  -0.1055310E+000
  -0.2580701E+001   0.3683254E-001
  -0.2537304E+001   0.1952848E-001
  -0.5991129E+001   0.3465297E+001
  -0.1024591E+002   0.4974953E+002
  -0.2121184E+002   0.8997621E+002
  -0.1981645E+002   0.7204124E+002
   0.4363680E+001   0.6002759E+002
   0.3216888E+002   0.4636139E+002
   0.2494616E+002   0.3038399E+002
   0.5808856E+001   0.1402408E+002
   0.1271182E+000   0.7191879E+001
  -0.1504536E+001   0.7516836E+000
  -0.1911306E+001   0.3409674E+000
  -0.2391880E+001   0.3531497E+000
  -0.4209487E+001   0.7317186E+000
  -0.1151983E+002   0.1907153E+001
  -0.1422505E+002   0.1789304E+001
  -0.9784632E+001   0.3698816E+001
  -0.3666590E+001   0.5327477E+001
   0.1766356E+001   0.2217518E+001
   0.2027746E+001   0.1284926E+001
   0.4449455E+001   0.4887747E+001
   0.3484088E+001   0.7091244E+001
   0.6786002E-001   0.5412480E+001
   0.2098672E+000   0.3334823E+001
   0.5500942E+000   0.1645777E+001
  -0.3151818E-001  -0.1447559E+001
  -0.8990066E+001   0.2172902E+001
  -0.1337859E+002   0.3240106E+001
  -0.5754917E+001   0.5931813E+001
   0.6485445E+001   0.1271794E+002
   0.1351435E+002   0.2015348E+002
   0.1559147E+002   0.1568690E+002
   0.8120600E+001   0.7409391E+001
  -0.1092325E+001   0.2561809E+001
  -0.3777543E+001   0.4035995E+000
  -0.7291841E+001   0.7331597E+000
  -0.1425549E+002   0.1628606E+001
  -0.1489807E+002   0.2448092E+001
  -0.7245066E+001   0.4828787E+000
  -0.3609434E+001   0.4520341E+000
  -0.3736843E+001   0.3494110E+000
  -0.3351416E+001   0.5332778E+001
   0.1184953E+002   0.3548910E+002
   0.3250009E+002   0.8256063E+002
   0.3316946E+002   0.8225377E+002
   0.1480856E+002   0.4475104E+002
   0.6479819E+001   0.1464884E+002
   0.6246011E+001   0.6259400E+001
   0.4001474E+001   0.2928027E+001
   0.1618581E+001   0.6160419E+001
  -0.2167254E+001   0.6113118E+001
  -0.2628337E+001   0.1298326E+001
  -0.2329859E+001   0.9737620E-001
  -0.4273462E+001   0.3322740E-001
  -0.1237991E+002   0.1355713E+001
  -0.1271108E+002  -0.7785047E-001
  -0.6418370E+001   0.3074889E+000
