# ~alp d~p/dz   Phi_p_sgs,z
  -0.5686491E+000   0.1206765E+001
  -0.1364092E+001   0.6509079E+000
  -0.1748092E+001   0.1291220E-001
  -0.2175345E+001  -0.1398897E+000
  -0.3542412E+001  -0.1116882E+000
  -0.8405411E+001   0.3247836E+000
  -0.1857874E+002   0.8194126E+001
  -0.2197254E+002   0.1370716E+002
  -0.1582490E+002   0.1350903E+002
  -0.7719674E+001   0.6901189E+001
  -0.3821500E+001   0.2220709E+001
  -0.4843557E+001  -0.1449876E+001
  -0.1126046E+002  -0.7029538E+000
  -0.1711599E+002   0.2383340E+001
  -0.9998452E+001   0.6390630E+000
  -0.6584372E+000   0.9958632E+000
   0.6520771E+001   0.1797000E+001
   0.1135207E+002   0.2199699E+001
   0.1711822E+002   0.4281288E+001
   0.2550109E+002   0.1069617E+002
   0.3185478E+002   0.1536510E+002
   0.2838219E+002   0.1480912E+002
   0.2179161E+002   0.9930364E+001
   0.1641700E+002   0.9793415E+001
   0.1275743E+002   0.1382568E+002
   0.1443385E+002   0.1878017E+002
   0.2211808E+002   0.2352582E+002
   0.2612230E+002   0.2488244E+002
   0.1528105E+002   0.2471936E+002
   0.1710122E+001   0.1778583E+002
  -0.1904634E+001   0.9214577E+001
   0.2840666E+000   0.3429084E+001
   0.7704874E+001   0.1469587E+002
   0.4042242E+002   0.6581150E+002
   0.1066460E+003   0.1436215E+003
   0.1785314E+003   0.2205590E+003
   0.1640906E+003   0.2699938E+003
   0.8781981E+002   0.2285487E+003
   0.2243192E+002   0.1158605E+003
   0.2338243E+001   0.2401449E+002
  -0.1312393E+001  -0.4815889E+000
  -0.1463116E+001   0.1007160E+000
  -0.1588146E+001   0.1457618E+001
  -0.2036663E+001   0.2441481E+001
  -0.2697382E+001   0.2179791E+001
  -0.3318145E+001   0.8771282E+000
  -0.6917107E+001   0.6144019E+001
  -0.3821780E+001   0.1834129E+002
   0.5963648E+001   0.1955883E+002
   0.6335299E+001   0.1523308E+002
   0.2637889E+001   0.3164062E+001
  -0.5100959E+001  -0.1292494E+001
  -0.1703036E+002   0.4497057E+001
  -0.1474876E+002   0.3385613E+001
  -0.4284791E+001  -0.4051727E+000
  -0.4000412E+000   0.1623645E+001
   0.3515350E+001   0.3182003E+001
   0.9617198E+001   0.6570541E+001
   0.1933110E+002   0.1246516E+002
   0.2959306E+002   0.1649127E+002
   0.3673307E+002   0.1750676E+002
   0.3603433E+002   0.1330885E+002
   0.3129155E+002   0.7279735E+001
   0.2558570E+002   0.3882188E+001
   0.1765553E+002   0.7602540E+001
   0.1202176E+002   0.1866893E+002
   0.1016226E+002   0.3421553E+002
   0.7294156E+001   0.4001076E+002
   0.3397774E+001   0.3181374E+002
   0.6743684E+001   0.1584419E+002
   0.1084995E+002   0.1084236E+002
   0.8710087E+001   0.8611499E+001
   0.9374875E+001   0.1138448E+002
   0.2564963E+002   0.4557888E+002
   0.6372682E+002   0.1155490E+003
   0.1274013E+003   0.1933181E+003
   0.1502394E+003   0.2325904E+003
   0.9601967E+002   0.2043866E+003
   0.2552368E+002   0.1109017E+003
   0.1430944E+001   0.2310968E+002
  -0.1937081E+001  -0.3708080E+000
  -0.1921926E+001   0.3680184E+000
  -0.9032854E+000   0.4939958E+001
   0.1762159E+001   0.1092944E+002
   0.2703542E+001   0.1296373E+002
   0.7825306E+000   0.9916724E+001
   0.1838293E+001   0.1164457E+002
   0.1032350E+002   0.2933795E+002
   0.2119571E+002   0.3258694E+002
   0.1424063E+002   0.2536177E+002
   0.6662683E+001   0.5273611E+001
  -0.2883869E+001   0.1278584E+001
  -0.1148461E+002   0.7657136E+001
  -0.6932069E+001   0.2209605E+001
  -0.2078619E+001   0.2953036E+000
  -0.1888636E+001   0.1091908E+001
   0.2293482E+001   0.2947554E+001
   0.1067172E+002   0.6703156E+001
   0.1872393E+002   0.1345182E+002
   0.2360105E+002   0.1422079E+002
   0.2505418E+002   0.1470509E+002
   0.2607329E+002   0.1268605E+002
   0.2571101E+002   0.9414852E+001
   0.2180196E+002   0.3117144E+001
   0.1137066E+002   0.6426746E+001
  -0.3029585E+001   0.1637770E+002
  -0.1264642E+002   0.2878149E+002
  -0.2129724E+002   0.3437841E+002
  -0.2489763E+002   0.3597751E+002
  -0.8366704E+001   0.2659420E+002
   0.1304779E+002   0.2238850E+002
   0.1214047E+002   0.1902963E+002
   0.5606022E+001   0.9997566E+001
   0.6011440E+001   0.5313647E+001
