# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.2320207E-001   0.1072237E-002   0.2437645E-001   0.6845230E+002   0.1174376E-002   0.1289910E-002
   0.2108587E-001   0.7370015E-003   0.2187446E-001   0.6932196E+002   0.7885862E-003   0.8460283E-003
   0.2687866E-001   0.1279259E-002   0.2827494E-001   0.6090282E+002   0.1396283E-002   0.1529868E-002
   0.3766263E-001   0.2757249E-002   0.4080254E-001   0.4851887E+002   0.3139910E-002   0.3594140E-002
   0.4908072E-001   0.4431524E-002   0.5425014E-001   0.3765892E+002   0.5169419E-002   0.6069057E-002
   0.5925198E-001   0.6020181E-002   0.6634813E-001   0.2734510E+002   0.7096148E-002   0.8415977E-002
   0.5864522E-001   0.6012270E-002   0.6573775E-001   0.2822965E+002   0.7092523E-002   0.8417268E-002
   0.5420985E-001   0.5420575E-002   0.6061361E-001   0.3227661E+002   0.6403761E-002   0.7613999E-002
   0.5188787E-001   0.5274948E-002   0.5812673E-001   0.4037418E+002   0.6238867E-002   0.7422265E-002
   0.5337161E-001   0.6488506E-002   0.6187871E-001   0.5319497E+002   0.8507103E-002   0.1158092E-001
   0.6484190E-001   0.9817419E-002   0.7829227E-001   0.5643915E+002   0.1345037E-001   0.1917352E-001
   0.6970507E-001   0.1097013E-001   0.8463516E-001   0.5451699E+002   0.1493009E-001   0.2107526E-001
   0.6134446E-001   0.9641681E-002   0.7466955E-001   0.5935115E+002   0.1332509E-001   0.1912969E-001
   0.5240732E-001   0.7975566E-002   0.6340393E-001   0.5785712E+002   0.1099661E-001   0.1573945E-001
   0.5647930E-001   0.1243094E-001   0.7702820E-001   0.5477997E+002   0.2054890E-001   0.3573625E-001
   0.7223194E-001   0.2233131E-001   0.1123320E+000   0.6195934E+002   0.4010008E-001   0.7427111E-001
   0.9604555E-001   0.3072439E-001   0.1501885E+000   0.5555564E+002   0.5414299E-001   0.9824055E-001
   0.1220526E+000   0.3716417E-001   0.1856691E+000   0.4081762E+002   0.6361651E-001   0.1125585E+000
   0.1278192E+000   0.3625929E-001   0.1879404E+000   0.3450267E+002   0.6012116E-001   0.1033542E+000
   0.1044214E+000   0.2459370E-001   0.1423444E+000   0.3587259E+002   0.3792305E-001   0.6048974E-001
   0.8272004E-001   0.1561661E-001   0.1048575E+000   0.4740459E+002   0.2213748E-001   0.3234840E-001
