# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.1949511E-001   0.6888070E-003   0.2023817E-001   0.7461454E+002   0.7430611E-003   0.8039811E-003
   0.1743332E-001   0.3926153E-003   0.1783689E-001   0.7690650E+002   0.4035691E-003   0.4148707E-003
   0.2366946E-001   0.8108843E-003   0.2452088E-001   0.6217676E+002   0.8514160E-003   0.8947313E-003
   0.3751486E-001   0.2548836E-002   0.4039574E-001   0.4500898E+002   0.2880883E-002   0.3273085E-002
   0.4981658E-001   0.4207331E-002   0.5464810E-001   0.3215240E+002   0.4831528E-002   0.5575650E-002
   0.5662230E-001   0.5143846E-002   0.6254298E-001   0.2653990E+002   0.5920682E-002   0.6845197E-002
   0.5574148E-001   0.5118436E-002   0.6164585E-001   0.2737295E+002   0.5904369E-002   0.6840762E-002
   0.4725156E-001   0.3646094E-002   0.5137719E-001   0.3303803E+002   0.4125639E-002   0.4687900E-002
   0.4330725E-001   0.3277017E-002   0.4701783E-001   0.3889708E+002   0.3710583E-002   0.4218850E-002
   0.4477073E-001   0.3672191E-002   0.4899633E-001   0.4485465E+002   0.4225602E-002   0.4896213E-002
   0.5533199E-001   0.5740561E-002   0.6222717E-001   0.5139696E+002   0.6895180E-002   0.8425446E-002
   0.7286903E-001   0.9335408E-002   0.8427085E-001   0.4407200E+002   0.1140182E-001   0.1408814E-001
   0.6553148E-001   0.8462600E-002   0.7595842E-001   0.4714761E+002   0.1042694E-001   0.1300579E-001
   0.4920951E-001   0.6096022E-002   0.5669088E-001   0.5087803E+002   0.7481371E-002   0.9250051E-002
   0.3417102E-001   0.4140184E-002   0.3976991E-001   0.5789718E+002   0.5598897E-002   0.7769203E-002
   0.6101348E-001   0.1743473E-001   0.9196140E-001   0.6047252E+002   0.3094791E-001   0.5675583E-001
   0.1079103E+000   0.3581291E-001   0.1716193E+000   0.4972085E+002   0.6370900E-001   0.1164251E+000
   0.1412820E+000   0.4558941E-001   0.2199878E+000   0.3825957E+002   0.7870581E-001   0.1399221E+000
   0.1521900E+000   0.4306882E-001   0.2221776E+000   0.2667005E+002   0.6998756E-001   0.1178501E+000
   0.1204956E+000   0.2607182E-001   0.1582397E+000   0.2225460E+002   0.3774406E-001   0.5627677E-001
   0.8643533E-001   0.1421480E-001   0.1047850E+000   0.4046254E+002   0.1834966E-001   0.2398281E-001
   0.5165897E-001   0.6270070E-002   0.5925363E-001   0.6936916E+002   0.7594664E-002   0.9285040E-002
   0.3240077E-001   0.2923912E-002   0.3576792E-001   0.8875402E+002   0.3367148E-002   0.3890553E-002
   0.2577070E-001   0.2142817E-002   0.2825448E-001   0.9186070E+002   0.2483781E-002   0.2890386E-002
   0.2206566E-001   0.1319316E-002   0.2358732E-001   0.7687484E+002   0.1521660E-002   0.1767183E-002
   0.3212277E-001   0.2218859E-002   0.3467660E-001   0.5512599E+002   0.2553824E-002   0.2962825E-002
   0.5764207E-001   0.6561268E-002   0.6561798E-001   0.3343928E+002   0.7975908E-002   0.9779136E-002
   0.7252758E-001   0.8394272E-002   0.8261709E-001   0.2044200E+002   0.1008952E-001   0.1222244E-001
   0.7189765E-001   0.8150840E-002   0.8168403E-001   0.1930021E+002   0.9786375E-002   0.1184594E-001
   0.5103058E-001   0.4051083E-002   0.5563541E-001   0.2647503E+002   0.4604829E-002   0.5257924E-002
   0.3452362E-001   0.1669386E-002   0.3631996E-001   0.3744905E+002   0.1796342E-002   0.1936601E-002
   0.2770015E-001   0.1053160E-002   0.2881250E-001   0.4857311E+002   0.1112345E-002   0.1175984E-002
   0.2519626E-001   0.8737207E-003   0.2611344E-001   0.5505731E+002   0.9171727E-003   0.9635025E-003
   0.3126082E-001   0.1389228E-002   0.3273313E-001   0.4943290E+002   0.1472311E-002   0.1561160E-002
   0.4122417E-001   0.2376798E-002   0.4378192E-001   0.3829826E+002   0.2557750E-002   0.2754323E-002
   0.4300990E-001   0.2502758E-002   0.4570207E-001   0.3440434E+002   0.2692165E-002   0.2897764E-002
   0.3624140E-001   0.1962240E-002   0.3835209E-001   0.4267892E+002   0.2110687E-002   0.2272202E-002
   0.2700309E-001   0.1126367E-002   0.2820478E-001   0.5228769E+002   0.1201691E-002   0.1283854E-002
   0.2294853E-001   0.8974657E-003   0.2391579E-001   0.6040425E+002   0.9672617E-003   0.1045113E-002
   0.2192076E-001   0.8688941E-003   0.2285878E-001   0.6863692E+002   0.9380178E-003   0.1015183E-002
   0.1576994E-001   0.3052829E-003   0.1608229E-001   0.8027043E+002   0.3123482E-003   0.3195973E-003
   0.1663120E-001   0.3498046E-003   0.1698992E-001   0.7922762E+002   0.3587245E-003   0.3679001E-003
   0.2213234E-001   0.7225348E-003   0.2289094E-001   0.6561747E+002   0.7586017E-003   0.7971761E-003
   0.3046389E-001   0.1487883E-002   0.3208195E-001   0.5128457E+002   0.1618062E-002   0.1766355E-002
   0.3568606E-001   0.1810101E-002   0.3764980E-001   0.3885379E+002   0.1963741E-002   0.2137870E-002
   0.3965934E-001   0.2069503E-002   0.4189917E-001   0.3018267E+002   0.2239832E-002   0.2431747E-002
   0.3455112E-001   0.1494587E-002   0.3613871E-001   0.3375324E+002   0.1587596E-002   0.1689190E-002
   0.3872368E-001   0.2570756E-002   0.4170336E-001   0.3668805E+002   0.2979678E-002   0.3510388E-002
   0.5282391E-001   0.6221233E-002   0.6055670E-001   0.3747398E+002   0.7732785E-002   0.9744556E-002
   0.7231837E-001   0.1041732E-001   0.8546994E-001   0.3187282E+002   0.1315157E-001   0.1680342E-001
   0.8720778E-001   0.1347826E-001   0.1046168E+000   0.2433737E+002   0.1740906E-001   0.2292473E-001
   0.8353286E-001   0.1240537E-001   0.9943907E-001   0.2249878E+002   0.1590621E-001   0.2078293E-001
   0.6003473E-001   0.7926919E-002   0.7028020E-001   0.3518694E+002   0.1024547E-001   0.1357847E-001
   0.3697319E-001   0.3886589E-002   0.4175868E-001   0.5598566E+002   0.4785488E-002   0.5965522E-002
   0.2222751E-001   0.1631033E-002   0.2431912E-001   0.7439191E+002   0.2091608E-002   0.2749588E-002
   0.4054644E-001   0.9851439E-002   0.5729210E-001   0.8356204E+002   0.1674567E-001   0.2941233E-001
   0.7295967E-001   0.2136598E-001   0.1095644E+000   0.7299970E+002   0.3660473E-001   0.6457641E-001
   0.1024736E+000   0.2875003E-001   0.1499044E+000   0.5366507E+002   0.4743078E-001   0.8085931E-001
   0.1199213E+000   0.2959185E-001   0.1658713E+000   0.3235469E+002   0.4594997E-001   0.7409737E-001
   0.1030184E+000   0.1970412E-001   0.1305341E+000   0.2420497E+002   0.2751562E-001   0.3961073E-001
   0.8510496E-001   0.1268091E-001   0.1011336E+000   0.2829564E+002   0.1602863E-001   0.2050798E-001
   0.6379293E-001   0.7367062E-002   0.7252647E-001   0.4134241E+002   0.8733536E-002   0.1042267E-001
   0.6411523E-001   0.8361309E-002   0.7438070E-001   0.4700371E+002   0.1026546E-001   0.1272574E-001
   0.5778265E-001   0.7536786E-002   0.6710126E-001   0.5124920E+002   0.9318605E-002   0.1163739E-001
   0.5035838E-001   0.6181293E-002   0.5808493E-001   0.4767206E+002   0.7726553E-002   0.9768034E-002
   0.5395247E-001   0.5246430E-002   0.6003083E-001   0.3720796E+002   0.6078363E-002   0.7073305E-002
   0.7374072E-001   0.9166011E-002   0.8478812E-001   0.2612752E+002   0.1104740E-001   0.1340441E-001
   0.8199093E-001   0.1042180E-001   0.9452223E-001   0.2029985E+002   0.1253131E-001   0.1516015E-001
   0.7089427E-001   0.8434140E-002   0.8104580E-001   0.2554028E+002   0.1015153E-001   0.1230979E-001
   0.5248262E-001   0.4392681E-002   0.5747791E-001   0.2989521E+002   0.4995286E-002   0.5703280E-002
   0.3838075E-001   0.2166472E-002   0.4073181E-001   0.3744866E+002   0.2351062E-002   0.2555475E-002
   0.3500043E-001   0.1715143E-002   0.3683958E-001   0.3744183E+002   0.1839145E-002   0.1974435E-002
   0.3160484E-001   0.1239347E-002   0.3290764E-001   0.3807921E+002   0.1302801E-002   0.1370263E-002
   0.3946435E-001   0.1902865E-002   0.4148061E-001   0.3102585E+002   0.2016257E-002   0.2137205E-002
   0.4658641E-001   0.2745473E-002   0.4953581E-001   0.3067291E+002   0.2949400E-002   0.3170345E-002
   0.4346404E-001   0.2627611E-002   0.4629137E-001   0.5559759E+002   0.2827331E-002   0.3043939E-002
   0.3141790E-001   0.1774946E-002   0.3333296E-001   0.8781609E+002   0.1915061E-002   0.2067803E-002
   0.1807830E-001   0.5965003E-003   0.1870717E-001   0.1082183E+003   0.6288704E-003   0.6635481E-003
   0.1388237E-001   0.2461499E-003   0.1413376E-001   0.1026296E+003   0.2513898E-003   0.2567551E-003
   0.1448364E-001   0.2651876E-003   0.1475478E-001   0.9026509E+002   0.2711415E-003   0.2772489E-003
   0.1789571E-001   0.3783458E-003   0.1828344E-001   0.6741183E+002   0.3877250E-003   0.3973630E-003
   0.1878672E-001   0.4196709E-003   0.1921736E-001   0.6571191E+002   0.4306409E-003   0.4419282E-003
   0.2128158E-001   0.6221052E-003   0.2193151E-001   0.6177621E+002   0.6499349E-003   0.6796024E-003
   0.2876260E-001   0.1267908E-002   0.3011142E-001   0.5418047E+002   0.1348815E-002   0.1435971E-002
   0.3424390E-001   0.1580027E-002   0.3592121E-001   0.4195179E+002   0.1677305E-002   0.1781701E-002
   0.4146830E-001   0.2046621E-002   0.4364130E-001   0.2773860E+002   0.2173001E-002   0.2308373E-002
   0.4186735E-001   0.2440233E-002   0.4454342E-001   0.2957760E+002   0.2676072E-002   0.2944877E-002
   0.6128959E-001   0.7688325E-002   0.7095159E-001   0.3071765E+002   0.9662003E-002   0.1231223E-001
   0.9393515E-001   0.1735018E-001   0.1172679E+000   0.2887740E+002   0.2333273E-001   0.3193112E-001
   0.1190409E+000   0.2283862E-001   0.1494272E+000   0.2268444E+002   0.3038630E-001   0.4106205E-001
   0.1157155E+000   0.2204560E-001   0.1455143E+000   0.1950336E+002   0.2979880E-001   0.4106814E-001
   0.8090711E-001   0.1229431E-001   0.9681634E-001   0.2435609E+002   0.1590922E-001   0.2097280E-001
   0.4422685E-001   0.5082945E-002   0.5099468E-001   0.4280925E+002   0.6767832E-002   0.9313016E-002
   0.2162132E-001   0.1127100E-002   0.2301251E-001   0.7124057E+002   0.1391192E-002   0.1779020E-002
   0.1380085E-001   0.3539186E-003   0.1418864E-001   0.1008968E+003   0.3877886E-003   0.4292472E-003
   0.2079382E-001   0.2614309E-002   0.2442092E-001   0.1120306E+003   0.3627098E-002   0.5136698E-002
   0.3807311E-001   0.5792270E-002   0.4597865E-001   0.9463010E+002   0.7905547E-002   0.1103637E-001
   0.5673962E-001   0.8551811E-002   0.6803872E-001   0.6346173E+002   0.1129910E-001   0.1525183E-001
   0.7209384E-001   0.1067425E-001   0.8578624E-001   0.3860345E+002   0.1369240E-001   0.1786367E-001
   0.6756511E-001   0.8641886E-002   0.7813222E-001   0.3118194E+002   0.1056711E-001   0.1303098E-001
   0.6634769E-001   0.7715151E-002   0.7559926E-001   0.2752472E+002   0.9251568E-002   0.1117441E-001
   0.6664974E-001   0.6965027E-002   0.7472277E-001   0.2689122E+002   0.8073027E-002   0.9393644E-002
   0.9375885E-001   0.1498524E-001   0.1130905E+000   0.2281756E+002   0.1933163E-001   0.2525412E-001
   0.9310560E-001   0.1502634E-001   0.1125214E+000   0.2492113E+002   0.1941580E-001   0.2539882E-001
   0.9339156E-001   0.1591299E-001   0.1141237E+000   0.2621078E+002   0.2073216E-001   0.2730272E-001
   0.7814779E-001   0.9648648E-002   0.8965223E-001   0.2617490E+002   0.1150444E-001   0.1379121E-001
   0.8602462E-001   0.1226091E-001   0.1010024E+000   0.3225503E+002   0.1497779E-001   0.1840426E-001
   0.7554432E-001   0.1006998E-001   0.8776148E-001   0.3403115E+002   0.1221716E-001   0.1490822E-001
   0.5406671E-001   0.6388727E-002   0.6186102E-001   0.4775581E+002   0.7794309E-002   0.9585274E-002
   0.4094962E-001   0.3007220E-002   0.4434847E-001   0.4635969E+002   0.3398854E-002   0.3859068E-002
   0.3555269E-001   0.1957035E-002   0.3767017E-001   0.4808149E+002   0.2117481E-002   0.2294304E-002
   0.3769479E-001   0.2052630E-002   0.3990788E-001   0.4195287E+002   0.2213082E-002   0.2388982E-002
   0.3867228E-001   0.1881165E-002   0.4067478E-001   0.3258694E+002   0.2002498E-002   0.2133577E-002
   0.4344417E-001   0.2263338E-002   0.4585258E-001   0.2855398E+002   0.2408405E-002   0.2564066E-002
   0.4289783E-001   0.2454365E-002   0.4552766E-001   0.4506574E+002   0.2629828E-002   0.2819326E-002
   0.3488427E-001   0.2045942E-002   0.3708368E-001   0.9002470E+002   0.2199414E-002   0.2365645E-002
   0.2117923E-001   0.1128683E-002   0.2239899E-001   0.1343716E+003   0.1219751E-002   0.1319182E-002
   0.1139129E-001   0.2767285E-003   0.1168168E-001   0.1488144E+003   0.2903900E-003   0.3050167E-003
   0.1106552E-001   0.1617551E-003   0.1123024E-001   0.1240339E+003   0.1647179E-003   0.1677437E-003
   0.1428468E-001   0.2572982E-003   0.1454766E-001   0.9042295E+002   0.2629845E-003   0.2688151E-003
   0.1901728E-001   0.4061447E-003   0.1943328E-001   0.5890711E+002   0.4159971E-003   0.4261111E-003
   0.2054788E-001   0.4682990E-003   0.2102811E-001   0.5459880E+002   0.4802338E-003   0.4924967E-003
   0.2140890E-001   0.5936358E-003   0.2202793E-001   0.5672824E+002   0.6190309E-003   0.6461226E-003
   0.3153247E-001   0.1626901E-002   0.3328927E-001   0.4991863E+002   0.1756804E-002   0.1899591E-002
   0.4033752E-001   0.2400801E-002   0.4294252E-001   0.3906942E+002   0.2604999E-002   0.2830151E-002
   0.5302242E-001   0.3944837E-002   0.5743913E-001   0.2456583E+002   0.4416710E-002   0.4968417E-002
   0.6368542E-001   0.6595120E-002   0.7140713E-001   0.2404114E+002   0.7721708E-002   0.9084499E-002
   0.9045789E-001   0.1378062E-001   0.1077642E+000   0.2113349E+002   0.1730633E-001   0.2193826E-001
   0.1256286E+000   0.2429432E-001   0.1579142E+000   0.1693506E+002   0.3228567E-001   0.4354457E-001
   0.1400635E+000   0.2748939E-001   0.1766010E+000   0.1211597E+002   0.3653756E-001   0.4925217E-001
   0.1194890E+000   0.2288760E-001   0.1505731E+000   0.1512641E+002   0.3108415E-001   0.4301828E-001
   0.7771201E-001   0.1130046E-001   0.9233704E-001   0.2376788E+002   0.1462503E-001   0.1930746E-001
   0.4285349E-001   0.4335498E-002   0.4861088E-001   0.4116511E+002   0.5757384E-002   0.7948928E-002
   0.2338525E-001   0.1232876E-002   0.2485444E-001   0.7353425E+002   0.1469185E-002   0.1811770E-002
   0.1416888E-001   0.4213179E-003   0.1461799E-001   0.1108590E+003   0.4491075E-003   0.4796504E-003
   0.1293293E-001   0.4190117E-003   0.1338203E-001   0.1232164E+003   0.4491043E-003   0.4821897E-003
   0.2275969E-001   0.1304869E-002   0.2418992E-001   0.1035833E+003   0.1430224E-002   0.1570152E-002
   0.3386591E-001   0.2413929E-002   0.3655936E-001   0.6961334E+002   0.2693454E-002   0.3012588E-002
   0.4308285E-001   0.3623030E-002   0.4724396E-001   0.4695276E+002   0.4161109E-002   0.4806299E-002
   0.4184954E-001   0.3509229E-002   0.4590984E-001   0.4305677E+002   0.4060304E-002   0.4726112E-002
   0.4436851E-001   0.3552171E-002   0.4845356E-001   0.3560573E+002   0.4085051E-002   0.4727647E-002
   0.6399379E-001   0.7271341E-002   0.7277423E-001   0.2759306E+002   0.8780440E-002   0.1069945E-001
   0.1062506E+000   0.1874920E-001   0.1308415E+000   0.1791474E+002   0.2459099E-001   0.3259053E-001
   0.1145460E+000   0.1994077E-001   0.1405446E+000   0.1348709E+002   0.2599865E-001   0.3426131E-001
   0.1230701E+000   0.2228336E-001   0.1520934E+000   0.1287476E+002   0.2902328E-001   0.3816317E-001
