 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.7151604E+002  -0.7266991E+002
  -0.6233635E+002  -0.6396344E+002
  -0.4238937E+002  -0.4386047E+002
  -0.4375344E+002  -0.4595817E+002
  -0.7362581E+002  -0.7471793E+002
  -0.8391589E+002  -0.8270175E+002
  -0.9261846E+002  -0.8844895E+002
  -0.1335042E+003  -0.1308526E+003
  -0.2144294E+003  -0.2135671E+003
  -0.2404341E+003  -0.2400612E+003
  -0.1956022E+003  -0.1919112E+003
  -0.1435417E+003  -0.1380786E+003
  -0.6733652E+002  -0.6134439E+002
   0.5420914E+002   0.6169062E+002
   0.1769372E+003   0.1817039E+003
   0.2052054E+003   0.2073201E+003
   0.1955132E+003   0.1959868E+003
   0.1720418E+003   0.1724771E+003
   0.1338230E+003   0.1324751E+003
   0.7018840E+002   0.6750633E+002
   0.2895958E+002   0.2447098E+002
   0.2838458E+001  -0.1431959E+001
  -0.3817543E+002  -0.3731205E+002
  -0.1223164E+003  -0.1146200E+003
  -0.1593494E+003  -0.1511678E+003
  -0.1256771E+003  -0.1202954E+003
  -0.7013240E+002  -0.7156583E+002
   0.1898578E+002  -0.1311108E+001
   0.1294902E+003   0.9964202E+002
   0.2186703E+003   0.1922130E+003
   0.2351794E+003   0.2122390E+003
   0.2159434E+003   0.2030773E+003
   0.1766856E+003   0.1762858E+003
   0.1382688E+003   0.1432162E+003
   0.1052149E+003   0.1098371E+003
   0.6157599E+002   0.6726626E+002
   0.1462271E+002   0.1887622E+002
  -0.2127497E+002  -0.1916904E+002
  -0.4387116E+002  -0.4325859E+002
  -0.5721066E+002  -0.5708578E+002
  -0.8093381E+002  -0.7746939E+002
  -0.3629443E+002  -0.3688231E+002
  -0.3686794E+001  -0.5049026E+001
   0.9766776E+000  -0.1174998E+001
  -0.2810143E+002  -0.2710011E+002
  -0.4947034E+002  -0.4425733E+002
  -0.7494982E+002  -0.6687918E+002
  -0.1269853E+003  -0.1214248E+003
  -0.2327771E+003  -0.2280816E+003
  -0.2609600E+003  -0.2572404E+003
  -0.2181077E+003  -0.2124089E+003
  -0.1698753E+003  -0.1626679E+003
  -0.8594221E+002  -0.8008688E+002
   0.5075377E+002   0.5553914E+002
   0.1735370E+003   0.1739735E+003
   0.1945701E+003   0.1944743E+003
   0.1866089E+003   0.1855984E+003
   0.1475392E+003   0.1473817E+003
   0.8969062E+002   0.8815353E+002
   0.1835141E+002   0.1607950E+002
  -0.2522385E+002  -0.2881433E+002
  -0.4731131E+002  -0.5226359E+002
  -0.6756724E+002  -0.6732798E+002
  -0.1214616E+003  -0.1139289E+003
  -0.1390148E+003  -0.1303046E+003
  -0.1131882E+003  -0.1067670E+003
  -0.5950694E+002  -0.6077710E+002
   0.2208933E+002   0.9051888E+000
   0.1285088E+003   0.9760660E+002
   0.2178897E+003   0.1911837E+003
   0.2619872E+003   0.2389765E+003
   0.2653917E+003   0.2537377E+003
   0.2357359E+003   0.2390455E+003
   0.1964347E+003   0.2059536E+003
   0.1542268E+003   0.1626723E+003
   0.8537816E+002   0.9405964E+002
   0.1417492E+001   0.1083896E+002
  -0.4700046E+002  -0.3915685E+002
  -0.7466264E+002  -0.6917169E+002
  -0.8613696E+002  -0.8165819E+002
  -0.8547118E+002  -0.7500163E+002
   0.1791914E+000   0.2989202E+000
   0.4377761E+002   0.4130067E+002
   0.5146948E+002   0.4841465E+002
   0.2258344E+002   0.2344496E+002
  -0.1414686E+002  -0.7759399E+001
  -0.5912453E+002  -0.4958867E+002
  -0.1209514E+003  -0.1142505E+003
  -0.2502838E+003  -0.2424216E+003
  -0.2876611E+003  -0.2822534E+003
  -0.2523074E+003  -0.2489268E+003
  -0.2038272E+003  -0.1992884E+003
  -0.1127607E+003  -0.1088009E+003
   0.4215671E+002   0.4408084E+002
   0.1620628E+003   0.1599228E+003
   0.1839187E+003   0.1824874E+003
   0.1793630E+003   0.1776278E+003
   0.1267405E+003   0.1253722E+003
   0.6159866E+002   0.5956370E+002
  -0.3162153E+001  -0.4714988E+001
  -0.4540865E+002  -0.4698393E+002
  -0.6573383E+002  -0.7005500E+002
  -0.7156408E+002  -0.7210379E+002
  -0.1078064E+003  -0.1035079E+003
  -0.1169592E+003  -0.1122047E+003
  -0.1061192E+003  -0.1009708E+003
  -0.7193194E+002  -0.7011148E+002
  -0.9578474E+001  -0.2653205E+002
   0.9329887E+002   0.6585330E+002
   0.1823658E+003   0.1599705E+003
   0.2455937E+003   0.2264175E+003
   0.2858044E+003   0.2733130E+003
   0.2917454E+003   0.2943424E+003
   0.2654586E+003   0.2739228E+003
   0.2135067E+003   0.2210249E+003
   0.1202234E+003   0.1286130E+003
   0.1342398E+001   0.1677785E+002
  -0.6928504E+002  -0.5481508E+002
  -0.1119887E+003  -0.9994359E+002
  -0.1175005E+003  -0.1068301E+003
  -0.9138468E+002  -0.7995831E+002
   0.2723319E+002   0.2594916E+002
   0.8185215E+002   0.7833943E+002
   0.8638333E+002   0.8434759E+002
   0.6306381E+002   0.6475508E+002
   0.2049537E+002   0.2785090E+002
  -0.4110116E+002  -0.3072418E+002
  -0.1267353E+003  -0.1181206E+003
  -0.2637680E+003  -0.2533604E+003
  -0.3049044E+003  -0.2983669E+003
  -0.2973517E+003  -0.2934233E+003
  -0.2511628E+003  -0.2484158E+003
  -0.1404953E+003  -0.1399637E+003
   0.2709576E+002   0.2572244E+002
   0.1383546E+003   0.1352492E+003
   0.1751217E+003   0.1722444E+003
   0.1823046E+003   0.1772628E+003
   0.1203066E+003   0.1170628E+003
   0.6211982E+002   0.5845315E+002
   0.1121847E+002   0.8478819E+001
  -0.2807614E+002  -0.2985719E+002
  -0.4861022E+002  -0.5175959E+002
  -0.5535993E+002  -0.5508174E+002
  -0.8541079E+002  -0.8324783E+002
  -0.9964843E+002  -0.9867354E+002
  -0.9623370E+002  -0.9549211E+002
  -0.7910885E+002  -0.7780331E+002
  -0.4678253E+002  -0.5753622E+002
   0.4873328E+002   0.2831198E+002
   0.1408327E+003   0.1262395E+003
   0.2129508E+003   0.2036669E+003
   0.2713489E+003   0.2655642E+003
   0.3270149E+003   0.3312890E+003
   0.3176044E+003   0.3243036E+003
   0.2517145E+003   0.2552809E+003
   0.1368024E+003   0.1408874E+003
  -0.6035875E+001   0.9228118E+001
  -0.9933953E+002  -0.8180296E+002
  -0.1556068E+003  -0.1397262E+003
  -0.1522508E+003  -0.1390885E+003
  -0.9400217E+002  -0.8230321E+002
   0.4143236E+002   0.4167269E+002
   0.1003632E+003   0.9898300E+002
   0.1009569E+003   0.9992112E+002
   0.7959795E+002   0.8156603E+002
   0.4062959E+002   0.4718282E+002
  -0.3715846E+002  -0.2838276E+002
  -0.1452061E+003  -0.1359047E+003
  -0.2678914E+003  -0.2560108E+003
  -0.3109127E+003  -0.3026282E+003
  -0.3369917E+003  -0.3299190E+003
