 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.3443457E+002  -0.3490114E+002
  -0.4967254E+002  -0.5290506E+002
  -0.7373661E+002  -0.7623827E+002
  -0.8218851E+002  -0.8470532E+002
  -0.5866491E+002  -0.6222751E+002
  -0.6746102E+002  -0.6937156E+002
  -0.1472015E+003  -0.1398134E+003
  -0.1898957E+003  -0.1798512E+003
  -0.2202845E+003  -0.2156081E+003
  -0.2990185E+003  -0.2963640E+003
  -0.3280725E+003  -0.3155851E+003
  -0.2530214E+003  -0.2403155E+003
  -0.5051822E+002  -0.4008739E+002
   0.1656993E+003   0.1679090E+003
   0.2684916E+003   0.2691094E+003
   0.3217488E+003   0.3164523E+003
   0.2967055E+003   0.2907842E+003
   0.2140466E+003   0.2120153E+003
   0.1137849E+003   0.1150739E+003
   0.5486854E+002   0.5589221E+002
  -0.8113638E+001  -0.8273426E+001
  -0.9169186E+002  -0.9266695E+002
  -0.1634437E+003  -0.1646150E+003
  -0.1740594E+003  -0.1681215E+003
  -0.1748528E+003  -0.1649914E+003
  -0.1686512E+003  -0.1589624E+003
  -0.1157890E+003  -0.1188151E+003
   0.1318609E+002  -0.1401610E+002
   0.2561704E+003   0.2052349E+003
   0.3500830E+003   0.3012084E+003
   0.3371269E+003   0.2995177E+003
   0.2332493E+003   0.2181746E+003
   0.1511679E+003   0.1556049E+003
   0.1304113E+003   0.1342507E+003
   0.1177959E+003   0.1199927E+003
   0.8350259E+002   0.8554551E+002
   0.2141592E+002   0.2216400E+002
  -0.4142265E+002  -0.4279709E+002
  -0.6780256E+002  -0.6923139E+002
  -0.5853527E+002  -0.5836772E+002
  -0.5572470E+002  -0.5672862E+002
  -0.4764507E+002  -0.4854510E+002
  -0.5109105E+002  -0.5124683E+002
  -0.2258498E+002  -0.2310399E+002
   0.9665303E+001   0.7440300E+001
  -0.1813144E+001  -0.1613563E+001
  -0.9127419E+002  -0.7924625E+002
  -0.1817777E+003  -0.1605923E+003
  -0.2340754E+003  -0.2173926E+003
  -0.3658627E+003  -0.3559405E+003
  -0.3847709E+003  -0.3702606E+003
  -0.2831196E+003  -0.2662773E+003
  -0.5693318E+002  -0.4166617E+002
   0.2064358E+003   0.2094486E+003
   0.2931199E+003   0.2931900E+003
   0.3093006E+003   0.3046581E+003
   0.2376633E+003   0.2350795E+003
   0.1369812E+003   0.1381661E+003
   0.4658991E+002   0.4783641E+002
  -0.8320468E+001  -0.8268268E+001
  -0.9335404E+002  -0.9364643E+002
  -0.1913023E+003  -0.1899225E+003
  -0.2474733E+003  -0.2471650E+003
  -0.1762709E+003  -0.1709943E+003
  -0.1129291E+003  -0.1040312E+003
  -0.5852633E+002  -0.5433207E+002
  -0.7255396E+002  -0.7139709E+002
  -0.3289426E+002  -0.4325026E+002
   0.1861842E+003   0.1422466E+003
   0.3341955E+003   0.2874336E+003
   0.4149924E+003   0.3762889E+003
   0.3584014E+003   0.3465543E+003
   0.2474754E+003   0.2560216E+003
   0.2117462E+003   0.2186707E+003
   0.1685265E+003   0.1765892E+003
   0.1071911E+003   0.1158181E+003
   0.5249292E+001   0.1248478E+002
  -0.9984029E+002  -0.1006570E+003
