 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.1338835E+002  -0.1321926E+002
  -0.2074366E+002  -0.2134223E+002
  -0.1002125E+003  -0.1005576E+003
  -0.8544938E+002  -0.8544780E+002
  -0.6092901E+002  -0.6125654E+002
  -0.7835586E+002  -0.7934066E+002
  -0.1142509E+003  -0.1148084E+003
  -0.3465771E+003  -0.3320664E+003
  -0.1600130E+003  -0.1454669E+003
  -0.2751575E+003  -0.2699068E+003
  -0.6051980E+003  -0.5945208E+003
  -0.2176764E+003  -0.2135230E+003
   0.5269221E+002   0.5289593E+002
   0.2325856E+003   0.2402904E+003
   0.2068792E+003   0.2085177E+003
   0.3912781E+003   0.3831683E+003
   0.5280495E+003   0.5132005E+003
   0.1210258E+003   0.1214656E+003
   0.8166543E+002   0.8168388E+002
   0.6379604E+002   0.6407168E+002
   0.2285631E+002   0.2294135E+002
  -0.8335228E+002  -0.8326132E+002
  -0.2875284E+003  -0.2862879E+003
  -0.3364147E+003  -0.3316656E+003
  -0.1837180E+002  -0.1539783E+002
  -0.1333720E+003  -0.1293041E+003
  -0.2803739E+003  -0.2791917E+003
  -0.1173355E+003  -0.1184992E+003
   0.1129720E+003   0.7653187E+002
   0.7489600E+003   0.6802234E+003
   0.4824854E+003   0.4176761E+003
   0.1838807E+003   0.1781179E+003
   0.9728366E+002   0.9818292E+002
   0.1294040E+003   0.1298480E+003
   0.1199871E+003   0.1205537E+003
   0.7299712E+002   0.7314710E+002
   0.2234678E+002   0.2238576E+002
  -0.3033743E+002  -0.2996634E+002
  -0.4995465E+002  -0.4929178E+002
  -0.3580766E+002  -0.3558520E+002
  -0.3282580E+002  -0.3305540E+002
  -0.2524060E+002  -0.2581142E+002
  -0.6647522E+002  -0.6666764E+002
  -0.7158480E+002  -0.7200374E+002
   0.1936985E+002   0.1827816E+002
   0.3432190E+002   0.3331877E+002
  -0.1216321E+001  -0.5389385E+000
  -0.3256323E+003  -0.2972718E+003
  -0.4488050E+003  -0.4112660E+003
  -0.1413685E+003  -0.1393014E+003
  -0.8066782E+003  -0.7839460E+003
  -0.2597777E+003  -0.2602944E+003
   0.1325642E+003   0.1327429E+003
   0.2087603E+003   0.2082825E+003
   0.2928497E+003   0.2911018E+003
   0.5945603E+003   0.5809420E+003
   0.2397358E+003   0.2342124E+003
   0.5859087E+002   0.5892267E+002
   0.1177887E+002   0.1195000E+002
  -0.9320099E+000  -0.7616900E+000
  -0.4258443E+002  -0.4308651E+002
  -0.2521659E+003  -0.2507708E+003
  -0.4215785E+003  -0.4206221E+003
  -0.2319466E+003  -0.2310493E+003
   0.7066023E+001   0.7753715E+001
  -0.3660942E+002  -0.3506149E+002
  -0.8294674E+002  -0.8340404E+002
  -0.5553049E+002  -0.5569249E+002
  -0.5330260E+001  -0.5089318E+001
   0.4630232E+003   0.3993837E+003
   0.6740930E+003   0.6272327E+003
   0.3437303E+003   0.3415307E+003
   0.2547169E+003   0.2599625E+003
   0.2282308E+003   0.2288391E+003
   0.1914777E+003   0.1929003E+003
   0.1073125E+003   0.1094593E+003
   0.2197150E+001   0.2712873E+001
  -0.1425537E+003  -0.1468612E+003
  -0.2254807E+003  -0.2346391E+003
  -0.8369634E+002  -0.8602227E+002
  -0.4734878E+002  -0.4874976E+002
  -0.1177916E+003  -0.1100777E+003
  -0.6619105E+002  -0.6073249E+002
   0.4264898E+002   0.4561412E+002
   0.1813039E+003   0.1837624E+003
   0.1343188E+003   0.1342334E+003
   0.4624833E+002   0.4659559E+002
  -0.5810107E+001   0.2024333E+001
  -0.4257512E+003  -0.3597771E+003
