 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.1574801E+002  -0.1548162E+002
  -0.2848616E+002  -0.2961397E+002
  -0.9281983E+002  -0.9358403E+002
  -0.8915664E+002  -0.8954301E+002
  -0.6296288E+002  -0.6383959E+002
  -0.6445827E+002  -0.6729990E+002
  -0.1213639E+003  -0.1216013E+003
  -0.2991934E+003  -0.2865012E+003
  -0.2102298E+003  -0.1960959E+003
  -0.2590556E+003  -0.2524977E+003
  -0.5268005E+003  -0.5113953E+003
  -0.2730633E+003  -0.2601062E+003
   0.6012369E+002   0.5988212E+002
   0.1991894E+003   0.2056912E+003
   0.2265433E+003   0.2277426E+003
   0.4011429E+003   0.3930462E+003
   0.4405023E+003   0.4283102E+003
   0.1704554E+003   0.1692460E+003
   0.8081705E+002   0.8102918E+002
   0.6228326E+002   0.6273453E+002
   0.1772991E+002   0.1784518E+002
  -0.9461651E+002  -0.9415924E+002
  -0.2771253E+003  -0.2756316E+003
  -0.2916050E+003  -0.2876853E+003
  -0.7090649E+002  -0.6159932E+002
  -0.1364198E+003  -0.1318293E+003
  -0.2358574E+003  -0.2349512E+003
  -0.8352206E+002  -0.9510900E+002
   0.1950787E+003   0.1452669E+003
   0.6104799E+003   0.5356119E+003
   0.4565242E+003   0.3964097E+003
   0.1750849E+003   0.1708475E+003
   0.1337549E+003   0.1344078E+003
   0.1270879E+003   0.1278219E+003
   0.1204506E+003   0.1215126E+003
   0.7656103E+002   0.7689078E+002
   0.2040380E+002   0.2042805E+002
  -0.3616321E+002  -0.3582498E+002
  -0.5854398E+002  -0.5759797E+002
  -0.4081928E+002  -0.4027527E+002
  -0.3473699E+002  -0.3529467E+002
  -0.3334372E+002  -0.3383624E+002
  -0.6810403E+002  -0.6838181E+002
  -0.5895570E+002  -0.5999160E+002
   0.1349921E+002   0.1207432E+002
   0.3947867E+002   0.3770324E+002
  -0.3324473E+002  -0.3194900E+002
  -0.3030694E+003  -0.2728590E+003
  -0.3598014E+003  -0.3263820E+003
  -0.2418873E+003  -0.2340222E+003
  -0.6282725E+003  -0.6002658E+003
  -0.3766396E+003  -0.3629661E+003
   0.1174907E+003   0.1180125E+003
   0.2158859E+003   0.2172127E+003
   0.3264268E+003   0.3252922E+003
   0.4683050E+003   0.4576144E+003
   0.2730011E+003   0.2658436E+003
   0.6855564E+002   0.6922530E+002
   0.1749083E+002   0.1788938E+002
  -0.2282810E+001  -0.1995472E+001
  -0.5874309E+002  -0.5960285E+002
  -0.2488082E+003  -0.2472854E+003
  -0.3825042E+003  -0.3807923E+003
  -0.2297621E+003  -0.2275908E+003
  -0.2235046E+001  -0.1296835E+001
  -0.3191230E+002  -0.3027401E+002
  -0.9188445E+002  -0.9210793E+002
  -0.5214272E+002  -0.5241546E+002
   0.1412818E+002   0.1266182E+002
   0.4743887E+003   0.4035137E+003
   0.6136426E+003   0.5695101E+003
   0.3225734E+003   0.3231854E+003
   0.2759259E+003   0.2827365E+003
   0.2234274E+003   0.2248009E+003
   0.1852537E+003   0.1880071E+003
   0.1130976E+003   0.1170983E+003
