 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.1327378E+002  -0.1327378E+002
  -0.1184859E+002  -0.1184859E+002
  -0.1093982E+003  -0.1093982E+003
  -0.8324923E+002  -0.8324923E+002
  -0.5413980E+002  -0.5413980E+002
  -0.9577764E+002  -0.9577764E+002
  -0.1104318E+003  -0.1104318E+003
  -0.2744992E+003  -0.2744992E+003
  -0.8520513E+001  -0.8520513E+001
  -0.2862519E+003  -0.2862519E+003
  -0.6072086E+003  -0.6072086E+003
  -0.1896750E+003  -0.1896750E+003
   0.1669284E+002   0.1669284E+002
   0.3333372E+003   0.3333372E+003
   0.2046005E+003   0.2046005E+003
   0.2226729E+003   0.2226729E+003
   0.7782169E+003   0.7782169E+003
   0.1004796E+003   0.1004796E+003
   0.8551808E+002   0.8551808E+002
   0.6562994E+002   0.6562994E+002
   0.2779499E+002   0.2779499E+002
  -0.6438292E+002  -0.6438292E+002
  -0.2907162E+003  -0.2907162E+003
  -0.3330104E+003  -0.3330104E+003
   0.1764707E+002   0.1764707E+002
  -0.1064738E+003  -0.1064738E+003
  -0.3174627E+003  -0.3174627E+003
  -0.1091224E+003  -0.1091224E+003
  -0.6756869E+002  -0.6756869E+002
   0.8304383E+003   0.8304383E+003
   0.4932355E+003   0.4932355E+003
   0.2049395E+003   0.2049395E+003
   0.7382569E+002   0.7382569E+002
   0.1331225E+003   0.1331225E+003
   0.1183699E+003   0.1183699E+003
   0.6955006E+002   0.6955006E+002
   0.2472965E+002   0.2472965E+002
  -0.1953546E+002  -0.1953546E+002
  -0.3662338E+002  -0.3662338E+002
  -0.2925253E+002  -0.2925253E+002
  -0.2934845E+002  -0.2934845E+002
  -0.2256871E+002  -0.2256871E+002
  -0.6294313E+002  -0.6294313E+002
  -0.8132461E+002  -0.8132461E+002
   0.4249553E+002   0.4249553E+002
   0.1224476E+002   0.1224476E+002
   0.7023534E+002   0.7023534E+002
  -0.1828441E+003  -0.1828441E+003
  -0.5290343E+003  -0.5290343E+003
  -0.1003007E+002  -0.1003007E+002
  -0.1288444E+004  -0.1288444E+004
  -0.1234109E+003  -0.1234109E+003
   0.1491505E+003   0.1491505E+003
   0.2033375E+003   0.2033375E+003
   0.1444838E+003   0.1444838E+003
   0.1037362E+004   0.1037362E+004
   0.1255547E+003   0.1255547E+003
   0.4725787E+002   0.4725787E+002
   0.5649889E+001   0.5649889E+001
   0.2408232E+001   0.2408232E+001
  -0.2782950E+002  -0.2782950E+002
  -0.2445540E+003  -0.2445540E+003
  -0.4794018E+003  -0.4794018E+003
  -0.2287123E+003  -0.2287123E+003
   0.6388301E+001   0.6388301E+001
  -0.6031363E+002  -0.6031363E+002
  -0.5920808E+002  -0.5920808E+002
  -0.6787509E+002  -0.6787509E+002
  -0.7442579E+001  -0.7442579E+001
   0.2913748E+003   0.2913748E+003
   0.6633203E+003   0.6633203E+003
   0.4224988E+003   0.4224988E+003
   0.2278038E+003   0.2278038E+003
   0.2320737E+003   0.2320737E+003
   0.2005612E+003   0.2005612E+003
   0.9523573E+002   0.9523573E+002
  -0.1391993E+002  -0.1391993E+002
  -0.1545501E+003  -0.1545501E+003
  -0.2269335E+003  -0.2269335E+003
  -0.7156162E+002  -0.7156162E+002
  -0.5681276E+002  -0.5681276E+002
  -0.1093013E+003  -0.1093013E+003
  -0.4010924E+002  -0.4010924E+002
   0.8313059E+001   0.8313059E+001
   0.2109300E+003   0.2109300E+003
   0.1624609E+003   0.1624609E+003
   0.7287687E+002   0.7287687E+002
   0.1687423E+002   0.1687423E+002
  -0.4324219E+003  -0.4324219E+003
  -0.3835183E+003  -0.3835183E+003
  -0.1363439E+004  -0.1363439E+004
  -0.1451516E+003  -0.1451516E+003
   0.3774262E+003   0.3774262E+003
   0.1170788E+003   0.1170788E+003
   0.6661239E+003   0.6661239E+003
   0.1442964E+003   0.1442964E+003
   0.9678251E+002   0.9678251E+002
   0.1369821E+002   0.1369821E+002
  -0.2150420E+002  -0.2150420E+002
  -0.5867712E+002  -0.5867712E+002
  -0.1156372E+003  -0.1156372E+003
  -0.4807583E+003  -0.4807583E+003
  -0.2832952E+003  -0.2832952E+003
  -0.1149417E+003  -0.1149417E+003
   0.8624980E+002   0.8624980E+002
   0.1253187E+003   0.1253187E+003
  -0.3012071E+002  -0.3012071E+002
  -0.1405181E+002  -0.1405181E+002
   0.1754540E+002   0.1754540E+002
   0.1014687E+003   0.1014687E+003
   0.7279498E+003   0.7279498E+003
   0.3864294E+003   0.3864294E+003
   0.4527327E+003   0.4527327E+003
   0.2731987E+003   0.2731987E+003
   0.2491966E+003   0.2491966E+003
   0.2224032E+003   0.2224032E+003
   0.4160405E+002   0.4160405E+002
  -0.2979823E+003  -0.2979823E+003
  -0.4101584E+003  -0.4101584E+003
  -0.8649229E+002  -0.8649229E+002
   0.2816537E+002   0.2816537E+002
  -0.6090969E+002  -0.6090969E+002
   0.6250928E+002   0.6250928E+002
   0.2618129E+003   0.2618129E+003
   0.2628479E+003   0.2628479E+003
   0.1399247E+003   0.1399247E+003
   0.1637837E+002   0.1637837E+002
   0.8098236E+002   0.8098236E+002
  -0.1142704E+003  -0.1142704E+003
  -0.4211901E+003  -0.4211901E+003
  -0.1327922E+004  -0.1327922E+004
  -0.3325082E+003  -0.3325082E+003
   0.5150958E+003   0.5150958E+003
   0.5378863E+003   0.5378863E+003
   0.3462315E+003   0.3462315E+003
   0.1656545E+003   0.1656545E+003
   0.1574668E+003   0.1574668E+003
   0.4424307E+002   0.4424307E+002
  -0.2624590E+002  -0.2624590E+002
  -0.8322935E+002  -0.8322935E+002
  -0.3006790E+003  -0.3006790E+003
  -0.1816497E+003  -0.1816497E+003
  -0.1708160E+003  -0.1708160E+003
  -0.1772373E+003  -0.1772373E+003
   0.2114428E+003   0.2114428E+003
   0.9552545E+002   0.9552545E+002
  -0.5106843E+002  -0.5106843E+002
  -0.4868795E+002  -0.4868795E+002
   0.1148959E+002   0.1148959E+002
   0.6392903E+002   0.6392903E+002
   0.3227365E+003   0.3227365E+003
   0.3549397E+003   0.3549397E+003
   0.5812227E+003   0.5812227E+003
   0.4542488E+003   0.4542488E+003
   0.2761921E+003   0.2761921E+003
   0.1840771E+003   0.1840771E+003
   0.2242075E+002   0.2242075E+002
  -0.9818904E+002  -0.9818904E+002
  -0.7286516E+003  -0.7286516E+003
  -0.1919518E+003  -0.1919518E+003
   0.1226056E+003   0.1226056E+003
   0.1251338E+002   0.1251338E+002
   0.4357619E+002   0.4357619E+002
   0.9598640E+003   0.9598640E+003
  -0.3306061E+001  -0.3306061E+001
   0.2120565E+003   0.2120565E+003
   0.1660719E+003   0.1660719E+003
  -0.1787976E+003  -0.1787976E+003
  -0.2953024E+003  -0.2953024E+003
  -0.4689338E+003  -0.4689338E+003
  -0.2079218E+004  -0.2079218E+004
  -0.3586871E+003  -0.3586871E+003
  -0.3269322E+003  -0.3269322E+003
   0.9662912E+003   0.9662912E+003
   0.7794557E+003   0.7794557E+003
   0.5175845E+003   0.5175845E+003
   0.2176127E+003   0.2176127E+003
   0.5081339E+002   0.5081339E+002
  -0.5143689E+002  -0.5143689E+002
  -0.2431964E+003  -0.2431964E+003
  -0.1059632E+003  -0.1059632E+003
   0.1145814E+003   0.1145814E+003
   0.1428719E+002   0.1428719E+002
  -0.2428321E+003  -0.2428321E+003
  -0.6222262E+001  -0.6222262E+001
   0.6533980E+002   0.6533980E+002
  -0.1196179E+003  -0.1196179E+003
  -0.1283265E+003  -0.1283265E+003
  -0.3162648E+002  -0.3162648E+002
  -0.5072893E+002  -0.5072893E+002
   0.8729330E+001   0.8729330E+001
   0.2804882E+003   0.2804882E+003
   0.3574229E+003   0.3574229E+003
   0.3573870E+003   0.3573870E+003
   0.9239557E+003   0.9239557E+003
   0.5904324E+003   0.5904324E+003
   0.8945525E+002   0.8945525E+002
  -0.2064536E+003  -0.2064536E+003
  -0.1025329E+004  -0.1025329E+004
  -0.1658394E+003  -0.1658394E+003
   0.1943333E+002   0.1943333E+002
  -0.2921067E+003  -0.2921067E+003
  -0.1427614E+002  -0.1427614E+002
   0.5240894E+003   0.5240894E+003
   0.2163651E+003   0.2163651E+003
   0.7658531E+002   0.7658531E+002
   0.3358544E+003   0.3358544E+003
  -0.1336155E+002  -0.1336155E+002
  -0.3304894E+003  -0.3304894E+003
  -0.1040933E+004  -0.1040933E+004
  -0.1384161E+004  -0.1384161E+004
  -0.3735993E+003  -0.3735993E+003
  -0.1294432E+004  -0.1294432E+004
   0.8639610E+003   0.8639610E+003
   0.1394093E+004   0.1394093E+004
   0.6223024E+003   0.6223024E+003
   0.2592512E+003   0.2592512E+003
   0.5069437E+002   0.5069437E+002
  -0.1633976E+003  -0.1633976E+003
  -0.3783747E+002  -0.3783747E+002
   0.2990915E+002   0.2990915E+002
   0.2992100E+003   0.2992100E+003
   0.1833763E+003   0.1833763E+003
   0.1254635E+003   0.1254635E+003
  -0.3651188E+003  -0.3651188E+003
  -0.2019380E+003  -0.2019380E+003
  -0.2720603E+003  -0.2720603E+003
  -0.2106737E+003  -0.2106737E+003
  -0.6912826E+002  -0.6912826E+002
  -0.3744358E+003  -0.3744358E+003
   0.1269870E+003   0.1269870E+003
   0.3836285E+003   0.3836285E+003
   0.4250756E+003   0.4250756E+003
   0.3673107E+003   0.3673107E+003
   0.9908909E+003   0.9908909E+003
   0.5999101E+003   0.5999101E+003
  -0.2843337E+002  -0.2843337E+002
  -0.2541331E+003  -0.2541331E+003
  -0.6839534E+003  -0.6839534E+003
  -0.1455753E+003  -0.1455753E+003
  -0.4828542E+003  -0.4828542E+003
   0.2410265E+002   0.2410265E+002
   0.4809519E+002   0.4809519E+002
   0.1242435E+003   0.1242435E+003
   0.9741294E+002   0.9741294E+002
  -0.4146687E+001  -0.4146687E+001
  -0.1204510E+003  -0.1204510E+003
  -0.3506277E+002  -0.3506277E+002
  -0.3585819E+003  -0.3585819E+003
  -0.1815044E+004  -0.1815044E+004
  -0.2543104E+003  -0.2543104E+003
  -0.3995415E+003  -0.3995415E+003
  -0.9439010E+003  -0.9439010E+003
   0.1439781E+003   0.1439781E+003
   0.1509740E+004   0.1509740E+004
   0.8111904E+003   0.8111904E+003
   0.4282789E+003   0.4282789E+003
   0.1388742E+003   0.1388742E+003
   0.1627745E+002   0.1627745E+002
   0.4048653E+002   0.4048653E+002
   0.4454233E+002   0.4454233E+002
   0.2444254E+003   0.2444254E+003
   0.4987646E+003   0.4987646E+003
   0.5038201E+002   0.5038201E+002
  -0.3087768E+003  -0.3087768E+003
  -0.3210688E+003  -0.3210688E+003
  -0.4190602E+003  -0.4190602E+003
  -0.2371683E+003  -0.2371683E+003
   0.1024258E+003   0.1024258E+003
  -0.2232171E+003  -0.2232171E+003
   0.7485478E+003   0.7485478E+003
