#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.2620140E-002   0.1556037E-002  -0.6577139E-002   0.2465269E-002  -0.3548873E-002   0.4625495E-001
   0.5102849E-003  -0.1893788E-003  -0.8317163E-003   0.2055363E-002  -0.6132844E-002   0.6450982E-001
   0.1541866E-002  -0.6565215E-003  -0.2343400E-002   0.2340363E-002  -0.3899220E-002   0.1905185E-001
   0.3388244E-002  -0.7230252E-003  -0.4905679E-002   0.1710008E-002   0.2331478E-002   0.1221587E-001
   0.6284969E-002   0.9666972E-003  -0.8895393E-002   0.1937665E-002   0.1339905E-002   0.2505238E-001
   0.4029661E-002   0.1100024E-002  -0.9219213E-002   0.9530166E-003  -0.1930817E-002   0.3020390E-001
   0.2405370E-002   0.9312986E-003   0.8624765E-003   0.1414390E-002   0.1059647E-002   0.6129635E-002
   0.5016340E-002   0.1862330E-002   0.5684757E-002   0.2738981E-002   0.3113544E-002   0.1132191E-001
   0.1122573E-002   0.7509988E-004   0.1754900E-002   0.1340806E-002  -0.5622744E-002   0.7069691E-001
   0.4913275E-002   0.3338549E-002  -0.1429238E-002   0.3372600E-002  -0.2143119E-002   0.1161059E-001
   0.3961632E-002   0.2593344E-002   0.1682256E-002   0.5637659E-002  -0.3068967E-002   0.9674985E-002
   0.6811792E-002   0.3068821E-002   0.1866549E-003   0.8741586E-002  -0.1153668E-001   0.2992981E-001
   0.8396664E-002   0.6200330E-002  -0.3171580E-003   0.1238791E-001  -0.2112372E-001   0.6897852E-001
   0.8574285E-002   0.5904977E-003   0.1771577E-001   0.4099464E-002  -0.8592588E-002   0.7137709E-001
   0.4886930E-002  -0.1988279E-002   0.1136868E-001   0.2804438E-002  -0.5487771E-002   0.3544174E-001
   0.2085021E-002   0.2977418E-003  -0.1040317E-002   0.3790459E-002  -0.5164766E-002   0.2106932E-001
   0.2754429E-002   0.2771584E-002  -0.4946293E-002   0.4183535E-002  -0.5290223E-002   0.2026058E-001
