#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.1127845E-001   0.2850246E-002  -0.7128352E-002   0.1294075E-001   0.7005955E-002   0.2665385E+000
   0.7697181E-002   0.1059097E-002  -0.5426270E-002   0.1119188E-001  -0.3970883E-002   0.2250572E+000
   0.5602272E-002  -0.4427600E-003  -0.1026534E-002   0.9191810E-002  -0.4914216E-002   0.1558700E+000
   0.5152283E-002  -0.7845338E-003  -0.2255803E-003   0.7134685E-002  -0.8419556E-003   0.7159805E-001
   0.5831059E-002  -0.4561593E-003  -0.3922941E-003   0.6764874E-002   0.3146619E-002   0.5118902E-001
   0.6396080E-002   0.1517286E-004   0.3046728E-002   0.6872632E-002   0.4909402E-002   0.6635646E-001
   0.6338152E-002   0.1334703E-003   0.2244780E-002   0.6545096E-002   0.3457548E-002   0.6283818E-001
   0.7327723E-002   0.8872957E-003  -0.3820166E-002   0.7313385E-002   0.2054585E-002   0.6597715E-001
   0.8405536E-002   0.2527915E-002  -0.8593830E-002   0.1229265E-001  -0.7359358E-002   0.9545758E-001
   0.7834042E-002   0.2695317E-002  -0.6693713E-002   0.2381386E-001  -0.2825367E-001   0.1355679E+000
   0.1061205E-001   0.2580525E-002  -0.1841483E-002   0.3316814E-001  -0.3897684E-001   0.1297146E+000
   0.1659839E-001   0.3495867E-002   0.3406272E-002   0.3370334E-001  -0.3120825E-001   0.9131845E-001
   0.1872692E-001   0.5460808E-002   0.6928969E-002   0.2878890E-001  -0.2342759E-001   0.7612235E-001
   0.1544483E-001   0.7986297E-002   0.4196583E-002   0.2418068E-001  -0.2112234E-001   0.7553561E-001
   0.1057457E-001   0.6925207E-002   0.2684812E-002   0.2036926E-001  -0.1695269E-001   0.6678503E-001
   0.8603451E-002   0.3686221E-002   0.6417742E-002   0.1517684E-001  -0.1098967E-001   0.5915474E-001
   0.7045548E-002   0.1726777E-002   0.5210737E-002   0.1727949E-001  -0.1078999E-001   0.7580315E-001
   0.5618855E-002   0.1588194E-002   0.1158949E-002   0.2247821E-001  -0.6733998E-002   0.9531236E-001
   0.5237866E-002   0.1293845E-002  -0.7834648E-003   0.2485905E-001   0.1584494E-003   0.9490659E-001
   0.5580470E-002   0.2849177E-003  -0.9317921E-003   0.2493107E-001   0.1043251E-001   0.9375071E-001
   0.7465861E-002   0.4232546E-003  -0.2181226E-002   0.2563277E-001   0.2110351E-001   0.1059487E+000
   0.7930997E-002   0.1874232E-002  -0.5971813E-003   0.2267359E-001   0.2703375E-001   0.1330897E+000
