#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.1367454E-002   0.7504770E-003  -0.3990894E-002   0.1264310E-002  -0.1620227E-002   0.2502116E-001
   0.1590592E-003  -0.2000510E-003   0.2648219E-003   0.1118710E-002  -0.3442173E-002   0.3177759E-001
   0.9658829E-003  -0.4163533E-003  -0.1200015E-002   0.1270238E-002  -0.2201383E-002   0.9488522E-002
   0.1641498E-002  -0.6278560E-003  -0.2602057E-002   0.9647338E-003   0.1540575E-002   0.5983092E-002
   0.4194434E-002   0.7059834E-003  -0.5149848E-002   0.1136617E-002   0.1175497E-002   0.1345631E-001
   0.2221551E-002   0.8233497E-003  -0.5649302E-002   0.5967148E-003  -0.1765149E-002   0.1794579E-001
   0.9142065E-003   0.4149949E-003  -0.1522721E-003   0.3438518E-003   0.1625757E-003   0.1763989E-002
   0.4122613E-002   0.1631433E-002   0.5795381E-002   0.1863397E-002   0.2992805E-002   0.1079691E-001
   0.5129389E-003  -0.1558045E-003   0.2446001E-002   0.6962496E-003  -0.4656224E-002   0.5901733E-001
   0.4120166E-002   0.2342434E-002  -0.5269450E-006   0.1728909E-002  -0.2288775E-003   0.2942831E-002
   0.1477186E-002   0.7261391E-003   0.1016474E-002   0.2794398E-002  -0.1256896E-002   0.3978876E-002
   0.4254306E-002   0.2659110E-002  -0.1679574E-002   0.5713144E-002  -0.6483025E-002   0.1437530E-001
   0.4339484E-002   0.3166473E-002   0.7095317E-004   0.7459068E-002  -0.1497464E-001   0.5033026E-001
   0.7805736E-002  -0.5129868E-004   0.1793259E-001   0.1354543E-002  -0.3460990E-002   0.5614084E-001
   0.4292785E-002  -0.2032911E-002   0.1003857E-001   0.2219463E-002  -0.5191413E-002   0.2856059E-001
   0.1724054E-002   0.1693041E-003  -0.1818849E-002   0.2980332E-002  -0.4529436E-002   0.1556697E-001
   0.2044723E-002   0.1923969E-002  -0.3753358E-002   0.2378003E-002  -0.3712875E-002   0.1398567E-001
   0.1573354E-002   0.1628504E-002  -0.4935234E-002   0.1876603E-002  -0.5188337E-002   0.1978727E-001
   0.4949007E-003   0.2232577E-003  -0.7228647E-003   0.6287786E-003  -0.6829923E-003   0.3536673E-002
   0.4424882E-003  -0.2241525E-003  -0.1508202E-002   0.9471179E-003  -0.5297722E-003   0.1316158E-001
   0.1336676E-003  -0.1617997E-003   0.1234684E-003   0.1182552E-002   0.1151129E-002   0.1073841E-001
   0.4773124E-003   0.6327958E-003   0.1345614E-002   0.1424584E-002   0.1582942E-002   0.5332758E-002
   0.5309998E-002   0.4153790E-002   0.3354836E-002   0.3981251E-002   0.2706785E-002   0.4807788E-002
   0.9405932E-002   0.1695269E-002   0.1379702E-002   0.1204926E-002   0.5476575E-003   0.2396240E-001
   0.3619647E-002  -0.1892871E-002   0.2870249E-002   0.1401016E-002  -0.1633832E-002   0.1558677E-001
   0.4436178E-002  -0.4658648E-002   0.2502966E-002   0.6074549E-002  -0.2886652E-002   0.2114800E-002
   0.5424808E-003   0.8376257E-003  -0.8935104E-003   0.2330855E-002  -0.1944154E-002   0.1706541E-001
   0.2487866E-002   0.2267441E-002  -0.3407182E-003   0.5597903E-002   0.1545236E-003   0.2255869E-001
   0.5583177E-002   0.1938115E-002  -0.1077429E-001   0.1745817E-002   0.1880828E-003   0.7407008E-001
   0.7097871E-003   0.3930954E-004   0.7227337E-003   0.1027792E-002   0.2816523E-003   0.6362112E-002
   0.1033262E-002   0.1693407E-003  -0.3157376E-002   0.9621412E-003  -0.3656172E-002   0.3185199E-001
   0.1069589E-002   0.4865217E-003  -0.1996442E-002   0.2715618E-002  -0.7962077E-002   0.2941551E-001
   0.2235695E-002  -0.4748632E-003   0.5435325E-002   0.8517912E-002  -0.3168783E-001   0.1341640E+000
   0.2431216E-002   0.8406715E-003  -0.6465908E-002   0.1312580E-002  -0.7847227E-003   0.2859872E-001
   0.7078522E-003   0.7420274E-004  -0.3570695E-002   0.1287211E-002  -0.1787555E-002   0.3711599E-001
   0.1023560E-002  -0.1110510E-002  -0.3578816E-004   0.1810688E-002   0.9525552E-003   0.3183772E-001
   0.2772450E-002   0.8229298E-004   0.4184520E-002   0.3102049E-003   0.5260229E-003   0.1451794E-001
   0.3329684E-002   0.2022066E-002   0.4128695E-002   0.2281105E-002   0.2181737E-002   0.1516129E-001
   0.4449747E-002   0.3146405E-002  -0.3953714E-003   0.4514454E-002  -0.9054646E-003   0.8845552E-002
   0.3002777E-002   0.2435673E-002  -0.2934916E-002   0.2979855E-002  -0.2878711E-002   0.5308182E-002
   0.1379669E-002   0.5616747E-003  -0.8157087E-003   0.7421497E-003  -0.1344403E-002   0.4539081E-001
   0.8141920E-003   0.5598408E-003  -0.3251232E-002   0.1470226E-002  -0.7972770E-002   0.5825931E-001
   0.2957355E-003   0.3492012E-003  -0.1203410E-002   0.9976019E-003  -0.3219333E-002   0.2205910E-001
   0.3466303E-003   0.1739967E-003   0.3891705E-003   0.5972820E-003   0.4087110E-003   0.2125110E-002
   0.5403578E-003   0.4423511E-003   0.8635588E-003   0.9956620E-003   0.7139061E-003   0.2372491E-002
   0.5006919E-003   0.4961941E-003   0.2722852E-003   0.9796375E-003   0.3129260E-003   0.2184680E-002
   0.1026847E-002  -0.3818331E-004  -0.8971618E-003   0.2180367E-002   0.1013647E-002   0.4509676E-002
   0.4443243E-002   0.1752735E-002   0.7769709E-002   0.2583751E-002   0.6152507E-002   0.2272079E-001
   0.8954539E-003  -0.6488296E-003   0.3613038E-002   0.1576026E-002  -0.6369985E-002   0.3460778E-001
   0.3658949E-002   0.1747112E-002  -0.1364477E-002   0.3168117E-002  -0.8833474E-002   0.4030183E-001
   0.5572078E-002   0.4898337E-002  -0.1543009E-002   0.7143686E-002  -0.4099990E-002   0.7026047E-002
   0.5276775E-002  -0.5027475E-002   0.1365213E-001   0.1939871E-001  -0.3303148E-001   0.6619701E-001
   0.1375684E-001   0.1377036E-001  -0.4610841E-002   0.2311883E-001  -0.1664662E-001   0.1989698E-001
   0.3740611E-002   0.1792719E-002   0.2339382E-002   0.7499878E-002  -0.5472687E-002   0.1221519E-001
   0.3962583E-002  -0.2364917E-002   0.1250840E-001   0.3432908E-002  -0.1262534E-001   0.6041920E-001
   0.1456979E-002   0.6591303E-003   0.6035165E-003   0.3776597E-002  -0.7019769E-002   0.2027420E-001
   0.2818713E-002   0.3394599E-002  -0.6398074E-002   0.4615494E-002  -0.8351542E-002   0.1686184E-001
   0.3081883E-003   0.4688689E-003  -0.1239830E-002   0.1856720E-002  -0.4033043E-002   0.1004739E-001
   0.3725877E-003  -0.5465163E-003  -0.6730252E-003   0.1167826E-002   0.3206076E-003   0.7924531E-002
   0.2847793E-003  -0.4035591E-003  -0.1387540E-003   0.1689359E-002   0.1073638E-002   0.5821513E-002
   0.1458352E-003  -0.7732230E-004  -0.6904900E-003   0.1210123E-002   0.1706012E-002   0.1540557E-001
   0.6110566E-003   0.2616279E-003   0.1448645E-002   0.6724059E-003  -0.3833940E-003   0.7131772E-002
   0.2264340E-002   0.1501217E-002   0.5930700E-004   0.1964322E-002   0.8074166E-003   0.4265734E-002
   0.5811543E-002   0.7842521E-003   0.4070797E-002   0.3083515E-002   0.6532756E-002   0.2795884E-001
   0.1494192E-002   0.3722406E-003  -0.1361284E-002   0.3279447E-002   0.2714921E-002   0.2844648E-001
   0.1934043E-002  -0.9065882E-003   0.1548247E-002   0.3586841E-002  -0.1297005E-002   0.3671412E-002
   0.7222540E-003   0.3201984E-003   0.5115891E-003   0.1169382E-002  -0.3868611E-002   0.2491558E-001
   0.2031627E-002   0.1411685E-003   0.1695584E-002   0.1095920E-002  -0.6627670E-003   0.4077505E-002
   0.3115051E-002   0.1646371E-002  -0.4834498E-002   0.3817051E-002  -0.8338983E-002   0.2377416E-001
   0.3481376E-003   0.5219170E-004  -0.1498769E-002   0.2539903E-003  -0.1149505E-002   0.1888149E-001
   0.5359675E-003  -0.1512737E-003  -0.7407699E-003   0.5233223E-003  -0.1306460E-002   0.1360954E-001
   0.1532854E-002  -0.1621851E-002   0.2724998E-002   0.2277620E-002  -0.4124862E-002   0.1257503E-001
   0.3645568E-002  -0.3234485E-002   0.1453860E-001   0.5920521E-002  -0.2269157E-001   0.9341043E-001
   0.2547134E-002   0.5702213E-003  -0.3548473E-002   0.1243810E-002  -0.4058103E-002   0.1862735E-001
   0.1510614E-002  -0.1918859E-004   0.2732072E-002   0.5709482E-003  -0.3012987E-002   0.3877312E-001
   0.2589109E-002  -0.2003322E-002   0.3271436E-002   0.2527728E-002  -0.4224947E-003   0.7298808E-001
   0.2104499E-002   0.1763080E-003  -0.3991047E-002   0.5484711E-003   0.1823254E-002   0.1669795E+000
   0.2843275E-002  -0.1031592E-003  -0.2237687E-001   0.1469554E-002   0.1447471E-002   0.2253659E+000
   0.3216267E-002   0.1344675E-003  -0.1475864E-001   0.1448080E-002  -0.1167332E-001   0.2392705E+000
   0.1482608E-002   0.7160139E-003  -0.2335918E-002   0.9940874E-003   0.1454344E-002   0.1169569E+000
   0.4416784E-003   0.5561131E-003  -0.4885773E-002   0.1661714E-002  -0.5450383E-002   0.8270396E-001
   0.4815972E-003   0.4849354E-003  -0.1753465E-002   0.1584684E-002  -0.7169935E-002   0.4298460E-001
   0.1068602E-002   0.2502621E-003  -0.3347887E-003   0.2352115E-003  -0.5802273E-003   0.3424910E-002
   0.1526352E-002   0.8965022E-003  -0.2237941E-002   0.8034941E-003  -0.1565564E-002   0.6221483E-002
   0.1319995E-002   0.1242419E-002  -0.1428921E-002   0.2181238E-002  -0.2625171E-002   0.1057184E-001
   0.1458516E-002   0.1327931E-002   0.1201623E-002   0.1854507E-002   0.3447630E-003   0.1348323E-001
   0.7781232E-003   0.8688140E-004  -0.3632997E-003   0.2813263E-002   0.4332377E-002   0.1302121E-001
   0.2347119E-002  -0.1169541E-003   0.3901357E-002   0.2677096E-002   0.1512509E-002   0.3698586E-001
   0.1936023E-002  -0.7126997E-003   0.2834961E-002   0.5988540E-003  -0.1835993E-002   0.7389788E-002
   0.2211969E-002  -0.5417534E-004   0.7943527E-003   0.2046266E-002   0.2943220E-002   0.5440661E-001
   0.5366147E-002   0.6639714E-002  -0.2130490E-003   0.1137772E-001  -0.2264383E-002   0.5790292E-002
   0.9278517E-002  -0.3275226E-002   0.1571844E-001   0.5752031E-001  -0.6854988E-001   0.1040231E+000
   0.8749279E-002   0.1675240E-001  -0.1176450E-001   0.4531453E-001  -0.3584052E-001   0.4559333E-001
   0.4134912E-002  -0.3717066E-002   0.1419615E-001   0.1372608E-001  -0.1433038E-001   0.5600445E-001
   0.1261583E-002  -0.2289408E-004   0.8961957E-003   0.2242299E-002  -0.1597419E-002   0.1090422E-001
   0.5707626E-003   0.1134565E-002  -0.1108935E-003   0.5102640E-002  -0.5933725E-002   0.1560261E-001
   0.7569370E-003  -0.4113922E-003   0.1708423E-002   0.3986371E-002  -0.5778248E-002   0.1440630E-001
   0.1809918E-002  -0.8860272E-003   0.4961769E-002   0.2447514E-002  -0.7106929E-002   0.3879049E-001
   0.1832180E-002  -0.1206893E-002   0.2116386E-002   0.2502705E-002  -0.2457343E-002   0.1565199E-001
   0.1476818E-003  -0.1481209E-003  -0.1384539E-003   0.1923925E-002   0.8215384E-004   0.5250078E-002
   0.3130031E-003  -0.1278346E-004   0.1421199E-002   0.8809680E-003  -0.2128864E-003   0.2871050E-001
   0.1647158E-002  -0.2264434E-003  -0.3525190E-002   0.5727456E-003   0.1688439E-002   0.1490195E-001
   0.4962345E-002  -0.1051063E-002  -0.6931600E-002   0.1914252E-002   0.4781308E-002   0.2992297E-001
   0.8803753E-002  -0.1678055E-002  -0.1024043E-002   0.3613593E-002  -0.3092194E-003   0.2576502E-001
   0.2056304E-002   0.1312319E-002  -0.7271049E-002   0.6461864E-002  -0.1273373E-001   0.5209560E-001
   0.1145379E-002   0.8461227E-003  -0.3578802E-003   0.1331354E-002  -0.7693658E-003   0.2158957E-002
   0.1723728E-002   0.3009205E-003   0.1088440E-002   0.4692241E-002  -0.1077770E-001   0.2874619E-001
   0.2415234E-002  -0.1132428E-002   0.2895944E-002   0.1564444E-002  -0.2802163E-002   0.7193807E-002
   0.7999897E-003  -0.8551859E-003   0.1245708E-002   0.7107024E-002  -0.1711477E-001   0.4386232E-001
   0.3771178E-003   0.4983422E-004  -0.1115438E-003   0.1397413E-002  -0.4806635E-002   0.1903136E-001
   0.1028758E-002  -0.3858410E-003  -0.2081049E-002   0.4701901E-003  -0.4389496E-008   0.1055145E-001
