#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.9841735E-001   0.6625000E-001   0.2551664E+000   0.1641990E+000   0.7870378E-001   0.4638942E+001
   0.1263137E+000   0.3223821E-001   0.7659612E-001   0.8149632E-001  -0.1610812E+000   0.2940164E+001
   0.1701725E+000   0.6347964E-001   0.7008164E-001   0.9876832E-001  -0.4090827E-001   0.1487323E+001
   0.2032547E+000   0.7749287E-001   0.1537609E+000   0.1160971E+000   0.2289641E-001   0.9449368E+000
   0.2533429E+000   0.8883392E-001   0.2230196E+000   0.1687720E+000   0.7158171E-001   0.9016883E+000
   0.4225049E+000   0.1423992E+000   0.6296051E+000   0.2707121E+000   0.3035021E+000   0.1724150E+001
   0.4215782E+000   0.5124612E-001   0.6197466E+000   0.2328493E+000   0.1658294E+000   0.1492439E+001
   0.3571057E+000   0.1668285E-001   0.3636953E+000   0.2495350E+000  -0.9623730E-002   0.1351286E+001
   0.2314740E+000   0.1111161E-001   0.1033365E+000   0.3945573E+000  -0.4505132E+000   0.2552215E+001
   0.1254904E+000  -0.3494902E-001   0.4005014E-001   0.5883716E+000  -0.1271931E+001   0.4775501E+001
   0.1591330E+000  -0.3596233E-001   0.3707587E-001   0.6377335E+000  -0.1272883E+001   0.3557490E+001
   0.2253840E+000   0.6849175E-002   0.2852405E-001   0.4336722E+000  -0.5363083E+000   0.1412841E+001
   0.2471203E+000   0.3074441E-001   0.7627361E-001   0.3123003E+000  -0.2379801E+000   0.8024368E+000
   0.2163905E+000   0.6830533E-001   0.1076659E+000   0.2423451E+000  -0.1415935E+000   0.9802341E+000
   0.1848394E+000   0.9557357E-001   0.1433585E+000   0.2027412E+000  -0.2280213E-001   0.9830326E+000
   0.1421845E+000   0.8369140E-001   0.1771405E+000   0.2186358E+000   0.7210955E-001   0.8277819E+000
   0.1007537E+000   0.6158041E-001   0.1635217E+000   0.2744540E+000   0.9553153E-001   0.8418787E+000
   0.7142784E-001   0.4525256E-001   0.8801499E-001   0.3431903E+000   0.1410370E+000   0.7531738E+000
   0.7836678E-001   0.3465711E-001   0.8425044E-001   0.3754711E+000   0.2550244E+000   0.8011738E+000
   0.1349471E+000   0.6239605E-001   0.1847693E+000   0.4350376E+000   0.5029587E+000   0.1132300E+001
   0.1566803E+000   0.1000900E+000   0.2243126E+000   0.5383894E+000   0.7774053E+000   0.1616238E+001
   0.1405318E+000   0.1450832E+000   0.2505910E+000   0.6050210E+000   0.1058792E+001   0.2459794E+001
   0.1648372E+000   0.1804656E+000   0.3310252E+000   0.5949186E+000   0.1109162E+001   0.2897978E+001
   0.2103833E+000   0.1760704E+000   0.3509657E+000   0.5345093E+000   0.9432180E+000   0.2512964E+001
   0.2051014E+000   0.1296009E+000   0.2997584E+000   0.4024486E+000   0.6192417E+000   0.1813904E+001
   0.1644225E+000   0.9102934E-001   0.2615663E+000   0.2770295E+000   0.3155470E+000   0.1228231E+001
   0.1138205E+000   0.4297656E-001   0.1408002E+000   0.2551661E+000  -0.9028295E-002   0.7377722E+000
   0.5999480E-001   0.2059009E-001   0.2461133E-001   0.3259615E+000  -0.2663705E+000   0.7144654E+000
   0.7603194E-001   0.1383295E-001  -0.2978211E-001   0.3980138E+000  -0.2732573E+000   0.7447963E+000
   0.1634161E+000  -0.9002033E-001  -0.9848181E-001   0.4188111E+000  -0.9149498E-001   0.6748240E+000
   0.2769068E+000  -0.1291629E+000  -0.2807936E+000   0.3631234E+000  -0.6292425E-001   0.9117024E+000
   0.3407480E+000  -0.2760277E-001  -0.4775695E+000   0.2912146E+000  -0.2484927E+000   0.1385797E+001
   0.2357262E+000   0.1388664E+000  -0.4038341E+000   0.2665295E+000  -0.4620538E+000   0.1328716E+001
   0.1958838E+000   0.1428247E+000  -0.2586658E+000   0.2272629E+000  -0.3678951E+000   0.1177523E+001
   0.1071579E+000   0.2268708E-001   0.5867737E-001   0.4731437E-001  -0.4593366E-001   0.1187309E+001
   0.4765477E-001   0.2522390E-001   0.1130953E+000   0.4946253E-001   0.8412564E-001   0.2890277E+001
