#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.8958314E+000   0.7573389E-002   0.2116637E+000   0.7844302E-001  -0.1165795E+000   0.1531250E-035
   0.8753656E+000   0.5891494E-002   0.1459310E+000   0.6057014E-001  -0.5055372E+000   0.1567051E-035
   0.9015993E+000   0.3246629E-002   0.1370119E+000   0.2971181E-001  -0.3222344E+000   0.1521454E-035
   0.9045355E+000   0.3893424E-002   0.1117642E+000   0.3801374E-001  -0.6464118E-001   0.1516515E-035
   0.9150190E+000   0.3771845E-002   0.8071063E-001   0.1949884E+000   0.2619302E+000   0.1499141E-035
   0.9384701E+000   0.1411146E-002   0.1066603E+000   0.3718872E+000   0.3167971E+000   0.1461679E-035
   0.9346310E+000   0.2233601E-002   0.9391014E-001   0.3614974E+000   0.1952581E-001   0.1467683E-035
   0.9049544E+000   0.4679324E-002   0.3430601E-001   0.1878302E+000  -0.3140482E+000   0.1515814E-035
   0.9123147E+000   0.4917779E-002  -0.2443316E-001   0.7495375E-001  -0.2377457E+000   0.1503584E-035
   0.9397320E+000   0.1664054E-002  -0.1030362E+000   0.1779222E+000   0.1611457E+000   0.1459716E-035
   0.9520542E+000   0.1553527E-002  -0.2707370E+000   0.2982380E+000   0.9813006E+000   0.1440823E-035
   0.9825611E+000   0.1428919E-003  -0.6198454E+000   0.2570787E+000   0.2241990E+001   0.1396088E-035
   0.9870673E+000   0.9501216E-004  -0.1103223E+001   0.1279405E+000   0.2764764E+001   0.1389715E-035
   0.9364667E+000   0.1084958E-001  -0.1277343E+001  -0.2998536E-001   0.2152625E+001   0.1464806E-035
   0.8212890E+000   0.3090303E-001  -0.9741563E+000  -0.1766159E+000   0.9706326E+000   0.1670231E-035
   0.7389224E+000   0.3531252E-001  -0.3737086E+000  -0.2276390E+000   0.8580965E-002   0.1856409E-035
   0.7650270E+000   0.3548676E-001  -0.2771931E-001  -0.1236184E+000  -0.4650177E+000   0.1793064E-035
   0.8501209E+000   0.2409837E-001   0.8172494E-001  -0.8223654E-002  -0.5495379E+000   0.1613585E-035
   0.9333125E+000   0.7521209E-002   0.1485017E+000   0.1032344E+000   0.3461032E-001   0.1469756E-035
   0.9771516E+000   0.1560294E-002   0.5285346E-001   0.1664549E+000   0.9699944E+000   0.1403817E-035
   0.9886378E+000   0.8888508E-004  -0.1523109E+000   0.2511538E+000   0.1478170E+001   0.1387507E-035
   0.9898466E+000   0.8629717E-005  -0.3241650E+000   0.2965851E+000   0.1834904E+001   0.1385813E-035
   0.9900097E+000   0.1606734E-004  -0.4337436E+000   0.2250789E+000   0.2178218E+001   0.1385585E-035
   0.9883974E+000   0.4254117E-004  -0.5203379E+000   0.5095317E-001   0.2223310E+001   0.1387845E-035
   0.9878166E+000   0.4750780E-004  -0.6511589E+000  -0.8919275E-001   0.2041667E+001   0.1388661E-035
   0.9900777E+000   0.2329226E-004  -0.8213069E+000  -0.1761185E+000   0.2306451E+001   0.1385489E-035
   0.9922053E+000   0.1450669E-004  -0.7199268E+000  -0.2667731E+000   0.2869649E+001   0.1382518E-035
   0.9941438E+000   0.1123256E-004  -0.4402677E+000  -0.4089756E+000   0.3231901E+001   0.1379823E-035
   0.9899401E+000   0.9484613E-004  -0.2887054E+000  -0.5521110E+000   0.2786509E+001   0.1385682E-035
   0.9761488E+000   0.2716712E-003  -0.1931658E+000  -0.5467798E+000   0.1876233E+001   0.1405259E-035
   0.9603646E+000   0.5086013E-003  -0.9973464E-001  -0.4142787E+000   0.1089177E+001   0.1428356E-035
   0.9552330E+000   0.7718608E-003  -0.9143383E-001  -0.3081682E+000   0.9156944E+000   0.1436029E-035
   0.9651293E+000   0.7404677E-003  -0.7778600E-001  -0.3139158E+000   0.1295961E+001   0.1421304E-035
   0.9778981E+000   0.9727976E-004  -0.4387605E-001  -0.3317680E+000   0.1680979E+001   0.1402745E-035
   0.9763081E+000   0.1245468E-003   0.3396681E-001  -0.2883973E+000   0.1757480E+001   0.1405030E-035
   0.9762480E+000   0.1746078E-003   0.2248979E+000  -0.1975091E+000   0.1824538E+001   0.1405116E-035
   0.9825628E+000   0.1657395E-003   0.4136600E+000  -0.4130788E-001   0.2126121E+001   0.1396086E-035
   0.9901314E+000   0.5495213E-004   0.4690390E+000   0.6419372E-001   0.2566536E+001   0.1385414E-035
   0.9901469E+000   0.2684631E-004   0.3903673E+000   0.6079523E-001   0.2405496E+001   0.1385393E-035
   0.9626422E+000   0.3210510E-002   0.2965677E+000   0.3250495E-001   0.1190587E+001   0.1424976E-035
   0.9269630E+000   0.6104208E-002   0.2608787E+000  -0.2143573E-001   0.3936015E+000   0.1479824E-035
   0.8715751E+000   0.6297946E-002   0.1437594E+000   0.4282874E-001  -0.5107216E+000   0.1573866E-035
