#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9095579E+000   0.8836874E-002   0.1969269E+000   0.6207867E-001   0.5372782E+000   0.2237808E-036
   0.8838926E+000   0.8487528E-002   0.1599630E+000   0.7342300E-001  -0.1112377E+000   0.2302787E-036
   0.8728106E+000   0.7403825E-002   0.1152808E+000   0.1072716E+000  -0.3104584E+000   0.2332025E-036
   0.8965297E+000   0.5284641E-002   0.1089370E+000   0.1620876E+000  -0.1018292E+000   0.2270328E-036
   0.9167992E+000   0.4718931E-002   0.1114970E+000   0.2106330E+000   0.1257634E+000   0.2220133E-036
   0.9311724E+000   0.3606552E-002   0.8261625E-001   0.2307665E+000   0.2150961E+000   0.2185864E-036
   0.9283042E+000   0.3867100E-002   0.5465842E-001   0.2201827E+000   0.1201727E+000   0.2192618E-036
   0.9267215E+000   0.4362292E-002   0.1698467E-001   0.1839774E+000   0.4293124E-001   0.2196362E-036
   0.9222933E+000   0.4415068E-002  -0.4208277E-001   0.1686254E+000   0.2948818E-001   0.2206908E-036
   0.9291799E+000   0.4498175E-002  -0.1123115E+000   0.1875265E+000   0.4505445E+000   0.2190551E-036
   0.9513156E+000   0.2823979E-002  -0.2421637E+000   0.2024820E+000   0.1159560E+001   0.2139580E-036
   0.9648960E+000   0.1531266E-002  -0.4303042E+000   0.1753489E+000   0.1727851E+001   0.2109467E-036
   0.9617546E+000   0.4079682E-002  -0.5962657E+000   0.9273158E-001   0.2032912E+001   0.2116357E-036
   0.9227161E+000   0.1629940E-001  -0.6786890E+000  -0.1852026E-001   0.1900919E+001   0.2205897E-036
   0.8812536E+000   0.2470097E-001  -0.5656039E+000  -0.8987926E-001   0.1335447E+001   0.2309683E-036
   0.8452817E+000   0.2635152E-001  -0.3391644E+000  -0.8672905E-001   0.5966575E+000   0.2407974E-036
   0.8390081E+000   0.2518979E-001  -0.4905674E-001  -0.4459575E-001   0.2720408E-001   0.2425979E-036
   0.8692521E+000   0.2074784E-001   0.1536699E+000   0.1892055E-001  -0.9501690E-001   0.2341572E-036
   0.9094910E+000   0.1261360E-001   0.1611248E+000   0.7499865E-001   0.1867431E+000   0.2237973E-036
   0.9492907E+000   0.4934793E-002   0.8555881E-001   0.1091962E+000   0.6302153E+000   0.2144144E-036
   0.9718703E+000   0.1877981E-002  -0.2910234E-001   0.1332906E+000   0.1213723E+001   0.2094329E-036
   0.9813435E+000   0.8613757E-003  -0.1787607E+000   0.1407847E+000   0.1726029E+001   0.2074112E-036
   0.9842948E+000   0.3685351E-003  -0.3106032E+000   0.9019769E-001   0.1943546E+001   0.2067893E-036
