#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.1655218E-001   0.7084133E-004   0.1572344E+000  -0.8134316E-001   0.5642651E+000   0.1810311E-001
   0.3715044E-001   0.9928692E-003   0.8837750E-001   0.1424549E+000   0.3474198E+000   0.7930631E-002
   0.9389544E-001   0.2597305E-002   0.4089130E-001   0.2104087E+000   0.1727523E+000   0.3380627E-002
   0.6060001E-001   0.3106988E-002   0.3147716E-001   0.1714076E+000   0.1727856E+000   0.4447860E-002
   0.1694658E-001   0.4076975E-004   0.2462863E-001  -0.2624657E-001   0.5156700E+000   0.2207299E-001
   0.9435045E-002   0.2102892E-004  -0.3071745E-001  -0.6860419E-001   0.7811676E+000   0.5862801E-001
   0.4602113E-002   0.1528765E-005  -0.1020667E+000  -0.1099976E+000   0.1256510E+001   0.1168765E+000
   0.3938192E-002   0.1840309E-006  -0.1443570E+000  -0.2017965E+000   0.1732669E+001   0.1327459E+000
   0.5326673E-002   0.1569313E-005  -0.1138418E+000  -0.2900190E+000   0.2030049E+001   0.1193062E+000
   0.7279396E-002   0.2320670E-005  -0.5788126E-001  -0.3549732E+000   0.2220021E+001   0.1150188E+000
   0.7123986E-002   0.2762988E-005  -0.3256462E-001  -0.3892320E+000   0.2359630E+001   0.1346957E+000
   0.4928621E-002   0.2211759E-005  -0.5325930E-001  -0.3957016E+000   0.2413570E+001   0.1908740E+000
   0.3258547E-002   0.6253843E-006  -0.9548481E-001  -0.3709509E+000   0.2261675E+001   0.2994097E+000
   0.2571409E-002   0.8014240E-007  -0.1279858E+000  -0.3213185E+000   0.1846513E+001   0.4469823E+000
   0.2645924E-002   0.9589191E-007  -0.1438788E+000  -0.2775085E+000   0.1139467E+001   0.5510169E+000
   0.3864426E-002   0.1252443E-005  -0.9668464E-001  -0.2516927E+000   0.2436443E+000   0.5014884E+000
   0.7819563E-002   0.1623204E-004   0.9094048E-001  -0.1783419E+000  -0.7003121E+000   0.3080001E+000
   0.4403618E-001   0.1690244E-002   0.3511138E+000  -0.3550751E-001  -0.1503450E+001   0.5472367E-001
   0.1023838E+000   0.1822221E-002   0.3620255E+000  -0.7337002E-002  -0.1599342E+001   0.2142054E-001
   0.9212385E-001   0.2064131E-002   0.2409558E+000  -0.8022143E-002  -0.1302959E+001   0.3214254E-001
   0.4360486E-001   0.8909646E-003   0.8824232E-001  -0.4326662E-001  -0.6049225E+000   0.4468589E-001
   0.2110920E-001   0.3857031E-004   0.1676770E-001  -0.8714012E-001   0.1175532E+000   0.4710131E-001
   0.2034159E-001   0.2649300E-004  -0.1064030E-001  -0.8243834E-001   0.4051017E+000   0.3931326E-001
   0.1580953E-001   0.2622296E-004  -0.7823014E-002  -0.3926105E-001   0.6355202E+000   0.5592448E-001
   0.1464752E-001   0.4815160E-004   0.6489728E-001  -0.5901006E-001   0.8975618E+000   0.7446227E-001
   0.1710413E-001   0.4886067E-004   0.1361667E+000  -0.2140010E+000   0.1054118E+001   0.5981383E-001
   0.2496240E-001   0.6354590E-004   0.1680995E+000  -0.2669684E+000   0.9816418E+000   0.3401054E-001
