#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.1331288E-001   0.2069066E-004   0.1871912E+000  -0.1084034E+000   0.6098545E+000   0.1733217E-001
   0.1750335E-001   0.3085850E-004   0.1385848E+000   0.6755810E-001   0.4851794E+000   0.1239127E-001
   0.1223325E+000   0.1509105E-002   0.4336360E-001   0.2314364E+000   0.1502890E+000   0.2338297E-002
   0.3939312E-001   0.4636313E-003   0.3739605E-001   0.1081386E+000   0.2020626E+000   0.5790424E-002
   0.1949956E-001   0.7927531E-005   0.3979097E-001  -0.4625025E-001   0.5037237E+000   0.1720335E-001
   0.9109755E-002   0.4496111E-005  -0.3494963E-001  -0.5575247E-001   0.8079709E+000   0.6576897E-001
   0.4136120E-002   0.2069479E-006  -0.1037288E+000  -0.1065494E+000   0.1285291E+001   0.1252100E+000
   0.3601534E-002   0.1991775E-007  -0.1469266E+000  -0.1985905E+000   0.1740203E+001   0.1357445E+000
   0.4950319E-002   0.1975281E-006  -0.1210099E+000  -0.2856316E+000   0.2031866E+001   0.1195867E+000
   0.7227324E-002   0.4029986E-006  -0.5824426E-001  -0.3574812E+000   0.2233187E+001   0.1128422E+000
   0.7194839E-002   0.4941759E-006  -0.2500071E-001  -0.3955912E+000   0.2403516E+001   0.1358790E+000
   0.4610173E-002   0.3431055E-006  -0.5646864E-001  -0.3979078E+000   0.2455207E+001   0.2001768E+000
   0.3005018E-002   0.8246030E-007  -0.1025906E+000  -0.3686247E+000   0.2274723E+001   0.3140696E+000
   0.2421750E-002   0.4082738E-008  -0.1348130E+000  -0.3155300E+000   0.1861599E+001   0.4645335E+000
   0.2519595E-002   0.1072393E-007  -0.1540798E+000  -0.2726399E+000   0.1194794E+001   0.5782904E+000
   0.3658005E-002   0.2538896E-006  -0.1293022E+000  -0.2505696E+000   0.3172315E+000   0.5335890E+000
   0.6954182E-002   0.7106862E-006   0.3416630E-001  -0.2193247E+000  -0.5306693E+000   0.3633063E+000
   0.3580696E-001   0.4374608E-003   0.3208058E+000  -0.2749747E-001  -0.1478103E+001   0.7723026E-001
