#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9054247E-001   0.9793027E-002   0.1597428E+000   0.1716114E+000  -0.6990611E+000   0.6226667E-002
   0.1101348E+000   0.9736288E-002   0.1653485E+000   0.1735228E+000  -0.6991363E+000   0.4847275E-002
   0.1208942E+000   0.8729871E-002   0.1697816E+000   0.1732632E+000  -0.6931379E+000   0.4168404E-002
   0.1080059E+000   0.7559831E-002   0.1748697E+000   0.1813212E+000  -0.6945655E+000   0.4824290E-002
   0.8436988E-001   0.5591542E-002   0.1748634E+000   0.1945091E+000  -0.6808229E+000   0.6716983E-002
   0.7570567E-001   0.4979162E-002   0.1417116E+000   0.1904324E+000  -0.7559422E+000   0.8123582E-002
   0.7262954E-001   0.4210102E-002   0.1096062E+000   0.1686407E+000  -0.8514357E+000   0.9639099E-002
   0.6924004E-001   0.3744373E-002   0.8370947E-001   0.1683756E+000  -0.8836277E+000   0.1174233E-001
   0.6558882E-001   0.3722864E-002   0.6994182E-001   0.1605678E+000  -0.8533468E+000   0.1383083E-001
   0.6058997E-001   0.3860369E-002   0.6247363E-001   0.1386486E+000  -0.7998488E+000   0.1567463E-001
   0.5326734E-001   0.3613475E-002   0.5966940E-001   0.1261190E+000  -0.6644293E+000   0.1815270E-001
   0.4207828E-001   0.2746048E-002   0.1856218E-001   0.1240461E+000  -0.3483159E+000   0.2560964E-001
   0.5230573E-001   0.7833620E-002  -0.9218319E-001   0.8807946E-001  -0.2468304E+000   0.2600079E-001
   0.7657173E-001   0.1623796E-001  -0.1152727E+000   0.5039314E-001  -0.3656868E+000   0.2077274E-001
   0.1040219E+000   0.2025317E-001  -0.8487056E-001   0.4223649E-001  -0.4778529E+000   0.1664706E-001
   0.1218584E+000   0.2038496E-001  -0.6446660E-001   0.3939880E-001  -0.5815169E+000   0.1477571E-001
   0.1251128E+000   0.1980072E-001  -0.5344836E-001   0.2992096E-001  -0.6403844E+000   0.1374551E-001
   0.1128357E+000   0.1830638E-001  -0.2830969E-001   0.1124569E-001  -0.7076542E+000   0.1240099E-001
   0.8487075E-001   0.1195427E-001   0.1480068E-001  -0.3865253E-002  -0.7711024E+000   0.1139908E-001
   0.5767200E-001   0.6191792E-002   0.3934528E-001  -0.1607196E-001  -0.8160280E+000   0.1252506E-001
   0.3441078E-001   0.2375090E-002   0.4834993E-001  -0.4748034E-001  -0.7044181E+000   0.1823284E-001
   0.2410064E-001   0.1378912E-002   0.4124400E-001  -0.3749050E-001  -0.4696558E+000   0.2492346E-001
   0.2111365E-001   0.8710921E-003   0.3420798E-001   0.1250154E-001  -0.2319874E+000   0.2730411E-001
   0.2166563E-001   0.7313727E-003   0.1885484E-001   0.5308217E-001  -0.2483958E-001   0.2526789E-001
   0.2502400E-001   0.1265138E-002   0.2127545E-001   0.8972900E-001   0.9577923E-001   0.2061147E-001
   0.2954809E-001   0.2116588E-002   0.2569255E-001   0.1184204E+000   0.1366179E+000   0.1551950E-001
   0.3351737E-001   0.2453758E-002   0.1644827E-001   0.1062757E+000   0.1300879E+000   0.1253520E-001
   0.3587035E-001   0.2463763E-002   0.4722375E-002   0.6695510E-001   0.1359138E+000   0.1187370E-001
   0.3806438E-001   0.2457902E-002  -0.2461668E-002   0.2343814E-001   0.1489981E+000   0.1143095E-001
   0.4144033E-001   0.2300604E-002  -0.1123366E-001  -0.2392123E-001   0.1505866E+000   0.1039588E-001
   0.4104194E-001   0.1539261E-002  -0.2267477E-001  -0.7362611E-001   0.1785671E+000   0.1101970E-001
   0.3737005E-001   0.1089508E-002  -0.3270203E-001  -0.1071339E+000   0.2351245E+000   0.1400247E-001
