#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.4086098E-001   0.2075429E-002   0.4641771E-001   0.1576670E+000   0.3820479E+000   0.1449517E-001
   0.4209220E-001   0.1996154E-002   0.5661016E-001   0.1663178E+000   0.3658914E+000   0.1305092E-001
   0.3933055E-001   0.1890354E-002   0.5728608E-001   0.1622608E+000   0.3696201E+000   0.1369339E-001
   0.3543191E-001   0.1871534E-002   0.5195549E-001   0.1594752E+000   0.3752497E+000   0.1579465E-001
   0.2840102E-001   0.1722454E-002   0.4123466E-001   0.1458571E+000   0.3895268E+000   0.2024208E-001
   0.1432310E-001   0.4900259E-003   0.1250627E-001   0.4345875E-001   0.6112840E+000   0.4105597E-001
   0.7852223E-002   0.2958048E-004  -0.6966015E-001  -0.1404200E+000   0.1229706E+001   0.8270097E-001
   0.7569311E-002   0.3264526E-004  -0.9495597E-001  -0.2417106E+000   0.1660630E+001   0.9925153E-001
   0.7962797E-002   0.3949679E-004  -0.8437805E-001  -0.3050613E+000   0.1921211E+001   0.1047723E+000
   0.8317911E-002   0.4240474E-004  -0.7215115E-001  -0.3396170E+000   0.2043922E+001   0.1086363E+000
   0.8177040E-002   0.4346779E-004  -0.6069772E-001  -0.3592968E+000   0.2104664E+001   0.1193332E+000
   0.7278779E-002   0.3933405E-004  -0.5208802E-001  -0.3714069E+000   0.2122524E+001   0.1444362E+000
   0.5774339E-002   0.2448973E-004  -0.5451393E-001  -0.3717156E+000   0.2050219E+001   0.1966129E+000
   0.4536585E-002   0.1121847E-004  -0.6340789E-001  -0.3489951E+000   0.1713647E+001   0.2788139E+000
   0.4371890E-002   0.8238109E-005  -0.2073881E-001  -0.2876929E+000   0.8721797E+000   0.3345379E+000
   0.8562042E-002   0.2753804E-003   0.2001893E+000  -0.1516352E+000  -0.6100362E+000   0.1948678E+000
   0.1871344E-001   0.1029036E-002   0.3095063E+000  -0.7645704E-001  -0.1211892E+001   0.9465518E-001
   0.3245339E-001   0.1959298E-002   0.2696309E+000  -0.5365537E-001  -0.1238988E+001   0.6509401E-001
   0.4468736E-001   0.2507394E-002   0.2469883E+000  -0.3691277E-001  -0.1124836E+001   0.5006452E-001
   0.5042058E-001   0.2410262E-002   0.2417146E+000  -0.2868349E-001  -0.1050356E+001   0.4296011E-001
   0.5083712E-001   0.2285677E-002   0.2172490E+000  -0.2717247E-001  -0.9202295E+000   0.3977983E-001
   0.4533191E-001   0.2065055E-002   0.1572399E+000  -0.3256051E-001  -0.6675133E+000   0.4384035E-001
   0.3866613E-001   0.1634631E-002   0.9665893E-001  -0.6149947E-001  -0.2749022E+000   0.4524408E-001
   0.2870236E-001   0.6999129E-003   0.6472585E-001  -0.1130729E+000   0.1659634E+000   0.5356076E-001
   0.2733237E-001   0.4931923E-003   0.4744701E-001  -0.1814949E+000   0.5793416E+000   0.5269982E-001
   0.3491582E-001   0.1139320E-002   0.8977899E-001  -0.2024914E+000   0.7167567E+000   0.3920324E-001
   0.4327674E-001   0.1614212E-002   0.1173599E+000  -0.2137074E+000   0.8251406E+000   0.3037366E-001
   0.4558270E-001   0.1527548E-002   0.1293525E+000  -0.2160546E+000   0.9787261E+000   0.2730579E-001
   0.4733496E-001   0.1598194E-002   0.1361128E+000  -0.2074787E+000   0.1034549E+001   0.2505642E-001
   0.4682109E-001   0.1653319E-002   0.1394378E+000  -0.1905907E+000   0.1059104E+001   0.2549235E-001
   0.3968137E-001   0.1396074E-002   0.1357871E+000  -0.1721431E+000   0.1133962E+001   0.3146323E-001
   0.2956042E-001   0.7459274E-003   0.1233337E+000  -0.1325401E+000   0.1242358E+001   0.4339928E-001
   0.2386532E-001   0.5744713E-003   0.1197405E+000  -0.6482660E-001   0.1210802E+001   0.5199518E-001
   0.2130274E-001   0.5543979E-003   0.9564800E-001   0.3643519E-002   0.1142360E+001   0.5726051E-001
   0.2071879E-001   0.5886359E-003   0.4101118E-001   0.3058598E-001   0.1014821E+001   0.5824688E-001
   0.2074652E-001   0.6136046E-003   0.5499842E-002   0.2370781E-001   0.8904141E+000   0.5449143E-001
   0.2208054E-001   0.7612952E-003  -0.1159970E-001   0.2279912E-001   0.7498016E+000   0.4568007E-001
   0.2345690E-001   0.9064389E-003  -0.7472023E-002   0.2810949E-001   0.6302442E+000   0.3808312E-001
