#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.2417292E-001   0.5148698E-003   0.1009252E+000   0.5012698E-001   0.4908116E+000   0.1682595E-001
   0.5888710E-001   0.2946177E-002   0.5961918E-001   0.1871679E+000   0.2816891E+000   0.6706550E-002
   0.7096600E-001   0.2752884E-002   0.4977696E-001   0.1986193E+000   0.2370868E+000   0.5582868E-002
   0.5879395E-001   0.3085362E-002   0.4047033E-001   0.1841679E+000   0.2267656E+000   0.6364555E-002
   0.1813961E-001   0.2430102E-003   0.2800905E-001   0.4207936E-001   0.4573027E+000   0.2351961E-001
   0.9032329E-002   0.2758038E-004  -0.3254112E-001  -0.7132243E-001   0.7910752E+000   0.5661943E-001
   0.5369403E-002   0.5409078E-005  -0.1001975E+000  -0.1184846E+000   0.1211636E+001   0.1046592E+000
   0.4580465E-002   0.1187036E-005  -0.1356631E+000  -0.2104494E+000   0.1718919E+001   0.1272773E+000
   0.5922166E-002   0.5417408E-005  -0.1018928E+000  -0.2975047E+000   0.2017829E+001   0.1181325E+000
   0.7339653E-002   0.6164677E-005  -0.6083398E-001  -0.3506883E+000   0.2186317E+001   0.1170442E+000
   0.7163479E-002   0.7038977E-005  -0.4232498E-001  -0.3802103E+000   0.2293101E+001   0.1326043E+000
   0.5460085E-002   0.6249886E-005  -0.5028888E-001  -0.3906435E+000   0.2342546E+001   0.1779727E+000
   0.3716248E-002   0.2348770E-005  -0.8395631E-001  -0.3733523E+000   0.2228029E+001   0.2747216E+000
   0.2867756E-002   0.4878180E-006  -0.1155010E+000  -0.3300197E+000   0.1820018E+001   0.4127554E+000
   0.2917878E-002   0.3878947E-006  -0.1222378E+000  -0.2853651E+000   0.1065395E+001   0.5053343E+000
   0.4135199E-002   0.2853992E-005  -0.4740681E-001  -0.2424206E+000   0.1345997E+000   0.4527761E+000
   0.1203361E-001   0.2593795E-003   0.2148690E+000  -0.1174008E+000  -0.1028146E+001   0.1882996E+000
   0.4233252E-001   0.1956962E-002   0.3534463E+000  -0.4212277E-001  -0.1478559E+001   0.5146661E-001
   0.7484197E-001   0.2527953E-002   0.3277947E+000  -0.1943261E-001  -0.1489917E+001   0.3377365E-001
   0.8545946E-001   0.2504975E-002   0.2753205E+000  -0.1046851E-001  -0.1299107E+001   0.2797066E-001
   0.5870275E-001   0.2636303E-002   0.1833350E+000  -0.1595156E-001  -0.9560551E+000   0.3756711E-001
   0.3086124E-001   0.8236211E-003   0.8581335E-001  -0.4869897E-001  -0.2616523E+000   0.4211510E-001
   0.1976836E-001   0.3985398E-004  -0.1075947E-001  -0.6167071E-001   0.3866729E+000   0.5334638E-001
   0.1882918E-001   0.6646541E-004  -0.9843256E-002  -0.4442553E-001   0.6155206E+000   0.6235807E-001
   0.1866836E-001   0.9336078E-004   0.4832328E-001  -0.8384293E-001   0.8306647E+000   0.7048279E-001
   0.2125993E-001   0.9401146E-004   0.1271303E+000  -0.1830184E+000   0.9753358E+000   0.5990402E-001
   0.3151238E-001   0.4260019E-003   0.1674206E+000  -0.2191542E+000   0.9140430E+000   0.3428709E-001
   0.5006831E-001   0.1343101E-002   0.1636754E+000  -0.2100670E+000   0.8465844E+000   0.1845385E-001
   0.6016782E-001   0.1184431E-002   0.1464649E+000  -0.2133028E+000   0.9311533E+000   0.1570439E-001
   0.5441220E-001   0.9422278E-003   0.1267921E+000  -0.2166755E+000   0.1089357E+001   0.1806973E-001
   0.4064512E-001   0.4117236E-003   0.1269159E+000  -0.1878359E+000   0.1273325E+001   0.2520915E-001
   0.2906762E-001   0.3440121E-003   0.1612070E+000  -0.1124741E+000   0.1336872E+001   0.3477457E-001
   0.1951130E-001   0.1933507E-003   0.2112818E+000  -0.1956346E-001   0.1434248E+001   0.5281045E-001
   0.1325655E-001   0.4154954E-004   0.2507725E+000   0.1101703E+000   0.1581285E+001   0.7673211E-001
   0.1151977E-001   0.7987367E-005   0.2455065E+000   0.2038863E+000   0.1611813E+001   0.8623385E-001
   0.1399060E-001   0.1221224E-003   0.1465833E+000   0.1191888E+000   0.1285658E+001   0.8037792E-001
   0.2036053E-001   0.3578399E-003   0.3755920E-001  -0.4120963E-001   0.8530471E+000   0.5957730E-001
   0.2367715E-001   0.3699085E-003   0.7224597E-002  -0.1235664E+000   0.6685572E+000   0.4751134E-001
   0.2185125E-001   0.2446966E-003   0.3242905E-001  -0.1439627E+000   0.6066167E+000   0.3661261E-001
   0.1832494E-001   0.1464631E-003   0.9175550E-001  -0.9335188E-001   0.5893929E+000   0.2902133E-001
   0.1474599E-001   0.1432207E-003   0.6559603E-001   0.8913711E-003   0.6723986E+000   0.2469191E-001
   0.4177338E-001   0.2259111E-002   0.3654718E-001   0.1664806E+000   0.3305521E+000   0.9304587E-002
   0.5426063E-001   0.2288555E-002   0.3601017E-001   0.1780844E+000   0.2746448E+000   0.7700820E-002
   0.4646546E-001   0.2536444E-002   0.3697588E-001   0.1720449E+000   0.2604290E+000   0.8546924E-002
