 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.1297956E+004   0.1349788E+004
   0.1467544E+004   0.1512850E+004
   0.1472186E+004   0.1503210E+004
   0.1470284E+004   0.1557195E+004
   0.1814703E+004   0.1882440E+004
   0.1941764E+004   0.1978227E+004
   0.2305597E+004   0.2300136E+004
   0.2605243E+004   0.2584755E+004
   0.2844988E+004   0.2610343E+004
   0.2118003E+004   0.1968574E+004
   0.1118692E+004   0.1122186E+004
   0.1199856E+004   0.1169539E+004
   0.2096895E+004   0.2073382E+004
   0.2834782E+004   0.2580468E+004
   0.2552546E+004   0.2603813E+004
   0.1663181E+004   0.1624320E+004
   0.1582486E+004   0.1599898E+004
   0.1719824E+004   0.1772421E+004
   0.1316376E+004   0.1320238E+004
   0.1086335E+004   0.1087851E+004
   0.7943085E+003   0.7976252E+003
   0.6089076E+003   0.6292130E+003
   0.7349059E+003   0.7349261E+003
   0.1105076E+004   0.1144171E+004
   0.1889515E+004   0.1896849E+004
   0.3031355E+004   0.2965115E+004
   0.3594271E+004   0.3438254E+004
   0.3649303E+004   0.3157095E+004
   0.2438855E+004   0.2384287E+004
   0.1876136E+004   0.1879619E+004
   0.1781808E+004   0.1817613E+004
   0.1574883E+004   0.1573059E+004
   0.1609726E+004   0.1594564E+004
   0.2146822E+004   0.2112425E+004
   0.2304849E+004   0.2267768E+004
   0.1540051E+004   0.1534701E+004
   0.1965623E+004   0.2018395E+004
   0.2009420E+004   0.1977412E+004
   0.1803689E+004   0.1784658E+004
   0.1735313E+004   0.1700646E+004
   0.1836410E+004   0.1793298E+004
   0.1482115E+004   0.1489705E+004
   0.1342590E+004   0.1349582E+004
   0.1631900E+004   0.1638860E+004
   0.2210425E+004   0.2285877E+004
   0.1733971E+004   0.1742628E+004
   0.1834203E+004   0.1844208E+004
   0.1407508E+004   0.1332196E+004
   0.9009909E+003   0.7905433E+003
   0.6959862E+003   0.6360287E+003
   0.8099493E+003   0.8553420E+003
   0.1304259E+004   0.1296061E+004
   0.2455954E+004   0.2321341E+004
   0.3056550E+004   0.2927132E+004
   0.2555728E+004   0.2521598E+004
   0.1683287E+004   0.1755092E+004
   0.1480126E+004   0.1494502E+004
   0.1237273E+004   0.1238744E+004
   0.1172966E+004   0.1180332E+004
   0.1101436E+004   0.1090932E+004
   0.8416176E+003   0.8398564E+003
   0.6384670E+003   0.6558777E+003
   0.7225112E+003   0.7234790E+003
   0.1066104E+004   0.1105142E+004
   0.1886317E+004   0.1839917E+004
   0.2168404E+004   0.2064166E+004
   0.2141286E+004   0.2008610E+004
   0.2717554E+004   0.2414859E+004
   0.2530947E+004   0.2457655E+004
   0.2617657E+004   0.2400182E+004
   0.2555895E+004   0.2440664E+004
   0.1960558E+004   0.2001851E+004
   0.1650499E+004   0.1717467E+004
   0.2028796E+004   0.2165399E+004
   0.3052292E+004   0.3269469E+004
   0.2626450E+004   0.2713788E+004
   0.2181221E+004   0.2248255E+004
   0.2130628E+004   0.2182931E+004
   0.1559757E+004   0.1567552E+004
   0.2165583E+004   0.2145897E+004
   0.2482122E+004   0.2488691E+004
   0.2075721E+004   0.2091134E+004
   0.1782729E+004   0.1798744E+004
   0.1839533E+004   0.1884215E+004
   0.2103350E+004   0.2117507E+004
   0.1241579E+004   0.1246133E+004
   0.1360503E+004   0.1365636E+004
   0.7702441E+003   0.7649696E+003
   0.5869216E+003   0.5844805E+003
   0.5467965E+003   0.5893177E+003
   0.7183206E+003   0.7247245E+003
   0.8783986E+003   0.8929170E+003
   0.1197926E+004   0.1145021E+004
   0.1611193E+004   0.1647817E+004
   0.8620057E+003   0.8591679E+003
   0.1329594E+004   0.1303726E+004
   0.1605574E+004   0.1722380E+004
   0.1418407E+004   0.1418159E+004
   0.1407260E+004   0.1399224E+004
   0.1281462E+004   0.1283549E+004
   0.1149648E+004   0.1180290E+004
   0.7542505E+003   0.7820096E+003
   0.7069083E+003   0.7316294E+003
   0.1019562E+004   0.1048902E+004
   0.1570709E+004   0.1556729E+004
   0.1699236E+004   0.1687929E+004
   0.1153395E+004   0.1170271E+004
   0.1223893E+004   0.1292467E+004
   0.1950460E+004   0.1897376E+004
   0.2425077E+004   0.2291308E+004
   0.2377514E+004   0.2155304E+004
   0.1990508E+004   0.1930175E+004
   0.1562959E+004   0.1544355E+004
   0.1564104E+004   0.1555088E+004
   0.2963969E+004   0.2652656E+004
   0.3864093E+004   0.3968846E+004
   0.2667532E+004   0.2675809E+004
   0.1474907E+004   0.1479241E+004
   0.1452558E+004   0.1511025E+004
   0.2387694E+004   0.2321372E+004
   0.2558234E+004   0.2473498E+004
   0.2251451E+004   0.2216512E+004
   0.2105448E+004   0.2032407E+004
   0.1863582E+004   0.1836302E+004
   0.1856496E+004   0.1864360E+004
   0.9480095E+003   0.9882382E+003
   0.1500596E+004   0.1497685E+004
   0.1150944E+004   0.1057344E+004
   0.5817068E+003   0.5880170E+003
   0.4885129E+003   0.5274007E+003
   0.4598846E+003   0.4753351E+003
   0.7133801E+003   0.7413782E+003
   0.6825203E+003   0.7132343E+003
   0.5771664E+003   0.6266590E+003
   0.5636423E+003   0.5865969E+003
   0.1252911E+004   0.1175782E+004
   0.1972365E+004   0.2060728E+004
   0.1733074E+004   0.1771229E+004
   0.1429484E+004   0.1423289E+004
   0.1358037E+004   0.1362358E+004
   0.1374153E+004   0.1355673E+004
   0.1151620E+004   0.1123453E+004
   0.6791454E+003   0.6945664E+003
   0.9140264E+003   0.9175555E+003
   0.1601056E+004   0.1623240E+004
   0.2154787E+004   0.2155098E+004
   0.1498314E+004   0.1481171E+004
   0.9437414E+003   0.1007047E+004
   0.1510218E+004   0.1496490E+004
   0.1825624E+004   0.1793989E+004
   0.1611078E+004   0.1616607E+004
   0.1380926E+004   0.1437592E+004
   0.1197063E+004   0.1277331E+004
   0.1014330E+004   0.1036389E+004
   0.2738070E+004   0.2233510E+004
   0.4081586E+004   0.4028083E+004
   0.3236207E+004   0.3292604E+004
   0.1749734E+004   0.1741597E+004
   0.1957028E+004   0.2118677E+004
   0.2588080E+004   0.2520201E+004
   0.1371053E+004   0.1383580E+004
   0.1192329E+004   0.1245125E+004
   0.1050593E+004   0.1119028E+004
   0.1244529E+004   0.1339865E+004
   0.1685785E+004   0.1747263E+004
   0.1572752E+004   0.1594952E+004
   0.2200647E+004   0.2166768E+004
   0.1561687E+004   0.1395380E+004
   0.7017862E+003   0.6979808E+003
   0.4102515E+003   0.4222601E+003
   0.5734356E+003   0.5575322E+003
   0.7274849E+003   0.7233340E+003
   0.5901992E+003   0.5985121E+003
   0.6173089E+003   0.6259274E+003
   0.6826773E+003   0.6804697E+003
   0.1392703E+004   0.1370179E+004
   0.1501180E+004   0.1521501E+004
   0.1689992E+004   0.1771267E+004
   0.1420563E+004   0.1428230E+004
   0.1176278E+004   0.1170842E+004
   0.1094385E+004   0.1134749E+004
   0.9901036E+003   0.9862418E+003
   0.7104655E+003   0.7086292E+003
   0.1212196E+004   0.1234024E+004
   0.1642400E+004   0.1648998E+004
   0.2243192E+004   0.2250609E+004
   0.2181602E+004   0.2184414E+004
   0.1872198E+004   0.1768602E+004
   0.2627103E+004   0.2563884E+004
   0.1775828E+004   0.1844814E+004
   0.1219324E+004   0.1256367E+004
   0.7864098E+003   0.7912564E+003
   0.5350739E+003   0.5346011E+003
   0.9065326E+003   0.9109080E+003
   0.3336130E+004   0.2792452E+004
   0.4170500E+004   0.4239949E+004
   0.3133522E+004   0.3233328E+004
   0.1824234E+004   0.1821645E+004
   0.1670763E+004   0.1811604E+004
   0.1594924E+004   0.1592720E+004
   0.1257206E+004   0.1267921E+004
   0.1317482E+004   0.1354619E+004
   0.1318430E+004   0.1314741E+004
   0.1407380E+004   0.1415910E+004
   0.1489173E+004   0.1584601E+004
   0.1873963E+004   0.1897345E+004
   0.1841961E+004   0.1865649E+004
   0.1298248E+004   0.1285042E+004
   0.9807062E+003   0.9647502E+003
   0.9144458E+003   0.8981647E+003
   0.9895504E+003   0.1055549E+004
   0.9913952E+003   0.1033065E+004
   0.9421101E+003   0.9210237E+003
   0.9920814E+003   0.9903510E+003
   0.1259610E+004   0.1243611E+004
   0.1812617E+004   0.1826976E+004
   0.1258896E+004   0.1289969E+004
   0.1284790E+004   0.1381307E+004
   0.1265436E+004   0.1299347E+004
   0.1110549E+004   0.1134884E+004
   0.8633163E+003   0.9048999E+003
   0.6563490E+003   0.6623281E+003
   0.1062101E+004   0.1013643E+004
   0.1540489E+004   0.1590047E+004
   0.1701226E+004   0.1745399E+004
   0.1679528E+004   0.1705919E+004
   0.1990101E+004   0.1993053E+004
   0.2515904E+004   0.2488696E+004
   0.2186343E+004   0.2185480E+004
   0.1584110E+004   0.1639305E+004
   0.1478851E+004   0.1592681E+004
   0.1041483E+004   0.1060659E+004
   0.5794709E+003   0.6089573E+003
   0.1789815E+004   0.1709881E+004
   0.3825447E+004   0.3679913E+004
   0.3956950E+004   0.4137602E+004
   0.2588147E+004   0.2688443E+004
   0.1597202E+004   0.1591268E+004
   0.1206075E+004   0.1257002E+004
   0.1304232E+004   0.1319387E+004
   0.1539079E+004   0.1564307E+004
   0.1568374E+004   0.1577111E+004
   0.1504455E+004   0.1524684E+004
   0.1651481E+004   0.1667067E+004
   0.1618457E+004   0.1700589E+004
   0.1581049E+004   0.1620718E+004
   0.1576626E+004   0.1636039E+004
   0.1333913E+004   0.1368862E+004
   0.1003791E+004   0.1071020E+004
   0.1000708E+004   0.1053807E+004
   0.1248868E+004   0.1245595E+004
   0.1592180E+004   0.1595823E+004
   0.1672885E+004   0.1667553E+004
   0.1718767E+004   0.1686560E+004
   0.1582252E+004   0.1573983E+004
   0.1264531E+004   0.1272881E+004
   0.8998020E+003   0.8996198E+003
   0.9844925E+003   0.1079316E+004
   0.1345819E+004   0.1362298E+004
   0.1696730E+004   0.1699821E+004
   0.1557002E+004   0.1572280E+004
   0.9679464E+003   0.9177083E+003
   0.1116380E+004   0.1024349E+004
   0.1744924E+004   0.1590532E+004
   0.1985685E+004   0.1887999E+004
   0.2087503E+004   0.2057966E+004
   0.2028615E+004   0.2054619E+004
   0.1778176E+004   0.1786235E+004
   0.1550076E+004   0.1621085E+004
   0.1831456E+004   0.1882567E+004
   0.2342263E+004   0.2358673E+004
   0.2101752E+004   0.2144368E+004
   0.1830617E+004   0.1766357E+004
   0.2762910E+004   0.2729876E+004
   0.3278462E+004   0.3364517E+004
   0.2979200E+004   0.3109085E+004
   0.1980375E+004   0.1996092E+004
   0.1402118E+004   0.1409135E+004
   0.1139146E+004   0.1174692E+004
   0.1407038E+004   0.1424258E+004
   0.1696315E+004   0.1680933E+004
   0.1097891E+004   0.1096330E+004
   0.1062907E+004   0.1112212E+004
   0.1339725E+004   0.1359584E+004
   0.1432290E+004   0.1429460E+004
   0.1198183E+004   0.1251913E+004
   0.1137815E+004   0.1135314E+004
   0.1018936E+004   0.1046077E+004
   0.9801908E+003   0.1051657E+004
   0.9782210E+003   0.9947608E+003
   0.1463642E+004   0.1464425E+004
   0.1797902E+004   0.1811355E+004
   0.1969475E+004   0.1960297E+004
   0.2186045E+004   0.2189158E+004
   0.1976630E+004   0.1964574E+004
