 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.1378123E+004   0.1433645E+004
   0.1435665E+004   0.1495703E+004
   0.1470254E+004   0.1539751E+004
   0.1530319E+004   0.1639273E+004
   0.1728685E+004   0.1804594E+004
   0.1939059E+004   0.1961883E+004
   0.2184778E+004   0.2197261E+004
   0.2323609E+004   0.2263388E+004
   0.2360089E+004   0.2146602E+004
   0.1855756E+004   0.1670834E+004
   0.1173822E+004   0.1243962E+004
   0.1436186E+004   0.1457243E+004
   0.2277673E+004   0.2134283E+004
   0.2687974E+004   0.2535313E+004
   0.2398875E+004   0.2476958E+004
   0.1699555E+004   0.1699913E+004
   0.1552214E+004   0.1634385E+004
   0.1580258E+004   0.1644114E+004
   0.1350292E+004   0.1365728E+004
   0.1150386E+004   0.1152181E+004
   0.8397837E+003   0.8509978E+003
   0.6374641E+003   0.6699459E+003
   0.7585770E+003   0.7625741E+003
   0.1126714E+004   0.1211520E+004
   0.1890335E+004   0.1920575E+004
   0.2730338E+004   0.2635728E+004
   0.3046906E+004   0.2828046E+004
   0.2963099E+004   0.2619296E+004
   0.2510105E+004   0.2362185E+004
   0.2112173E+004   0.2093682E+004
   0.1851911E+004   0.1898591E+004
   0.1648140E+004   0.1647222E+004
   0.1688392E+004   0.1674758E+004
   0.2074763E+004   0.2038919E+004
   0.2194589E+004   0.2147582E+004
   0.1772477E+004   0.1807886E+004
   0.1848017E+004   0.1905844E+004
   0.1865383E+004   0.1858034E+004
   0.1727207E+004   0.1721265E+004
   0.1647525E+004   0.1645751E+004
   0.1842100E+004   0.1799463E+004
   0.1512141E+004   0.1519259E+004
   0.1402554E+004   0.1426070E+004
   0.1652286E+004   0.1678134E+004
   0.1933062E+004   0.2008445E+004
   0.1851656E+004   0.1856423E+004
   0.1834933E+004   0.1852142E+004
   0.1511481E+004   0.1416219E+004
   0.1193801E+004   0.9778917E+003
   0.9456178E+003   0.8271989E+003
   0.8780288E+003   0.9210552E+003
   0.1317890E+004   0.1290018E+004
   0.2289988E+004   0.2029754E+004
   0.2747153E+004   0.2508750E+004
   0.2253850E+004   0.2305180E+004
   0.1698788E+004   0.1783518E+004
   0.1500301E+004   0.1550140E+004
   0.1333395E+004   0.1330298E+004
   0.1208777E+004   0.1217200E+004
   0.1087271E+004   0.1071716E+004
   0.8569837E+003   0.8547837E+003
   0.6840388E+003   0.7142974E+003
   0.7510708E+003   0.7570650E+003
   0.1093167E+004   0.1164118E+004
   0.1806715E+004   0.1764994E+004
   0.2185225E+004   0.2057886E+004
   0.2041194E+004   0.1916203E+004
   0.2242760E+004   0.2019904E+004
   0.2477464E+004   0.2339572E+004
   0.2522785E+004   0.2376305E+004
   0.2247474E+004   0.2192150E+004
   0.1779023E+004   0.1828906E+004
   0.1597757E+004   0.1700940E+004
   0.2080853E+004   0.2233428E+004
   0.2848198E+004   0.3068997E+004
   0.2683565E+004   0.2808420E+004
   0.2266015E+004   0.2344424E+004
   0.2006709E+004   0.2071709E+004
   0.1856375E+004   0.1878471E+004
   0.2090494E+004   0.2065366E+004
   0.2323391E+004   0.2326032E+004
   0.2021034E+004   0.2053113E+004
   0.1806484E+004   0.1853577E+004
   0.1878867E+004   0.1958460E+004
   0.1880489E+004   0.1920611E+004
   0.1491742E+004   0.1493598E+004
   0.1363571E+004   0.1366935E+004
   0.9022743E+003   0.8821850E+003
   0.6208576E+003   0.6166283E+003
   0.5605513E+003   0.6076719E+003
   0.7256121E+003   0.7302812E+003
   0.9081748E+003   0.9330969E+003
   0.1380585E+004   0.1255870E+004
   0.1602821E+004   0.1432961E+004
   0.1227873E+004   0.1163383E+004
   0.1478812E+004   0.1436851E+004
   0.1632051E+004   0.1776917E+004
   0.1459431E+004   0.1457236E+004
   0.1363877E+004   0.1354225E+004
   0.1272193E+004   0.1273435E+004
   0.1172924E+004   0.1226256E+004
   0.8622868E+003   0.9117296E+003
   0.7231431E+003   0.7798862E+003
   0.1027484E+004   0.1061980E+004
   0.1561178E+004   0.1541967E+004
   0.1748887E+004   0.1724267E+004
   0.1327849E+004   0.1341481E+004
   0.1389389E+004   0.1440879E+004
   0.1895424E+004   0.1805855E+004
   0.2154686E+004   0.2011581E+004
   0.2030524E+004   0.1885677E+004
   0.1705936E+004   0.1661359E+004
   0.1477851E+004   0.1476393E+004
   0.1769383E+004   0.1675775E+004
   0.2900962E+004   0.2649530E+004
   0.3418457E+004   0.3531982E+004
   0.2653559E+004   0.2730435E+004
   0.1696203E+004   0.1738018E+004
   0.1693674E+004   0.1776684E+004
   0.2274919E+004   0.2240543E+004
   0.2353269E+004   0.2280753E+004
   0.2119433E+004   0.2098917E+004
   0.1927151E+004   0.1878830E+004
   0.1851169E+004   0.1825352E+004
   0.1742678E+004   0.1764539E+004
   0.1321158E+004   0.1359450E+004
   0.1561468E+004   0.1534493E+004
   0.1258284E+004   0.1145584E+004
   0.6589009E+003   0.6472256E+003
   0.5052169E+003   0.5503484E+003
   0.5695701E+003   0.5766294E+003
   0.6862518E+003   0.7051511E+003
   0.7320999E+003   0.7448236E+003
   0.6658631E+003   0.6977049E+003
   0.6437639E+003   0.7075378E+003
   0.1337343E+004   0.1218506E+004
   0.1882165E+004   0.1973002E+004
   0.1706371E+004   0.1784331E+004
   0.1442138E+004   0.1426021E+004
   0.1354236E+004   0.1362824E+004
   0.1347525E+004   0.1356903E+004
   0.1060220E+004   0.1035791E+004
   0.7186974E+003   0.7435944E+003
   0.9724227E+003   0.9845864E+003
   0.1589999E+004   0.1615955E+004
   0.2015633E+004   0.2018707E+004
   0.1591662E+004   0.1569577E+004
   0.1251990E+004   0.1300343E+004
   0.1626727E+004   0.1588105E+004
   0.1775367E+004   0.1741739E+004
   0.1555178E+004   0.1575940E+004
   0.1276329E+004   0.1342313E+004
   0.1096581E+004   0.1187922E+004
   0.1432184E+004   0.1327753E+004
   0.2855038E+004   0.2331595E+004
   0.3645797E+004   0.3662903E+004
   0.2975527E+004   0.3099979E+004
   0.1877907E+004   0.1869181E+004
   0.1897061E+004   0.2086521E+004
   0.2332782E+004   0.2292731E+004
   0.1559430E+004   0.1544967E+004
   0.1380063E+004   0.1413608E+004
   0.1293007E+004   0.1342987E+004
   0.1376222E+004   0.1464757E+004
   0.1640532E+004   0.1723350E+004
   0.1728288E+004   0.1755689E+004
   0.2054833E+004   0.2015940E+004
   0.1587627E+004   0.1414857E+004
   0.7647297E+003   0.7416665E+003
   0.5192970E+003   0.5357487E+003
   0.6141298E+003   0.6093483E+003
   0.6923675E+003   0.7073938E+003
   0.6129775E+003   0.6370469E+003
   0.6324200E+003   0.6568213E+003
   0.7872243E+003   0.7838648E+003
   0.1367573E+004   0.1335227E+004
   0.1624352E+004   0.1662475E+004
   0.1596990E+004   0.1687944E+004
   0.1397463E+004   0.1437341E+004
   0.1210636E+004   0.1232767E+004
   0.1148745E+004   0.1185714E+004
   0.9777134E+003   0.9659195E+003
   0.7901882E+003   0.7868319E+003
   0.1145011E+004   0.1172853E+004
   0.1667574E+004   0.1687902E+004
   0.2084722E+004   0.2121794E+004
   0.2156483E+004   0.2174928E+004
   0.2185699E+004   0.2074627E+004
   0.2298609E+004   0.2242864E+004
   0.1795679E+004   0.1878435E+004
   0.1279259E+004   0.1348155E+004
   0.8500844E+003   0.8661178E+003
   0.5968263E+003   0.6050905E+003
   0.1373104E+004   0.1294958E+004
   0.3001610E+004   0.2600293E+004
   0.3558759E+004   0.3647100E+004
   0.2874509E+004   0.3048523E+004
   0.1885448E+004   0.1882581E+004
   0.1682247E+004   0.1854204E+004
   0.1736852E+004   0.1738809E+004
   0.1272883E+004   0.1284876E+004
   0.1304494E+004   0.1349842E+004
   0.1317937E+004   0.1316123E+004
   0.1387826E+004   0.1442512E+004
   0.1566667E+004   0.1690504E+004
   0.1861023E+004   0.1912763E+004
   0.1893302E+004   0.1891885E+004
   0.1422954E+004   0.1406372E+004
   0.9918435E+003   0.9827357E+003
   0.8618912E+003   0.8608210E+003
   0.9455279E+003   0.1002101E+004
   0.1009015E+004   0.1069854E+004
   0.9776116E+003   0.9601993E+003
   0.1033118E+004   0.1023783E+004
   0.1320763E+004   0.1297797E+004
   0.1620297E+004   0.1645569E+004
   0.1335211E+004   0.1421132E+004
   0.1295050E+004   0.1412357E+004
   0.1302029E+004   0.1347736E+004
   0.1277856E+004   0.1315456E+004
   0.1108507E+004   0.1140065E+004
   0.8213552E+003   0.8216886E+003
   0.9560170E+003   0.9097669E+003
   0.1400725E+004   0.1435473E+004
   0.1660042E+004   0.1730129E+004
   0.1777246E+004   0.1834079E+004
   0.2076616E+004   0.2093228E+004
   0.2421865E+004   0.2400476E+004
   0.2226458E+004   0.2271025E+004
   0.1764723E+004   0.1850577E+004
   0.1537189E+004   0.1675989E+004
   0.1121627E+004   0.1156153E+004
   0.8205612E+003   0.8553575E+003
   0.1866968E+004   0.1820208E+004
   0.3180591E+004   0.3061824E+004
   0.3308873E+004   0.3515032E+004
   0.2475721E+004   0.2623550E+004
   0.1590888E+004   0.1577891E+004
   0.1294184E+004   0.1369381E+004
   0.1327180E+004   0.1357904E+004
   0.1515675E+004   0.1536482E+004
   0.1498426E+004   0.1518815E+004
   0.1471614E+004   0.1536291E+004
   0.1591291E+004   0.1664642E+004
   0.1601129E+004   0.1691282E+004
   0.1563129E+004   0.1622385E+004
   0.1552313E+004   0.1612378E+004
   0.1313783E+004   0.1357570E+004
   0.1047090E+004   0.1114740E+004
   0.1024499E+004   0.1104851E+004
   0.1215714E+004   0.1233606E+004
   0.1487903E+004   0.1489453E+004
   0.1658785E+004   0.1649548E+004
   0.1708456E+004   0.1677301E+004
   0.1597898E+004   0.1581864E+004
   0.1337247E+004   0.1359755E+004
   0.9980960E+003   0.1007216E+004
   0.1015845E+004   0.1140505E+004
   0.1305410E+004   0.1353514E+004
   0.1593853E+004   0.1595575E+004
   0.1558220E+004   0.1549438E+004
   0.1273763E+004   0.1201917E+004
   0.1248046E+004   0.1146545E+004
   0.1507015E+004   0.1413997E+004
   0.1734301E+004   0.1652785E+004
   0.1834626E+004   0.1800998E+004
   0.1899941E+004   0.1921160E+004
   0.1836922E+004   0.1827025E+004
   0.1736312E+004   0.1804561E+004
   0.1830059E+004   0.1889836E+004
   0.2052999E+004   0.2101328E+004
   0.2069217E+004   0.2068284E+004
   0.1984589E+004   0.1922451E+004
