 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.1502425E+004   0.1576842E+004
   0.1454889E+004   0.1551919E+004
   0.1502068E+004   0.1634477E+004
   0.1581642E+004   0.1685724E+004
   0.1664357E+004   0.1750651E+004
   0.1759713E+004   0.1787006E+004
   0.1760907E+004   0.1759268E+004
   0.1815039E+004   0.1708148E+004
   0.1745873E+004   0.1569203E+004
   0.1594752E+004   0.1529763E+004
   0.1508591E+004   0.1575393E+004
   0.1611082E+004   0.1690155E+004
   0.1844225E+004   0.1854632E+004
   0.2049212E+004   0.2127299E+004
   0.1892694E+004   0.1992913E+004
   0.1695302E+004   0.1866362E+004
   0.1517304E+004   0.1723646E+004
   0.1396506E+004   0.1475755E+004
   0.1337726E+004   0.1356233E+004
   0.1177988E+004   0.1180485E+004
   0.9871189E+003   0.1021596E+004
   0.8837147E+003   0.9413225E+003
   0.9203793E+003   0.9792796E+003
   0.1248619E+004   0.1370901E+004
   0.1720516E+004   0.1806584E+004
   0.2094260E+004   0.2053206E+004
   0.2258864E+004   0.2096933E+004
   0.2266379E+004   0.2144088E+004
   0.2140475E+004   0.2029918E+004
   0.1977496E+004   0.1974717E+004
   0.1791567E+004   0.1832257E+004
   0.1664280E+004   0.1719404E+004
   0.1731707E+004   0.1807101E+004
   0.1870699E+004   0.1948338E+004
   0.1962150E+004   0.2053882E+004
   0.1955135E+004   0.2028187E+004
   0.1786435E+004   0.1835861E+004
   0.1657491E+004   0.1699806E+004
   0.1589216E+004   0.1639628E+004
   0.1518294E+004   0.1587086E+004
   0.1732071E+004   0.1746874E+004
   0.1634006E+004   0.1666433E+004
   0.1597019E+004   0.1652801E+004
   0.1634433E+004   0.1706205E+004
   0.1695959E+004   0.1768314E+004
   0.1822010E+004   0.1840369E+004
   0.1756114E+004   0.1747066E+004
   0.1760190E+004   0.1617726E+004
   0.1571929E+004   0.1337087E+004
   0.1402623E+004   0.1257276E+004
   0.1296022E+004   0.1240426E+004
   0.1374790E+004   0.1312303E+004
   0.1562653E+004   0.1426550E+004
   0.1754429E+004   0.1741375E+004
   0.1765219E+004   0.1910160E+004
   0.1695583E+004   0.1894504E+004
   0.1605120E+004   0.1715965E+004
   0.1457188E+004   0.1480386E+004
   0.1350294E+004   0.1350430E+004
   0.1203319E+004   0.1207321E+004
   0.1045615E+004   0.1086950E+004
   0.9289445E+003   0.9989240E+003
   0.9513040E+003   0.1034245E+004
   0.1215584E+004   0.1298005E+004
   0.1628312E+004   0.1645685E+004
   0.1868451E+004   0.1790666E+004
   0.1948352E+004   0.1808303E+004
   0.1968018E+004   0.1866031E+004
   0.1981400E+004   0.1871234E+004
   0.1972171E+004   0.1940435E+004
   0.1767538E+004   0.1776459E+004
   0.1597242E+004   0.1655621E+004
   0.1675820E+004   0.1777525E+004
   0.1971895E+004   0.2087329E+004
   0.2279646E+004   0.2435078E+004
   0.2359269E+004   0.2480627E+004
   0.2146089E+004   0.2232973E+004
   0.1924478E+004   0.1994798E+004
   0.1798551E+004   0.1857476E+004
   0.1765600E+004   0.1796578E+004
   0.1975595E+004   0.1968892E+004
   0.1853304E+004   0.1868665E+004
   0.1737137E+004   0.1792397E+004
   0.1733078E+004   0.1797879E+004
   0.1730020E+004   0.1796314E+004
   0.1830647E+004   0.1839012E+004
   0.1672253E+004   0.1636392E+004
   0.1535696E+004   0.1376439E+004
   0.1188278E+004   0.9674810E+003
   0.9661955E+003   0.8703714E+003
   0.9394777E+003   0.9033323E+003
   0.1058329E+004   0.1012442E+004
   0.1214606E+004   0.1098141E+004
   0.1337318E+004   0.1236148E+004
   0.1484952E+004   0.1557614E+004
   0.1578397E+004   0.1717213E+004
   0.1613252E+004   0.1742046E+004
   0.1473090E+004   0.1559294E+004
   0.1347087E+004   0.1350615E+004
   0.1252301E+004   0.1275070E+004
   0.1145455E+004   0.1223063E+004
   0.9997814E+003   0.1078549E+004
   0.9623437E+003   0.1043324E+004
   0.1156809E+004   0.1200025E+004
   0.1527563E+004   0.1521028E+004
   0.1725003E+004   0.1694057E+004
   0.1749282E+004   0.1704223E+004
   0.1736774E+004   0.1723909E+004
   0.1780489E+004   0.1718816E+004
   0.1798741E+004   0.1740667E+004
   0.1603470E+004   0.1584140E+004
   0.1401537E+004   0.1411292E+004
   0.1465144E+004   0.1478841E+004
   0.1828150E+004   0.1788119E+004
   0.2302226E+004   0.2332142E+004
   0.2527694E+004   0.2648728E+004
   0.2340003E+004   0.2475038E+004
   0.2085372E+004   0.2205390E+004
   0.1952176E+004   0.2083593E+004
   0.1997033E+004   0.2052042E+004
   0.1957020E+004   0.1945613E+004
   0.1833059E+004   0.1845708E+004
   0.1681244E+004   0.1721139E+004
   0.1684629E+004   0.1740012E+004
   0.1713744E+004   0.1786165E+004
   0.1884486E+004   0.1899019E+004
   0.1767762E+004   0.1712800E+004
   0.1498665E+004   0.1346572E+004
   0.1023873E+004   0.8624892E+003
   0.7342840E+003   0.7364829E+003
   0.7068315E+003   0.7295875E+003
