#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
   0.1300985E+002   0.2790200E+002   0.8573614E+001  -0.5356971E+002  -0.1064042E+003  -0.8206192E+002  -0.3350300E+002   0.3095318E+002   0.9469380E+002   0.1299484E+001   0.2240366E+005
   0.2524294E+002  -0.1429077E+002  -0.2728002E+002   0.9657726E+002  -0.6162973E+002  -0.1175170E+002   0.6053642E+002  -0.5223383E+002   0.4242968E+002   0.6042886E+001   0.1220914E+005
  -0.4497607E+002  -0.2623646E+002  -0.8218005E+001   0.9578455E+001  -0.4876144E+002   0.3506553E+002   0.5150971E+002  -0.1433674E+003   0.9274599E+002  -0.9915255E+000   0.1994249E+005
   0.1405992E+002  -0.1092843E+002  -0.1499074E+002  -0.2670364E+002  -0.8390876E+002   0.2483541E+002  -0.1079723E+003  -0.2280698E+003   0.6848987E+002  -0.1358972E+001   0.4084876E+005
  -0.1173082E+002  -0.5444317E+002   0.1912459E+002   0.6120767E+002  -0.8745764E+000  -0.9461410E+001   0.2798243E+003  -0.5558671E+002   0.3040594E+001  -0.9564803E+001   0.4694086E+005
  -0.3067831E+002  -0.1040081E+003  -0.7938890E+001   0.2139809E+002   0.6343591E+002  -0.2917188E+001   0.1628254E+003   0.3014502E+002  -0.4201238E+002  -0.9254778E+001   0.2247957E+005
   0.1163575E+002  -0.6247606E+002  -0.2254770E+001  -0.4581284E+002   0.6439365E+002   0.4660205E+002   0.2743506E+003  -0.1073238E+002  -0.7077077E+002   0.5258633E+001   0.5280586E+005
  -0.1240871E+002   0.2272449E+002   0.6956965E+002   0.1430685E+002   0.2834550E+002   0.1782447E+002   0.6911248E+002  -0.3772137E+002  -0.1280347E+002   0.3133322E+001   0.1161807E+005
   0.2302520E+003   0.3580008E+002   0.1673220E+003  -0.1541172E+003  -0.4214907E+002  -0.7435040E+002  -0.9694274E+003   0.2611605E+002  -0.1740618E+003   0.1404113E+002   0.4148736E+006
  -0.1631484E+002   0.3873298E+002   0.2919009E+002  -0.3362178E+001  -0.2744445E+002  -0.1117629E+002  -0.8692192E+002  -0.2157593E+002   0.3117124E+002  -0.1258806E+002   0.4766581E+004
  -0.1071013E+002   0.3895784E+002   0.1528272E+002  -0.4767679E+001  -0.3956147E+002  -0.3850345E+002   0.9838544E+002   0.2503499E+002   0.4978132E+002  -0.4902833E+000   0.1129332E+005
  -0.2506760E+002   0.1763794E+002   0.5350210E+002  -0.3019043E+002  -0.6181241E+002  -0.5649919E+002   0.2632577E+003   0.3480457E+002   0.8080931E+002  -0.6070695E+001   0.6144952E+005
   0.1053807E+002   0.4641097E+002  -0.1859362E+002   0.8172814E+002  -0.7593009E+002   0.6772030E+002  -0.6822358E+002  -0.9443143E+002   0.5166693E+002  -0.1372510E+002   0.2081828E+005
  -0.9419254E+001   0.4826117E+002  -0.3726938E+002   0.2164913E+002   0.2965741E+002  -0.2786274E+002   0.6480293E+002   0.1473194E+003  -0.1852145E+002   0.1716711E+001   0.1126806E+005
  -0.9737848E+002   0.2563051E+002   0.3770700E+002  -0.1448397E+003   0.2474437E+002   0.2241338E+002  -0.2871628E+003   0.1082173E+003   0.7836921E+002   0.5735104E+001   0.6297732E+005
   0.5355206E+001   0.6693044E+002  -0.2679864E+002   0.7267921E+002   0.6163291E+002  -0.2531306E+002   0.2648494E+003   0.3727642E+003  -0.6506326E+002   0.1924855E+001   0.1064999E+006
   0.2461222E+002   0.5758582E+002  -0.9536691E+001   0.2054437E+002   0.4710553E+002  -0.3975384E+002   0.2171541E+003   0.5426260E+003  -0.6965647E+002   0.2061271E+001   0.1587202E+006
   0.8382576E+002   0.4537271E+002   0.7522517E-001  -0.5168201E+002  -0.4365410E+002  -0.1837337E+002  -0.8338640E+002   0.7429369E+002  -0.3942794E+002   0.7437234E+000   0.1554064E+005
   0.3049268E+002  -0.9342049E+001   0.4203631E+001  -0.9865415E+001  -0.9042247E+001  -0.7264895E+001   0.1944210E+002   0.8647766E+002  -0.2032317E+002   0.1127257E+001   0.5025528E+004
   0.3358519E+002  -0.8620324E+001   0.1031273E+002   0.1946571E+002  -0.1743240E+002  -0.1416464E+002   0.8708552E+002   0.1216285E+003  -0.1783077E+002  -0.1677971E+001   0.1232511E+005
   0.4283274E+002  -0.5446848E+001   0.4712272E+001   0.5815286E+002  -0.3672315E+002  -0.1901125E+002   0.1447812E+003   0.4915005E+002  -0.6949187E+001  -0.8395979E+000   0.1624857E+005
   0.1338735E+001   0.2104379E+002   0.4777891E+001   0.1839420E+002  -0.1239788E+002  -0.1701752E+002   0.3660785E+002   0.3946299E+002   0.9513290E+001  -0.1545859E+001   0.2131173E+004
  -0.1881244E+002   0.5196054E+002   0.6177118E+001  -0.3319384E+001  -0.1428283E+001  -0.8929846E+001  -0.3334295E+002   0.2160917E+003   0.1956330E+002  -0.6774160E+000   0.2374850E+005
  -0.1070144E+003   0.9900684E+002   0.2660678E+002  -0.1232576E+003   0.7775427E+002   0.1389800E+002  -0.9011720E+002   0.2239062E+003   0.2944327E+002   0.1831464E+000   0.4895096E+005
  -0.5131323E+002   0.8650102E+002   0.2029673E+002   0.4125617E+002  -0.4178266E+002  -0.1524107E+002  -0.3152305E+003   0.3088931E+003   0.8866594E+002  -0.4429945E+001   0.1070036E+006
  -0.3230484E+002   0.1123745E+003   0.3858203E+002   0.5234059E+001  -0.2613630E+002  -0.7995929E+001  -0.6183379E+002   0.9340753E+002   0.5860522E+002   0.1640845E+000   0.1599505E+005
  -0.3613660E+000   0.7017760E+002   0.3805525E+002   0.1398658E+000  -0.5941998E+001   0.2712851E+001   0.6291269E+002  -0.1422360E+003   0.9868214E+001   0.3564850E+001   0.1743147E+005
   0.2031974E+002   0.2676395E+002   0.3630243E+002  -0.4181779E+002  -0.3570373E+002  -0.2601613E+001  -0.5172785E+002  -0.5985777E+002   0.1466530E+002  -0.7186957E+000   0.4085415E+004
  -0.1142764E+003  -0.2834776E+002   0.6546576E+002   0.5309831E+002   0.1418365E+003   0.6624216E+002   0.1330480E+003  -0.8625376E+002  -0.2735513E+002   0.2048923E+000   0.5413536E+005
   0.1130114E+002   0.3185473E+001  -0.5919916E+002   0.6113292E+002   0.6342657E+002  -0.9187975E+001   0.6080580E+002  -0.5924823E+002  -0.6514415E+002   0.9583550E+001   0.1277527E+005
   0.2743556E+002   0.5682082E+000   0.3809113E+001  -0.7288833E+002   0.2000838E+002  -0.1177387E+003  -0.8849763E+002   0.5397816E+002  -0.4621076E+002   0.1233189E+001   0.1152185E+005
  -0.2052695E+002  -0.7267131E+002   0.5602728E+002  -0.3949589E+002  -0.4009612E+002   0.3438569E+002  -0.2440449E+002   0.4588425E+002   0.5561153E+002  -0.5011543E+001   0.1512570E+005
   0.1793179E+002   0.1408604E+002  -0.2704477E+002   0.9688729E+001  -0.6655241E+002   0.4764493E+002   0.6153623E+002   0.1291055E+003   0.4081428E+002  -0.7806334E+001   0.2289408E+005
  -0.5351387E+002   0.7540378E+002  -0.3882513E+002   0.1757221E+002  -0.1052294E+003   0.7297515E+002   0.1296478E+003  -0.1250386E+003   0.1586771E+003  -0.6617647E-001   0.4891731E+005
  -0.5479599E+002   0.1403704E+003  -0.4125334E+001  -0.3232297E+002  -0.5348754E+001   0.2273778E+002   0.2834299E+002  -0.1938032E+003   0.6330156E+002   0.3156818E+001   0.2779704E+005
  -0.1094996E+003   0.1147574E+002   0.3580568E+002   0.6340165E+002   0.9983038E+002   0.6776516E+002   0.5356450E+002   0.4623354E+002  -0.4522034E+001  -0.1419129E+002   0.3520427E+005
   0.5151615E+001   0.1353767E+003   0.7574459E+002  -0.1271987E+002   0.8236014E+002   0.1172169E+003  -0.3741364E+003  -0.4081776E+003  -0.1242710E+003  -0.3675923E+002   0.1161728E+006
   0.1707186E+003   0.1044647E+003   0.6568053E+002  -0.1633148E+002   0.3964820E+002  -0.1245930E+002  -0.4512832E+002  -0.2683464E+003  -0.1544595E+003   0.5590738E+002   0.9705353E+005
  -0.5038945E+002  -0.2527603E+002  -0.7909738E+002  -0.8278804E+001   0.5196357E+001  -0.1756628E+003   0.9374060E+002  -0.1994298E+003   0.8035887E+002   0.3516578E+002   0.7962881E+005
   0.6900519E+001   0.1258656E+003   0.9558135E+002   0.9418649E+002   0.5376966E+001  -0.2056794E+003   0.3798622E+002  -0.8305906E+002   0.1279023E+001   0.1355651E+002   0.7483347E+005
  -0.2018304E+002   0.1531018E+002   0.2287042E+002  -0.9781595E+002  -0.4316818E+002  -0.5466265E+001  -0.1414972E+003  -0.5410289E+002   0.6299733E+002  -0.3538931E+000   0.1845347E+005
   0.3495935E+002  -0.5403044E+002  -0.2596538E+002   0.1383402E+003  -0.7230069E+002  -0.3576650E+002   0.1227591E+003  -0.7516740E+002   0.3815679E+002   0.8154532E+000   0.2229702E+005
  -0.7815056E+001  -0.1163258E+002  -0.1500955E+002  -0.1256405E+002  -0.6132156E+002   0.9461518E+001  -0.8649992E+002  -0.5401267E+002   0.6762955E+002  -0.1507067E+001   0.1483164E+005
  -0.1051142E+002  -0.4271459E+002  -0.1861356E+002  -0.5896122E+001  -0.1786207E+002  -0.1461103E+001   0.6480518E+002   0.3412285E+002   0.2859842E+002   0.2249183E+000   0.4029124E+004
  -0.7927797E+002  -0.1309000E+003   0.8870642E+001   0.9562792E+002  -0.1555605E+001  -0.6413070E+000   0.2928311E+003   0.2139134E+003   0.7990181E+002  -0.9317688E+000   0.8154796E+005
   0.3940916E+001  -0.5970531E+002  -0.1962548E+002   0.1492293E+002  -0.2258711E+002  -0.6568843E+001   0.1025640E+003   0.1287845E+003   0.1413913E+002  -0.4507063E+001   0.1262932E+005
   0.3878630E+002  -0.3137407E+002  -0.2464505E+002  -0.3833386E+002  -0.1790705E+002   0.2415409E+002   0.1426549E+003  -0.2557760E+002  -0.2174602E+002  -0.8667770E+000   0.1169145E+005
   0.5555157E+002   0.2531184E+002   0.2199573E+002  -0.7910650E+001  -0.7340739E+001   0.4313602E+001   0.9080399E+002  -0.1341811E+003  -0.4375703E+002   0.4453797E+001   0.1999400E+005
   0.1559486E+003   0.3413220E+002   0.9740284E+002  -0.1376871E+003   0.1810335E+002  -0.8354832E+002  -0.6656863E+003   0.8624712E+002  -0.1722141E+003   0.1837846E+001   0.2211428E+006
  -0.4189330E+001   0.1271145E+002   0.3590041E+002  -0.3836811E+002  -0.1674496E+002  -0.9810016E+001  -0.5758797E+002   0.7210297E+002   0.9500807E+001  -0.1143348E+002   0.2849148E+004
  -0.2416245E+002  -0.2963991E+002   0.3813414E+002   0.8588932E+001  -0.6092575E+002   0.1990109E+002   0.5057529E+002  -0.8020851E+002   0.7608010E+002  -0.9008090E+001   0.1603165E+005
   0.4090707E+001  -0.4735324E+001   0.5623813E+002  -0.3149059E+002  -0.1156930E+001   0.1462937E+001  -0.2640008E+002  -0.8536521E+002   0.4110665E-001   0.2974883E+001   0.4636233E+004
  -0.1814830E+002  -0.2131272E+001  -0.3292192E+002  -0.3392833E+001   0.3696553E+002   0.3440235E+002  -0.4762649E+002   0.1234147E+002  -0.3508357E+002  -0.1626635E+002   0.7190244E+004
  -0.7065485E+002  -0.5983126E+002  -0.3070334E+002  -0.2337973E+001  -0.4811320E+002   0.5172116E+002   0.5654363E+002  -0.9513650E+002   0.1192348E+003   0.4667877E+000   0.2473267E+005
