#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
   0.2835309E+002  -0.1100138E+002  -0.1171460E+002   0.1462692E+002   0.7725397E+000  -0.2878250E+002   0.3043240E+002  -0.1150184E+003  -0.2526969E+002   0.3855943E+001   0.1195919E+005
   0.1870531E+002  -0.1496188E+002  -0.1527589E+002   0.1461523E+002  -0.6034948E+001  -0.1546015E+002   0.1289711E+002  -0.9703288E+002  -0.1031877E+002   0.2351590E+001   0.6821173E+004
   0.5283079E+001  -0.2916364E+002  -0.1967085E+002   0.2955497E+002  -0.2248014E+001  -0.7262120E+001   0.3470313E+002  -0.5464928E+002  -0.2841216E+001   0.1938493E+000   0.2070597E+004
  -0.3288801E+001  -0.4177243E+002  -0.1860147E+002   0.2074487E+002   0.4466482E+001   0.6853860E+000   0.5438808E+002  -0.1704934E+002  -0.1299494E+001  -0.1218124E+000   0.1027759E+004
  -0.6496938E+001  -0.4700277E+002  -0.1594318E+002  -0.5429325E+001   0.1725814E+002   0.4770820E+001   0.7739872E+002   0.4512305E+001  -0.1048720E+002   0.2739987E+000   0.3756052E+004
  -0.3149692E+001  -0.4301430E+002  -0.1036038E+002  -0.2268038E+001   0.2833949E+002   0.5854562E+001   0.1217417E+003  -0.3988552E+001  -0.2332155E+002   0.1868247E+001   0.8585666E+004
   0.3341251E+000  -0.2333305E+002   0.7749481E+001  -0.3016039E+001   0.3144465E+002   0.5421028E+001   0.6337319E+002  -0.3625198E+002  -0.2908942E+002   0.2689352E+001   0.5184290E+004
   0.1730764E+002   0.2512884E+001   0.3075440E+002  -0.1748377E+002   0.3368634E+002  -0.2024738E+001  -0.5794082E+002  -0.5950276E+002  -0.4843187E+002   0.2562112E+001   0.6152213E+004
   0.2792343E+002   0.1958646E+002   0.4364640E+002  -0.1908981E+002   0.3214940E+002  -0.9706241E+001  -0.1051407E+003  -0.6944450E+002  -0.5930929E+002   0.7635354E+000   0.1035401E+005
   0.2790893E+002   0.2303134E+002   0.4693444E+002  -0.1642880E+002   0.2547999E+002  -0.1442496E+002  -0.1500003E+003  -0.6387618E+002  -0.5684543E+002  -0.3456507E+001   0.1305418E+005
   0.2240757E+002   0.1379224E+002   0.3698217E+002  -0.3018846E+002   0.1773013E+002  -0.1660206E+002  -0.1559282E+003  -0.3926942E+002  -0.4537621E+002  -0.5238506E+001   0.1163562E+005
