#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
   0.1209789E+002   0.6515191E+001   0.5985382E+000   0.8819550E+001  -0.2013035E+002  -0.2341088E+002   0.5465916E+002  -0.3518748E+002  -0.3828351E+002  -0.4631597E+002   0.4663328E+004
   0.4887576E+001  -0.1044946E+001  -0.2642849E+001   0.1615242E+002  -0.1503049E+002  -0.1433420E+002   0.7826975E+001  -0.4050942E+002   0.1292478E+002   0.2781862E+001   0.2045741E+004
   0.3708329E+001  -0.1642102E+002  -0.6903983E+001   0.3109858E+002  -0.3055002E+001  -0.2305601E+001   0.2108340E+002  -0.5323431E+002   0.1370186E+002   0.1435518E+002   0.1892719E+004
   0.2020930E+002  -0.3893552E+002  -0.9687541E+001  -0.3496131E+001   0.1426873E+002   0.6692100E+001   0.4934512E+002  -0.8801077E+002  -0.9766102E+000   0.3350141E+002   0.5231799E+004
   0.4529361E+002  -0.4574230E+002  -0.1373678E+002  -0.8510421E+001   0.1596551E+002   0.5911675E+001   0.8079609E+002  -0.9269204E+002  -0.1556210E+002   0.4569702E+002   0.9338085E+004
   0.3945250E+002  -0.2435968E+002  -0.1204769E+002  -0.3976996E+001   0.1497812E+002   0.2770085E+001   0.7267766E+002  -0.6121821E+002  -0.1551867E+002   0.3891195E+002   0.5464532E+004
  -0.7846785E+001  -0.1824235E+002  -0.8948563E+001   0.1294706E+001   0.1263535E+002   0.1057356E+001   0.4427866E+001  -0.5118152E+002   0.6651807E+000   0.5453744E+001   0.1621798E+004
  -0.3563395E+002  -0.3806177E+001   0.3496830E+001   0.7600654E+001   0.1022384E+002   0.3113810E+001  -0.1816017E+003  -0.4590149E+002   0.2114487E+001  -0.2329563E+002   0.1798114E+005
   0.3442793E+001   0.1232607E+002   0.9787566E+001  -0.4857523E+001   0.4796234E+001  -0.1375466E+001  -0.1029880E+003  -0.2425159E+001   0.3128059E+002   0.3951961E+002   0.4871002E+004
   0.2795932E+000   0.1089808E+002   0.2634927E+001  -0.6233180E+001   0.6450702E+001  -0.6695907E+001  -0.2121355E+002   0.7231677E+001   0.2520799E+002   0.3193828E+002   0.5207212E+003
  -0.1605992E+001   0.3397667E+001  -0.2271539E+001  -0.1223971E+002   0.2337702E+001  -0.9554514E+001  -0.1030856E+002   0.4775143E+001   0.1707995E+002   0.1781166E+002   0.3236585E+003
  -0.6720446E+001  -0.7997323E+001  -0.6984228E+001  -0.2617972E+002  -0.3215712E+001  -0.1609284E+002   0.5058028E+001   0.4113168E+001   0.1022267E+002   0.2865106E+000   0.8176275E+003
  -0.8624324E+001  -0.9041091E+001  -0.5122445E+001  -0.3153310E+002  -0.5680859E+001  -0.1597961E+002  -0.1154709E+002   0.5759926E+001   0.8217940E+001  -0.6087244E+001   0.1176124E+004
  -0.3135538E+002  -0.1454438E+001  -0.3392361E+001  -0.4496594E+002   0.2496823E+001  -0.1582745E+002  -0.6128400E+002   0.1967798E+002   0.4287894E+001  -0.2457066E+002   0.3982896E+004
  -0.9603868E+001   0.1154941E+002  -0.9122284E+001   0.3137493E+000   0.1476719E+002  -0.1542791E+002  -0.9943842E+001   0.3966792E+002   0.8341090E+000   0.5997434E+001   0.8449251E+003
   0.9193377E+001   0.4503635E+001  -0.8128214E+000   0.4718851E+001  -0.1519308E+000  -0.3255687E+001   0.3139797E+002   0.4842447E+002   0.1548834E+002   0.2452979E+002   0.1654222E+004
   0.2864701E+002   0.1343020E+002  -0.6720789E+001   0.6907638E+001  -0.4429934E+001  -0.1227148E+001   0.9364708E+002   0.9760152E+002  -0.1277031E+001   0.2294005E+002   0.9295405E+004
   0.2508515E+002   0.1667309E+002  -0.1415926E+002  -0.7836966E+001  -0.9502988E+000   0.3847507E+001   0.5969716E+002   0.1578062E+003  -0.4668833E+002  -0.2255348E+002   0.1678227E+005
   0.1637491E+002   0.1822915E+002  -0.1530873E+002  -0.4774983E+000   0.9964874E+001   0.1983950E-001   0.3215604E+002   0.1956087E+003  -0.7618933E+002  -0.4984955E+002   0.2477866E+005
   0.1482220E+002   0.1479331E+002  -0.1157849E+002   0.8733629E+001   0.2448042E+002  -0.6875177E+001   0.2803830E+002   0.2050224E+003  -0.8698905E+002  -0.4768643E+002   0.2767146E+005
   0.8020183E+001   0.5937297E+001   0.1466888E+001   0.2942532E+002   0.3264827E+002  -0.1490660E+002   0.4861344E+002   0.1603219E+003  -0.4457597E+002  -0.3907524E+001   0.1556424E+005
  -0.5470064E+001   0.8578312E+001   0.1025694E+002   0.1519777E+002   0.2056459E+002  -0.8852150E+001  -0.4040068E+001   0.1031152E+003   0.2498080E+001   0.1759261E+002   0.5100634E+004
  -0.4808281E+002   0.4548703E+002   0.1922154E+002  -0.4900492E+002   0.4655088E+002   0.3905327E+001  -0.1786226E+003   0.1694672E+003   0.4699862E+002   0.4546669E+002   0.3373829E+005
  -0.8852468E+001   0.3256165E+002   0.1704331E+002  -0.1828842E+002   0.1828066E+002   0.2975902E+001  -0.5546011E+002   0.5926447E+002   0.4102649E+002   0.5045468E+002   0.4023883E+004
   0.1184624E+002   0.2703187E+002   0.1650583E+002  -0.5299470E+000   0.6302475E+001  -0.8170206E+000  -0.4263738E+001   0.2020318E+002   0.2956983E+002   0.4771855E+002   0.9094317E+003
   0.1018790E+002   0.2844538E+002   0.1679057E+002   0.2160100E+001   0.2517230E+001  -0.2382926E+001   0.1701557E+001   0.1291844E+002   0.2441442E+002   0.3711955E+002   0.9417323E+003
  -0.9009927E+001   0.2030297E+002   0.1593977E+002   0.2369073E+001  -0.2346024E+001  -0.5018510E+001  -0.1631829E+002   0.6673825E+001   0.2045533E+002   0.9099376E+001   0.7359558E+003
  -0.3510760E+002   0.4400432E+001   0.1616282E+002   0.2305694E+002   0.3371859E+001  -0.8998829E+001  -0.2295876E+002  -0.2584648E+001   0.2131293E+002  -0.1042281E+002   0.2129076E+004
  -0.1580630E+002  -0.1856162E+002   0.4891115E+001   0.1875241E+002   0.9901641E+001  -0.5063648E+001  -0.8851340E+001  -0.1560422E+002   0.1551648E+002   0.9611823E+001   0.7792873E+003
  -0.6660595E+001  -0.2479277E+002  -0.6221478E+001   0.2471238E+002   0.1305983E+002   0.1191651E+001   0.2762272E+001  -0.2079880E+002   0.8105536E+001   0.1450477E+002   0.4086995E+003
  -0.3180020E+001  -0.1626360E+002  -0.1007436E+002   0.4143305E+001   0.8627299E+001   0.2835213E+001   0.2491651E+002  -0.8162028E+001  -0.4872731E+001   0.5745475E+000   0.3059593E+003
  -0.1163260E+000  -0.1207380E+002  -0.5159865E+001   0.1180708E+001   0.7358750E+001   0.4111060E+001   0.6645659E+001   0.1602311E+002  -0.9220579E+001  -0.1978154E+001   0.4010054E+003
  -0.3952512E+001  -0.1702082E+002  -0.6087030E+001  -0.2407586E+001   0.6945064E+001   0.5387720E+001   0.2027260E+002   0.4119229E+002   0.4591362E+001   0.7583914E+001   0.1439960E+004
  -0.7231189E+001  -0.2147906E+002  -0.8559369E+001  -0.2338458E+001   0.5506569E+001   0.1126248E+000   0.2254836E+002   0.5025154E+002   0.2046560E+002   0.1874099E+002   0.2034136E+004
  -0.1720877E+002  -0.8744787E+001  -0.4795973E+001  -0.7021003E+001   0.8217950E+001  -0.7585436E+001  -0.3430816E+000   0.2611820E+001   0.1554681E+002   0.6555991E+001   0.7409064E+003
  -0.1432848E+002  -0.2980367E+000   0.3452042E+001   0.7271985E+001   0.9025481E+001  -0.8127093E+001  -0.6949410E+002  -0.6034065E+002  -0.5377535E+001  -0.1068053E+002   0.4826669E+004
  -0.1206370E+001   0.1417982E+001   0.6567204E+001   0.5619306E+001   0.4983045E+001  -0.6679347E+001  -0.3912986E+002  -0.7495941E+002  -0.3728568E+002  -0.3350900E+002   0.4929592E+004
   0.1154623E+001   0.3363569E+001   0.7732136E+001   0.4665888E+001   0.8193647E+000  -0.9845165E+001  -0.2076276E+001  -0.7172434E+002  -0.4213801E+002  -0.4016402E+002   0.4614923E+004
   0.6916695E+001   0.5991972E+001   0.7895934E+001   0.3147547E+001  -0.3021196E+001  -0.1904436E+002   0.5717846E+002  -0.5865677E+002  -0.6188195E+002  -0.5798645E+002   0.7943371E+004
   0.8787462E+001   0.9205258E+001   0.5140783E+001  -0.5274252E+001  -0.1199231E+002  -0.2461928E+002   0.6629973E+002  -0.4703632E+002  -0.6690281E+002  -0.7010765E+002   0.8185522E+004
   0.8025136E+001   0.1169048E+002   0.3795635E+001   0.2789604E+001  -0.2241881E+002  -0.2243378E+002   0.5804455E+002  -0.1169228E+003  -0.6479106E+002  -0.7918474E+002   0.1440188E+005
  -0.4189395E+001   0.1207832E+002   0.1466790E+001   0.2684118E+002  -0.2449072E+002  -0.2018316E+002   0.1977150E+002  -0.9356547E+002  -0.5352371E+001  -0.3403248E+002   0.7712196E+004
  -0.5815049E+001   0.5167137E+001  -0.5046337E+001   0.3629947E+002  -0.2194836E+002  -0.9606684E+001   0.1894565E+002  -0.6223470E+002   0.1345936E+002  -0.1430405E+002   0.4165425E+004
  -0.2434718E+001  -0.9055763E+001  -0.8772702E+001   0.1141412E+002  -0.1285075E+002  -0.3711500E+000   0.1866581E+002  -0.2832529E+002   0.1924667E+002   0.3961198E+001   0.9997343E+003
   0.3249171E+002  -0.3796521E+002  -0.1495816E+002  -0.9763949E+001  -0.7908983E+001   0.1321516E+001   0.6631772E+002  -0.5323789E+002   0.7970379E+001   0.3255310E+002   0.4634149E+004
   0.4562366E+002  -0.6793747E+002  -0.1755175E+002  -0.1085442E+002  -0.1974810E+002   0.2630973E+001   0.7474898E+002  -0.1165175E+003   0.7784466E+001   0.3366003E+002   0.1337935E+005
   0.8668322E+001  -0.5614364E+002  -0.1391893E+002  -0.3971321E+001  -0.1722460E+002   0.9206812E+001   0.8469797E+001  -0.1748481E+003   0.2005012E+002   0.1149384E+002   0.1627007E+005
   0.5509572E+001  -0.1926492E+002  -0.5706388E+001   0.1169394E+002  -0.9800830E+001   0.1166399E+002  -0.1000118E+003  -0.1481800E+003   0.4085913E+001  -0.2053446E+000   0.1507823E+005
   0.6822016E+001   0.6145337E+001   0.9235979E+001   0.2733591E+001   0.9113312E+000  -0.2078520E+001  -0.8156297E+002   0.1046210E+001   0.2770400E+002   0.3543734E+002   0.3051827E+004
  -0.3315305E+001   0.1528203E+002   0.8654994E+001  -0.6109642E+001   0.8536999E+001  -0.8253009E+001  -0.2104789E+002   0.3124064E+002   0.3406153E+002   0.3928323E+002   0.1112743E+004
  -0.6201600E+001   0.1448931E+002   0.2525946E+001  -0.1379293E+002   0.9350504E+001  -0.1315931E+002  -0.9672506E+001   0.3270387E+002   0.2663945E+002   0.2978836E+002   0.7565441E+003
  -0.8231499E+001   0.1714714E+002  -0.8547217E+001  -0.2584226E+002   0.1588330E+002  -0.2267159E+002  -0.1225745E+000   0.3222642E+002   0.1579719E+002   0.2344899E+002   0.5073355E+003
  -0.1723736E+001   0.1712836E+002  -0.1302292E+002  -0.2102730E+002   0.2317652E+002  -0.2246919E+002  -0.6929391E+001   0.2210531E+002   0.4449240E+001   0.2590202E+002   0.5429941E+003
  -0.1263149E+002   0.2596791E+002  -0.1741837E+002  -0.2091189E+002   0.4081983E+002  -0.2562971E+002  -0.2220875E+002   0.4089210E+002   0.4379921E+000   0.2862633E+002   0.2467255E+004
  -0.2006097E+002   0.3509929E+002  -0.2895153E+002  -0.1987399E+002   0.4270480E+002  -0.3333289E+002   0.1489473E+002   0.8729015E+002   0.1377886E+001   0.2402172E+002   0.3706088E+004
   0.9524273E+001   0.2092276E+002  -0.8463393E+001  -0.1180869E+002   0.1243956E+002  -0.1244280E+002   0.9407703E+002   0.1831379E+003   0.1458731E+002   0.3655114E+002   0.1828770E+005
   0.2932034E+002   0.2055714E+002  -0.8482598E+001   0.8980942E-001  -0.9392543E+000  -0.3584741E+001   0.1208279E+003   0.2040884E+003  -0.2273980E+002   0.5641286E+001   0.2799180E+005
   0.1282635E+002  -0.7126891E+000  -0.4592181E+001  -0.1386456E+001  -0.3583342E+001  -0.1277475E+001   0.3760044E+002   0.1194600E+003  -0.9722649E+001  -0.4796433E+000   0.7802337E+004
   0.8864973E+001  -0.1341911E+002  -0.8637941E+000   0.2369025E+001  -0.6545921E+001   0.2042212E+000   0.1699822E+002   0.8817874E+002  -0.4087207E+001  -0.1768155E+001   0.4234086E+004
   0.8066708E+001  -0.1979394E+002   0.2727169E+001   0.1227798E+002  -0.1093012E+002   0.9790182E+000   0.1512993E+002   0.8808056E+002  -0.2437304E+001  -0.5300712E+001   0.4334600E+004
   0.1015627E+002  -0.1974922E+002   0.6211000E+001   0.2623779E+002  -0.1370819E+002  -0.1117102E+001   0.8299735E+001   0.7298136E+002   0.1651515E+001  -0.1900407E+001   0.3001156E+004
   0.7607541E+001  -0.8382733E+001   0.6922833E+001   0.2031822E+002  -0.9469608E+001  -0.4040412E+001  -0.7365416E+001   0.5576323E+002   0.9603408E+001   0.7741340E+001   0.1628748E+004
   0.2043549E+001   0.6772721E+001   0.7109120E+001  -0.2706534E+001   0.4825883E+000  -0.4502201E+001  -0.4652357E+002   0.6504453E+002   0.2022153E+002   0.2274767E+002   0.2858537E+004
  -0.2242614E+002   0.4720401E+002   0.1635774E+002  -0.5495383E+002   0.4118086E+002   0.5846052E+001  -0.1942451E+003   0.1830115E+003   0.6063311E+002   0.7938783E+002   0.3745993E+005
   0.5465349E+001   0.3856426E+002   0.1815439E+002  -0.9156271E+001   0.1226694E+002  -0.4649135E+000  -0.4236739E+002   0.5659402E+002   0.3834826E+002   0.5608055E+002   0.2903382E+004
   0.3915587E+001   0.3204264E+002   0.1695409E+002   0.2072878E+000   0.7313195E+001  -0.2573430E+001  -0.9491735E+001   0.2290822E+002   0.2703576E+002   0.3826454E+002   0.1066313E+004
  -0.3161120E+002   0.1925795E+002   0.1953751E+002   0.6915397E+001   0.8852537E+001  -0.5609232E+001  -0.3201160E+002   0.1236350E+002   0.2622222E+002   0.3463562E+001   0.2204375E+004
  -0.4218488E+002   0.4005469E+000   0.1995721E+002   0.2457540E+002   0.1274511E+002  -0.1167958E+002  -0.2702380E+002  -0.2964033E+001   0.2350758E+002  -0.5932192E+001   0.2926963E+004
  -0.3064587E+002  -0.5720355E+000   0.1186139E+002   0.2025128E+002   0.9544417E+001  -0.7798032E+001  -0.1809044E+002  -0.4856398E+001   0.1610208E+002  -0.4999363E+001   0.1574315E+004
  -0.1062073E+002  -0.4126384E+001   0.3689746E+001   0.2693387E+002   0.4548651E+001  -0.4754954E+001   0.5442316E+001  -0.7447060E+001   0.7419195E+001   0.1347118E+001   0.5641622E+003
   0.7282171E+001  -0.4694381E+001  -0.8257418E+001   0.6922241E+000   0.9127356E+001  -0.4472011E+000   0.5817609E+002   0.1519498E+002  -0.6098313E+001   0.1031121E+002   0.1500782E+004
  -0.2224687E+001  -0.6840552E+001  -0.3264450E+001  -0.5136605E+000   0.7656999E+001   0.7530711E+000   0.3026062E+002   0.4957928E+002  -0.9436854E+000   0.4488627E+001   0.1715865E+004
  -0.6334918E+001  -0.1042042E+002  -0.2621877E+001  -0.3895117E+001   0.6460709E+001   0.9215807E+000   0.2150949E+002   0.4714517E+002   0.8843330E+001   0.8969122E+001   0.1569306E+004
