#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
   0.8974791E+001   0.1014301E+002   0.3815437E+001  -0.2694863E+001  -0.4382022E+002  -0.3298837E+002   0.2460255E+002  -0.2992512E+002  -0.7080795E+001  -0.4192622E+002   0.3875542E+004
   0.1227855E+002  -0.2609315E+000  -0.5695455E+001   0.3027710E+002  -0.3166246E+002  -0.2187808E+002   0.9070865E+001  -0.3845919E+002   0.1338239E+002  -0.6001525E+001   0.3596831E+004
  -0.1247487E+002  -0.1492428E+002  -0.1490974E+001   0.2500082E+002   0.5600882E+001   0.6553292E+000   0.6177024E+001  -0.8515681E+002   0.1344760E+002   0.6573614E+001   0.3985424E+004
   0.1057592E+002  -0.3260745E+002  -0.7141709E+001  -0.5833874E+001   0.1564548E+002   0.4088255E+001   0.1958593E+002  -0.1001265E+003   0.9070383E+001   0.3529179E+002   0.5451703E+004
   0.7530682E+002  -0.6300760E+002  -0.1779847E+002  -0.7905105E+001   0.2310291E+002   0.1263165E+001   0.1308232E+003  -0.1375159E+003  -0.6611128E+001   0.9179860E+002   0.2162358E+005
   0.2960225E+002  -0.3024110E+002  -0.1083455E+002   0.1418217E+000   0.3131581E+002   0.1047873E+001   0.4389309E+002  -0.8230658E+002  -0.9223043E-001   0.6082582E+002   0.4924627E+004
  -0.4747581E+001  -0.2036604E+002  -0.1362448E+002  -0.2278638E+001   0.3147983E+002   0.4538085E+001   0.2682773E+002  -0.5686713E+002  -0.2702481E+001   0.2402977E+002   0.2541064E+004
  -0.7532101E+002   0.6257835E+001  -0.1166788E+001   0.1581491E+001   0.2662340E+002   0.7944024E+001  -0.1000744E+003  -0.3292052E+002   0.3387708E+001  -0.4530991E+002   0.1117674E+005
   0.3970950E+002   0.2194403E+002   0.1906514E+002  -0.2948275E+001   0.7644828E+001  -0.8634826E+000  -0.1517588E+003  -0.1533861E+002   0.2478031E+002   0.7213464E+002   0.9630366E+004
   0.2401216E+000   0.1521057E+002   0.1112451E+002  -0.7462539E+001   0.3479877E+001  -0.6191876E+001  -0.3562114E+002   0.1197528E+002   0.3021634E+002   0.3393634E+002   0.8880850E+003
  -0.2156335E+002  -0.1253133E+001  -0.9325130E+001  -0.2128168E+002  -0.1097502E+002  -0.2805798E+002  -0.8729495E+001   0.4960139E+001   0.1484317E+002  -0.1769520E+002   0.1385024E+004
  -0.9006094E+001  -0.3901980E+002  -0.2022774E+002  -0.3446569E+002  -0.4515896E+002  -0.3951347E+002   0.6401740E+001  -0.1115928E+002   0.1317165E+002  -0.4099341E+002   0.5813283E+004
  -0.1211998E+002  -0.2990245E+002  -0.1090349E+002  -0.5799406E+002  -0.6146755E+002  -0.2407576E+002  -0.3236234E+002  -0.1406414E+002   0.1589500E+001  -0.7199803E+002   0.7725965E+004
  -0.2391996E+002   0.1722388E+002  -0.1643567E+002  -0.1441181E+002   0.1919820E+002  -0.2756024E+002  -0.5387231E+002   0.5312087E+002  -0.8325886E+001  -0.1304765E+002   0.3755541E+004
  -0.1600295E+001  -0.2932855E+001   0.1488759E+001   0.9763093E+001   0.1504861E+002  -0.9267241E+001   0.4868500E+001   0.4017166E+002   0.7345292E+001   0.2079360E+002   0.6599252E+003
   0.1165444E+002   0.6191370E+001  -0.8564935E+000   0.1298922E+002   0.6427069E+001  -0.5311235E+001   0.3241329E+002   0.5337009E+002   0.9636788E+001   0.2771830E+002   0.1850589E+004
   0.3443426E+002   0.2671493E+002  -0.6198299E+001   0.1590180E+001  -0.6196372E+001  -0.5941262E+000   0.1066175E+003   0.1542342E+003   0.4308504E+001   0.3254639E+002   0.1813482E+005
   0.2881457E+002   0.2271168E+002  -0.1005339E+002  -0.5657031E+001  -0.4723018E+001   0.6430806E+000   0.1007747E+003   0.1943123E+003  -0.3048831E+002  -0.6396762E+001   0.2503289E+005
