#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.5211723E+000   0.3700228E+001   0.1880057E+001  -0.2588380E+002  -0.6410711E+002  -0.6267253E+002  -0.1780917E+002  -0.2377622E+002   0.6410988E+002  -0.5184045E+000   0.1232960E+005
   0.3538967E+002  -0.4454107E+002  -0.3410793E+002   0.8489277E+002  -0.7295971E+002  -0.1743985E+002   0.8349471E+002  -0.1149129E+003   0.3658038E+002  -0.9896637E+000   0.1870562E+005
  -0.2066927E+002  -0.3959052E+002  -0.1637630E+002   0.1282003E+002  -0.4403780E+002   0.3594872E+002   0.2375564E+002  -0.1673890E+003   0.6416898E+002  -0.5380931E+000   0.1550795E+005
   0.1135136E+002  -0.4461421E+002  -0.1612949E+002  -0.1400259E+002  -0.6005458E+002   0.3028230E+002  -0.4091744E+002  -0.1909989E+003   0.4808045E+002  -0.6227683E+000   0.2230706E+005
  -0.1190117E+002  -0.7166553E+002   0.1597935E+001   0.3132075E+002   0.2631725E+001   0.5737170E+001   0.1694051E+003  -0.6785667E+002   0.3230566E+001  -0.6038878E+001   0.1751113E+005
  -0.3034413E+002  -0.8385509E+002  -0.3412197E+001   0.9847225E+000   0.5735532E+002   0.9658558E+001   0.1582457E+003   0.3333678E+002  -0.3247540E+002  -0.5464204E+001   0.2159985E+005
  -0.1678200E+000  -0.5060850E+002   0.2767106E+001  -0.2682689E+002   0.5589791E+002   0.3226245E+002   0.2329395E+003   0.1844568E+001  -0.5200855E+002   0.3721539E+001   0.3718345E+005
  -0.1743494E+001   0.1843605E+002   0.6614489E+002   0.5712044E+001   0.2939274E+002   0.1448681E+002   0.3681181E+002  -0.4172351E+002  -0.2494256E+002   0.2706690E+001   0.7449189E+004
   0.1232396E+003   0.8452802E+002   0.1278459E+003  -0.6760341E+002  -0.2878919E+002  -0.4108503E+002  -0.5718252E+003  -0.9800070E+002  -0.9383076E+002   0.6196474E+000   0.1331954E+006
   0.1290723E+002   0.5785890E+002   0.4392672E+002  -0.2840768E+002  -0.3803310E+002  -0.2365816E+002  -0.1865776E+003  -0.4478976E+002   0.1437503E+002  -0.1075084E+002   0.1473211E+005
  -0.2931593E+002   0.4275060E+002   0.2359388E+002  -0.2833783E+002  -0.2713246E+002  -0.3522350E+002   0.4831917E+002   0.6431778E+002   0.4924104E+002  -0.7207344E+001   0.7115805E+004
  -0.1346353E+002   0.2356316E+002   0.3756534E+002  -0.3762706E+002  -0.4514689E+002  -0.4470247E+002   0.3938915E+002   0.4083082E+002   0.5309545E+002  -0.5514960E+001   0.8095885E+004
   0.2270104E+002   0.2013090E+002   0.6400338E+000   0.1293739E+002  -0.4737894E+002   0.7350722E+001  -0.5442679E+002  -0.1424931E+002   0.2071251E+002  -0.3965386E+001   0.5200926E+004
  -0.1685520E+002   0.1557016E+002  -0.2148471E+002   0.6407502E+001  -0.1258430E+001  -0.2950397E+001  -0.8454449E+001   0.6703818E+002   0.1507245E+002  -0.3041179E+001   0.3253084E+004
  -0.4752456E+002   0.3474724E+000   0.3604585E+001  -0.6043389E+002   0.1184916E+002  -0.5219199E+001  -0.1091264E+003   0.9793679E+002   0.3243639E+002  -0.3239012E+001   0.1511850E+005
   0.9891583E+001   0.2898513E+002  -0.2020411E+002   0.3685636E+002   0.3048660E+002  -0.4012559E+002   0.1649055E+003   0.2677737E+003  -0.4642749E+002  -0.6049300E+001   0.4171922E+005
   0.1735410E+002   0.3228285E+002  -0.1611174E+002   0.9270455E+000   0.1424279E+002  -0.3369191E+002   0.1230370E+003   0.2920633E+003  -0.3244159E+002  -0.8447109E+000   0.4120209E+005
   0.5800983E+002   0.2112399E+002   0.1298934E+001  -0.2711984E+002  -0.1652715E+002  -0.2013407E+002  -0.4015491E+000   0.1331929E+003  -0.4040576E+002   0.1076928E+001   0.1168006E+005
   0.4009091E+002  -0.1269346E+002   0.7483279E+001  -0.9090782E+001  -0.2110873E+002  -0.5312111E+001   0.3443494E+002   0.9616926E+002  -0.1902686E+002  -0.4468490E-001   0.7658237E+004
   0.3595740E+002  -0.1486998E+002   0.1246200E+002   0.2170382E+002  -0.1834383E+002  -0.1246842E+002   0.9646405E+002   0.1150072E+003  -0.1907609E+002  -0.1462523E+001   0.1320551E+005
   0.3551935E+002   0.2016824E+001   0.5900924E+001   0.4901531E+002  -0.2181855E+002  -0.2079519E+002   0.1198971E+003   0.7011486E+002  -0.1457673E+002  -0.8759316E+000   0.1238082E+005
   0.5522957E+001   0.2117992E+002   0.4408975E+001   0.2229847E+002  -0.1427564E+002  -0.1717904E+002   0.1948063E+002   0.7930965E+002   0.8033203E+001  -0.7194759E+000   0.3459305E+004
  -0.2347506E+002   0.5474753E+002   0.7032141E+001  -0.1046063E+002   0.5119978E+001  -0.8351544E+001  -0.1591968E+002   0.1821309E+003   0.1768354E+002  -0.6715427E+000   0.1700963E+005
  -0.9392237E+002   0.9848937E+002   0.2168482E+002  -0.8640762E+002   0.4975326E+002   0.6967599E+001  -0.1622824E+003   0.2722189E+003   0.4367124E+002  -0.4978668E+000   0.6213327E+005
  -0.6840592E+002   0.8714732E+002   0.2381838E+002  -0.2803692E+001  -0.1597991E+002  -0.6083166E+001  -0.2856714E+003   0.2932493E+003   0.8026918E+002  -0.4116645E+001   0.9044484E+005
  -0.1021199E+002   0.6370951E+002   0.2553839E+002   0.5535200E+001  -0.1692157E+002  -0.6160190E+001  -0.7219405E+001   0.5207370E+001   0.2551564E+002  -0.1617918E+001   0.3606461E+004
   0.3130390E+001   0.4571967E+002   0.3378589E+002  -0.8695790E+001  -0.4034950E+001   0.4414662E+001   0.3845877E+002  -0.9768847E+002   0.2748988E+001   0.1844428E+001   0.7677534E+004
   0.3168495E+001   0.1771930E+002   0.3924013E+002  -0.9609704E+001  -0.2043364E+002  -0.2092410E+001  -0.4367223E+002  -0.7691965E+002   0.1806418E+002   0.7990393E+000   0.3917832E+004
