#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
   0.2202114E+002  -0.7332691E+001  -0.6125064E+001   0.6027015E+001   0.7809703E+001  -0.2313623E+002   0.2869575E+002  -0.8580718E+002  -0.2651318E+002   0.3317661E+001   0.7435106E+004
   0.1568978E+002  -0.1372882E+002  -0.1165175E+002   0.1120802E+002   0.6720047E+001  -0.1758503E+002   0.2300435E+002  -0.6690473E+002  -0.1911647E+002   0.3293353E+001   0.4290030E+004
   0.8498632E+001  -0.2206513E+002  -0.1563160E+002   0.2005444E+002   0.8102071E+001  -0.1193443E+002   0.4230492E+002  -0.4631355E+002  -0.1359379E+002   0.3006911E+001   0.2373815E+004
   0.8034552E+000  -0.2935007E+002  -0.1608354E+002   0.1765202E+002   0.1096492E+002  -0.4662693E+001   0.5162375E+002  -0.3735309E+002  -0.9869698E+001   0.1898679E+001   0.1799723E+004
  -0.1920085E+001  -0.3342282E+002  -0.1518440E+002   0.1675587E+001   0.1757188E+002   0.1279148E+001   0.7111769E+002  -0.3459836E+002  -0.1380180E+002   0.1849996E+001   0.3125101E+004
  -0.5729736E+000  -0.3043507E+002  -0.9497367E+001  -0.9193873E+000   0.2378694E+002   0.2765019E+001   0.7898974E+002  -0.4665401E+002  -0.2002868E+002   0.3185287E+001   0.4833181E+004
   0.7851296E+001  -0.1779089E+002   0.3254045E+001  -0.9765947E+000   0.2812006E+002   0.7033777E+000   0.2358554E+002  -0.6597046E+002  -0.3127512E+002   0.4696237E+001   0.4489350E+004
   0.1515390E+002  -0.3493893E+001   0.1811215E+002  -0.1404016E+002   0.3179323E+002  -0.4390858E+001  -0.4047443E+002  -0.7394279E+002  -0.4347976E+002   0.3467373E+001   0.6598770E+004
   0.2242774E+002   0.5568130E+001   0.2551105E+002  -0.1336040E+002   0.3403607E+002  -0.1333512E+002  -0.6177962E+002  -0.6973193E+002  -0.5329369E+002   0.3170122E+001   0.8636457E+004
   0.1868945E+002   0.8839967E+001   0.2666310E+002  -0.8753153E+001   0.3304900E+002  -0.2055140E+002  -0.9506477E+002  -0.5409260E+002  -0.5079042E+002   0.9480259E+000   0.9146161E+004
   0.1561364E+002   0.7279284E+001   0.2292552E+002  -0.1888698E+002   0.2880328E+002  -0.2764347E+002  -0.1222774E+003  -0.2581285E+002  -0.4579790E+002  -0.1380986E+001   0.9601778E+004
   0.1025037E+002   0.4402763E+001   0.1352168E+002  -0.2611104E+002   0.2157694E+002  -0.3026360E+002  -0.8892441E+002   0.2642764E+001  -0.3416749E+002  -0.2340177E+001   0.5196092E+004
  -0.1965975E+001  -0.1569450E+000  -0.5104938E+000  -0.2045476E+002   0.1109448E+002  -0.2601780E+002  -0.2166219E+002   0.2103545E+002  -0.1246580E+002  -0.3337298E+001   0.7492833E+003
  -0.1006186E+002  -0.2506782E+001  -0.1091755E+002  -0.1216228E+002   0.2812003E+001  -0.1959070E+002  -0.2710841E+001   0.3828841E+002   0.3479146E+001  -0.3770713E+001   0.4917728E+003
  -0.7214429E+001   0.1173025E+000  -0.1431328E+002  -0.1197477E+002  -0.3742182E+001  -0.1724737E+002   0.1437257E+002   0.5939751E+002   0.7414835E+001  -0.3541776E+001   0.1075469E+004
   0.2337053E+001   0.4594780E+001  -0.1340322E+002  -0.8206756E+001  -0.7586000E+001  -0.1436807E+002   0.3280125E+002   0.8016509E+002   0.2508214E+001  -0.2740734E+001   0.2426085E+004
   0.1105067E+002   0.4860009E+001  -0.1252278E+002  -0.9020812E+001  -0.8915879E+001  -0.1019765E+002   0.4012813E+002   0.1012056E+003  -0.4338532E+001  -0.2203742E+001   0.4749723E+004
   0.2283425E+002   0.3394907E+001  -0.9664900E+001  -0.4134080E+000  -0.8721563E+001  -0.1044596E+002   0.5795765E+002   0.1124473E+003  -0.1474553E+002  -0.6328485E+000   0.7187443E+004
   0.3027716E+002   0.3917683E+001  -0.5853666E+001   0.9888528E+001  -0.9105135E+001  -0.1324118E+002   0.6736441E+002   0.1147338E+003  -0.2074749E+002   0.4245377E+000   0.8567476E+004
   0.2828758E+002   0.6980597E+001  -0.1344580E+001   0.1040301E+002  -0.9446308E+001  -0.1382374E+002   0.5289150E+002   0.1159099E+003  -0.1811458E+002   0.7266912E+000   0.7907816E+004
   0.1735100E+002   0.1290888E+002   0.2335817E+001   0.9580091E+001  -0.7145363E+001  -0.1237031E+002   0.3717801E+002   0.1159833E+003  -0.1042529E+002  -0.2196512E+000   0.6862160E+004
   0.5277410E+000   0.2228884E+002   0.5825726E+001   0.6237179E+001  -0.3801733E+001  -0.1118353E+002   0.1196461E+002   0.1137194E+003   0.2124591E+001  -0.1149401E+001   0.5840720E+004
  -0.1405324E+002   0.3197333E+002   0.8607395E+001   0.4902427E+000  -0.4933301E+000  -0.9393513E+001  -0.2164924E+002   0.1174539E+003   0.1312278E+002  -0.1423796E+001   0.6819783E+004
  -0.2411627E+002   0.3970324E+002   0.1167377E+002  -0.9476370E+001   0.1839391E+000  -0.5956970E+001  -0.6685417E+002   0.1270201E+003   0.2270809E+002  -0.1224241E+001   0.1040420E+005
  -0.2777704E+002   0.4285367E+002   0.1531034E+002  -0.1536691E+002   0.1107730E+001  -0.3244552E+001  -0.7374071E+002   0.1159608E+003   0.2541306E+002  -0.1256258E+001   0.9855379E+004
  -0.2614679E+002   0.3881461E+002   0.1863679E+002  -0.1162032E+002  -0.7266072E+000  -0.2872788E+001  -0.8355599E+002   0.8973674E+002   0.2637797E+002  -0.4954336E+000   0.7629587E+004
  -0.1972998E+002   0.2901026E+002   0.1933557E+002   0.4909184E+001  -0.4763138E+001  -0.5275825E+001  -0.5653883E+002   0.5643334E+002   0.2376493E+002  -0.7281899E+000   0.3552406E+004
  -0.1163647E+002   0.1908990E+002   0.1668947E+002   0.1546511E+002  -0.7800414E+001  -0.6188728E+001  -0.2794396E+002   0.2276280E+002   0.1894702E+002  -0.4898708E+000   0.1352870E+004
  -0.1008134E+002   0.1096030E+002   0.1447017E+002   0.1616662E+002  -0.5772947E+001  -0.5927605E+001   0.4857842E+001  -0.7424885E+001   0.1576961E+002  -0.8467812E-001   0.1027504E+004
  -0.1227266E+002   0.4361549E+001   0.1317088E+002   0.1222930E+002   0.2537061E+000  -0.4410640E+001   0.1210118E+002  -0.1141701E+002   0.1279907E+002   0.7801213E+000   0.8965196E+003
  -0.1183797E+002   0.5146268E+000   0.1129857E+002   0.1495102E+002   0.6354111E+001  -0.3231418E+001   0.1894491E+002   0.4445655E+001   0.6259702E+001   0.7758425E+000   0.7971597E+003
  -0.1529854E+002  -0.1098732E+001   0.8642354E+001   0.9160868E+001   0.1320237E+002  -0.1233245E+001   0.2053574E+002   0.2694513E+002   0.2407758E+001   0.3115857E+000   0.1202843E+004
  -0.2037576E+002  -0.1515800E+001   0.8414660E+001   0.2110636E+001   0.1742060E+002  -0.4403127E+000   0.8846212E+001   0.4020628E+002   0.2779749E+001  -0.1754087E+000   0.1666177E+004
  -0.2701132E+002  -0.1436672E+001   0.1028257E+002  -0.7148275E+000   0.1916207E+002   0.1029037E+001  -0.1999206E+002   0.3816194E+002   0.7193371E+001  -0.6558769E+000   0.1965816E+004
  -0.2455913E+002  -0.4305015E+001   0.1101944E+002   0.2779896E+001   0.2009117E+002  -0.1313417E+001  -0.1562965E+002   0.3059369E+002   0.3792163E+001  -0.6757916E+000   0.1461492E+004
  -0.2069559E+002  -0.7201221E+001   0.1063875E+002   0.8965105E+001   0.2166172E+002  -0.7593037E+001   0.4226019E+001   0.1252831E+002  -0.1430077E+001  -0.4639510E+000   0.1023726E+004
  -0.1154980E+002  -0.7950308E+001   0.9502192E+001  -0.5542771E+000   0.1998049E+002  -0.1412617E+002   0.4665299E+001  -0.1939561E+002  -0.8551190E+001  -0.1205002E+000   0.1304114E+004
   0.6008037E+001  -0.7730605E+001   0.7585394E+001  -0.5703585E+001   0.1820232E+002  -0.1960243E+002   0.1080307E+002  -0.4995943E+002  -0.2279901E+002   0.1411346E+001   0.3565285E+004
   0.1778946E+002  -0.9055069E+001   0.4344886E+001  -0.4917585E+001   0.1762155E+002  -0.2541090E+002   0.2943546E+002  -0.6563196E+002  -0.3245828E+002   0.2952721E+001   0.6490192E+004
   0.2562992E+002  -0.7902915E+001  -0.6816706E+000   0.1191441E+002   0.1302789E+002  -0.2769005E+002   0.4592418E+002  -0.8290383E+002  -0.3496507E+002   0.3692732E+001   0.9191621E+004
   0.1749069E+002  -0.7580091E+001  -0.3103917E+001   0.4062589E+001  -0.2946924E+001  -0.1985940E+002   0.3785593E+002  -0.1176445E+003  -0.1150914E+002   0.3034635E+001   0.1050770E+005
   0.8517056E+001  -0.1379372E+002  -0.8015121E+001   0.1258277E+002  -0.1921362E+001  -0.1422541E+002   0.4745023E+002  -0.9929220E+002  -0.3860179E+001   0.2735516E+001   0.7310059E+004
   0.2002219E+001  -0.2004554E+002  -0.1166703E+002   0.2047585E+002  -0.1906989E+001  -0.1003309E+002   0.5573678E+002  -0.8034190E+002   0.1379344E+001   0.1474574E+001   0.5063807E+004
  -0.3219787E+001  -0.2319240E+002  -0.1382133E+002   0.2069438E+002  -0.1251437E+001  -0.3957028E+001   0.5810978E+002  -0.7261958E+002   0.4000711E+001  -0.4705125E+000   0.3943707E+004
  -0.1305948E+001  -0.2199700E+002  -0.1476856E+002   0.7414758E+001   0.2709242E+001   0.9783825E+000   0.6646900E+002  -0.7043904E+002  -0.2727180E+001  -0.1323887E+001   0.3871079E+004
   0.7405907E+001  -0.1541057E+002  -0.1090707E+002   0.2477778E+001   0.5552167E+001   0.2069545E+001   0.5593886E+002  -0.8435286E+002  -0.1376359E+002  -0.8055148E+000   0.4757726E+004
   0.2111166E+002  -0.4867762E+001  -0.1224075E+001   0.3289701E+001   0.8442191E+001  -0.5897615E+000   0.6182747E+001  -0.1060078E+003  -0.2915157E+002   0.4022870E+000   0.7061792E+004
   0.2540788E+002   0.5693030E+001   0.1071747E+002  -0.7470436E+001   0.1530512E+002  -0.6824314E+001  -0.3625225E+002  -0.1091403E+003  -0.4021310E+002   0.4999090E+000   0.9548302E+004
   0.2697619E+002   0.1177074E+002   0.1678230E+002  -0.8765110E+001   0.2479837E+002  -0.1872641E+002  -0.4710800E+002  -0.9281598E+002  -0.5027319E+002   0.1501371E+001   0.1055451E+005
   0.1749428E+002   0.1245015E+002   0.1795546E+002  -0.8805664E+001   0.3086238E+002  -0.2924940E+002  -0.6641530E+002  -0.6700099E+002  -0.4755300E+002   0.8036560E+000   0.9332498E+004
