 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.2699084E+003   0.2699084E+003
   0.8680446E+002   0.8680446E+002
   0.3364356E+002   0.3364356E+002
   0.1947526E+002   0.1947526E+002
  -0.3051377E+001  -0.3051377E+001
  -0.5195178E+002  -0.5195178E+002
  -0.2223096E+003  -0.2223096E+003
  -0.1226692E+003  -0.1226692E+003
   0.7529039E+002   0.7529039E+002
   0.2871807E+003   0.2871807E+003
   0.6038727E+002   0.6038727E+002
   0.8097956E+002   0.8097956E+002
   0.2272798E+003   0.2272798E+003
  -0.3172788E+003  -0.3172788E+003
  -0.5664866E+002  -0.5664866E+002
  -0.1152924E+003  -0.1152924E+003
  -0.2469781E+003  -0.2469781E+003
   0.9239075E+002   0.9239075E+002
   0.7307140E+002   0.7307140E+002
   0.4430440E+003   0.4430440E+003
  -0.4713700E+002  -0.4713700E+002
  -0.2663814E+003  -0.2663814E+003
  -0.6473128E+002  -0.6473128E+002
   0.3765016E+002   0.3765016E+002
  -0.6281954E+003  -0.6281954E+003
  -0.3356621E+003  -0.3356621E+003
  -0.1012783E+003  -0.1012783E+003
   0.3361019E+003   0.3361019E+003
  -0.1900231E+003  -0.1900231E+003
  -0.2773239E+003  -0.2773239E+003
  -0.4535708E+003  -0.4535708E+003
   0.1424364E+003   0.1424364E+003
   0.1865204E+003   0.1865204E+003
   0.1165151E+002   0.1165151E+002
  -0.2579930E+003  -0.2579930E+003
  -0.1831094E+004  -0.1831094E+004
   0.1850261E+003   0.1850261E+003
   0.1688930E+004   0.1688930E+004
   0.6122627E+003   0.6122627E+003
   0.3659305E+003   0.3659305E+003
   0.1060391E+003   0.1060391E+003
   0.5356616E+002   0.5356616E+002
   0.1498619E+002   0.1498619E+002
   0.2701422E+002   0.2701422E+002
   0.1240861E+002   0.1240861E+002
  -0.4474250E+002  -0.4474250E+002
  -0.1963521E+003  -0.1963521E+003
  -0.3544265E+003  -0.3544265E+003
   0.1881601E+003   0.1881601E+003
   0.9337662E+003   0.9337662E+003
   0.2099097E+002   0.2099097E+002
   0.1742221E+003   0.1742221E+003
   0.2676587E+003   0.2676587E+003
  -0.4660971E+002  -0.4660971E+002
  -0.1404166E+003  -0.1404166E+003
  -0.2601757E+003  -0.2601757E+003
  -0.4009298E+002  -0.4009298E+002
  -0.1862787E+002  -0.1862787E+002
   0.2456109E+003   0.2456109E+003
   0.2278708E+003   0.2278708E+003
