 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.2649449E+003   0.2644300E+003
   0.1008605E+003   0.1036163E+003
   0.3528163E+002   0.3529596E+002
   0.2146441E+002   0.2172857E+002
  -0.2615446E+001  -0.2526699E+001
  -0.5789060E+002  -0.5762674E+002
  -0.1948020E+003  -0.2047411E+003
  -0.1526548E+003  -0.1519657E+003
   0.1475702E+003   0.1357265E+003
   0.2327757E+003   0.2309884E+003
   0.5904710E+002   0.6149804E+002
   0.8748352E+002   0.8823120E+002
   0.2218528E+003   0.2265417E+003
  -0.1057964E+003  -0.1168206E+003
  -0.6510848E+002  -0.6717430E+002
  -0.1549270E+003  -0.1546087E+003
  -0.1996586E+003  -0.1956228E+003
   0.7772608E+002   0.7969374E+002
   0.1018675E+003   0.1031198E+003
   0.3796927E+003   0.3813852E+003
  -0.3951439E+002  -0.4129340E+002
  -0.1820977E+003  -0.1773017E+003
  -0.1506808E+003  -0.1437489E+003
  -0.7525506E+001  -0.5798066E+001
  -0.4375900E+003  -0.4144190E+003
  -0.3474148E+003  -0.3440634E+003
  -0.3378926E+002  -0.6078560E+002
   0.2952482E+003   0.3048868E+003
  -0.1046319E+003  -0.1150295E+003
  -0.2703580E+003  -0.2655616E+003
  -0.3494971E+003  -0.3501143E+003
   0.1179550E+003   0.1180029E+003
   0.2004680E+003   0.1961266E+003
   0.3182784E+001   0.2662590E+001
  -0.2697700E+003  -0.2555745E+003
  -0.1543767E+004  -0.1248913E+004
  -0.2945592E+003  -0.2665756E+003
   0.1232367E+004   0.1463087E+004
   0.6502375E+003   0.6410154E+003
   0.3756017E+003   0.3751005E+003
   0.1143560E+003   0.1149477E+003
   0.5307341E+002   0.5366457E+002
   0.1648136E+002   0.1652523E+002
   0.2477507E+002   0.2483465E+002
   0.9577611E+001   0.9480687E+001
  -0.4750584E+002  -0.4792169E+002
  -0.1957007E+003  -0.1956741E+003
  -0.3224227E+003  -0.3313061E+003
   0.2038794E+003   0.2030636E+003
   0.7926431E+003   0.7943287E+003
   0.4609119E+002   0.4778806E+002
   0.1459408E+003   0.1377313E+003
   0.2401774E+003   0.2282842E+003
  -0.4577394E+002  -0.4576679E+002
  -0.1346546E+003  -0.1346961E+003
  -0.2480756E+003  -0.2461869E+003
  -0.6890203E+002  -0.6703879E+002
  -0.1063306E+002  -0.1073381E+002
   0.2331698E+003   0.2373039E+003
   0.2448235E+003   0.2404634E+003
  -0.1591542E+003  -0.1581167E+003
  -0.1073200E+003  -0.1068344E+003
  -0.4037196E+003  -0.4034343E+003
  -0.3110677E+003  -0.3112310E+003
  -0.2190615E+003  -0.2177602E+003
  -0.1197230E+003  -0.1193559E+003
   0.1964425E+003   0.1725471E+003
   0.5728039E+002   0.4569849E+002
  -0.4898339E+002  -0.5613981E+002
  -0.4996288E+003  -0.5033151E+003
  -0.5215775E+003  -0.5281163E+003
  -0.1677353E+003  -0.1675331E+003
   0.1727158E+003   0.1769094E+003
   0.1721687E+003   0.1751147E+003
  -0.1470071E+003  -0.1258954E+003
  -0.5485596E+003  -0.4781174E+003
  -0.2127490E+004  -0.2046244E+004
   0.1214223E+004   0.1690062E+004
   0.1181689E+004   0.1165920E+004
   0.3261415E+003   0.3258614E+003
   0.2573627E+002   0.2556036E+002
  -0.3213816E+002  -0.3207256E+002
  -0.1389170E+001  -0.5484771E+000
   0.4442868E+002   0.4816733E+002
   0.3585230E+001   0.4247314E+001
  -0.1913853E+002  -0.1910717E+002
  -0.4113691E+002  -0.4191962E+002
  -0.3557444E+002  -0.3652907E+002
   0.3073973E+003   0.2951657E+003
   0.9836005E+003   0.9726917E+003
   0.2350007E+002   0.2456516E+002
   0.1896238E+003   0.1900177E+003
   0.2734780E+003   0.2765111E+003
   0.3691229E+002   0.3766083E+002
  -0.1936014E+002  -0.1858553E+002
  -0.4429321E+002  -0.4443441E+002
  -0.2233906E+002  -0.2255294E+002
   0.3272761E+002   0.3267655E+002
   0.6355936E+002   0.6356004E+002
  -0.9266244E+002  -0.9534728E+002
  -0.4633002E+002  -0.4607151E+002
  -0.1763979E+003  -0.1729320E+003
  -0.1887799E+003  -0.1887781E+003
  -0.1144845E+003  -0.1150399E+003
  -0.2060171E+002  -0.2294397E+002
  -0.9453078E+002  -0.9705422E+002
  -0.1024738E+003  -0.1026975E+003
  -0.3140248E+002  -0.3249552E+002
   0.1560505E+003   0.1663964E+003
  -0.4519987E+003  -0.3449627E+003
  -0.8178801E+003  -0.7575133E+003
  -0.2227005E+003  -0.2097495E+003
   0.3472807E+002   0.3626055E+002
  -0.1293340E+003  -0.1281132E+003
  -0.2884015E+003  -0.2876823E+003
  -0.2931191E+003  -0.2989827E+003
  -0.2630913E+003  -0.2807774E+003
   0.8349027E+002   0.1126250E+003
   0.5922088E+003   0.5886926E+003
   0.2982073E+003   0.2973164E+003
   0.7797666E+002   0.7712070E+002
  -0.2441205E+002  -0.2414947E+002
   0.1455706E+002   0.1540037E+002
   0.1757505E+003   0.1746923E+003
   0.3249669E+003   0.3257405E+003
  -0.1075682E+003  -0.1109994E+003
   0.1019449E+003   0.1032800E+003
   0.8746479E+003   0.8608042E+003
   0.5049475E+003   0.4672624E+003
  -0.6244833E+002  -0.7109676E+002
  -0.1511804E+003  -0.1504840E+003
  -0.2071513E+002  -0.2347056E+002
   0.5602240E+003   0.5576724E+003
   0.1122770E+003   0.1136633E+003
   0.6942640E+002   0.7004085E+002
   0.1149347E+002   0.1104566E+002
  -0.7255593E+002  -0.7439501E+002
  -0.2134514E+002  -0.1979978E+002
  -0.1973510E+003  -0.1940014E+003
  -0.7781529E+002  -0.7785454E+002
   0.9955910E+002   0.9808479E+002
  -0.1034246E+003  -0.1019786E+003
   0.3520237E+003   0.3475923E+003
   0.1648124E+003   0.1589771E+003
  -0.3005742E+003  -0.2987223E+003
  -0.2598151E+003  -0.2591698E+003
  -0.3770678E+002  -0.3778953E+002
  -0.1755616E+002  -0.1754535E+002
  -0.1936841E+002  -0.1945591E+002
  -0.1031774E+003  -0.1030222E+003
  -0.9856465E+003  -0.8805366E+003
  -0.5526419E+003  -0.4881246E+003
   0.1197567E+003   0.1198059E+003
  -0.1686371E+001  -0.1339059E+001
  -0.6566644E+002  -0.6479007E+002
  -0.6987032E+002  -0.6987160E+002
  -0.2586945E+002  -0.2607063E+002
   0.2658470E+002   0.2659762E+002
   0.6447766E+002   0.6812802E+002
   0.5654871E+002   0.6008256E+002
  -0.1754073E+003  -0.1762184E+003
  -0.2808665E+002  -0.2816392E+002
   0.9646788E+002   0.9733739E+002
   0.4232130E+003   0.3952074E+003
   0.1514041E+004   0.1424586E+004
  -0.1923973E+003  -0.1561242E+003
   0.2891008E+003   0.2871949E+003
   0.5536535E+003   0.4865792E+003
  -0.4908732E+002  -0.4948783E+002
  -0.2917369E+003  -0.2935950E+003
  -0.1730074E+003  -0.1735739E+003
  -0.1014117E+003  -0.1033829E+003
   0.8674848E+003   0.8650734E+003
   0.1860795E+003   0.1875880E+003
   0.1450974E+003   0.1452061E+003
   0.8298212E+002   0.8307385E+002
  -0.7859246E+002  -0.7948709E+002
  -0.3137192E+003  -0.3155452E+003
  -0.3305500E+003  -0.3324020E+003
  -0.6775887E+002  -0.6861834E+002
   0.2211835E+003   0.2216548E+003
   0.1308788E+003   0.1309115E+003
   0.7215995E+003   0.7131707E+003
   0.3733563E+002   0.3726976E+002
  -0.3530249E+003  -0.3455644E+003
  -0.3091579E+003  -0.2977712E+003
  -0.5863254E+002  -0.5864169E+002
  -0.4450636E+002  -0.4436627E+002
   0.2163689E+002   0.2287507E+002
  -0.9232642E+002  -0.8442804E+002
  -0.9136743E+003  -0.8735516E+003
  -0.3815268E+003  -0.3729143E+003
   0.2229566E+002   0.2204708E+002
   0.5508131E+000   0.4891429E-001
  -0.8696103E+001  -0.8723683E+001
  -0.2947605E+002  -0.2943252E+002
  -0.4638101E+002  -0.4637732E+002
  -0.5775681E+002  -0.5810852E+002
  -0.8170030E+002  -0.8204826E+002
  -0.2026848E+003  -0.2061178E+003
  -0.2909122E+003  -0.2896723E+003
  -0.5886734E+002  -0.5787988E+002
   0.2897329E+003   0.2868582E+003
   0.3799461E+003   0.3643817E+003
   0.2320311E+004   0.2007345E+004
   0.1552656E+003   0.1554884E+003
  -0.3649892E+002  -0.3581085E+002
  -0.7949681E+002  -0.7979637E+002
  -0.1673477E+003  -0.1702480E+003
  -0.3294280E+003  -0.3380851E+003
  -0.2030752E+003  -0.2094928E+003
  -0.2443309E+002  -0.2438229E+002
   0.5708101E+003   0.5927616E+003
   0.2334307E+003   0.2336655E+003
   0.1301892E+003   0.1295824E+003
   0.3157521E+003   0.3145549E+003
   0.1686560E+003   0.1700284E+003
  -0.2345688E+003  -0.2348584E+003
  -0.5716633E+003  -0.5653138E+003
  -0.6291023E+002  -0.5370266E+002
   0.1984024E+003   0.2047801E+003
   0.2543579E+003   0.2549350E+003
   0.4917336E+003   0.4901827E+003
   0.3592427E+002   0.3673573E+002
  -0.4565278E+003  -0.4538202E+003
  -0.1161071E+003  -0.1215432E+003
  -0.1115972E+003  -0.1109832E+003
  -0.2066763E+002  -0.1731304E+002
   0.5060420E+001   0.9513898E+001
  -0.2728688E+003  -0.2638294E+003
  -0.4504657E+003  -0.4538076E+003
  -0.1744448E+003  -0.1733833E+003
  -0.1953900E+002  -0.1966994E+002
  -0.1233287E+003  -0.1236589E+003
  -0.1937063E+003  -0.1995143E+003
  -0.2245376E+002  -0.2301840E+002
  -0.4112315E+002  -0.4110838E+002
  -0.1108807E+003  -0.1110958E+003
  -0.1856609E+003  -0.1868613E+003
  -0.2665049E+003  -0.2668189E+003
  -0.3315644E+003  -0.3306900E+003
  -0.1225834E+003  -0.1185654E+003
   0.3068844E+003   0.3026701E+003
   0.6818055E+003   0.6795301E+003
   0.1836248E+004   0.1825068E+004
   0.6432484E+003   0.6370296E+003
   0.2040828E+003   0.2018509E+003
   0.3788347E+002   0.3690792E+002
  -0.4748558E+002  -0.4762480E+002
  -0.1219666E+003  -0.1220882E+003
  -0.1001773E+003  -0.1001998E+003
  -0.8994518E+001  -0.8395673E+001
   0.1311918E+003   0.1326490E+003
   0.1594095E+003   0.1626393E+003
   0.1022585E+003   0.1035789E+003
   0.5134695E+003   0.5132804E+003
   0.5682612E+002   0.6727164E+002
  -0.1246418E+003  -0.1269966E+003
  -0.1753245E+003  -0.1768160E+003
  -0.8299651E+002  -0.8314839E+002
  -0.7191082E+002  -0.7252080E+002
   0.2815154E+002   0.2851903E+002
   0.6206978E+002   0.6403815E+002
   0.2918519E+002   0.2804701E+002
  -0.3506601E+003  -0.3492862E+003
  -0.2703731E+002  -0.2679688E+002
  -0.3764135E+002  -0.3587561E+002
   0.7508602E+002   0.7868704E+002
   0.4793655E+001   0.5806183E+001
  -0.3127062E+003  -0.3081892E+003
  -0.1206103E+003  -0.1269130E+003
  -0.5693866E+002  -0.5704744E+002
  -0.1296964E+002  -0.1293599E+002
  -0.3856344E+002  -0.3935300E+002
  -0.3492608E+003  -0.3478075E+003
  -0.3398649E+003  -0.3419729E+003
  -0.3504315E+002  -0.3512464E+002
  -0.9807707E+002  -0.9834601E+002
  -0.2132097E+003  -0.2134850E+003
  -0.3508941E+003  -0.3504901E+003
  -0.3288958E+003  -0.3288308E+003
  -0.3699836E+003  -0.3726833E+003
   0.5351157E+003   0.5385898E+003
   0.7091224E+003   0.7092316E+003
   0.7378242E+003   0.7357076E+003
   0.5677000E+003   0.5693246E+003
   0.2775212E+003   0.2778054E+003
   0.2808558E+003   0.2880743E+003
   0.2659489E+002   0.2632133E+002
  -0.8050644E+002  -0.8117090E+002
  -0.8099092E+002  -0.8103843E+002
   0.8009512E+001   0.7979620E+001
   0.3495665E+002   0.3539780E+002
   0.1174894E+003   0.1202225E+003
   0.1706974E+003   0.1716005E+003
   0.4177018E+003   0.4166967E+003
   0.1940819E+003   0.1946362E+003
  -0.2518790E+002  -0.2462984E+002
  -0.1357369E+003  -0.1395155E+003
  -0.2317053E+003  -0.2322281E+003
  -0.1059245E+003  -0.1070453E+003
  -0.2195160E+002  -0.2459894E+002
   0.2497927E+002   0.2483759E+002
   0.9041582E+001   0.7560432E+001
  -0.3854961E+003  -0.3845623E+003
   0.4581876E+002   0.4600366E+002
   0.1490952E+003   0.1491329E+003
   0.9060678E+002   0.9086224E+002
