 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.1391782E+003   0.1497088E+003
   0.9549083E+002   0.1026992E+003
   0.5834592E+002   0.6526220E+002
   0.1571843E+002   0.1888085E+002
  -0.2117539E+002  -0.2362560E+002
  -0.5424335E+002  -0.6147587E+002
  -0.3488392E+002  -0.4154815E+002
   0.3252093E+002   0.3052368E+002
   0.7316165E+002   0.7196797E+002
   0.1189102E+003   0.1209900E+003
   0.1664813E+003   0.1694920E+003
   0.1678198E+003   0.1717114E+003
   0.1358554E+003   0.1486703E+003
   0.1078733E+003   0.1294630E+003
   0.3827115E+002   0.5096673E+002
  -0.1471456E+002  -0.1069068E+002
  -0.3765806E+002  -0.3505418E+002
  -0.1509803E+002  -0.1273939E+002
   0.1174238E+001   0.1568734E+001
  -0.1649678E+002  -0.1748760E+002
  -0.3978177E+002  -0.4080816E+002
  -0.8306804E+002  -0.8267721E+002
  -0.1023295E+003  -0.1009257E+003
  -0.9651131E+002  -0.9679206E+002
  -0.8948956E+002  -0.9260558E+002
  -0.5749454E+002  -0.6656485E+002
  -0.5116017E+002  -0.6283127E+002
  -0.9548784E+002  -0.1006941E+003
  -0.1306249E+003  -0.1349719E+003
  -0.1658068E+003  -0.1701713E+003
  -0.1694272E+003  -0.1714637E+003
  -0.1610107E+003  -0.1572983E+003
  -0.1774354E+003  -0.1608272E+003
  -0.1880207E+003  -0.1537044E+003
  -0.1814725E+003  -0.1234151E+003
  -0.9389709E+002  -0.2224555E+002
   0.2872015E+002   0.1150470E+003
   0.1501371E+003   0.2304024E+003
   0.2086698E+003   0.2629842E+003
   0.1899219E+003   0.2137603E+003
   0.1229530E+003   0.1323518E+003
   0.8363994E+002   0.8765284E+002
   0.5095925E+002   0.5502115E+002
   0.1040776E+002   0.1149365E+002
  -0.1146260E+002  -0.1288151E+002
  -0.2188211E+002  -0.2687902E+002
   0.8328078E+001   0.3627916E+001
   0.9684218E+002   0.9916391E+002
   0.1378008E+003   0.1398821E+003
   0.1628800E+003   0.1655385E+003
   0.1865256E+003   0.1903942E+003
   0.1563226E+003   0.1621313E+003
   0.1085164E+003   0.1208593E+003
   0.8303994E+002   0.1018498E+003
   0.1030502E+002   0.1738862E+002
  -0.3660681E+002  -0.3761762E+002
  -0.4093817E+002  -0.3862240E+002
  -0.1298118E+002  -0.1070238E+002
   0.1055699E+002   0.1118244E+002
   0.2919835E+001   0.3026138E+001
  -0.1908369E+002  -0.1917497E+002
  -0.6651244E+002  -0.6488911E+002
  -0.9905425E+002  -0.9642042E+002
  -0.1082915E+003  -0.1069072E+003
  -0.1033059E+003  -0.1028251E+003
  -0.6574636E+002  -0.6996310E+002
  -0.4913097E+002  -0.5541468E+002
  -0.8134811E+002  -0.7930727E+002
  -0.1533052E+003  -0.1471490E+003
  -0.2308510E+003  -0.2228191E+003
  -0.2407114E+003  -0.2348928E+003
  -0.2216819E+003  -0.2153669E+003
  -0.1852637E+003  -0.1679270E+003
  -0.1550437E+003  -0.1240078E+003
  -0.1513174E+003  -0.1017692E+003
  -0.8380158E+002  -0.1861316E+002
   0.1274127E+002   0.1007877E+003
   0.1276998E+003   0.2195369E+003
   0.1933475E+003   0.2592331E+003
   0.1748343E+003   0.2043442E+003
   0.7029967E+002   0.8131786E+002
   0.6565950E+002   0.6267658E+002
   0.7718467E+002   0.7095069E+002
   0.6071255E+002   0.5161573E+002
   0.5948134E+002   0.4913757E+002
   0.6907842E+002   0.6284843E+002
   0.8431750E+002   0.8311190E+002
   0.1510187E+003   0.1538456E+003
   0.1757693E+003   0.1762304E+003
   0.1649443E+003   0.1652033E+003
   0.1761192E+003   0.1792819E+003
   0.1476402E+003   0.1546517E+003
   0.1108572E+003   0.1234389E+003
   0.9924867E+002   0.1204142E+003
   0.2674181E+002   0.3818686E+002
  -0.3847238E+002  -0.3766712E+002
  -0.4546170E+002  -0.4491515E+002
  -0.2816398E+002  -0.2798338E+002
  -0.4984917E+001  -0.5452958E+001
   0.5962669E+001   0.6504530E+001
   0.1138629E+002   0.1191908E+002
  -0.2194087E+002  -0.2023907E+002
  -0.6107617E+002  -0.5854625E+002
  -0.9731366E+002  -0.9402422E+002
  -0.1092472E+003  -0.1065094E+003
  -0.8772737E+002  -0.9052519E+002
  -0.6873825E+002  -0.7470452E+002
  -0.9264957E+002  -0.9052385E+002
  -0.1810624E+003  -0.1761468E+003
  -0.2811539E+003  -0.2750214E+003
  -0.3019488E+003  -0.3022066E+003
  -0.2647096E+003  -0.2694040E+003
  -0.1830522E+003  -0.1774383E+003
