# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.3260158E-001   0.2483571E-002   0.3545614E-001   0.7085081E+002   0.2854559E-002   0.3300675E-002
   0.3466464E-001   0.2518716E-002   0.3750377E-001   0.6869787E+002   0.2839126E-002   0.3215019E-002
   0.3482620E-001   0.2330355E-002   0.3739984E-001   0.6755745E+002   0.2573646E-002   0.2848363E-002
   0.3861887E-001   0.2626459E-002   0.4151119E-001   0.5608617E+002   0.2892313E-002   0.3190389E-002
   0.4367391E-001   0.3133129E-002   0.4713874E-001   0.4749695E+002   0.3464830E-002   0.3839504E-002
   0.5300123E-001   0.5625019E-002   0.6022274E-001   0.4566641E+002   0.7221501E-002   0.9685694E-002
   0.6320121E-001   0.9154441E-002   0.7600125E-001   0.4532365E+002   0.1280004E-001   0.1870826E-001
   0.7283298E-001   0.1306819E-001   0.9169947E-001   0.5152190E+002   0.1886649E-001   0.2826364E-001
   0.9168225E-001   0.1789298E-001   0.1171788E+000   0.4583469E+002   0.2549659E-001   0.3749879E-001
   0.1160152E+000   0.2667482E-001   0.1546924E+000   0.3928726E+002   0.3867722E-001   0.5732115E-001
   0.1462221E+000   0.3820017E-001   0.2035769E+000   0.2876958E+002   0.5735481E-001   0.8807580E-001
   0.1772793E+000   0.4946091E-001   0.2545278E+000   0.1408947E+002   0.7724855E-001   0.1244884E+000
   0.1928381E+000   0.5738734E-001   0.2847780E+000   0.1231713E+002   0.9193992E-001   0.1519088E+000
   0.1733494E+000   0.5023207E-001   0.2543856E+000   0.1560920E+002   0.8103620E-001   0.1352326E+000
   0.1361072E+000   0.3669027E-001   0.1956132E+000   0.2375874E+002   0.5950603E-001   0.1005163E+000
   0.8801959E-001   0.2060100E-001   0.1207888E+000   0.4072648E+002   0.3276925E-001   0.5453315E-001
   0.5000899E-001   0.5978954E-002   0.5744532E-001   0.5117736E+002   0.7436328E-002   0.9395791E-002
   0.3818543E-001   0.3084054E-002   0.4176110E-001   0.5410656E+002   0.3575670E-002   0.4171920E-002
   0.3100407E-001   0.1442397E-002   0.3253778E-001   0.5503078E+002   0.1533711E-002   0.1631822E-002
   0.3144759E-001   0.1657696E-002   0.3324288E-001   0.6810658E+002   0.1795292E-002   0.1949091E-002
   0.2849850E-001   0.1639177E-002   0.3030860E-001   0.8724081E+002   0.1810098E-002   0.2007124E-002
   0.2444234E-001   0.1399986E-002   0.2600150E-001   0.9613216E+002   0.1559157E-002   0.1744095E-002
   0.3348775E-001   0.3681126E-002   0.3806686E-001   0.9329154E+002   0.4579112E-002   0.5766964E-002
   0.5204312E-001   0.7182398E-002   0.6101383E-001   0.7576780E+002   0.8970713E-002   0.1130160E-001
   0.6585129E-001   0.9098706E-002   0.7717148E-001   0.4643889E+002   0.1132018E-001   0.1421443E-001
   0.7579993E-001   0.1040184E-001   0.8866757E-001   0.3998727E+002   0.1286764E-001   0.1606984E-001
   0.8392855E-001   0.1201222E-001   0.9905414E-001   0.3589332E+002   0.1512559E-001   0.1935057E-001
   0.7704227E-001   0.1047413E-001   0.9031187E-001   0.3796254E+002   0.1326960E-001   0.1715638E-001
   0.7189354E-001   0.1018438E-001   0.8541073E-001   0.4020973E+002   0.1351719E-001   0.1857594E-001
   0.6964807E-001   0.1091191E-001   0.8485744E-001   0.3754642E+002   0.1520936E-001   0.2211757E-001
   0.5734737E-001   0.8359899E-002   0.6909243E-001   0.4282227E+002   0.1174506E-001   0.1728946E-001
   0.5070403E-001   0.7256951E-002   0.6112722E-001   0.4621563E+002   0.1042319E-001   0.1574084E-001
   0.4615182E-001   0.6049051E-002   0.5484406E-001   0.4656596E+002   0.8692240E-002   0.1318368E-001
   0.4215541E-001   0.4260062E-002   0.4766175E-001   0.4703947E+002   0.5506338E-002   0.7386677E-002
   0.4405610E-001   0.4513628E-002   0.4984893E-001   0.4677837E+002   0.5792830E-002   0.7710342E-002
   0.4264096E-001   0.4262142E-002   0.4806736E-001   0.5037070E+002   0.5426402E-002   0.7163343E-002
   0.3794686E-001   0.3116104E-002   0.4156986E-001   0.5783060E+002   0.3623003E-002   0.4253025E-002
   0.3786160E-001   0.3112508E-002   0.4142851E-001   0.6009461E+002   0.3566914E-002   0.4106599E-002
   0.3942004E-001   0.3480751E-002   0.4345239E-001   0.6114320E+002   0.4032358E-002   0.4696083E-002
   0.3306801E-001   0.2646265E-002   0.3611679E-001   0.7292192E+002   0.3048784E-002   0.3531829E-002
   0.5232187E-001   0.5902474E-002   0.5946410E-001   0.4872780E+002   0.7142228E-002   0.8713819E-002
   0.5163832E-001   0.5788669E-002   0.5869316E-001   0.4925045E+002   0.7054839E-002   0.8693359E-002
   0.4613849E-001   0.4842207E-002   0.5204774E-001   0.5428935E+002   0.5909247E-002   0.7303426E-002
   0.4530017E-001   0.4415131E-002   0.5063630E-001   0.5088688E+002   0.5336134E-002   0.6543620E-002
   0.4537177E-001   0.3809315E-002   0.4982000E-001   0.4634184E+002   0.4448227E-002   0.5268715E-002
   0.6145680E-001   0.7520678E-002   0.7118555E-001   0.3722083E+002   0.9728750E-002   0.1303581E-001
   0.8012061E-001   0.1248876E-001   0.9720601E-001   0.2664192E+002   0.1708541E-001   0.2427668E-001
   0.8741121E-001   0.1593391E-001   0.1099962E+000   0.3385489E+002   0.2258495E-001   0.3314886E-001
   0.1074925E+000   0.2094929E-001   0.1369088E+000   0.2878238E+002   0.2941629E-001   0.4258741E-001
   0.1305169E+000   0.2979331E-001   0.1733552E+000   0.2722500E+002   0.4283825E-001   0.6298176E-001
   0.1508854E+000   0.3905451E-001   0.2093141E+000   0.2793696E+002   0.5842874E-001   0.8947545E-001
   0.1914663E+000   0.5501550E-001   0.2784159E+000   0.1458550E+002   0.8694954E-001   0.1419832E+000
   0.2129566E+000   0.6546777E-001   0.3190239E+000   0.1108920E+002   0.1060673E+000   0.1772819E+000
   0.1838340E+000   0.5607485E-001   0.2760139E+000   0.1666964E+002   0.9217985E-001   0.1565464E+000
   0.1460217E+000   0.4264459E-001   0.2169257E+000   0.2450697E+002   0.7090399E-001   0.1223096E+000
   0.9336449E-001   0.2422985E-001   0.1331833E+000   0.4095919E+002   0.3981885E-001   0.6806800E-001
   0.4324861E-001   0.4828248E-002   0.4932818E-001   0.5351603E+002   0.6079568E-002   0.7804093E-002
   0.3481824E-001   0.2379798E-002   0.3752885E-001   0.5248848E+002   0.2710611E-002   0.3107061E-002
   0.3119068E-001   0.1413303E-002   0.3269353E-001   0.5107982E+002   0.1502846E-002   0.1599502E-002
   0.3707784E-001   0.2468940E-002   0.3985318E-001   0.5340843E+002   0.2775343E-002   0.3136545E-002
   0.4061009E-001   0.3445718E-002   0.4463677E-001   0.6114317E+002   0.4026683E-002   0.4743997E-002
   0.3747284E-001   0.3301233E-002   0.4135147E-001   0.7013767E+002   0.3878637E-002   0.4592731E-002
   0.4546382E-001   0.5334492E-002   0.5204067E-001   0.6896090E+002   0.6576854E-002   0.8198989E-002
   0.5691282E-001   0.7611637E-002   0.6638141E-001   0.5980065E+002   0.9468593E-002   0.1188842E-001
   0.6179297E-001   0.8048961E-002   0.7178085E-001   0.4599281E+002   0.9987882E-002   0.1252223E-001
   0.6899198E-001   0.9150453E-002   0.8031147E-001   0.4844591E+002   0.1131948E-001   0.1414719E-001
   0.7820121E-001   0.1092181E-001   0.9192364E-001   0.4412334E+002   0.1372243E-001   0.1752292E-001
