# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.3026231E-001   0.2201884E-002   0.3280437E-001   0.7557283E+002   0.2542060E-002   0.2952382E-002
   0.2217104E-001   0.6721865E-003   0.2286908E-001   0.7349080E+002   0.6980392E-003   0.7250467E-003
   0.3241907E-001   0.1615061E-002   0.3414786E-001   0.5071224E+002   0.1728786E-002   0.1851978E-002
   0.3465105E-001   0.2028695E-002   0.3683937E-001   0.6059378E+002   0.2188316E-002   0.2361828E-002
   0.4066515E-001   0.2401442E-002   0.4324817E-001   0.4433256E+002   0.2583025E-002   0.2779708E-002
   0.4073986E-001   0.2140687E-002   0.4302710E-001   0.3166815E+002   0.2287239E-002   0.2445422E-002
   0.6058544E-001   0.4440926E-002   0.6544659E-001   0.2004528E+002   0.4861152E-002   0.5327516E-002
   0.1063293E+000   0.1464336E-001   0.1241328E+000   0.1165011E+002   0.1780355E-001   0.2182132E-001
   0.1375506E+000   0.2638804E-001   0.1717284E+000   0.1523973E+002   0.3417782E-001   0.4455662E-001
   0.1141019E+000   0.1946905E-001   0.1388817E+000   0.1733436E+002   0.2477975E-001   0.3176438E-001
   0.1499039E+000   0.3121198E-001   0.1920738E+000   0.9749129E+001   0.4216994E-001   0.5761990E-001
   0.2654749E+000   0.7827271E-001   0.3801460E+000   0.3608791E+001   0.1146711E+000   0.1691532E+000
   0.2826407E+000   0.8881320E-001   0.4188669E+000   0.3207940E+001   0.1362262E+000   0.2123859E+000
   0.2769020E+000   0.9319823E-001   0.4286228E+000   0.4591321E+001   0.1517208E+000   0.2521847E+000
   0.1410421E+000   0.4071742E-001   0.2059385E+000   0.2374374E+002   0.6489644E-001   0.1055913E+000
   0.3365019E-001   0.1965192E-002   0.3585381E-001   0.4394362E+002   0.2203622E-002   0.2488658E-002
   0.2047057E-001   0.6538752E-003   0.2116202E-001   0.6756944E+002   0.6914501E-003   0.7323494E-003
   0.1275871E-001   0.2189393E-003   0.1298249E-001   0.1037575E+003   0.2237820E-003   0.2287503E-003
   0.2761102E-001   0.1162094E-002   0.2883556E-001   0.6753258E+002   0.1224538E-002   0.1290663E-002
   0.5056571E-001   0.2952431E-002   0.5372837E-001   0.2253262E+002   0.3162656E-002   0.3389751E-002
   0.3170904E-001   0.1662817E-002   0.3349661E-001   0.6982514E+002   0.1787572E-002   0.1923460E-002
   0.7728276E-002   0.1011376E-003   0.7831415E-002   0.1850001E+003   0.1031393E-003   0.1051883E-003
   0.7728816E-002   0.7679576E-004   0.7806597E-002   0.1600605E+003   0.7778075E-004   0.7878119E-004
   0.2760012E-001   0.1526836E-002   0.2928153E-001   0.6418966E+002   0.1681416E-002   0.1856442E-002
   0.1077734E+000   0.1675461E-001   0.1283394E+000   0.1657250E+002   0.2056605E-001   0.2534338E-001
   0.1322818E+000   0.2184094E-001   0.1593365E+000   0.1039986E+002   0.2705474E-001   0.3366859E-001
   0.9583285E-001   0.1222012E-001   0.1103247E+000   0.1790765E+002   0.1449181E-001   0.1726713E-001
   0.1342737E+000   0.2768790E-001   0.1727962E+000   0.1575799E+002   0.3852257E-001   0.5493049E-001
   0.1162837E+000   0.2259463E-001   0.1480703E+000   0.1389502E+002   0.3178659E-001   0.4596790E-001
   0.4883900E-001   0.4881640E-002   0.5463743E-001   0.4069147E+002   0.5798423E-002   0.6931318E-002
   0.2504340E-001   0.2040657E-002   0.2748300E-001   0.7505752E+002   0.2439596E-002   0.2937719E-002
   0.1643592E-001   0.3683511E-003   0.1681725E-001   0.7660521E+002   0.3813294E-003   0.3950581E-003
   0.2188358E-001   0.5564345E-003   0.2245614E-001   0.5513443E+002   0.5725567E-003   0.5891793E-003
   0.2902159E-001   0.9201768E-003   0.2997406E-001   0.3816682E+002   0.9524747E-003   0.9859703E-003
   0.3078169E-001   0.1053169E-002   0.3187505E-001   0.3705234E+002   0.1093366E-002   0.1135177E-002
   0.2704399E-001   0.1332529E-002   0.2849870E-001   0.6069138E+002   0.1454710E-002   0.1592690E-002
   0.5429962E-001   0.4965762E-002   0.5992742E-001   0.4298006E+002   0.5627803E-002   0.6393577E-002
   0.5052613E-001   0.4122646E-002   0.5514493E-001   0.3919135E+002   0.4618805E-002   0.5186735E-002
   0.3831622E-001   0.2264223E-002   0.4076254E-001   0.4653799E+002   0.2446317E-002   0.2645270E-002
   0.4689269E-001   0.3841562E-002   0.5125376E-001   0.4179900E+002   0.4361075E-002   0.4972073E-002
   0.5683477E-001   0.5115349E-002   0.6272027E-001   0.2473017E+002   0.5885493E-002   0.6802093E-002
   0.2516165E-001   0.7463471E-003   0.2593545E-001   0.4654197E+002   0.7737976E-003   0.8025070E-003
   0.1645555E-001   0.3556779E-003   0.1682158E-001   0.7570304E+002   0.3660278E-003   0.3767492E-003
   0.1164737E-001   0.1696748E-003   0.1182043E-001   0.1016244E+003   0.1730593E-003   0.1765395E-003
   0.2631870E-001   0.1122210E-002   0.2750601E-001   0.6611195E+002   0.1187315E-002   0.1256673E-002
   0.3808167E-001   0.1823379E-002   0.4001376E-001   0.3504549E+002   0.1932092E-002   0.2048087E-002
   0.6449189E-001   0.5364388E-002   0.7049065E-001   0.1891769E+002   0.5998758E-002   0.6724441E-002
   0.8985257E-001   0.1159248E-001   0.1039785E+000   0.1479336E+002   0.1412595E-001   0.1737348E-001
   0.8208210E-001   0.1473900E-001   0.1015087E+000   0.4302757E+002   0.1942663E-001   0.2581091E-001
   0.8485392E-001   0.1519166E-001   0.1046014E+000   0.4675899E+002   0.1974751E-001   0.2586767E-001
   0.1803350E+000   0.4532516E-001   0.2447248E+000   0.9948175E+001   0.6438974E-001   0.9234977E-001
   0.2355851E+000   0.6727533E-001   0.3337534E+000   0.5596503E+001   0.9816828E-001   0.1442540E+000
   0.2651075E+000   0.8356351E-001   0.3975984E+000   0.4193606E+001   0.1324909E+000   0.2158087E+000
   0.3556274E+000   0.1397283E+000   0.6015081E+000   0.2312037E+001   0.2458806E+000   0.4413981E+000
   0.2348703E+000   0.8140868E-001   0.3739666E+000   0.8222650E+001   0.1390963E+000   0.2430297E+000
   0.5493330E-001   0.6338146E-002   0.6268550E-001   0.3897400E+002   0.7752202E-002   0.9583649E-002
   0.1422266E-001   0.3117509E-003   0.1455174E-001   0.8591466E+002   0.3290825E-003   0.3484806E-003
   0.1285975E-001   0.2920376E-003   0.1316352E-001   0.1102477E+003   0.3037753E-003   0.3161469E-003
   0.3396001E-001   0.1657555E-002   0.3571663E-001   0.5928033E+002   0.1756628E-002   0.1862095E-002
   0.3982182E-001   0.1857497E-002   0.4178196E-001   0.2983371E+002   0.1960142E-002   0.2068970E-002
   0.2325818E-001   0.6766784E-003   0.2395941E-001   0.5885580E+002   0.7012265E-003   0.7268353E-003
   0.1082701E-001   0.1836051E-003   0.1101501E-001   0.1371507E+003   0.1879941E-003   0.1925108E-003
   0.9550915E-002   0.1148939E-003   0.9667554E-002   0.1290531E+003   0.1166391E-003   0.1184163E-003
   0.3392834E-001   0.2083666E-002   0.3621894E-001   0.5050092E+002   0.2290600E-002   0.2523069E-002
   0.9587552E-001   0.1276190E-001   0.1111856E+000   0.1553180E+002   0.1531010E-001   0.1846130E-001
   0.8605697E-001   0.1192615E-001   0.1006055E+000   0.2346845E+002   0.1454850E-001   0.1785518E-001
   0.5116872E-001   0.5115993E-002   0.5713345E-001   0.5630996E+002   0.5964731E-002   0.6988221E-002
