# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.3115369E-001   0.2296905E-002   0.3379108E-001   0.7382868E+002   0.2637389E-002   0.3045340E-002
   0.2531131E-001   0.1235578E-002   0.2666427E-001   0.7657157E+002   0.1352967E-002   0.1487828E-002
   0.3239220E-001   0.2010488E-002   0.3458863E-001   0.6826677E+002   0.2196428E-002   0.2402083E-002
   0.3966208E-001   0.2623037E-002   0.4252221E-001   0.5472802E+002   0.2860124E-002   0.3121288E-002
   0.3913447E-001   0.2390567E-002   0.4172638E-001   0.4910647E+002   0.2591917E-002   0.2812782E-002
   0.4608786E-001   0.2941590E-002   0.4931410E-001   0.3202926E+002   0.3226236E-002   0.3551739E-002
   0.6293361E-001   0.5950300E-002   0.6985969E-001   0.2327689E+002   0.6926082E-002   0.8128945E-002
   0.9076064E-001   0.1325023E-001   0.1076284E+000   0.1901858E+002   0.1686775E-001   0.2180812E-001
   0.9954152E-001   0.1719830E-001   0.1220015E+000   0.2619084E+002   0.2245994E-001   0.2972692E-001
   0.1129325E+000   0.2197743E-001   0.1425489E+000   0.2462014E+002   0.2961635E-001   0.4049044E-001
   0.1628375E+000   0.4100921E-001   0.2217464E+000   0.1615873E+002   0.5890893E-001   0.8556305E-001
   0.2260004E+000   0.6540223E-001   0.3241836E+000   0.6991039E+001   0.9818318E-001   0.1497264E+000
   0.2644478E+000   0.8501682E-001   0.3997766E+000   0.5353834E+001   0.1353288E+000   0.2207771E+000
   0.2171624E+000   0.6847395E-001   0.3284601E+000   0.1194419E+002   0.1112977E+000   0.1862162E+000
   0.1424445E+000   0.4043649E-001   0.2078367E+000   0.2325706E+002   0.6539225E-001   0.1093548E+000
   0.5968492E-001   0.9739006E-002   0.7312740E-001   0.4417333E+002   0.1344248E-001   0.1903454E-001
   0.2902755E-001   0.2195493E-002   0.3156086E-001   0.7042674E+002   0.2533312E-002   0.2935961E-002
   0.2042741E-001   0.6882989E-003   0.2115127E-001   0.7785761E+002   0.7238646E-003   0.7617925E-003
   0.3257958E-001   0.1583471E-002   0.3426275E-001   0.5891878E+002   0.1683175E-002   0.1789982E-002
   0.4039531E-001   0.2165331E-002   0.4270974E-001   0.3700603E+002   0.2314432E-002   0.2475241E-002
   0.2976249E-001   0.1558429E-002   0.3143252E-001   0.9142978E+002   0.1670027E-002   0.1790833E-002
   0.1371275E-001   0.4330599E-003   0.1417153E-001   0.1374434E+003   0.4587829E-003   0.4865168E-003
   0.1173786E-001   0.2822955E-003   0.1203372E-001   0.1392960E+003   0.2958586E-003   0.3103666E-003
   0.4491718E-001   0.5354744E-002   0.5141565E-001   0.6874290E+002   0.6498464E-002   0.7942555E-002
   0.8814259E-001   0.1367682E-001   0.1052319E+000   0.2977811E+002   0.1708934E-001   0.2149456E-001
   0.1068552E+000   0.1632639E-001   0.1270193E+000   0.2198091E+002   0.2016405E-001   0.2507209E-001
   0.9577958E-001   0.1447700E-001   0.1140814E+000   0.2716175E+002   0.1830182E-001   0.2349433E-001
   0.9723114E-001   0.1516035E-001   0.1170873E+000   0.2503584E+002   0.1985612E-001   0.2667731E-001
   0.9103150E-001   0.1462368E-001   0.1104671E+000   0.2131698E+002   0.1943564E-001   0.2646449E-001
   0.6422923E-001   0.8652511E-002   0.7529198E-001   0.3737817E+002   0.1106275E-001   0.1441546E-001
   0.3376886E-001   0.2750374E-002   0.3702119E-001   0.5657468E+002   0.3252327E-002   0.3880055E-002
   0.2517174E-001   0.1173059E-002   0.2646735E-001   0.6031214E+002   0.1295616E-002   0.1438845E-002
   0.2819686E-001   0.1187090E-002   0.2947377E-001   0.4877435E+002   0.1276910E-002   0.1378203E-002
   0.3353876E-001   0.1601918E-002   0.3527131E-001   0.3832000E+002   0.1732548E-002   0.1879664E-002
   0.3334411E-001   0.1835826E-002   0.3536565E-001   0.4612126E+002   0.2021535E-002   0.2234370E-002
   0.4058530E-001   0.3151764E-002   0.4418201E-001   0.4750953E+002   0.3596716E-002   0.4125241E-002
   0.4242835E-001   0.3649656E-002   0.4661937E-001   0.5392069E+002   0.4191016E-002   0.4834561E-002
   0.4346569E-001   0.3793658E-002   0.4782360E-001   0.5382770E+002   0.4357903E-002   0.5029597E-002
   0.3686186E-001   0.2750705E-002   0.3995918E-001   0.5902722E+002   0.3097318E-002   0.3499697E-002
   0.3706903E-001   0.3000436E-002   0.4051249E-001   0.6282515E+002   0.3443464E-002   0.3972158E-002
   0.5251111E-001   0.4760671E-002   0.5799490E-001   0.3310142E+002   0.5483790E-002   0.6344474E-002
   0.3643548E-001   0.2176921E-002   0.3883761E-001   0.4316437E+002   0.2402130E-002   0.2659995E-002
   0.2467670E-001   0.9361674E-003   0.2566708E-001   0.6328219E+002   0.9903816E-003   0.1048972E-002
   0.2434146E-001   0.9565534E-003   0.2535176E-001   0.6824035E+002   0.1010292E-002   0.1067602E-002
   0.2745244E-001   0.1244632E-002   0.2877940E-001   0.6392759E+002   0.1326955E-002   0.1415838E-002
   0.4510250E-001   0.3209205E-002   0.4869899E-001   0.3805636E+002   0.3596490E-002   0.4053240E-002
   0.6438066E-001   0.6578026E-002   0.7214032E-001   0.2610948E+002   0.7759664E-002   0.9231030E-002
   0.9121033E-001   0.1344697E-001   0.1083717E+000   0.1862412E+002   0.1716139E-001   0.2223543E-001
