# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.3569160E-001   0.2971635E-002   0.3912629E-001   0.6941382E+002   0.3434690E-002   0.3992708E-002
   0.3831686E-001   0.3202411E-002   0.4199414E-001   0.6692879E+002   0.3677288E-002   0.4244851E-002
   0.3886430E-001   0.3091182E-002   0.4238312E-001   0.6524114E+002   0.3518820E-002   0.4026355E-002
   0.3835168E-001   0.2853024E-002   0.4157316E-001   0.6233486E+002   0.3221486E-002   0.3656537E-002
   0.4573740E-001   0.4113315E-002   0.5067185E-001   0.5498869E+002   0.4934444E-002   0.6066005E-002
   0.5631164E-001   0.7551250E-002   0.6687337E-001   0.5656920E+002   0.1056174E-001   0.1561250E-001
   0.6329235E-001   0.1056909E-001   0.7880020E-001   0.6001581E+002   0.1550785E-001   0.2386227E-001
   0.7130250E-001   0.1300059E-001   0.9027447E-001   0.5872917E+002   0.1897198E-001   0.2886112E-001
   0.9070994E-001   0.1836063E-001   0.1173860E+000   0.4970076E+002   0.2667604E-001   0.4009394E-001
   0.1153320E+000   0.2737869E-001   0.1563072E+000   0.4213810E+002   0.4097522E-001   0.6313121E-001
   0.1361250E+000   0.3489523E-001   0.1894278E+000   0.3264677E+002   0.5330282E-001   0.8386764E-001
   0.1569776E+000   0.4328110E-001   0.2255819E+000   0.2242185E+002   0.6860431E-001   0.1125236E+000
   0.1637572E+000   0.4497429E-001   0.2349384E+000   0.1541166E+002   0.7118115E-001   0.1165970E+000
   0.1563610E+000   0.4251515E-001   0.2237292E+000   0.1827269E+002   0.6736820E-001   0.1106502E+000
   0.1283706E+000   0.3359239E-001   0.1821436E+000   0.2703820E+002   0.5377295E-001   0.8961690E-001
   0.9678539E-001   0.2287986E-001   0.1333090E+000   0.3642255E+002   0.3652365E-001   0.6111541E-001
   0.6479099E-001   0.1104722E-001   0.8068863E-001   0.4329996E+002   0.1589765E-001   0.2389197E-001
   0.4521257E-001   0.4250516E-002   0.5021367E-001   0.4821861E+002   0.5001100E-002   0.5920831E-002
   0.3431612E-001   0.2172661E-002   0.3674761E-001   0.5682633E+002   0.2431482E-002   0.2735595E-002
   0.3121525E-001   0.1965545E-002   0.3343292E-001   0.7806972E+002   0.2217663E-002   0.2522853E-002
   0.3009520E-001   0.1960436E-002   0.3232012E-001   0.8379360E+002   0.2224918E-002   0.2546031E-002
   0.3282062E-001   0.2484920E-002   0.3568246E-001   0.8300965E+002   0.2861832E-002   0.3321075E-002
   0.4471673E-001   0.5258540E-002   0.5119396E-001   0.7819506E+002   0.6477233E-002   0.8064822E-002
   0.5301703E-001   0.7082642E-002   0.6183906E-001   0.7454097E+002   0.8822030E-002   0.1109346E-001
   0.5790229E-001   0.7450751E-002   0.6710702E-001   0.6163431E+002   0.9204729E-002   0.1148491E-001
   0.6757793E-001   0.8847870E-002   0.7857615E-001   0.4564774E+002   0.1099822E-001   0.1386028E-001
   0.7497552E-001   0.1035079E-001   0.8802010E-001   0.4107945E+002   0.1304458E-001   0.1670841E-001
