# ~alp d~p/dz   Phi_p_sgs,z
   0.8678366E+001   0.5645403E+001
   0.1560072E+002   0.9606129E+001
   0.2557148E+002   0.1574747E+002
   0.3833269E+002   0.2308336E+002
   0.5471717E+002   0.4059094E+002
   0.5319965E+002   0.4347644E+002
   0.4495659E+002   0.3938502E+002
   0.3260992E+002   0.3362996E+002
   0.1804971E+002   0.1465154E+002
   0.1048726E+002   0.2024144E+001
   0.5765592E+001   0.2323803E+001
   0.2923504E+001   0.2961547E+001
   0.9792757E+000   0.2635203E+001
  -0.7039399E-001   0.6966787E+000
  -0.3794516E+000   0.7138784E-002
  -0.6184943E+000  -0.2238939E-002
  -0.9339531E+000  -0.1352472E-001
  -0.9488723E+000   0.5741327E-002
  -0.6464841E+000   0.2986489E-001
  -0.1727265E-001   0.2112236E+001
   0.1170356E+001   0.9808797E+001
   0.2596112E+001   0.1223753E+002
   0.2948979E+001   0.1256037E+002
   0.1235864E+001   0.1196108E+002
  -0.8279485E+000   0.8202938E+001
  -0.4176771E+001   0.5128842E+001
  -0.1037601E+002   0.4835623E+001
  -0.1582335E+002   0.1296980E+002
  -0.2066059E+002   0.1886719E+002
  -0.1872575E+002   0.2733149E+002
  -0.1271659E+002   0.4815494E+002
  -0.7146228E+001   0.5168553E+002
  -0.3999253E+001   0.4623701E+002
  -0.3261183E+001   0.3835657E+002
  -0.3840386E+001   0.1805896E+002
  -0.3207171E+001   0.7085498E+001
  -0.2005465E+001   0.5998522E+001
   0.1138527E+000   0.6124323E+001
   0.2867319E+001   0.4911040E+001
   0.4987071E+001   0.2145765E+001
   0.6521377E+001   0.4396485E+001
   0.1048583E+002   0.8231395E+001
   0.1799201E+002   0.1599901E+002
   0.2993127E+002   0.2615114E+002
   0.4508946E+002   0.4952080E+002
   0.4129358E+002   0.5374385E+002
   0.3302032E+002   0.4973086E+002
   0.2139539E+002   0.4141705E+002
   0.1186834E+002   0.1672323E+002
   0.9820428E+001   0.3362017E+001
   0.8051790E+001   0.4238914E+001
   0.5572128E+001   0.5358571E+001
   0.2719187E+001   0.4905474E+001
   0.4677957E+000   0.2192162E+001
  -0.3321938E+000   0.7227400E+000
  -0.5774244E+000   0.4034861E+000
  -0.6801021E+000   0.2828732E+000
  -0.5757719E+000   0.2790459E+000
  -0.2024099E+000   0.4530872E+000
   0.4990647E+000   0.4881515E+001
   0.2288638E+001   0.3027980E+002
   0.3742028E+001   0.3521257E+002
   0.3124397E+001   0.3608409E+002
  -0.4016070E+000   0.3662905E+002
  -0.5421508E+001   0.1676265E+002
