# ~alp d~p/dz   Phi_p_sgs,z
   0.5211117E+001   0.9532368E-001
   0.3472199E+001   0.6250696E+000
  -0.2715318E+001   0.1127106E+001
  -0.4185444E+001   0.2487032E+000
  -0.3900967E+001   0.1389971E+001
  -0.3238217E+002  -0.3664604E+000
  -0.1985867E+002  -0.2631634E+001
   0.2258770E+001   0.8088206E+000
   0.8018806E+001  -0.6141278E-001
   0.7244556E+001   0.3000954E-001
   0.5345359E+001   0.2864362E+000
   0.7258102E+000   0.7925300E-002
   0.1386054E+000  -0.3628161E-002
  -0.1813031E+000   0.5179748E-002
  -0.6161128E+000   0.2152169E-001
  -0.1230781E+001   0.2178037E-001
  -0.1337210E+001  -0.2734025E-001
  -0.8124991E+000  -0.1132730E-001
  -0.8581348E+000   0.1688409E-002
  -0.2239719E+000  -0.6207011E-002
   0.3336003E+000   0.1768803E-001
   0.8686612E+000  -0.5413116E-001
   0.2348191E+001   0.4116864E-002
   0.1918588E+001   0.1032065E+000
  -0.9485091E+000  -0.9136388E-001
  -0.7334799E+001   0.1902683E+001
   0.5819497E+002   0.8034498E+001
   0.1056736E+002  -0.1444770E+002
  -0.6397722E+002   0.6929665E+001
  -0.3474329E+002   0.2639216E+002
  -0.1110230E+002   0.4425636E+001
  -0.6075065E+001   0.9646305E+000
   0.1821753E+003   0.2138914E+002
   0.1112394E+001   0.3406337E+001
  -0.1982903E+001   0.5415817E-001
  -0.2253892E+001  -0.2740769E-002
  -0.3965318E+001  -0.7354305E-002
  -0.1030658E+002   0.1081673E+001
  -0.2934703E+001   0.2319078E+000
   0.2290069E+001   0.1304092E+000
   0.1082753E+001  -0.3313272E-001
   0.1992580E+001  -0.7644974E-001
   0.3491458E+001  -0.5689420E+000
   0.3977649E+002  -0.1384522E+001
  -0.1122735E+002   0.1966919E+002
  -0.1011130E+001   0.8171589E+001
  -0.1405543E+002  -0.1273432E+000
  -0.5411508E+001   0.2068777E+001
   0.5079363E+001  -0.2140600E+000
   0.1414743E+002   0.2592077E+000
   0.3998732E+002   0.1384201E+001
   0.1998182E+001   0.3230915E+000
   0.1657549E+000   0.2216075E-001
  -0.1759838E+000   0.2163946E-001
  -0.4216414E+000   0.2182968E-001
  -0.4675475E+000   0.8269582E-002
  -0.4066725E+000   0.8493864E-003
  -0.3556722E+000   0.3321387E-002
  -0.4037535E+000  -0.4128853E-002
   0.3059585E-001  -0.7022056E-002
   0.1112766E+001   0.3732997E-001
   0.1108589E+002   0.1469380E+001
   0.5942154E+002   0.4873736E+001
   0.4390353E+002   0.3118325E+001
   0.4921040E+001   0.1473690E+001
  -0.2659262E+002  -0.2903606E+000
  -0.3150015E+002   0.3099059E+002
  -0.2270581E+003  -0.5637219E+001
  -0.2470284E+002   0.2638091E+001
  -0.2865570E+001   0.9060009E-002
  -0.2123877E+001   0.2246291E-002
  -0.3244380E+001   0.3037824E-001
  -0.1413304E+002   0.1308223E+002
   0.3860378E+002   0.5292245E+001
  -0.4971063E+001   0.1339418E+001
  -0.3329668E+001   0.2299821E+000
  -0.3646228E+001   0.2561400E-001
  -0.2300260E+001   0.1222777E+001
   0.8519823E+000   0.6064638E-001
   0.1627006E+001   0.2783477E-001
   0.1517948E+001   0.3620340E+000
   0.2401767E+001   0.5666427E-002
   0.1171666E+002   0.8622243E-001
   0.5450196E+002   0.1739947E+001
   0.1346037E+003   0.4543454E+001
   0.8391483E+001   0.3836784E+002
  -0.8227286E+001  -0.1299281E+000
  -0.5033349E+001   0.4127256E+000
   0.5242040E+000   0.5028766E+000
   0.2673448E+001   0.1469568E+000
   0.2060216E+002   0.4845782E+001
   0.3800119E+002   0.5306206E+001
   0.6711468E+000   0.1835772E+000
   0.1652106E+000   0.6537350E-001
  -0.4015030E+000   0.2523710E-001
  -0.6627060E+000   0.3468172E-003
  -0.5381332E+000   0.1618344E-001
   0.2594915E+000   0.5634437E-001
   0.1072117E+001   0.5127068E-001
   0.1791624E+001   0.4829759E-001
   0.5750650E+001   0.3214524E+000
   0.2069973E+003   0.2802089E+002
   0.4595583E+003   0.9040418E+002
   0.1210809E+003   0.7575332E+001
   0.4096879E+001   0.6772340E+001
  -0.1576500E+002   0.6994384E+000
  -0.9133668E+002   0.5893604E+002
  -0.8803625E+002   0.9179284E+001
   0.9659251E+001   0.1111245E+002
  -0.1363209E+002  -0.5992705E-001
  -0.2570304E+001   0.7161062E-002
  -0.7534632E+001   0.3517947E-001
  -0.1492322E+002   0.1049879E+000
  -0.2154387E+002   0.2659389E-001
  -0.1605360E+002   0.7172259E+000
  -0.1248209E+002   0.2152215E-001
  -0.3916969E+001   0.1083460E+000
   0.3724176E+001   0.1197363E+001
   0.5851774E+001   0.1828449E+000
  -0.4782116E+000  -0.2249920E-001
   0.4666066E+001  -0.6997770E-002
   0.1649401E+001  -0.1914544E-002
   0.2577507E+001   0.2491644E-001
   0.7141972E+001   0.1019562E+000
   0.5255059E+002   0.1133659E+001
   0.4140603E+001   0.4857793E+001
  -0.2695610E+001   0.9605570E-001
  -0.1286397E+001   0.4335872E-001
   0.9201416E+000   0.8587387E-001
   0.5667952E+001   0.4515102E+000
   0.4098821E+002   0.3872887E+001
   0.5971682E+002   0.7019010E-002
   0.2207639E+002   0.8094979E+000
   0.1525459E+002   0.2324525E+001
   0.5994372E+001   0.2029771E+001
   0.7880630E-001   0.2320369E+001
   0.1552899E+001   0.1635768E+001
   0.7964470E+001   0.1148105E+001
   0.5730741E+001  -0.1382447E-001
   0.7576544E+001   0.5439981E-001
   0.1675567E+002   0.1341513E+001
   0.1328626E+004   0.1129246E+003
   0.5921620E+003   0.1122963E+003
   0.1397007E+003   0.2413490E+002
   0.5867351E+001   0.5394813E+001
  -0.3142577E+001   0.1299275E+000
  -0.3277922E+002   0.5414067E+001
  -0.1274232E+003   0.1056722E+002
  -0.7325966E+002   0.5523153E+002
  -0.6071190E+001  -0.1698946E-001
  -0.5008964E+001   0.5950631E-001
  -0.1858351E+002  -0.1864946E-001
  -0.1113946E+002  -0.8010455E-001
  -0.1297840E+002   0.6295129E+000
  -0.1809419E+002   0.9106097E-003
  -0.1290086E+002  -0.2412637E-001
  -0.2848662E+001   0.7831492E-002
  -0.5945254E+000   0.4410031E+000
   0.9019831E+001   0.6406030E+000
   0.3249323E+001  -0.2915602E+000
   0.1906196E+000   0.4334896E-001
   0.1369627E+000   0.3032826E-001
   0.5168776E+000   0.3775594E-001
   0.7074754E+001   0.8746589E+000
   0.1022726E+003   0.1264011E+002
   0.8663863E+002   0.1375010E+001
   0.6569907E+001   0.4400372E+001
   0.1876461E+001   0.7108529E+000
   0.6944454E+001   0.5844817E+000
   0.1532754E+002  -0.2372040E+000
   0.2208574E+002  -0.6355142E+000
   0.1013085E+002   0.1228743E+001
   0.1568207E+002   0.2179761E+000
   0.2188906E+002  -0.2119815E+000
   0.1430863E+002   0.1233565E+001
   0.7713630E+001   0.9242621E-001
   0.3367933E+002   0.1251552E+001
   0.6846917E+002   0.2519252E+001
   0.2888323E+002  -0.5550660E+000
   0.2295347E+003   0.9489751E+001
   0.1317194E+003   0.4615999E+002
   0.8824632E+003   0.9795818E+002
  -0.3529640E+002   0.2945114E+002
   0.1427740E+001   0.1225286E+002
  -0.4048431E+001   0.1203627E+001
  -0.4328710E+001   0.4034161E+000
  -0.6597476E+002   0.2960806E+002
  -0.9544822E+002   0.2903151E+002
  -0.6182030E+001   0.2581943E-001
  -0.1617974E+001  -0.4981016E-002
  -0.2710802E+001   0.1296273E-001
  -0.5141162E+001   0.6320516E-002
  -0.5731775E+001   0.4547622E-002
  -0.2252636E+001   0.5976157E-002
  -0.1365988E+002   0.1140041E+001
  -0.1344921E+002  -0.3662352E-001
  -0.3138549E+001  -0.2306703E-001
  -0.1457231E+001   0.4498758E-001
   0.6246353E+000  -0.4288330E-001
   0.4741238E+000   0.5546775E-001
