# ~alp d~p/dz   Phi_p_sgs,z
   0.5266574E+001   0.0000000E+000
   0.2279910E+001   0.0000000E+000
  -0.3976321E+001   0.0000000E+000
  -0.3420687E+001   0.0000000E+000
  -0.3057289E+001   0.0000000E+000
  -0.3276069E+002   0.0000000E+000
  -0.1739417E+002   0.0000000E+000
   0.1580190E+001   0.0000000E+000
   0.7309293E+001   0.0000000E+000
   0.6542045E+001   0.0000000E+000
   0.4541713E+001   0.0000000E+000
   0.7066817E+000   0.0000000E+000
   0.1283761E+000   0.0000000E+000
  -0.1754746E+000   0.0000000E+000
  -0.5698718E+000   0.0000000E+000
  -0.1316461E+001   0.0000000E+000
  -0.1334996E+001   0.0000000E+000
  -0.6518555E+000   0.0000000E+000
  -0.8795232E+000   0.0000000E+000
  -0.2286563E+000   0.0000000E+000
   0.3087628E+000   0.0000000E+000
   0.5199981E+000   0.0000000E+000
   0.1981111E+001   0.0000000E+000
   0.1749455E+001   0.0000000E+000
  -0.1345988E+001   0.0000000E+000
  -0.6334496E+001   0.0000000E+000
   0.6929332E+002   0.0000000E+000
   0.2424222E+002   0.0000000E+000
  -0.7061165E+002   0.0000000E+000
  -0.2185519E+002   0.0000000E+000
  -0.6508642E+001   0.0000000E+000
  -0.3866840E+001   0.0000000E+000
   0.3273971E+003   0.0000000E+000
  -0.1494511E+001   0.0000000E+000
  -0.1766848E+001   0.0000000E+000
  -0.2155818E+001   0.0000000E+000
  -0.3903472E+001   0.0000000E+000
  -0.8949256E+001   0.0000000E+000
  -0.3633287E+001   0.0000000E+000
   0.1958546E+001   0.0000000E+000
   0.8156102E+000   0.0000000E+000
   0.3045775E+000   0.0000000E+000
   0.2922751E+001   0.0000000E+000
   0.5254922E+002   0.0000000E+000
  -0.2069245E+002   0.0000000E+000
   0.1785240E+002   0.0000000E+000
  -0.1130611E+002   0.0000000E+000
  -0.5142231E+001   0.0000000E+000
   0.3978355E+001   0.0000000E+000
   0.1541696E+002   0.0000000E+000
   0.5902400E+002   0.0000000E+000
