# ~alp d~p/dz   Phi_p_sgs,z
   0.6561062E+001   0.1698017E+001
   0.1290890E+002   0.6795525E+001
   0.2128449E+002   0.1371585E+002
   0.3391319E+002   0.2549248E+002
   0.5236473E+002   0.4036168E+002
   0.5697327E+002   0.5465245E+002
   0.4556203E+002   0.4667303E+002
   0.2542637E+002   0.3154164E+002
   0.1205543E+002   0.1672678E+001
   0.1027472E+002   0.8154037E+000
   0.6117490E+001   0.2055000E+001
   0.2857208E+001   0.2805021E+001
   0.4706909E+000   0.1063118E+001
  -0.1468488E+000   0.2990415E-001
  -0.4113499E+000   0.4836445E-002
  -0.6570923E+000   0.1087133E-001
  -0.9671391E+000   0.2474562E-001
  -0.1022884E+001   0.3132165E-002
  -0.7012111E+000  -0.8741995E-001
   0.7955288E-002   0.6002438E+000
   0.1618689E+001   0.4758162E+001
   0.4246799E+001   0.7046746E+001
   0.5186838E+001   0.7235882E+001
   0.2766599E+001   0.5175066E+001
  -0.6075120E+000   0.1773723E+001
  -0.3313102E+001   0.6343360E+001
  -0.9404304E+001  -0.1122194E+001
  -0.1532949E+002   0.3863773E+001
  -0.2557467E+002   0.1623491E+002
  -0.2025944E+002   0.2629470E+002
  -0.1085545E+002   0.5560029E+002
   0.1553224E+001   0.6633379E+002
   0.8517392E+001   0.6063500E+002
   0.4700759E+001   0.3907422E+002
  -0.3369157E+001   0.1312784E+002
  -0.4058383E+001   0.3914129E+001
  -0.3174224E+001   0.7613451E+001
  -0.5440689E+000   0.8137599E+001
   0.3280173E+001   0.5447227E+001
   0.4854988E+001   0.1620681E+001
   0.4607862E+001   0.9188090E+000
   0.7086882E+001   0.3735725E+001
   0.1211197E+002   0.9612224E+001
   0.2434465E+002   0.2210338E+002
   0.4638302E+002   0.4578374E+002
   0.4443423E+002   0.7060648E+002
   0.2892577E+002   0.6484302E+002
   0.1222724E+002   0.4192357E+002
   0.6486623E+001   0.1035219E+001
   0.1079022E+002   0.2148204E+001
   0.9800709E+001   0.4314382E+001
   0.6036714E+001   0.5653983E+001
