# ~alp d~p/dz   Phi_p_sgs,z
   0.5482764E+001   0.3951428E+000
   0.7906349E+001   0.3537855E+001
   0.9464735E+001   0.1125595E+002
   0.3297352E+001   0.1992279E+002
   0.9810144E+000   0.3423882E+002
   0.3256282E+000   0.4180897E+002
  -0.5797103E+001   0.1851416E+002
   0.5138988E+001   0.1266994E+001
   0.9043152E+001  -0.5358005E+000
   0.9151152E+001   0.1606419E+000
   0.6782168E+001   0.1316139E+001
   0.1202824E+001   0.2734820E+000
   0.1955207E+000  -0.5538164E-002
  -0.1688482E+000   0.1267013E-001
  -0.5109645E+000   0.2537353E-001
  -0.8759562E+000   0.3691942E-001
  -0.1089416E+001   0.6820238E-002
  -0.1069089E+001  -0.2902350E-001
  -0.7843985E+000  -0.1589936E-001
  -0.1725302E+000  -0.2410975E-001
   0.5845303E+000   0.4463354E+000
   0.2367602E+001   0.1785124E+001
   0.3789225E+001   0.1401046E+001
   0.2846776E+001   0.7495991E+000
  -0.8863455E+000  -0.1420560E-001
  -0.7120721E+001   0.6484705E+001
   0.1925143E+002   0.8298312E+001
  -0.3003143E+001  -0.5489597E+001
  -0.3859447E+002   0.1790699E+002
  -0.2634034E+002   0.5085645E+002
  -0.1587504E+002   0.3604203E+002
  -0.4088232E+001   0.7123743E+002
   0.5318440E+002   0.6345792E+002
   0.1577939E+002   0.2542535E+002
  -0.2899417E+001   0.2276908E+001
  -0.2720044E+001   0.5482862E-001
  -0.4499014E+001   0.4023491E+000
  -0.7506464E+001   0.3612349E+001
   0.5008227E+000   0.9225659E+000
   0.3294797E+001   0.7681106E+000
   0.2914350E+001   0.1512068E+000
   0.2688017E+001  -0.1996998E+000
   0.4447537E+001   0.1051403E+001
   0.1770067E+002   0.1187439E+002
   0.2498978E+002   0.3079921E+002
   0.1477292E+002   0.3818885E+002
  -0.8151425E+001   0.2593782E+002
  -0.2360098E+001   0.2683135E+001
   0.8166402E+001  -0.2071608E+001
   0.1265266E+002   0.6324692E+000
   0.1995324E+002   0.4748153E+001
   0.6432379E+001   0.6657540E+001
   0.2585735E+000   0.1810929E+000
  -0.1935422E+000   0.1508150E-001
  -0.5155764E+000   0.4678927E-001
  -0.6610549E+000   0.6899811E-001
  -0.5260896E+000   0.2501766E-001
  -0.4270982E+000   0.2064787E-001
  -0.3397383E+000   0.7021739E-002
   0.1142315E+000  -0.5344388E-002
   0.1471041E+001   0.4923811E+000
   0.1746286E+002   0.1748827E+002
   0.4278724E+002   0.2748671E+002
   0.2382452E+002   0.1363597E+002
   0.2751805E+001   0.2716539E+001
  -0.2350758E+002   0.1089697E+001
  -0.5415268E+002   0.2061159E+002
  -0.8869210E+002   0.1622851E+002
  -0.5610540E+002   0.1183698E+002
  -0.1084757E+002   0.2881089E+001
  -0.3225226E+001   0.1674242E+000
  -0.7847773E+001   0.6231519E+001
  -0.8848908E+001   0.2903205E+002
   0.5618670E+001   0.1340281E+002
  -0.6518260E+001   0.3360104E+001
  -0.5568352E+001   0.1219331E+001
  -0.4526892E+001   0.1173081E+001
  -0.2714491E+001   0.2601963E+001
   0.1831993E+001   0.1235956E+000
   0.1623177E+001   0.1276367E+000
   0.3426617E+001   0.5822251E+000
   0.3339950E+001   0.2588565E-001
   0.7558203E+001   0.1081822E+001
   0.3456557E+002   0.6142877E+001
   0.8752097E+002   0.1211953E+002
   0.3592172E+002   0.5717000E+002
  -0.7801890E+001   0.2655868E+002
  -0.6496035E+001   0.3428366E+001
   0.1347732E+001   0.6367782E+000
   0.6105501E+001   0.1433007E+001
   0.2289285E+002   0.7198334E+001
   0.2313643E+002   0.7483923E+001
