# ~alp d~p/dz   Phi_p_sgs,z
   0.5708346E+001   0.3961253E+000
   0.1042909E+002   0.5936198E+001
   0.1468138E+002   0.1288690E+002
   0.1637400E+002   0.2767692E+002
   0.2425844E+002   0.4453317E+002
   0.3012263E+002   0.6020652E+002
   0.1794942E+002   0.4375795E+002
   0.8392490E+001   0.3217484E+001
   0.9476182E+001  -0.3133358E+000
   0.9651756E+001   0.3490431E+000
   0.6690434E+001   0.1652330E+001
   0.1963036E+001   0.1424756E+001
   0.2270459E+000   0.1364553E-001
  -0.1640899E+000   0.1115092E-001
  -0.4691794E+000   0.1769834E-001
  -0.7729221E+000   0.3332524E-001
  -0.1015221E+001   0.2436676E-001
  -0.1083436E+001  -0.1527555E-001
  -0.7676894E+000  -0.4483754E-001
  -0.1203834E+000  -0.9038881E-002
   0.9768792E+000   0.2094382E+001
   0.3961937E+001   0.4952202E+001
   0.5316896E+001   0.4732583E+001
   0.3270775E+001   0.1468392E+001
  -0.8824317E+000  -0.9526620E-001
  -0.5380295E+001   0.6107127E+001
   0.3516387E+001   0.1863245E+001
  -0.9609889E+001  -0.3416744E+001
  -0.3241241E+002   0.1694796E+002
  -0.2370334E+002   0.3955997E+002
  -0.1377470E+002   0.4727428E+002
   0.4158765E+001   0.8042046E+002
   0.3314413E+002   0.6856299E+002
   0.1555927E+002   0.2990347E+002
  -0.3394525E+001   0.5900712E+001
  -0.3155480E+001   0.3463079E+000
  -0.4948514E+001   0.1482485E+001
  -0.4705472E+001   0.5067877E+001
   0.1859917E+001   0.2243181E+001
   0.4012484E+001   0.1314459E+001
   0.3352009E+001   0.2504020E+000
   0.3795802E+001   0.2048793E+000
   0.6183982E+001   0.2485424E+001
   0.1666285E+002   0.1480316E+002
   0.3394359E+002   0.3192094E+002
   0.3064209E+002   0.5824093E+002
   0.5542143E+001   0.4787622E+002
  -0.4652633E+000   0.4016907E+001
   0.7189162E+001  -0.8270095E+000
   0.1215428E+002   0.1157979E+001
   0.1510838E+002   0.4988904E+001
   0.7166798E+001   0.7052325E+001
   0.5921005E+000   0.1433550E+001
  -0.1819151E+000   0.2571307E-001
  -0.5089540E+000   0.3018543E-001
  -0.7126017E+000   0.5429212E-001
