 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.6622295E+003   0.6685905E+003
   0.5761192E+003   0.5939616E+003
   0.5368101E+003   0.5474028E+003
   0.5062496E+003   0.5116709E+003
   0.5127198E+003   0.5368698E+003
   0.5120360E+003   0.5564380E+003
   0.5468668E+003   0.5932060E+003
   0.6058892E+003   0.6341990E+003
   0.6660072E+003   0.6668867E+003
   0.7165818E+003   0.7346583E+003
   0.7504606E+003   0.7835211E+003
   0.7453065E+003   0.7753604E+003
   0.7103392E+003   0.7717726E+003
   0.6666910E+003   0.7637577E+003
   0.7227909E+003   0.8425113E+003
   0.8521259E+003   0.9766639E+003
   0.9794665E+003   0.1080287E+004
   0.1051267E+004   0.1097867E+004
   0.1058867E+004   0.1081049E+004
   0.1079375E+004   0.1098181E+004
   0.1099721E+004   0.1119735E+004
   0.1101039E+004   0.1115718E+004
   0.1068697E+004   0.1062184E+004
   0.9857708E+003   0.9639625E+003
   0.9116867E+003   0.8889470E+003
   0.8982971E+003   0.8861892E+003
   0.8956376E+003   0.9163245E+003
   0.8702090E+003   0.9368633E+003
   0.8004520E+003   0.8791586E+003
   0.7505176E+003   0.8309629E+003
   0.7819937E+003   0.8532222E+003
   0.8872759E+003   0.9068078E+003
   0.1076491E+004   0.1065909E+004
   0.1291080E+004   0.1277632E+004
   0.1398174E+004   0.1319541E+004
   0.1353172E+004   0.1245776E+004
   0.1182451E+004   0.1046107E+004
   0.1041381E+004   0.9537408E+003
   0.9021084E+003   0.8873353E+003
   0.8033233E+003   0.7996168E+003
   0.6030894E+003   0.6002929E+003
   0.5569242E+003   0.5649699E+003
   0.5993826E+003   0.6104241E+003
   0.6228747E+003   0.6331459E+003
   0.6427162E+003   0.6473796E+003
   0.6622645E+003   0.6839730E+003
   0.7149583E+003   0.7781940E+003
   0.7930518E+003   0.8493364E+003
   0.8488184E+003   0.8649292E+003
   0.8531732E+003   0.8545157E+003
   0.8199297E+003   0.8308293E+003
   0.7309070E+003   0.7459072E+003
   0.6451616E+003   0.7013179E+003
   0.6076242E+003   0.6911074E+003
   0.6807863E+003   0.7594689E+003
   0.8358330E+003   0.9145963E+003
   0.9647335E+003   0.1040844E+004
   0.1053121E+004   0.1098755E+004
   0.1077704E+004   0.1107634E+004
   0.1099201E+004   0.1107143E+004
   0.1116545E+004   0.1103672E+004
   0.1123121E+004   0.1112947E+004
   0.1101016E+004   0.1085480E+004
   0.1041590E+004   0.1023534E+004
   0.9678789E+003   0.9402289E+003
   0.9166277E+003   0.8837139E+003
   0.8609324E+003   0.8460406E+003
   0.7841816E+003   0.7962817E+003
   0.7357375E+003   0.7521797E+003
   0.7744866E+003   0.8110262E+003
   0.8744768E+003   0.9590786E+003
   0.1008969E+004   0.1097115E+004
   0.1149190E+004   0.1187965E+004
   0.1310778E+004   0.1396192E+004
   0.1429415E+004   0.1518791E+004
   0.1419457E+004   0.1504586E+004
   0.1284168E+004   0.1303354E+004
   0.1133441E+004   0.1138394E+004
   0.9248581E+003   0.9479345E+003
   0.7598146E+003   0.7631693E+003
   0.6392036E+003   0.6311202E+003
   0.6201330E+003   0.6214713E+003
   0.7234548E+003   0.7625922E+003
   0.8267784E+003   0.8951580E+003
   0.9057942E+003   0.9828042E+003
   0.9515712E+003   0.1016990E+004
   0.9925815E+003   0.1046873E+004
   0.1016135E+004   0.1056269E+004
   0.1000558E+004   0.9980587E+003
   0.9259288E+003   0.9184755E+003
   0.8493196E+003   0.8516243E+003
   0.7377432E+003   0.7439792E+003
   0.6406354E+003   0.6846230E+003
   0.6095224E+003   0.6736887E+003
   0.6654215E+003   0.6953573E+003
   0.7975852E+003   0.8719004E+003
   0.9153591E+003   0.9709638E+003
   0.1008272E+004   0.1032897E+004
   0.1057064E+004   0.1079209E+004
   0.1074885E+004   0.1097394E+004
   0.1084184E+004   0.1100722E+004
   0.1100392E+004   0.1109208E+004
   0.1085537E+004   0.1071940E+004
   0.1042358E+004   0.1021681E+004
   0.9375896E+003   0.9062500E+003
   0.8335611E+003   0.8110962E+003
   0.7287060E+003   0.7309215E+003
   0.6241647E+003   0.6518263E+003
   0.6083339E+003   0.6362098E+003
   0.7101036E+003   0.7384192E+003
   0.8714602E+003   0.9348025E+003
   0.9999900E+003   0.1097985E+004
   0.1062876E+004   0.1109899E+004
   0.1124116E+004   0.1144520E+004
   0.1208300E+004   0.1277859E+004
   0.1220146E+004   0.1388667E+004
   0.1126418E+004   0.1284049E+004
   0.1014529E+004   0.1147369E+004
   0.8590549E+003   0.9686818E+003
   0.7433969E+003   0.7773765E+003
   0.6826179E+003   0.6869220E+003
   0.6586811E+003   0.6521659E+003
   0.7897960E+003   0.8188474E+003
   0.9660364E+003   0.1036647E+004
   0.1129517E+004   0.1226631E+004
   0.1196112E+004   0.1317359E+004
   0.1194880E+004   0.1266928E+004
   0.1146142E+004   0.1172295E+004
   0.1050220E+004   0.1038782E+004
   0.9302725E+003   0.9373743E+003
   0.8574366E+003   0.8697208E+003
   0.7906802E+003   0.8024124E+003
   0.7025231E+003   0.7313996E+003
   0.6508736E+003   0.6906145E+003
   0.6239952E+003   0.6478142E+003
   0.6951660E+003   0.7493196E+003
   0.7925443E+003   0.8199396E+003
   0.9063215E+003   0.9045484E+003
   0.9992510E+003   0.1005509E+004
   0.1036980E+004   0.1056801E+004
