 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.8152097E+003   0.8137917E+003
   0.5162383E+003   0.5236192E+003
   0.3999840E+003   0.4001042E+003
   0.4570086E+003   0.4607757E+003
   0.3704678E+003   0.3707777E+003
   0.3374700E+003   0.3366402E+003
   0.6625887E+003   0.7025025E+003
   0.6143095E+003   0.6038604E+003
   0.7203359E+003   0.6981786E+003
   0.7346375E+003   0.7341450E+003
   0.7545544E+003   0.7760938E+003
   0.8088211E+003   0.8136784E+003
   0.7398481E+003   0.7844422E+003
   0.4710231E+003   0.5173197E+003
   0.3109065E+003   0.3206744E+003
   0.6552856E+003   0.6513486E+003
   0.1667862E+004   0.1674120E+004
   0.1291741E+004   0.1293129E+004
   0.1211230E+004   0.1212748E+004
   0.1324981E+004   0.1321357E+004
   0.1343322E+004   0.1309757E+004
   0.1342156E+004   0.1310265E+004
   0.1172811E+004   0.1163084E+004
   0.1009365E+004   0.1008699E+004
   0.9792859E+003   0.9694116E+003
   0.9972721E+003   0.9918202E+003
   0.1056190E+004   0.1096858E+004
   0.1219909E+004   0.1292765E+004
   0.1135856E+004   0.1176354E+004
   0.8793134E+003   0.8765054E+003
   0.8913520E+003   0.8928407E+003
   0.8136983E+003   0.8100821E+003
   0.8226493E+003   0.8064966E+003
   0.7056497E+003   0.7099693E+003
   0.1174197E+004   0.1156155E+004
   0.3259381E+004   0.2842411E+004
   0.2668511E+004   0.2736927E+004
   0.1301487E+004   0.9488353E+003
   0.5418187E+003   0.5321501E+003
   0.7402611E+003   0.7361878E+003
   0.4798491E+003   0.4820645E+003
   0.5313445E+003   0.5335797E+003
   0.5294412E+003   0.5289526E+003
   0.5742985E+003   0.5741814E+003
   0.5984169E+003   0.5983148E+003
   0.5907883E+003   0.5888193E+003
   0.5700245E+003   0.5684857E+003
   0.7021892E+003   0.7231836E+003
   0.6850241E+003   0.6934393E+003
   0.9574268E+003   0.9582990E+003
   0.9437038E+003   0.9514967E+003
   0.7827515E+003   0.7997360E+003
   0.3360128E+003   0.3450282E+003
   0.3569947E+003   0.3559052E+003
   0.8422434E+003   0.8451747E+003
   0.1428532E+004   0.1437237E+004
   0.1207846E+004   0.1199723E+004
   0.1269456E+004   0.1274585E+004
   0.1590278E+004   0.1591869E+004
   0.1046600E+004   0.1034590E+004
   0.9769749E+003   0.9788201E+003
   0.1115279E+004   0.1135539E+004
   0.1354885E+004   0.1352929E+004
   0.9745630E+003   0.9664934E+003
   0.8414989E+003   0.8388272E+003
   0.6370700E+003   0.6342429E+003
   0.6429575E+003   0.6168197E+003
   0.6327025E+003   0.6096732E+003
   0.6256891E+003   0.6396957E+003
   0.9730310E+003   0.1002518E+004
   0.1098484E+004   0.1136174E+004
   0.1111868E+004   0.1109785E+004
   0.1692926E+004   0.1690377E+004
   0.1492182E+004   0.1468585E+004
   0.1883444E+004   0.1861999E+004
   0.3337068E+004   0.3227919E+004
   0.3669017E+004   0.3897367E+004
   0.1174713E+004   0.8268038E+003
   0.6212317E+003   0.6019156E+003
   0.4886576E+003   0.4880972E+003
   0.4416528E+003   0.4424888E+003
   0.5369673E+003   0.5392500E+003
   0.5959765E+003   0.6015770E+003
   0.6720319E+003   0.6981929E+003
   0.7998541E+003   0.8197265E+003
   0.7305553E+003   0.7310794E+003
   0.8862048E+003   0.8902474E+003
   0.9310269E+003   0.9365742E+003
   0.1118646E+004   0.1089003E+004
   0.1501082E+004   0.1479998E+004
   0.1102254E+004   0.1103745E+004
   0.7247242E+003   0.7213638E+003
   0.6147651E+003   0.6179079E+003
   0.4697915E+003   0.4679373E+003
   0.7720111E+003   0.7727590E+003
   0.7430256E+003   0.7458727E+003
   0.7997285E+003   0.8056137E+003
   0.9601656E+003   0.9603016E+003
   0.1079703E+004   0.1081089E+004
   0.1158758E+004   0.1166098E+004
   0.1282643E+004   0.1289318E+004
   0.1542023E+004   0.1531425E+004
   0.1308711E+004   0.1304238E+004
   0.1071863E+004   0.1094107E+004
   0.8732638E+003   0.8703712E+003
   0.3849407E+003   0.3844165E+003
   0.2138822E+003   0.2141162E+003
   0.3980070E+003   0.4132167E+003
   0.4934622E+003   0.5161455E+003
   0.5063332E+003   0.5026171E+003
   0.1372768E+004   0.1340327E+004
   0.1081605E+004   0.1103024E+004
   0.9522267E+003   0.9452174E+003
   0.1410370E+004   0.1404447E+004
   0.1699333E+004   0.1700528E+004
   0.1977077E+004   0.2017392E+004
   0.2656291E+004   0.2826893E+004
   0.1630532E+004   0.1679342E+004
   0.6015421E+003   0.5973012E+003
   0.5877854E+003   0.5869968E+003
   0.6532177E+003   0.6479102E+003
   0.3912102E+003   0.3909623E+003
   0.6486003E+003   0.6529730E+003
   0.1001573E+004   0.1007186E+004
   0.1370748E+004   0.1385986E+004
   0.1329513E+004   0.1359963E+004
   0.1323251E+004   0.1337451E+004
   0.1934001E+004   0.1939261E+004
   0.1679014E+004   0.1602494E+004
   0.9970488E+003   0.1000074E+004
   0.7769455E+003   0.7786901E+003
   0.8049879E+003   0.8021738E+003
   0.8089449E+003   0.8042153E+003
   0.4076455E+003   0.4099638E+003
   0.5516082E+003   0.5524368E+003
   0.5419517E+003   0.5437575E+003
   0.7755093E+003   0.7822426E+003
   0.1033971E+004   0.1030429E+004
   0.1389900E+004   0.1377144E+004
   0.1530134E+004   0.1529356E+004
   0.1316250E+004   0.1313698E+004
   0.1086459E+004   0.1083043E+004
   0.1380867E+004   0.1373237E+004
   0.1186915E+004   0.1184041E+004
   0.8564509E+003   0.8543655E+003
   0.4455122E+003   0.4476299E+003
   0.3278484E+003   0.3267121E+003
   0.3855242E+003   0.3849712E+003
   0.3630038E+003   0.3623349E+003
   0.3661080E+003   0.3645063E+003
   0.9825021E+003   0.8998770E+003
   0.1270596E+004   0.1275501E+004
   0.6128613E+003   0.6120376E+003
   0.6797079E+003   0.6763580E+003
   0.7975070E+003   0.7916349E+003
   0.7072863E+003   0.7066611E+003
   0.4914442E+003   0.4895845E+003
   0.3254067E+003   0.3246127E+003
   0.6545007E+003   0.6719836E+003
   0.9215390E+003   0.9272886E+003
   0.6548337E+003   0.6518565E+003
   0.4256536E+003   0.4239125E+003
   0.5123502E+003   0.5107083E+003
   0.7395154E+003   0.7567634E+003
